steps,variant,log_id,n,rmse,target_std
10,plus_manual_pitch,9.16数据/log_2_2026-9-16-18-08-46.ulg,118,0.020135429734542444,0.11651882393157617
10,plus_manual_pitch,9.16数据/log_3_2026-9-16-18-13-58.ulg,100,0.02102073847598999,0.10562470128423872
10,plus_manual_pitch,9.16数据/log_4_2026-9-16-18-20-50.ulg,101,0.027818972866776058,0.13877661500172775
10,plus_manual_pitch,9.16数据/log_5_2026-9-16-18-26-48.ulg,97,0.02529362721950797,0.12903964272440638
10,plus_manual_pitch,9.18数据/log_0_2026-9-18-18-15-06.ulg,135,0.03881186503498689,0.16850589602789182
10,plus_manual_pitch,9.18数据/log_1_2026-9-18-18-23-36.ulg,123,0.02000130089777713,0.10688868333044156
10,plus_manual_pitch,9.18数据/log_2_2026-9-18-18-29-40.ulg,130,0.028935554901664315,0.13111113244718556
10,plus_attitude_pitch,2026.9.6/log_17_2026-9-6-18-34-06.ulg,393,0.018080071757415637,0.11893894709547485
10,plus_attitude_pitch,2026.9.6/log_18_2026-9-6-18-46-20.ulg,288,0.017426010465283446,0.11084457652227894
10,plus_attitude_pitch,2026.9.6/log_19_2026-9-6-18-52-30.ulg,256,0.018239179122548247,0.1114781355098495
10,plus_attitude_pitch,2026.9.6/log_20_2026-9-6-18-58-10.ulg,260,0.01873794340081751,0.10209417269003812
10,plus_attitude_pitch,2026.9.6/log_24_2026-9-6-06-28-38.ulg,175,0.019814461309952132,0.10297332479073319
10,plus_attitude_pitch,2026.9.6/log_28_2026-9-6-07-01-38.ulg,317,0.020069336441628994,0.11521264157416991
10,plus_attitude_pitch,9.11数据/log_13_2026-9-11-18-28-08.ulg,248,0.019487467393354583,0.09256946668698682
10,plus_attitude_pitch,9.11数据/log_14_2026-9-11-18-34-58.ulg,241,0.017552360035545903,0.07941583121747965
10,plus_attitude_pitch,9.11数据/log_15_2026-9-11-18-40-48.ulg,209,0.025198932088678808,0.10273530777747482
10,plus_attitude_pitch,9.12数据/log_10_2026-9-12-06-13-40.ulg,180,0.02402721503504526,0.1069149860268332
10,plus_attitude_pitch,9.12数据/log_11_2026-9-12-06-21-12.ulg,144,0.02198136275698326,0.10350578005528858
10,plus_attitude_pitch,9.12数据/log_12_2026-9-12-06-29-44.ulg,129,0.020702669792984463,0.12810261956785415
10,plus_attitude_pitch,9.12数据/log_2_2026-9-12-18-32-54.ulg,129,0.019555769253711726,0.0953619766525455
10,plus_attitude_pitch,9.12数据/log_3_2026-9-12-18-40-02.ulg,135,0.024759970383299194,0.11737828903148977
10,plus_attitude_pitch,9.12数据/log_7_2026-9-12-05-49-02.ulg,110,0.020703245208153448,0.10813723837375057
10,plus_attitude_pitch,9.12数据/log_8_2026-9-12-05-55-30.ulg,183,0.022031750091221606,0.11053058901334456
10,plus_attitude_pitch,9.12数据/log_9_2026-9-12-06-03-32.ulg,318,0.019235411911314212,0.1301300587313458
10,plus_attitude_pitch,9.13数据/log_1_2026-9-13-06-11-06.ulg,90,0.030984188891208415,0.09230241096689801
10,plus_attitude_pitch,9.13数据/log_2_2026-9-13-06-20-06.ulg,105,0.017570456391820578,0.12225998366766523
10,plus_attitude_pitch,9.13数据/log_3_2026-9-13-06-31-26.ulg,131,0.02092146740914642,0.11622647336009094
10,plus_attitude_pitch,9.13数据/log_4_2026-9-13-06-36-26.ulg,97,0.02175287307053377,0.13537512010771713
10,plus_attitude_pitch,9.13数据/log_5_2026-9-13-06-42-40.ulg,127,0.01880265604718063,0.09264819275547642
10,plus_attitude_pitch,9.13数据/log_7_2026-9-13-18-12-52.ulg,158,0.0183774286313899,0.07380210196497057
10,plus_attitude_pitch,9.14数据/log_11_2026-9-14-18-13-22.ulg,82,0.020911208977891504,0.1452826674896389
10,plus_attitude_pitch,9.14数据/log_12_2026-9-14-18-20-30.ulg,124,0.023552518628826825,0.14913647827644186
10,plus_attitude_pitch,9.14数据/log_13_2026-9-14-18-28-32.ulg,199,0.01872269168653838,0.1129176967766096
10,plus_attitude_pitch,9.14数据/log_14_2026-9-14-18-34-22.ulg,50,0.031773150498929,0.06068221680833153
10,plus_attitude_pitch,9.15数据/log_10_2026-9-15-17-44-04.ulg,104,0.048425907478766364,0.15717579980898005
10,plus_attitude_pitch,9.15数据/log_11_2026-9-15-17-51-56.ulg,95,0.019761278597998207,0.1198102960342438
10,plus_attitude_pitch,9.15数据/log_12_2026-9-15-18-03-58.ulg,135,0.016831202623183696,0.08532877744607315
10,plus_attitude_pitch,9.15数据/log_13_2026-9-15-18-10-58.ulg,123,0.029199947400483844,0.08821649936515163
10,plus_attitude_pitch,9.15数据/log_14_2026-9-15-18-17-26.ulg,130,0.019739191671593378,0.1185085430639619
10,plus_attitude_pitch,9.15数据/log_15_2026-9-15-18-23-44.ulg,110,0.025296665167113104,0.10228761647393865
10,plus_attitude_pitch,9.16数据/log_1_2026-9-16-18-02-34.ulg,98,0.01951220503280145,0.07565817457919875
10,plus_attitude_pitch,9.16数据/log_2_2026-9-16-18-08-46.ulg,118,0.01926099212734963,0.11651882393157617
10,plus_attitude_pitch,9.16数据/log_3_2026-9-16-18-13-58.ulg,100,0.01962223166557863,0.10562470128423872
10,plus_attitude_pitch,9.16数据/log_4_2026-9-16-18-20-50.ulg,101,0.02772141545441288,0.13877661500172775
10,plus_attitude_pitch,9.16数据/log_5_2026-9-16-18-26-48.ulg,97,0.024903410218484467,0.12903964272440638
10,plus_attitude_pitch,9.18数据/log_0_2026-9-18-18-15-06.ulg,135,0.03886936187141864,0.16850589602789182
10,plus_attitude_pitch,9.18数据/log_1_2026-9-18-18-23-36.ulg,123,0.018269871874544055,0.10688868333044156
10,plus_attitude_pitch,9.18数据/log_2_2026-9-18-18-29-40.ulg,130,0.028997179322574344,0.13111113244718556
10,plus_rate_pitch,2026.9.6/log_17_2026-9-6-18-34-06.ulg,393,0.018284807539356213,0.11893894709547485
10,plus_rate_pitch,2026.9.6/log_18_2026-9-6-18-46-20.ulg,288,0.017381956237446265,0.11084457652227894
10,plus_rate_pitch,2026.9.6/log_19_2026-9-6-18-52-30.ulg,256,0.018516774665855055,0.1114781355098495
10,plus_rate_pitch,2026.9.6/log_20_2026-9-6-18-58-10.ulg,260,0.019265895987943135,0.10209417269003812
10,plus_rate_pitch,2026.9.6/log_24_2026-9-6-06-28-38.ulg,175,0.019972476310530878,0.10297332479073319
10,plus_rate_pitch,2026.9.6/log_28_2026-9-6-07-01-38.ulg,317,0.02043652161116581,0.11521264157416991
10,plus_rate_pitch,9.11数据/log_13_2026-9-11-18-28-08.ulg,248,0.019390354697497454,0.09256946668698682
10,plus_rate_pitch,9.11数据/log_14_2026-9-11-18-34-58.ulg,241,0.017492575408194353,0.07941583121747965
10,plus_rate_pitch,9.11数据/log_15_2026-9-11-18-40-48.ulg,209,0.024749295498874887,0.10273530777747482
10,plus_rate_pitch,9.12数据/log_10_2026-9-12-06-13-40.ulg,180,0.023889535411856205,0.1069149860268332
10,plus_rate_pitch,9.12数据/log_11_2026-9-12-06-21-12.ulg,144,0.02178561246671592,0.10350578005528858
10,plus_rate_pitch,9.12数据/log_12_2026-9-12-06-29-44.ulg,129,0.02029411890243491,0.12810261956785415
10,plus_rate_pitch,9.12数据/log_2_2026-9-12-18-32-54.ulg,129,0.019419224688592737,0.0953619766525455
10,plus_rate_pitch,9.12数据/log_3_2026-9-12-18-40-02.ulg,135,0.025547229876904415,0.11737828903148977
10,plus_rate_pitch,9.12数据/log_7_2026-9-12-05-49-02.ulg,110,0.020849617734327624,0.10813723837375057
10,plus_rate_pitch,9.12数据/log_8_2026-9-12-05-55-30.ulg,183,0.02198059998884123,0.11053058901334456
10,plus_rate_pitch,9.12数据/log_9_2026-9-12-06-03-32.ulg,318,0.019349003731649998,0.1301300587313458
10,plus_rate_pitch,9.13数据/log_1_2026-9-13-06-11-06.ulg,90,0.030974156249163554,0.09230241096689801
10,plus_rate_pitch,9.13数据/log_2_2026-9-13-06-20-06.ulg,105,0.01778810400189314,0.12225998366766523
10,plus_rate_pitch,9.13数据/log_3_2026-9-13-06-31-26.ulg,131,0.020731030969119973,0.11622647336009094
10,plus_rate_pitch,9.13数据/log_4_2026-9-13-06-36-26.ulg,97,0.02186320804850704,0.13537512010771713
10,plus_rate_pitch,9.13数据/log_5_2026-9-13-06-42-40.ulg,127,0.018998739607501543,0.09264819275547642
10,plus_rate_pitch,9.13数据/log_7_2026-9-13-18-12-52.ulg,158,0.01848160931415942,0.07380210196497057
10,plus_rate_pitch,9.14数据/log_11_2026-9-14-18-13-22.ulg,82,0.021472079399623534,0.1452826674896389
10,plus_rate_pitch,9.14数据/log_12_2026-9-14-18-20-30.ulg,124,0.023339904088687982,0.14913647827644186
10,plus_rate_pitch,9.14数据/log_13_2026-9-14-18-28-32.ulg,199,0.018582804662358857,0.1129176967766096
10,plus_rate_pitch,9.14数据/log_14_2026-9-14-18-34-22.ulg,50,0.03129746545892626,0.06068221680833153
10,plus_rate_pitch,9.15数据/log_10_2026-9-15-17-44-04.ulg,104,0.04932919631311269,0.15717579980898005
10,plus_rate_pitch,9.15数据/log_11_2026-9-15-17-51-56.ulg,95,0.01949254350491953,0.1198102960342438
10,plus_rate_pitch,9.15数据/log_12_2026-9-15-18-03-58.ulg,135,0.016423531602459292,0.08532877744607315
10,plus_rate_pitch,9.15数据/log_13_2026-9-15-18-10-58.ulg,123,0.029221999542361612,0.08821649936515163
10,plus_rate_pitch,9.15数据/log_14_2026-9-15-18-17-26.ulg,130,0.019570878361145377,0.1185085430639619
10,plus_rate_pitch,9.15数据/log_15_2026-9-15-18-23-44.ulg,110,0.025059540173748757,0.10228761647393865
10,plus_rate_pitch,9.16数据/log_1_2026-9-16-18-02-34.ulg,98,0.019890809907159867,0.07565817457919875
10,plus_rate_pitch,9.16数据/log_2_2026-9-16-18-08-46.ulg,118,0.020017388871086183,0.11651882393157617
10,plus_rate_pitch,9.16数据/log_3_2026-9-16-18-13-58.ulg,100,0.019992631464967773,0.10562470128423872
10,plus_rate_pitch,9.16数据/log_4_2026-9-16-18-20-50.ulg,101,0.027500477311644803,0.13877661500172775
10,plus_rate_pitch,9.16数据/log_5_2026-9-16-18-26-48.ulg,97,0.02438028707200845,0.12903964272440638
10,plus_rate_pitch,9.18数据/log_0_2026-9-18-18-15-06.ulg,135,0.03862448224827737,0.16850589602789182
10,plus_rate_pitch,9.18数据/log_1_2026-9-18-18-23-36.ulg,123,0.018654936013578108,0.10688868333044156
10,plus_rate_pitch,9.18数据/log_2_2026-9-18-18-29-40.ulg,130,0.028796859648685565,0.13111113244718556
