log_id,firmware_info,max_pitch_rad,pitch_offset_rad
9.13数据/log_7_2026-9-13-18-12-52.ulg,74be66f2be14340838aed6732a379d124124b5f2,0.5235987755982988,0.2617993877991494
9.14数据/log_11_2026-9-14-18-13-22.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,0.5235987755982988,0.2617993877991494
9.14数据/log_12_2026-9-14-18-20-30.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,0.5235987755982988,0.2617993877991494
9.14数据/log_13_2026-9-14-18-28-32.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,0.5235987755982988,0.2617993877991494
9.14数据/log_14_2026-9-14-18-34-22.ulg,4cd4d0ac56bc193bcab2abd3ba9eb4f6e1c9a7da,0.5235987755982988,0.2617993877991494
9.15数据/log_10_2026-9-15-17-44-04.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,0.5235987755982988,0.2617993877991494
9.15数据/log_11_2026-9-15-17-51-56.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,0.5235987755982988,0.2617993877991494
9.15数据/log_12_2026-9-15-18-03-58.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,0.5235987755982988,0.2617993877991494
9.15数据/log_13_2026-9-15-18-10-58.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,0.5235987755982988,0.2617993877991494
9.15数据/log_14_2026-9-15-18-17-26.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,0.5235987755982988,0.2617993877991494
9.15数据/log_15_2026-9-15-18-23-44.ulg,d0dd2354fdeadfbe505211a17b54d728309fedff,0.5235987755982988,0.2617993877991494
9.16数据/log_1_2026-9-16-18-02-34.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,0.5235987755982988,0.2617993877991494
9.16数据/log_2_2026-9-16-18-08-46.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,0.5235987755982988,0.2617993877991494
9.16数据/log_3_2026-9-16-18-13-58.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,0.5235987755982988,0.2617993877991494
9.16数据/log_4_2026-9-16-18-20-50.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,0.5235987755982988,0.2617993877991494
9.16数据/log_5_2026-9-16-18-26-48.ulg,a644ca7868f07004e45658d4ae9a7a8c880c6bb5,0.5235987755982988,0.2617993877991494
9.18数据/log_0_2026-9-18-18-15-06.ulg,e624a99f2955addbf76681e636c44162a0c03055,0.5235987755982988,0.2617993877991494
9.18数据/log_1_2026-9-18-18-23-36.ulg,e624a99f2955addbf76681e636c44162a0c03055,0.5235987755982988,0.2617993877991494
9.18数据/log_2_2026-9-18-18-29-40.ulg,e624a99f2955addbf76681e636c44162a0c03055,0.5235987755982988,0.2617993877991494
