model,window_id,log_id,cohort,horizon_s,position_horizontal_m,position_vertical_m,position_m,velocity_m_s,attitude_deg,body_rate_rad_s,frequency_hz,phase_rad,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,body_rate_p_rad_s,body_rate_q_rad_s,body_rate_r_rad_s
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:375,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,1.0,0.49842127595423347,0.19044113159179688,0.533564984726144,0.8112910181691916,4.826558054918482,0.27059355700942433,0.01104879379272461,0.008721224942490835,0.7783894538879395,0.16605377197265625,0.15725494921207428,0.16666366159915924,0.17587897181510925,0.12046030163764954
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:425,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,1.0,1.1291121305221221,0.08369255065917969,1.1322096300279578,0.6594179146176132,1.6766212363318007,0.27136772245052815,0.07086443901062012,0.05081012017461716,0.1165156364440918,0.5823159217834473,0.2866430878639221,0.2207709103822708,0.03609442710876465,0.15361587889492512
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:475,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,1.0,1.6593552497138149,0.5971183776855469,1.7635221012855542,0.3619906197311018,6.284031013505069,0.35034651263223787,0.07569527626037598,0.1029212279449041,0.2850196361541748,0.09667396545410156,0.20113468170166016,0.304244264960289,0.14701220393180847,0.09255008399486542
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:525,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,1.0,0.38135765827047985,0.004917144775390625,0.3813893572640514,0.442263103209145,1.754582614582997,0.4296108727934125,0.08821272850036621,0.4472482980984296,0.36786556243896484,0.016523361206054688,0.24494603276252747,0.33304889500141144,0.22909973561763763,0.14545530825853348
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:575,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,1.0,0.08424947070248129,0.24573516845703125,0.259776339050064,0.10472306217799708,2.342002299378346,1.0594859551791833,0.04400968551635742,0.4136848068824932,0.04031562805175781,0.03197145462036133,0.09121072292327881,0.9899734854698181,0.3725377023220062,0.06065185600891709
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:625,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,1.0,0.1380341177718618,0.10722541809082031,0.1747876081242816,0.19617024569441596,1.9522549976119672,0.4634350770733561,0.02054572105407715,0.7104933891299297,0.07198619842529297,0.1412973403930664,0.11548079550266266,0.41669961810112,0.1860712766647339,0.08069063723087311
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:675,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,1.0,0.16658143260154779,0.23084640502929688,0.28467426368137705,0.3420781850812526,3.8913598302818753,0.332369238051218,0.04405498504638672,0.12309840497254498,0.21239173412322998,0.19417619705200195,0.18494009971618652,0.29271402955055237,0.1567959189414978,0.014242440462112427
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:725,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,1.0,0.5272896285793067,0.21616172790527344,0.5698773947247747,0.3604345356796768,6.535440438369315,0.5032640158515806,0.18887925148010254,0.13970438344578895,0.31295397132635117,0.16007423400878906,0.07968127727508545,0.08657750394195318,0.43686529994010925,0.23436662554740906
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:775,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,1.0,0.21862590914601746,0.2575225830078125,0.3378093677045359,0.4427467079796964,7.081129982589691,0.3386395159802832,0.0357513427734375,0.30272367164373293,0.327289342880249,0.12178277969360352,0.27216775715351105,0.03368508070707321,0.3325449824333191,0.05436792969703674
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:825,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,1.0,0.3556143008876495,0.2131500244140625,0.41460157248076995,0.4069259788222753,3.3541927453546148,0.6723484044231693,0.18617677688598633,0.29889306431687857,0.11940622329711914,0.3728771209716797,0.11087632179260254,0.6042328178882599,0.277979239821434,0.0984003096818924
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:875,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,1.0,0.12901347214979159,0.11571693420410156,0.17330575540858825,0.5283165161672702,5.589366644145965,0.3807303526868646,0.021132946014404297,0.4287008915327206,0.3926682472229004,0.24620676040649414,0.25359854102134705,0.34691037237644196,0.13895612955093384,0.07280102372169495
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:925,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,1.0,0.42936113416841376,0.5058937072753906,0.6635355503627709,0.35991083433078036,2.144345035970572,0.18486367987279234,0.13462352752685547,0.20431986689352044,0.3262052536010742,0.06566286087036133,0.13716533780097961,0.16824251413345337,0.012869112193584442,0.07552100718021393
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:975,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.045124989036399665,0.06744003295898438,0.08114445563958199,0.07053687808314633,1.8841875318885615,1.2518317926983438,0.06961417198181152,0.13414542331135945,0.02202606201171875,0.06696557998657227,0.0024320483207702637,1.2464769631624222,0.006215780973434448,0.11549624055624008
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1025,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.026884155774015293,0.014390945434570312,0.03049355902780618,0.10609355083882978,0.9414546430883877,0.137182720467894,0.0913095474243164,0.18797966178573944,0.07952165603637695,0.01933765411376953,0.06751446425914764,0.010192126035690308,0.13184471428394318,0.03649918735027313
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1075,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.022588126868565123,0.058887481689453125,0.06307106289857553,0.18416870235764435,1.6144261200837853,0.22844824425471869,0.019997835159301758,0.4163510890028732,0.0754842758178711,0.07015228271484375,0.1526397466659546,0.1720251441001892,0.1338648796081543,0.06838233768939972
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1125,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.04678925231233301,0.14044570922851562,0.14803456141269145,0.31804276104498397,3.4610464876757554,0.5945495650817706,0.05571937561035156,0.0916304511290349,0.0602116584777832,0.03945660591125488,0.3097885251045227,0.5932665467262268,0.03378719091415405,0.01955544948577881
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1175,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.06434828773529204,0.07406425476074219,0.0981132813014021,0.28272997255238214,1.8158069834277937,0.7722825908992021,0.050478219985961914,0.029609397675969266,0.1872997283935547,0.21137583255767822,0.013240337371826172,0.7499482035636902,0.09408506751060486,0.1585751943057403
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1225,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.03441507421781942,0.05110740661621094,0.06161464391240722,0.1533210061927018,1.8404867856927682,0.35183127247705476,0.03451681137084961,0.16523794519125798,0.08033275604248047,0.11997729539871216,0.05156964063644409,0.3133104592561722,0.153935045003891,0.04388396441936493
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1275,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.07986610800542536,0.0073490142822265625,0.08020351126262888,0.3200498509579646,3.234682926601407,0.2346550145384315,0.11458611488342285,0.2999171994031187,0.10976314544677734,0.3006317615509033,0.0021220147609710693,0.16472814977169037,0.06774109601974487,0.1527702733874321
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1325,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.07082887875089,0.0210723876953125,0.0738970607554173,0.28649440959171424,1.4383467994122774,0.3808163392918915,0.061663150787353516,0.05125906529982416,0.047910213470458984,0.21728754043579102,0.1804710030555725,0.37703849375247955,0.0534672886133194,0.0020754635334014893
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1375,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.07116422499062358,0.048976898193359375,0.08638913979869682,0.16569161601222895,0.558851576913218,0.2583345421863953,0.052232980728149414,0.03900135192845511,0.114349365234375,0.05514192581176758,0.10647676885128021,0.09165280312299728,0.06686747074127197,0.2320888638496399
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1425,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.12170924468601549,0.020414352416992188,0.12340942438341386,0.3184902539493977,2.4102435229300223,0.14558808771118728,0.0057201385498046875,0.010435266141030297,0.27111244201660156,0.15680551528930664,0.057845622301101685,0.09335583634674549,0.08678758144378662,0.07034553866833448
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1475,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.09154847524590622,0.03645896911621094,0.0985412591195542,0.32268639193501314,1.979411028881125,0.08828343913352829,0.10626769065856934,0.3473858156120002,0.1080331802368164,0.21925020217895508,0.2106767389923334,0.002445229794830084,0.004057765007019043,0.08815623074769974
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1525,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.111122089000318,0.014524459838867188,0.11206729494997843,0.3519747413744218,4.64062418487402,0.4533523158991625,0.0037949085235595703,0.12561614332304316,0.2512998580932617,0.21959161758422852,0.1118665337562561,0.2490895539522171,0.33968159556388855,0.1676279513631016
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1575,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.05305232480242515,0.025884628295898438,0.059030188454373425,0.1880528718921506,1.8932980297502686,0.4234805335048582,0.03658747673034668,0.019624257370416842,0.18602752685546875,0.018024444580078125,0.02080291509628296,0.3971042335033417,0.09749060869216919,0.11017972230911255
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1625,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.06022615815086378,0.03284263610839844,0.06859904425107928,0.23960631115446263,3.5588247744853816,0.0809974383961867,0.02927708625793457,0.12692793286819185,0.1862175464630127,0.14515972137451172,0.04077824205160141,0.022244885563850403,0.021800845861434937,0.07476946711540222
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1675,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.039346324551476554,0.0144805908203125,0.04192637315837664,0.21730242680480058,2.6684915664271274,0.48849938726426506,0.09104108810424805,0.0959404210200816,0.18204855918884277,0.11145210266113281,0.04070743918418884,0.4649531841278076,0.14973901957273483,0.005330473184585571
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1725,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.04180529562700903,0.020233154296875,0.04644419528060285,0.20381842126630306,1.8841502039884919,0.6654330703782869,0.13713622093200684,0.4333138399724561,0.15309590101242065,0.04540729522705078,0.12665611505508423,0.473420649766922,0.4572394788265228,0.09801080822944641
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1775,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.029526078668461856,0.0004215240478515625,0.02952908742340534,0.12739249728867005,1.087018760940882,0.2448652489286334,0.10936307907104492,0.32325271837463276,0.09468674659729004,0.07637643814086914,0.037814125418663025,0.016154088079929352,0.22140192985534668,0.10334031656384468
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1825,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.07916949816711344,0.01419830322265625,0.08043258826144456,0.210981634854408,1.4221233509491078,0.3234456865311244,0.049059391021728516,0.04411677810826121,0.17594647407531738,0.09750699996948242,0.06362761557102203,0.28922610729932785,0.01159532368183136,0.14432920515537262
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1875,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.04867765741902189,0.09344100952148438,0.10536003318240646,0.1064031023354592,1.844178286337804,0.4449904550334425,0.00567936897277832,0.009611317852908032,0.024091243743896484,0.10204458236694336,0.01811450719833374,0.20963367074728012,0.00418679416179657,0.3924954775720835
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1925,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.10804056954362014,0.0060634613037109375,0.10821058280173626,0.20144098698532817,4.197523200735592,0.17919972351224486,0.03197216987609863,0.03651979527227667,0.05890798568725586,0.15268707275390625,0.11745202541351318,0.05519495904445648,0.07235342264175415,0.15437305346131325
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:1975,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.1001349203161644,0.045742034912109375,0.11008785593618048,0.3356148837392544,5.324783156448451,0.4353060702812521,0.03568243980407715,0.19079146049872264,0.2702052593231201,0.17246198654174805,0.09941494464874268,0.3317662328481674,0.2724495381116867,0.07206795923411846
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2025,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.05198250900117387,0.016500473022460938,0.054538489638255326,0.12993016659176804,1.0589134649732215,0.26975884629810903,0.004063844680786133,0.06851362115521197,0.12019991874694824,0.04850053787231445,0.009029150009155273,0.24060125648975372,0.02778083086013794,0.11878171563148499
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2075,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.11267402915541641,0.0546417236328125,0.12522441777736595,0.24046650049827223,3.6307798845409582,0.35924509914127034,0.021054983139038086,0.14664459852394884,0.2386460304260254,0.025106430053710938,0.015552401542663574,0.32933590561151505,0.1434624344110489,0.003665030002593994
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2125,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.06512920942318465,0.03768730163574219,0.07524723665804918,0.1692535304400905,1.0090153316488588,0.5353876806238882,0.09503006935119629,0.10521146943759163,0.01722860336303711,0.006078481674194336,0.16826462745666504,0.40345948934555054,0.34643152356147766,0.06201297044754028
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2175,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.014056494294661505,0.0009632110595703125,0.01408945731393264,0.2026163999304851,1.94000108420008,0.3360484503296995,0.0352940559387207,0.04985790566144033,0.008736610412597656,0.18982630968093872,0.07030682265758514,0.13164906203746796,0.2530706226825714,0.17762979865074158
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2225,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.04086141960583631,0.0580291748046875,0.07097211241549178,0.2977818224531232,3.167890092668678,0.3788421395072198,0.0016894340515136719,0.20754738686210317,0.09035825729370117,0.03872478008270264,0.281086802482605,0.3394622318446636,0.16026830673217773,0.05099833011627197
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2275,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.12791039643546886,0.029750823974609375,0.13132471604175278,0.32475830658109506,2.7945618807832227,0.38926635552047756,0.08853316307067871,0.022447085841804437,0.005626201629638672,0.31594252586364746,0.0749441385269165,0.2927748095244169,0.2462139129638672,0.07204106822609901
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2325,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.08319893364202283,0.0730133056640625,0.11069329412012066,0.24293160684244008,3.259351695576556,0.4337331204841017,0.139329195022583,0.23362294021021054,0.031138896942138672,0.2296208143234253,0.07294118404388428,0.05381406098604202,0.4256029576063156,0.06395771354436874
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2375,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.04655774564205226,0.014280319213867188,0.04869857488797779,0.16083985418977317,2.843545142522407,0.9017633688827733,0.07945847511291504,0.1363122049808112,0.09305715560913086,0.02894449234008789,0.12795327603816986,0.728428840637207,0.4725164473056793,0.24350935220718384
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2425,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.04724257920622305,0.0027008056640625,0.04731971725709369,0.2245225898791073,5.828676077103865,0.836499909785902,0.061905622482299805,0.05235941222964158,0.10113811492919922,0.10901713371276855,0.16821634769439697,0.825193926692009,0.13149404525756836,0.03868331015110016
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2475,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.038773844794857605,0.00179290771484375,0.03881527480579846,0.20117712792040288,1.1496517786966405,0.77989592382668,0.008624792098999023,0.15039896980542977,0.0397639274597168,0.15077567100524902,0.1271131932735443,0.7687413990497589,0.12150582671165466,0.050106361508369446
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2525,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.04121182904589834,0.021762847900390625,0.04660511132959438,0.2948039820705568,4.799425308727795,0.7105969471953627,0.07640433311462402,0.13774989136454252,0.11080121994018555,0.2726607322692871,0.016988307237625122,0.5987266898155212,0.05798617750406265,0.3783014346845448
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2575,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.08659063123987751,0.01955413818359375,0.08877106363350351,0.326750808001521,1.0056113103221898,0.36705078893293314,0.06781244277954102,0.06707822812476419,0.23857641220092773,0.011533737182617188,0.22296717017889023,0.31977371871471405,0.1374848484992981,0.11648590862751007
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2625,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.1293599534618058,0.07182884216308594,0.14796411769794077,0.3905936882989232,3.532519642820934,0.25598418815782986,0.15326595306396484,0.18998516990914993,0.2907426357269287,0.2352609634399414,0.11262516677379608,0.1976860947906971,0.13582788407802582,0.08943656086921692
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2675,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.15734437784341485,0.014528274536132812,0.1580136829515993,0.3109167662468694,2.4797281579170094,0.35052364015911075,0.011722564697265625,0.09467952044833794,0.2521601766347885,0.16437339782714844,0.07788367569446564,0.33721133321523666,0.08046948909759521,0.051768720149993896
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2725,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.1087375885094905,0.03492927551269531,0.11420997085500485,0.3710129796323017,5.363816265213579,0.31794223358033924,0.11774969100952148,0.07814395263612539,0.3607591986656189,0.031235694885253906,0.0807945728302002,0.10092900693416595,0.3013004660606384,0.01089167594909668
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2775,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.07718227062427817,0.11223411560058594,0.13621159863743248,0.13364650515296414,0.821461638931414,0.12222359151919909,0.0716090202331543,0.21519208612982513,0.11718064546585083,0.05412626266479492,0.03464725613594055,0.06432111840695143,0.10150158405303955,0.02233446855098009
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2825,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.11561927147700851,0.03518104553222656,0.12085330736729878,0.33503878158525363,3.6548992892014893,0.4101286035963216,0.08224296569824219,0.1833627925459851,0.19814848899841309,0.22241783142089844,0.15335732698440552,0.10349336266517639,0.3722422420978546,0.13758745789527893
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2875,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.03809505067867837,0.04289054870605469,0.05736577424316282,0.31314788094866974,3.1918013761266155,0.6607475392853278,0.18469786643981934,0.47073233627025246,0.2559938430786133,0.18035650253295898,0.0005288124084472656,0.2800242304801941,0.5973167717456818,0.0372345969080925
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2925,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.13213539553037562,0.02956390380859375,0.13540231593430221,0.1759331617011971,6.107329376180144,0.18453161396801612,0.0006597042083740234,0.3586503839241004,0.07174599170684814,0.1332564353942871,0.08970904350280762,0.04841143637895584,0.05471491813659668,0.16945361346006393
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:2975,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.014184778793857935,0.11650466918945312,0.11736501136358565,0.26260818236668254,3.544632897817381,0.2890417910068062,0.04909253120422363,0.16843920762559605,0.15817642211914062,0.1562519073486328,0.139744833111763,0.2890363037586212,0.0016831755638122559,0.0005822181701660156
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:3025,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.08102541283194767,0.00218963623046875,0.08105499387088577,0.45781192715635677,5.101790989988006,0.3557725132838811,0.09421205520629883,0.35166213370922605,0.4274473190307617,0.1446857452392578,0.07711410522460938,0.3231719471514225,0.141579270362854,0.045708686113357544
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:3075,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.034006261271640824,0.015592575073242188,0.03741061618163743,0.18802988874066084,2.1861854597738524,0.6114301580857164,0.05593156814575195,0.1205043865637947,0.013432979583740234,0.05347323417663574,0.17976486682891846,0.4872383549809456,0.2652660757303238,0.25705939531326294
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:3125,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.047113575291688595,0.033649444580078125,0.057896235605722754,0.11254039789381179,3.1699402918257054,0.48044295536787973,0.04033660888671875,0.21136941602298975,0.0743098258972168,0.08218836784362793,0.019709467887878418,0.3130792826414108,0.20867028832435608,0.29876998998224735
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:3175,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.10080750203414528,0.03875541687011719,0.1080006240868115,0.26480324445405423,4.423832560872062,0.4930306602811085,0.11366105079650879,0.43743287160379646,0.05560779571533203,0.23875093460083008,0.1001325249671936,0.4831309411674738,0.09731411933898926,0.01391717791557312
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:3225,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.01657345483794757,0.045963287353515625,0.04886003673358563,0.30796030409758496,2.1828686763470713,0.6245728513730292,0.03259754180908203,0.1596646201045715,0.01778125762939453,0.09141689538955688,0.2935410141944885,0.45667003095149994,0.40521790087223053,0.13168971985578537
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:3275,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.04835336248096452,0.033660888671875,0.058916068176652035,0.32194071485468695,4.968567514194197,0.34201705441919555,0.14300751686096191,0.009645481433842917,0.015859603881835938,0.29697076976299286,0.12329906225204468,0.26542943716049194,0.21339595317840576,0.031385451555252075
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:3325,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.04158231747337477,0.058929443359375,0.07212328626111206,0.17869914149874994,1.6045042587682965,0.3216909340692136,0.016037702560424805,0.004237684981646339,0.13755130767822266,0.10090643167495728,0.05320632457733154,0.31384751200675964,0.014948725700378418,0.06900240480899811
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:3375,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.07465339625522699,0.0313873291015625,0.08098329457715171,0.25489290835711825,1.392310305651656,0.4729710912641871,0.09465765953063965,0.020359743555289356,0.19024276733398438,0.13710451126098633,0.09990213811397552,0.40312036871910095,0.21556392312049866,0.12135821580886841
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:3425,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.09372561519174698,0.06429862976074219,0.11366091998651266,0.3568536437505268,2.533286979435225,0.9328209114723576,0.08788609504699707,0.40603539414634326,0.06536674499511719,0.2509145736694336,0.24518072605133057,0.91453817486763,0.18366415798664093,0.006500512361526489
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:3475,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.02198201682129806,0.0001430511474609375,0.02198248227936556,0.1934463120079366,3.3369902476988944,0.45090160182638,0.0008268356323242188,0.31935680123903154,0.07108497619628906,0.06449174880981445,0.16795599460601807,0.29476702213287354,0.34115247428417206,0.0062965452671051025
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:3525,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.06244636100417888,0.007781982421875,0.06292938306608928,0.28993403853438415,2.2215094923803154,0.9916414901285959,0.008631706237792969,0.3174632688127801,0.08800411224365234,0.07920360565185547,0.2646579146385193,0.782129555940628,0.6082040071487427,0.04140155017375946
actuator_only_joint_v1,validation:2026.9.7/log_28_2026-9-7-06-44-02.ulg:5:3575,2026.9.7/log_28_2026-9-7-06-44-02.ulg,original_sep7,0.5,0.04052299399329258,0.029668807983398438,0.05022301473762993,0.17667180587008824,1.9866611099805564,0.648412955573059,0.04581880569458008,0.15414290026458133,0.09057474136352539,0.09587907791137695,0.11754295229911804,0.5920075923204422,0.1846950575709343,0.18935180827975273
