kind,condition,seed,group,group_rule,step,horizon_s,metric,cohort,value,n_flights,n_origins
interval,Actual,17,low,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.11827308618676412,17,787
interval,Actual,17,low,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.1276884337397509,8,240
interval,Actual,17,low,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.10990388836188698,9,547
interval,Actual,17,low,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,ALL,2.236478535622243,17,888
interval,Actual,17,low,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep17,2.232795266572189,8,201
interval,Actual,17,low,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep7,2.2397525525556237,9,687
interval,Actual,17,low,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,ALL,0.5465237290412961,17,888
interval,Actual,17,low,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep17,0.5181262225025987,8,201
interval,Actual,17,low,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep7,0.5717659570756938,9,687
interval,Actual,17,low,horizon_specific_train_quantiles,25,0.5,position_rmse_m,ALL,0.1047540589443402,17,888
interval,Actual,17,low,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep17,0.06373286631174291,8,201
interval,Actual,17,low,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep7,0.1412173412844267,9,687
interval,Actual,17,low,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,ALL,0.19155185988721016,17,888
interval,Actual,17,low,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep17,0.2047995875160737,8,201
interval,Actual,17,low,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep7,0.17977610199488703,9,687
interval,Actual,17,low,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,ALL,3.689309055623457,17,926
interval,Actual,17,low,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep17,3.895652697410303,8,208
interval,Actual,17,low,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep7,3.5058924851462603,9,718
interval,Actual,17,low,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,ALL,0.5609708024165339,17,926
interval,Actual,17,low,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep17,0.5335793331196388,8,208
interval,Actual,17,low,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep7,0.5853187751248851,9,718
interval,Actual,17,low,horizon_specific_train_quantiles,50,1.0,position_rmse_m,ALL,0.24243110834546158,17,926
interval,Actual,17,low,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep17,0.16102055835883824,8,208
interval,Actual,17,low,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep7,0.3147960416669046,9,718
interval,Actual,17,low,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,ALL,0.33800392751593356,17,926
interval,Actual,17,low,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep17,0.34113228265643936,8,208
interval,Actual,17,low,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep7,0.3352231673910395,9,718
interval,Actual,17,middle,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,ALL,0.9851384143378513,17,1290
interval,Actual,17,middle,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep17,0.9824336087865866,8,579
interval,Actual,17,middle,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep7,0.9875426859389757,9,711
interval,Actual,17,middle,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.5416860448292711,17,1290
interval,Actual,17,middle,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.5082660155071039,8,579
interval,Actual,17,middle,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.5713927375600865,9,711
interval,Actual,17,middle,horizon_specific_train_quantiles,5,0.1,position_rmse_m,ALL,0.023774140866442275,17,1290
interval,Actual,17,middle,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep17,0.012442444020070291,8,579
interval,Actual,17,middle,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep7,0.033846760285439585,9,711
interval,Actual,17,middle,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,ALL,0.0862898874458558,17,1290
interval,Actual,17,middle,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep17,0.09265135395832111,8,579
interval,Actual,17,middle,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep7,0.08063525054588666,9,711
interval,Actual,17,middle,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,ALL,1.4351135294815118,17,1292
interval,Actual,17,middle,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep17,1.460099404529368,8,589
interval,Actual,17,middle,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep7,1.4129038627723065,9,703
interval,Actual,17,middle,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,ALL,0.5391757006110601,17,1292
interval,Actual,17,middle,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep17,0.5037088129825872,8,589
interval,Actual,17,middle,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep7,0.5707018229474805,9,703
interval,Actual,17,middle,horizon_specific_train_quantiles,10,0.2,position_rmse_m,ALL,0.039916256165329816,17,1292
interval,Actual,17,middle,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep17,0.021739216156011633,8,589
interval,Actual,17,middle,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep7,0.05607362506250153,9,703
interval,Actual,17,middle,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.12175708550909344,17,1292
interval,Actual,17,middle,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.13313295666725164,8,589
interval,Actual,17,middle,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.11164520003517502,9,703
interval,Actual,17,middle,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,ALL,2.616705139022075,17,1240
interval,Actual,17,middle,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep17,2.7601037369756916,8,631
interval,Actual,17,middle,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep7,2.48923971861886,9,609
interval,Actual,17,middle,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,ALL,0.5590516359522496,17,1240
interval,Actual,17,middle,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep17,0.5240852680082676,8,631
interval,Actual,17,middle,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep7,0.5901328519024557,9,609
interval,Actual,17,middle,horizon_specific_train_quantiles,25,0.5,position_rmse_m,ALL,0.10522437498950245,17,1240
interval,Actual,17,middle,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep17,0.06016943970262491,8,631
interval,Actual,17,middle,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep7,0.14527320635561583,9,609
interval,Actual,17,middle,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,ALL,0.20782526631355866,17,1240
interval,Actual,17,middle,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep17,0.21519954204295652,8,631
interval,Actual,17,middle,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep7,0.2012703545540939,9,609
interval,Actual,17,middle,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,ALL,4.245962674189573,17,1188
interval,Actual,17,middle,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep17,4.597752074252219,8,620
interval,Actual,17,middle,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep7,3.9332609852449982,9,568
interval,Actual,17,middle,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,ALL,0.5768541646922567,17,1188
interval,Actual,17,middle,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep17,0.5471004712040792,8,620
interval,Actual,17,middle,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep7,0.6033018922373032,9,568
interval,Actual,17,middle,horizon_specific_train_quantiles,50,1.0,position_rmse_m,ALL,0.22235852452454302,17,1188
interval,Actual,17,middle,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep17,0.15654297989793367,8,620
interval,Actual,17,middle,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep7,0.2808612308593069,9,568
interval,Actual,17,middle,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,ALL,0.3541702163041367,17,1188
interval,Actual,17,middle,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep17,0.3642240708813808,8,620
interval,Actual,17,middle,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep7,0.3452334566799197,9,568
interval,Actual,23,ALL,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,ALL,1.0385084739666826,17,2582
interval,Actual,23,ALL,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep17,1.0390669089152211,8,1101
interval,Actual,23,ALL,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep7,1.0380120873457597,9,1481
interval,Actual,23,ALL,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.5395646945598254,17,2582
interval,Actual,23,ALL,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.5110284977428449,8,1101
interval,Actual,23,ALL,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.5649302028415858,9,1481
interval,Actual,23,ALL,horizon_specific_train_quantiles,5,0.1,position_rmse_m,ALL,0.02424341345464687,17,2582
interval,Actual,23,ALL,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep17,0.013113854415457135,8,1101
interval,Actual,23,ALL,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep7,0.034136354822815525,9,1481
interval,Actual,23,ALL,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,ALL,0.1104486514290517,17,2582
interval,Actual,23,ALL,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep17,0.11567165554923689,8,1101
interval,Actual,23,ALL,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep7,0.10580598109999823,9,1481
interval,Actual,23,ALL,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,ALL,1.5380271949452549,17,2582
interval,Actual,23,ALL,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep17,1.6168584231130003,8,1101
interval,Actual,23,ALL,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep7,1.467954992129481,9,1481
interval,Actual,23,ALL,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,ALL,0.5514523352373073,17,2582
interval,Actual,23,ALL,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep17,0.521360679006193,8,1101
interval,Actual,23,ALL,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep7,0.5782004741094089,9,1481
interval,Actual,23,ALL,horizon_specific_train_quantiles,10,0.2,position_rmse_m,ALL,0.04414902700533518,17,2582
interval,Actual,23,ALL,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep17,0.024874988407770422,8,1101
interval,Actual,23,ALL,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep7,0.06128150575872607,9,1481
interval,Actual,23,ALL,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.15306116333916608,17,2582
interval,Actual,23,ALL,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.1662693107022999,8,1101
interval,Actual,23,ALL,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.14132058790526933,9,1481
interval,Actual,23,ALL,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,ALL,2.7292931286411792,17,2582
interval,Actual,23,ALL,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep17,2.993080373528775,8,1101
interval,Actual,23,ALL,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep7,2.4948155776299834,9,1481
interval,Actual,23,ALL,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,ALL,0.5667346177011522,17,2582
interval,Actual,23,ALL,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep17,0.54424274647921,8,1101
interval,Actual,23,ALL,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep7,0.5867273921206563,9,1481
interval,Actual,23,ALL,horizon_specific_train_quantiles,25,0.5,position_rmse_m,ALL,0.11138193939900011,17,2582
interval,Actual,23,ALL,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep17,0.07254267089989916,8,1101
interval,Actual,23,ALL,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep7,0.14590573362042317,9,1481
interval,Actual,23,ALL,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,ALL,0.2438976676361052,17,2582
interval,Actual,23,ALL,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep17,0.27048194124485586,8,1101
interval,Actual,23,ALL,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep7,0.22026720220610463,9,1481
interval,Actual,23,ALL,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,ALL,4.2833469643426,17,2582
interval,Actual,23,ALL,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep17,4.7140759148059415,8,1101
interval,Actual,23,ALL,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep7,3.9004767861529634,9,1481
interval,Actual,23,ALL,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,ALL,0.5877588701060052,17,2582
interval,Actual,23,ALL,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep17,0.5723728172859642,8,1101
interval,Actual,23,ALL,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep7,0.6014353615015974,9,1481
interval,Actual,23,ALL,horizon_specific_train_quantiles,50,1.0,position_rmse_m,ALL,0.2561871346149431,17,2582
interval,Actual,23,ALL,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep17,0.19256794498822702,8,1101
interval,Actual,23,ALL,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep7,0.3127375253942462,9,1481
interval,Actual,23,ALL,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,ALL,0.404650637786371,17,2582
interval,Actual,23,ALL,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep17,0.43626713447258525,8,1101
interval,Actual,23,ALL,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep7,0.37654708517640273,9,1481
interval,Actual,23,high,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,ALL,1.1762763337233098,17,608
interval,Actual,23,high,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep17,1.2173244446275855,8,294
interval,Actual,23,high,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep7,1.1397891240306202,9,314
interval,Actual,23,high,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.5829995183191833,17,608
interval,Actual,23,high,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.5671850348223537,8,294
interval,Actual,23,high,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.5970568369830319,9,314
interval,Actual,23,high,horizon_specific_train_quantiles,5,0.1,position_rmse_m,ALL,0.02757157524986622,17,608
interval,Actual,23,high,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep17,0.014402747321133431,8,294
interval,Actual,23,high,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep7,0.03927720007540647,9,314
interval,Actual,23,high,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,ALL,0.14911289585691725,17,608
interval,Actual,23,high,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep17,0.15665942396647461,8,294
interval,Actual,23,high,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep7,0.14240487087064407,9,314
interval,Actual,23,high,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,ALL,1.8565396403920413,17,503
interval,Actual,23,high,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep17,2.048854261921487,8,272
interval,Actual,23,high,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep7,1.685593310143645,9,231
interval,Actual,23,high,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,ALL,0.6016601039555683,17,503
interval,Actual,23,high,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep17,0.5923794925140048,8,272
interval,Actual,23,high,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep7,0.6099095363480693,9,231
interval,Actual,23,high,horizon_specific_train_quantiles,10,0.2,position_rmse_m,ALL,0.05236016558755981,17,503
interval,Actual,23,high,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep17,0.030375625255625628,8,272
interval,Actual,23,high,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep7,0.07190197921594575,9,231
interval,Actual,23,high,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.21330782789878147,17,503
interval,Actual,23,high,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.23415231221157717,8,272
interval,Actual,23,high,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.19477939739851866,9,231
interval,Actual,23,high,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,ALL,3.4019916556674654,17,454
interval,Actual,23,high,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep17,3.8776458115092165,8,269
interval,Actual,23,high,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep7,2.979187961585909,9,185
interval,Actual,23,high,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,ALL,0.6221144102939081,17,454
interval,Actual,23,high,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep17,0.6221929682743519,8,269
interval,Actual,23,high,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep7,0.6220445809779582,9,185
interval,Actual,23,high,horizon_specific_train_quantiles,25,0.5,position_rmse_m,ALL,0.13112686566888368,17,454
interval,Actual,23,high,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep17,0.09271799141257053,8,269
interval,Actual,23,high,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep7,0.16526808723005093,9,185
interval,Actual,23,high,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,ALL,0.35525352361874274,17,454
interval,Actual,23,high,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep17,0.3855322586927916,8,269
interval,Actual,23,high,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep7,0.3283390924418104,9,185
interval,Actual,23,high,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,ALL,5.316198271849883,17,468
interval,Actual,23,high,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep17,5.93898311686244,8,273
interval,Actual,23,high,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep7,4.762611742949833,9,195
interval,Actual,23,high,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,ALL,0.6422470886142664,17,468
interval,Actual,23,high,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep17,0.6389664452287424,8,273
interval,Actual,23,high,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep7,0.6451632160680655,9,195
interval,Actual,23,high,horizon_specific_train_quantiles,50,1.0,position_rmse_m,ALL,0.32468927190725116,17,468
interval,Actual,23,high,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep17,0.25025513518258335,8,273
interval,Actual,23,high,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep7,0.39085294899584483,9,195
interval,Actual,23,high,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,ALL,0.5558009047652055,17,468
interval,Actual,23,high,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep17,0.5808854201948204,8,273
interval,Actual,23,high,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep7,0.5335035577166589,9,195
interval,Actual,23,low,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,ALL,0.9349725942281389,17,684
interval,Actual,23,low,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep17,0.9074463804503091,8,228
interval,Actual,23,low,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep7,0.9594403398084322,9,456
interval,Actual,23,low,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.4825666822851493,17,684
interval,Actual,23,low,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.4441012134465593,8,228
interval,Actual,23,low,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.5167582101416739,9,456
interval,Actual,23,low,horizon_specific_train_quantiles,5,0.1,position_rmse_m,ALL,0.020582792205374408,17,684
interval,Actual,23,low,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep17,0.011979573285427354,8,228
interval,Actual,23,low,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep7,0.028230097911994014,9,456
interval,Actual,23,low,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,ALL,0.0856844867092484,17,684
interval,Actual,23,low,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep17,0.08841438607435304,8,228
interval,Actual,23,low,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep7,0.08325790949582206,9,456
interval,Actual,23,low,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,ALL,1.3718465361739025,17,787
interval,Actual,23,low,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep17,1.3611797714174012,8,240
interval,Actual,23,low,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep7,1.3813281048463477,9,547
interval,Actual,23,low,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,ALL,0.5292983439081234,17,787
interval,Actual,23,low,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep17,0.48654049911177255,8,240
interval,Actual,23,low,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep7,0.5673053170604352,9,547
interval,Actual,23,low,horizon_specific_train_quantiles,10,0.2,position_rmse_m,ALL,0.04176495834726805,17,787
interval,Actual,23,low,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep17,0.02251528922681332,8,240
interval,Actual,23,low,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep7,0.058875775343227806,9,547
interval,Actual,23,low,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.12040045643505352,17,787
interval,Actual,23,low,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.12866443900721092,8,240
interval,Actual,23,low,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.11305469414869143,9,547
interval,Actual,23,low,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,ALL,2.2889224368162613,17,888
interval,Actual,23,low,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep17,2.266276542612044,8,201
interval,Actual,23,low,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep7,2.309052120553344,9,687
interval,Actual,23,low,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,ALL,0.5459194449633012,17,888
interval,Actual,23,low,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep17,0.5167874521233989,8,201
interval,Actual,23,low,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep7,0.5718145497098812,9,687
interval,Actual,23,low,horizon_specific_train_quantiles,25,0.5,position_rmse_m,ALL,0.10612200055461891,17,888
interval,Actual,23,low,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep17,0.0672116299353249,8,201
interval,Actual,23,low,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep7,0.14070899666065803,9,687
interval,Actual,23,low,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,ALL,0.20023558996680393,17,888
interval,Actual,23,low,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep17,0.2190961654422791,8,201
interval,Actual,23,low,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep7,0.1834706339886038,9,687
interval,Actual,23,low,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,ALL,3.644910409182712,17,926
interval,Actual,23,low,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep17,3.7507742833906996,8,208
interval,Actual,23,low,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep7,3.5508091876645014,9,718
interval,Actual,23,low,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,ALL,0.5657013186493922,17,926
interval,Actual,23,low,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep17,0.5425680834103135,8,208
interval,Actual,23,low,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep7,0.5862641944174621,9,718
interval,Actual,23,low,horizon_specific_train_quantiles,50,1.0,position_rmse_m,ALL,0.24689321838065167,17,926
interval,Actual,23,low,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep17,0.17518139426806584,8,208
interval,Actual,23,low,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep7,0.31063706203628355,9,718
interval,Actual,23,low,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,ALL,0.35355856318885526,17,926
interval,Actual,23,low,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep17,0.37589040615790476,8,208
interval,Actual,23,low,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep7,0.33370803610525573,9,718
interval,Actual,23,middle,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,ALL,1.0148997997808178,17,1290
interval,Actual,23,middle,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep17,0.9911876938885967,8,579
interval,Actual,23,middle,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep7,1.0359772272405696,9,711
interval,Actual,23,middle,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.5440871402215988,17,1290
interval,Actual,23,middle,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.5058811249838469,8,579
interval,Actual,23,middle,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.5780480426551562,9,711
interval,Actual,23,middle,horizon_specific_train_quantiles,5,0.1,position_rmse_m,ALL,0.023830222502645215,17,1290
interval,Actual,23,middle,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep17,0.012621447976329376,8,579
interval,Actual,23,middle,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep7,0.03379357763714819,9,711
interval,Actual,23,middle,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,ALL,0.09210590934579359,17,1290
interval,Actual,23,middle,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep17,0.09789362286682672,8,579
interval,Actual,23,middle,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep7,0.08696127510487524,9,711
