kind,condition,seed,group,group_rule,step,horizon_s,flight_id,cohort,n_origins,metric,value
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,position_rmse_m,0.21114403759952646
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,velocity_rmse_m_s,0.7039817722180988
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,attitude_error_deg,6.81863051865656
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,body_rate_rmse_rad_s,0.8212516777324687
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,position_rmse_m,0.16002294273302559
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,velocity_rmse_m_s,0.6130857047974972
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,attitude_error_deg,7.180176808399676
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,body_rate_rmse_rad_s,0.6827275035064878
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,position_rmse_m,0.18503646537253665
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,velocity_rmse_m_s,0.6343677308079421
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,attitude_error_deg,7.093734443483546
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,body_rate_rmse_rad_s,0.6894828477727198
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,position_rmse_m,0.18487037297206266
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,velocity_rmse_m_s,0.7000848020907026
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,attitude_error_deg,8.07638833166751
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,body_rate_rmse_rad_s,0.7136791270106649
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,position_rmse_m,0.1593053284124003
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,velocity_rmse_m_s,0.5312867109114954
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,attitude_error_deg,6.675945666543874
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,body_rate_rmse_rad_s,0.5316022562015466
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,position_rmse_m,0.24442473310040286
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,velocity_rmse_m_s,0.8003145848399017
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,attitude_error_deg,6.670443116467021
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,body_rate_rmse_rad_s,0.660187423010346
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,position_rmse_m,0.2710195963436329
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,velocity_rmse_m_s,0.854183706200002
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,attitude_error_deg,6.497596901340504
endpoint,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,body_rate_rmse_rad_s,0.8889714186433562
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,position_rmse_m,0.06787872120136426
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,velocity_rmse_m_s,0.43903444891851123
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,attitude_error_deg,3.967521153680954
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,24,body_rate_rmse_rad_s,0.7181618908571875
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,position_rmse_m,0.1536017743619681
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,velocity_rmse_m_s,0.2431861497582121
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,attitude_error_deg,3.222581133445156
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,30,body_rate_rmse_rad_s,0.6034724809319161
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,30,position_rmse_m,0.07940504994831005
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,30,velocity_rmse_m_s,0.26635102748420186
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,30,attitude_error_deg,4.092952833806691
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,30,body_rate_rmse_rad_s,0.6689024606519581
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,19,position_rmse_m,0.07396985738958681
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,19,velocity_rmse_m_s,0.3337202913364137
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,19,attitude_error_deg,3.861377494446683
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,19,body_rate_rmse_rad_s,0.6815123978592993
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,16,position_rmse_m,0.15076993463092142
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,16,velocity_rmse_m_s,0.547564530167841
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,16,attitude_error_deg,3.7430002864179484
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,16,body_rate_rmse_rad_s,0.6708655448233043
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,18,position_rmse_m,0.13980129686051906
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,18,velocity_rmse_m_s,0.21467400181818708
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,18,attitude_error_deg,2.696715748946937
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,18,body_rate_rmse_rad_s,0.5997859477980335
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,18,position_rmse_m,0.10979758333863733
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,18,velocity_rmse_m_s,0.28067503122175314
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,18,attitude_error_deg,2.746856133145173
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,18,body_rate_rmse_rad_s,0.6354715290973876
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,22,position_rmse_m,0.0999239961479034
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,22,velocity_rmse_m_s,0.5189796299342673
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,22,attitude_error_deg,3.1651892521200082
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,22,body_rate_rmse_rad_s,0.6488453155397365
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,8,position_rmse_m,0.6296004401902976
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,8,velocity_rmse_m_s,0.2537241432063403
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,8,attitude_error_deg,2.666509856641318
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,8,body_rate_rmse_rad_s,0.555661620146059
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,34,position_rmse_m,0.09191584654037253
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,34,velocity_rmse_m_s,0.38725654620462263
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,34,attitude_error_deg,4.2981487070063435
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,34,body_rate_rmse_rad_s,0.6934591325321674
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,position_rmse_m,0.10965684357797745
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,velocity_rmse_m_s,0.4469017235717364
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,attitude_error_deg,4.379381096397832
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,34,body_rate_rmse_rad_s,0.6811294926129627
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,position_rmse_m,0.08541473653308129
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,velocity_rmse_m_s,0.39346167608964133
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,attitude_error_deg,4.490995795032881
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,27,body_rate_rmse_rad_s,0.7194046392971086
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,position_rmse_m,0.0964942755092926
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,velocity_rmse_m_s,0.3970544883385208
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,attitude_error_deg,4.618623561521167
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,58,body_rate_rmse_rad_s,0.6487946517837229
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,position_rmse_m,0.09129639663800143
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,velocity_rmse_m_s,0.4219713729488306
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,attitude_error_deg,5.546013607655803
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,35,body_rate_rmse_rad_s,0.6690660266809991
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,position_rmse_m,0.08435662248958112
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,velocity_rmse_m_s,0.39038827020183847
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,attitude_error_deg,4.540485137162519
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,17,body_rate_rmse_rad_s,0.6267309265410416
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,position_rmse_m,0.12639420117964148
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,velocity_rmse_m_s,0.5156210613940175
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,attitude_error_deg,4.413990506520386
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,33,body_rate_rmse_rad_s,0.5860321256902338
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,position_rmse_m,0.14018105807465311
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,velocity_rmse_m_s,0.647280043162061
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,attitude_error_deg,4.66781429766523
interval,Hold,23,high,horizon_specific_train_quantiles,25,0.5,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,31,body_rate_rmse_rad_s,0.7182239682667089
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,position_rmse_m,0.3393555162465336
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,velocity_rmse_m_s,0.6922660815054045
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,attitude_error_deg,8.035900057224506
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,168,body_rate_rmse_rad_s,0.6906625831499631
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,position_rmse_m,0.6510579306895591
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,velocity_rmse_m_s,0.7416757548083953
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,attitude_error_deg,7.437145455778651
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,182,body_rate_rmse_rad_s,0.6505407505069462
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,position_rmse_m,0.4160487549632862
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,velocity_rmse_m_s,0.8637016575120323
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,attitude_error_deg,8.093737864879555
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,160,body_rate_rmse_rad_s,0.8456335202943807
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,position_rmse_m,0.4137077398027326
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,velocity_rmse_m_s,0.9001424924079133
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,attitude_error_deg,9.44287264744029
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,body_rate_rmse_rad_s,0.8276471158647337
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,position_rmse_m,0.33089283944303743
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,velocity_rmse_m_s,0.6457888829569218
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,attitude_error_deg,7.0749753798032025
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,body_rate_rmse_rad_s,0.6757430435529626
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,position_rmse_m,0.48912964694879374
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,velocity_rmse_m_s,0.6079092861878904
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,attitude_error_deg,6.817201174337415
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,body_rate_rmse_rad_s,0.6708079529550038
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,position_rmse_m,0.8797817979102358
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,velocity_rmse_m_s,0.8015660485550256
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,attitude_error_deg,7.1088865260591385
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,body_rate_rmse_rad_s,0.8214868645994567
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,position_rmse_m,0.4966306567901518
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,velocity_rmse_m_s,0.6656112125636608
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,attitude_error_deg,7.079447686393814
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,body_rate_rmse_rad_s,0.7508219379686126
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,position_rmse_m,1.402311847466053
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,velocity_rmse_m_s,0.775506908439964
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,attitude_error_deg,7.18229297984447
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,body_rate_rmse_rad_s,0.7390295519414828
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,position_rmse_m,0.5116192379855278
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,velocity_rmse_m_s,1.1001695220415613
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,attitude_error_deg,9.88571394614313
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,body_rate_rmse_rad_s,0.9060252071610836
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,position_rmse_m,0.4950157931878681
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,velocity_rmse_m_s,1.0063767966122148
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,attitude_error_deg,8.871510534777284
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,body_rate_rmse_rad_s,0.8713558034188149
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,position_rmse_m,0.44589692239157136
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,velocity_rmse_m_s,0.995716716606689
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,attitude_error_deg,8.834725656519947
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,body_rate_rmse_rad_s,0.797308569403019
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,position_rmse_m,0.5124448777520051
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,velocity_rmse_m_s,1.0630309320506264
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,attitude_error_deg,9.50741620849299
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,body_rate_rmse_rad_s,0.9377917277006923
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,position_rmse_m,0.46032927693559267
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,velocity_rmse_m_s,0.8776442342278278
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,attitude_error_deg,8.549186025643039
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,body_rate_rmse_rad_s,0.8114978499872777
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,position_rmse_m,0.45163938272866955
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,velocity_rmse_m_s,0.9114386713314468
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,attitude_error_deg,8.068546494460703
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,body_rate_rmse_rad_s,0.8742471557818017
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,position_rmse_m,0.46070530320748726
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,velocity_rmse_m_s,0.9358597146246421
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,attitude_error_deg,8.634379906708988
endpoint,Hold,23,ALL,horizon_specific_train_quantiles,50,1.0,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,body_rate_rmse_rad_s,0.8598217452765439
