step,group,cohort,n_origins,elapsed_mean_s,elapsed_std_s,elapsed_min_s,elapsed_p05_s,elapsed_p25_s,elapsed_median_s,elapsed_p75_s,elapsed_p95_s,elapsed_max_s
15,high,Sep17,269,0.30042927881040893,0.004582005122283412,0.289279,0.2956044,0.29572099999999996,0.299395,0.30551700000000004,0.3093534,0.309485
16,ALL,ALL,2582,0.31994301355538346,0.004496197371100791,0.309051,0.3152033,0.31552024999999995,0.31934049999999997,0.325188,0.32913194999999995,0.32954599999999995
16,ALL,Sep7,1481,0.3199807042538825,0.004459384896111157,0.309187,0.315171,0.315503,0.319332,0.325188,0.329014,0.32954
16,ALL,Sep17,1101,0.3198923142597638,0.004546784470896699,0.309051,0.3152709999999999,0.315556,0.31935199999999997,0.32518300000000006,0.32927400000000007,0.32954599999999995
16,low,ALL,888,0.3198604211711712,0.004479774307620593,0.309187,0.3151873,0.3154985,0.31933849999999997,0.3251285,0.32915345,0.32954599999999995
16,low,Sep7,687,0.3199404847161572,0.004435879436208729,0.309187,0.3151864,0.31549200000000005,0.31933700000000004,0.32517399999999996,0.32890649999999994,0.32954
16,low,Sep17,201,0.31958677114427864,0.004627502306575671,0.3092909999999999,0.3152709999999999,0.315547,0.31934899999999994,0.31952,0.32931599999999994,0.32954599999999995
16,middle,ALL,1240,0.3199394653225806,0.004429578865826702,0.309051,0.3152197,0.3155685,0.31934199999999996,0.32517949999999995,0.32576825000000004,0.3295069999999999
16,middle,Sep7,609,0.319969315270936,0.004381438589954902,0.309244,0.315211,0.31555,0.31932299999999997,0.32516799999999996,0.3290514,0.329413
16,middle,Sep17,631,0.3199106561014263,0.004478836203778409,0.309051,0.315269,0.31558300000000006,0.319354,0.325202,0.3256319999999999,0.3295069999999999
16,high,ALL,454,0.3201142511013215,0.004709272046540964,0.30911900000000003,0.31518235,0.31546575,0.3193395,0.325211,0.32927505,0.32947400000000004
16,high,Sep7,185,0.3201675513513514,0.004808043887117351,0.309218,0.3150761999999999,0.315432,0.319321,0.325218,0.32555960000000006,0.32946099999999995
16,high,Sep17,269,0.320077594795539,0.004648793586413287,0.30911900000000003,0.31528139999999993,0.315483,0.31935199999999997,0.32520499999999997,0.3292902,0.32947400000000004
17,ALL,ALL,2582,0.3400243017041053,0.0039786792951601365,0.329414,0.3350429999999999,0.3354242499999999,0.33930099999999996,0.344902,0.3452249,0.34948199999999996
17,ALL,Sep7,1481,0.3400130972316003,0.003974956011825167,0.33415399999999995,0.335008,0.335446,0.33929,0.34489499999999995,0.345229,0.3494499999999999
17,ALL,Sep17,1101,0.3400393732970027,0.003985439394000357,0.329414,0.335065,0.33542,0.33931199999999995,0.344909,0.34520300000000004,0.34948199999999996
17,low,ALL,888,0.33988901463963966,0.003977284254550971,0.329414,0.33501909999999996,0.3353974999999999,0.33929750000000003,0.3448545,0.34527785,0.34948199999999996
17,low,Sep7,687,0.3399544395924309,0.004021517661180685,0.33415399999999995,0.3349786,0.33538049999999997,0.33929499999999996,0.3448905,0.3452824,0.34939499999999996
17,low,Sep17,201,0.33966539800995027,0.003823524998060821,0.329414,0.335074,0.335552,0.339306,0.33946099999999996,0.345103,0.34948199999999996
17,middle,ALL,1240,0.340095689516129,0.0038770010550895173,0.33465599999999995,0.335056,0.33903249999999996,0.3393045,0.3449112499999999,0.34518584999999996,0.34942300000000004
17,middle,Sep7,609,0.34009578981937605,0.0038640425779961664,0.33465599999999995,0.3350326,0.33901999999999993,0.339289,0.344905,0.345221,0.34942300000000004
17,middle,Sep17,631,0.34009559270998413,0.003892531988700656,0.3346569999999999,0.33507,0.3391555,0.33931199999999995,0.34491649999999996,0.34516349999999996,0.349405
17,high,ALL,454,0.34009393612334804,0.004248704299865883,0.33471399999999996,0.33503894999999995,0.33520725,0.3393015,0.3449185,0.34521665,0.34947700000000004
17,high,Sep7,185,0.3399587081081081,0.004173534528168457,0.33471399999999996,0.3349922,0.335207,0.339258,0.3448949999999999,0.3451097999999999,0.3494499999999999
17,high,Sep17,269,0.34018693680297396,0.0043049046498730625,0.334725,0.3350474,0.33521,0.33931700000000004,0.344933,0.349212,0.34947700000000004
18,ALL,ALL,2582,0.3599822676219984,0.0043288277508200905,0.349008,0.35472705,0.3551155000000001,0.359274,0.364648,0.3653485,0.369603
18,ALL,Sep7,1481,0.3599791127616475,0.004333783879900061,0.34908399999999995,0.35466899999999996,0.35512299999999997,0.35925300000000004,0.36463999999999996,0.36515299999999995,0.369603
18,ALL,Sep17,1101,0.35998651135331516,0.004324117143218956,0.349008,0.35475,0.35511,0.35929300000000003,0.36465499999999995,0.36534900000000003,0.369542
18,low,ALL,888,0.3598637432432432,0.004358456303297748,0.34925799999999996,0.35467479999999996,0.35503125,0.359271,0.3646269999999999,0.3689766,0.369603
18,low,Sep7,687,0.35988945269286754,0.004376990241886458,0.34925799999999996,0.35464730000000005,0.355023,0.35926199999999997,0.364628,0.3677611999999997,0.369603
18,low,Sep17,201,0.35977587064676614,0.004304156915492749,0.349307,0.354774,0.35511,0.359284,0.36444699999999997,0.369257,0.369542
18,middle,ALL,1240,0.36007075483870965,0.004282814165137223,0.349008,0.3547379,0.35899075,0.35928099999999996,0.364655,0.36506805,0.36951699999999993
18,middle,Sep7,609,0.36010794581280786,0.004180591181518845,0.34908399999999995,0.3547316,0.358997,0.35925299999999993,0.364653,0.3650704,0.36948600000000004
18,middle,Sep17,631,0.3600348605388272,0.004382228604175031,0.349008,0.354755,0.3551755000000001,0.359302,0.36466149999999997,0.3650135,0.36951699999999993
18,high,ALL,454,0.3599724118942731,0.004399115318440229,0.349182,0.3547386,0.35491425,0.35926100000000005,0.3646625,0.36521810000000005,0.3695
18,high,Sep7,185,0.3598879621621622,0.004668977318390766,0.349182,0.35463259999999996,0.35486200000000007,0.359224,0.364656,0.3650078,0.36933900000000003
18,high,Sep17,269,0.36003049070631965,0.004211412468779264,0.354475,0.354747,0.354958,0.359287,0.364671,0.3652596,0.3695
19,ALL,ALL,2582,0.3799982711076685,0.004552904572446663,0.36907899999999993,0.3744032,0.37487400000000004,0.37923049999999997,0.38438374999999997,0.38910999999999996,0.38944399999999996
19,ALL,Sep7,1481,0.37997295273463877,0.004518024405965465,0.36907899999999993,0.374377,0.37499099999999996,0.37921499999999997,0.38437,0.38897899999999996,0.38941400000000004
19,ALL,Sep17,1101,0.380032327883742,0.004601245087289265,0.369137,0.37444900000000003,0.374847,0.379242,0.38440100000000005,0.389187,0.38944399999999996
19,low,ALL,888,0.37982886599099097,0.004606637738861814,0.369126,0.37438799999999994,0.37476149999999997,0.379224,0.38436599999999993,0.3891232,0.38941400000000004
19,low,Sep7,687,0.37988549927219795,0.004506971273901685,0.369126,0.37438829999999995,0.3747944999999999,0.37922,0.384364,0.3889682,0.38941400000000004
19,low,Sep17,201,0.37963529850746264,0.004939036912237823,0.36920299999999995,0.37434500000000004,0.37465400000000004,0.379238,0.384375,0.389219,0.38932399999999995
19,middle,ALL,1240,0.3799934435483871,0.004459558571086318,0.36907899999999993,0.37440795000000004,0.37892724999999994,0.3792310000000001,0.38438999999999995,0.3889495999999999,0.389408
19,middle,Sep7,609,0.3799922134646962,0.004470475830203851,0.36907899999999993,0.3743641999999999,0.378891,0.37920899999999996,0.38437299999999996,0.3889671999999999,0.389408
19,middle,Sep17,631,0.37999463074484946,0.004452543145065781,0.369137,0.374479,0.3791105,0.379243,0.3844025,0.38507,0.389332
19,high,ALL,454,0.3803428039647577,0.0046885447347441685,0.369159,0.37444964999999997,0.37473775,0.379242,0.38440075000000007,0.38918699999999995,0.38944399999999996
19,high,Sep7,185,0.3802343081081081,0.004724416976589158,0.369172,0.3743822,0.3746979999999999,0.37921699999999997,0.384383,0.3889435999999999,0.38932200000000006
19,high,Sep17,269,0.38041742007434937,0.0046710740389504365,0.369159,0.3744678,0.3747799999999999,0.3792479999999999,0.384428,0.38919919999999997,0.38944399999999996
20,ALL,ALL,2582,0.400023550348567,0.004191106741274778,0.389018,0.39418605000000007,0.399105,0.39919599999999994,0.4040877499999999,0.40882065000000006,0.40941599999999995
20,ALL,Sep7,1481,0.40001081498987173,0.004181518579650741,0.389071,0.394163,0.399083,0.3991910000000001,0.4040799999999999,0.40497000000000005,0.40930399999999995
20,ALL,Sep17,1101,0.40004068119891006,0.004205810582461625,0.389018,0.394218,0.39912800000000004,0.39919800000000005,0.404095,0.409099,0.40941599999999995
20,low,ALL,888,0.39997656981981977,0.004256694613997266,0.389071,0.39416599999999996,0.39911100000000005,0.39919399999999994,0.404087,0.40897775,0.40941599999999995
20,low,Sep7,687,0.3999817001455604,0.004229872754847497,0.389071,0.3941471,0.39910049999999997,0.39919000000000004,0.404088,0.40875199999999995,0.40930399999999995
20,low,Sep17,201,0.3999590348258706,0.00435779788124473,0.389222,0.39421199999999995,0.399139,0.39919899999999997,0.404079,0.409138,0.40941599999999995
20,middle,ALL,1240,0.4001007112903226,0.00406553451089462,0.389018,0.39420885,0.399118,0.3991995,0.404088,0.4043990999999999,0.409298
20,middle,Sep7,609,0.4001290870279146,0.004090338049500312,0.38917399999999996,0.3941834,0.39910199999999996,0.399194,0.404073,0.40884279999999995,0.409298
20,middle,Sep17,631,0.40007332488114106,0.004044508238280988,0.389018,0.39422399999999996,0.3991365,0.39920400000000006,0.404096,0.40428699999999995,0.40926699999999994
20,high,ALL,454,0.399904693832599,0.004399886573503572,0.3891849999999999,0.394175,0.39435324999999993,0.399191,0.404087,0.40885175,0.409396
20,high,Sep7,185,0.39972959459459456,0.004303724057615803,0.3891849999999999,0.39408479999999996,0.39432500000000004,0.39919099999999996,0.4040790000000001,0.40432760000000006,0.40924000000000005
20,high,Sep17,269,0.40002511524163564,0.004468797058170984,0.393954,0.39419719999999997,0.394363,0.3991910000000001,0.404099,0.4091512,0.409396
21,ALL,ALL,2582,0.4199372486444616,0.003964986945484848,0.4091389999999999,0.41391105,0.41898824999999995,0.4191645,0.42379300000000003,0.42413675000000006,0.42936500000000005
21,ALL,Sep7,1481,0.4199427454422687,0.003954111683222898,0.41301399999999994,0.41389399999999993,0.41890499999999997,0.419156,0.42378499999999986,0.42413700000000004,0.42931700000000006
21,ALL,Sep17,1101,0.41992985467756583,0.00398135549927276,0.4091389999999999,0.41393099999999994,0.4190789999999999,0.41917199999999993,0.423804,0.42412,0.42936500000000005
21,low,ALL,888,0.41982855067567565,0.0039398300382422966,0.41301399999999994,0.41391674999999994,0.41897775,0.41916200000000003,0.42378125,0.42413525,0.429291
21,low,Sep7,687,0.41991311499272194,0.00397907674728823,0.41301399999999994,0.4139039000000001,0.4189339999999999,0.419161,0.4237884999999999,0.4241566,0.429291
21,low,Sep17,201,0.41953951741293527,0.0037980701363910154,0.4137289999999999,0.41394099999999995,0.419075,0.4191639999999999,0.42365100000000006,0.42403299999999994,0.42917000000000005
21,middle,ALL,1240,0.42000961532258063,0.0038920766768347024,0.4091389999999999,0.41391795000000003,0.4190025,0.4191624999999999,0.4238009999999999,0.42409715,0.42936500000000005
21,middle,Sep7,609,0.4199801707717569,0.0038365846041416084,0.41356499999999996,0.41389699999999996,0.418907,0.4191480000000001,0.42377999999999993,0.42409879999999994,0.42916800000000005
21,middle,Sep17,631,0.4200380332805071,0.00394772864619264,0.4091389999999999,0.41392949999999995,0.41908249999999997,0.419173,0.4238095,0.4240924999999999,0.42936500000000005
21,high,ALL,454,0.4199522026431718,0.004208208838415611,0.41358400000000006,0.41389665000000003,0.41886999999999996,0.41917299999999996,0.4237989999999999,0.42423805,0.42931700000000006
21,high,Sep7,185,0.41992957837837835,0.004252526853117618,0.41358400000000006,0.41382699999999994,0.41878600000000005,0.41917299999999996,0.423775,0.424103,0.42931700000000006
21,high,Sep17,269,0.4199677620817844,0.004185339465704515,0.41373899999999997,0.4139318,0.41907399999999995,0.41917299999999996,0.423804,0.4242388,0.42924500000000004
22,ALL,ALL,2582,0.44000230402788537,0.004511290161611664,0.428795,0.4335862,0.43892849999999983,0.439145,0.443527,0.44900795,0.46899699999999994
22,ALL,Sep7,1481,0.4399796009453072,0.0044278474296482176,0.4289159999999999,0.43355199999999994,0.4388540000000001,0.43914499999999995,0.44351399999999996,0.44887299999999997,0.4494490000000001
22,ALL,Sep17,1101,0.440032842870118,0.004623007222559056,0.428795,0.43362999999999996,0.43902499999999983,0.439145,0.443543,0.449062,0.46899699999999994
22,low,ALL,888,0.43998842454954956,0.004534955134642292,0.42903800000000003,0.43358535,0.438904,0.439158,0.44352125,0.44904964999999997,0.4494490000000001
22,low,Sep7,687,0.43993430276564777,0.0044929468906750635,0.42903800000000003,0.43355899999999997,0.43885700000000005,0.439174,0.443516,0.4489795,0.4494490000000001
22,low,Sep17,201,0.44017340796019894,0.004682415013936323,0.4291089999999999,0.4336339999999999,0.43903999999999993,0.439145,0.443532,0.44909,0.44930400000000004
22,middle,ALL,1240,0.4399119056451613,0.0044822279334889425,0.428795,0.43358495,0.4389147499999999,0.43913250000000004,0.4435269999999999,0.44884595,0.46899699999999994
22,middle,Sep7,609,0.43997341050903116,0.004326208523610227,0.4289159999999999,0.43355399999999994,0.43886,0.439124,0.44351599999999997,0.44881519999999997,0.4493879999999999
22,middle,Sep17,631,0.4398525451664026,0.004630482349392568,0.428795,0.4336224999999999,0.439022,0.439135,0.4435365,0.4490355,0.46899699999999994
22,high,ALL,454,0.4402763546255507,0.00454304680220571,0.428906,0.43360684999999993,0.43897775000000006,0.439193,0.44352975000000006,0.44905805000000004,0.44933799999999996
22,high,Sep7,185,0.4401681945945946,0.004533243535379223,0.42901,0.43347079999999993,0.43885299999999994,0.439254,0.443501,0.4489206,0.449204
22,high,Sep17,269,0.44035073977695166,0.004556725363296424,0.428906,0.43363319999999994,0.439023,0.439185,0.44355999999999995,0.44906599999999997,0.44933799999999996
23,ALL,ALL,2582,0.45997334198295886,0.004337496767856976,0.448785,0.453314,0.4589479999999999,0.4590989999999999,0.4632347499999999,0.46890295,0.47895499999999996
23,ALL,Sep7,1481,0.45996286900742744,0.004252525799577539,0.44890399999999997,0.453312,0.45887599999999984,0.459075,0.4632289999999999,0.468786,0.46923899999999996
23,ALL,Sep17,1101,0.45998742960944594,0.004451144359068567,0.448785,0.4533209999999999,0.458999,0.45912899999999995,0.46324199999999993,0.46902299999999997,0.47895499999999996
23,low,ALL,888,0.45985408108108106,0.004345107713238149,0.44890399999999997,0.45330504999999993,0.45895224999999995,0.459086,0.46322500000000005,0.46888975000000005,0.46923899999999996
23,low,Sep7,687,0.45985267540029107,0.00426416588807378,0.44890399999999997,0.4532979,0.4589355,0.459078,0.4632225,0.46874219999999994,0.46923899999999996
23,low,Sep17,201,0.4598588855721393,0.00462217778237064,0.44902699999999995,0.453313,0.45898700000000003,0.45910599999999996,0.46323099999999995,0.46903799999999995,0.469145
23,middle,ALL,1240,0.46000207338709675,0.004246126865676565,0.448785,0.45331695,0.45894575000000004,0.459095,0.46323999999999993,0.4688603,0.47895499999999996
23,middle,Sep7,609,0.46003155172413795,0.004177654362762084,0.448976,0.4533148,0.45885799999999993,0.45907,0.463235,0.4688306,0.46918499999999996
23,middle,Sep17,631,0.4599736228209192,0.004314303685330475,0.448785,0.453322,0.45900450000000004,0.459125,0.463241,0.46889849999999994,0.47895499999999996
23,high,ALL,454,0.46012813656387663,0.0045671095504452594,0.448925,0.45331119999999997,0.45894574999999993,0.45915549999999994,0.463242,0.46899880000000005,0.46918799999999994
23,high,Sep7,185,0.46014597837837834,0.0044611562572615445,0.44901399999999997,0.4532738,0.45892599999999983,0.45911500000000005,0.46323,0.4687204,0.469112
23,high,Sep17,269,0.46011586617100364,0.004646794766441272,0.448925,0.45332539999999993,0.45898900000000004,0.459177,0.463245,0.4690386,0.46918799999999994
24,ALL,ALL,2582,0.479980256390395,0.0038883865003671776,0.4721459999999999,0.47306404999999996,0.478946,0.479068,0.48294899999999996,0.48397775000000004,0.49891399999999997
24,ALL,Sep7,1481,0.479983534098582,0.0038775792237997213,0.4721459999999999,0.4730559999999999,0.47890599999999994,0.479044,0.48294699999999996,0.483978,0.4891769999999999
24,ALL,Sep17,1101,0.4799758474114441,0.0039046361255639663,0.47257099999999996,0.473083,0.47898300000000005,0.4790959999999999,0.48295000000000005,0.483402,0.49891399999999997
24,low,ALL,888,0.47984024099099093,0.004004835113564719,0.4721459999999999,0.473059,0.47894975,0.47905,0.48294525,0.488716,0.489159
24,low,Sep7,687,0.4799346783114992,0.0040439616551926965,0.4721459999999999,0.4730552999999999,0.47894199999999987,0.47905,0.48295199999999994,0.488716,0.489159
24,low,Sep17,201,0.4795174626865671,0.003860488996208991,0.4727649999999999,0.47306699999999996,0.47897100000000004,0.47905200000000003,0.4829129999999999,0.48326499999999994,0.489069
24,middle,ALL,1240,0.4799544580645162,0.003742780796446631,0.47257099999999996,0.473073,0.47893375,0.47906099999999996,0.48294725000000005,0.48327630000000016,0.49891399999999997
24,middle,Sep7,609,0.47989766502463044,0.003672710208967532,0.47257399999999994,0.4730638,0.47883499999999996,0.47903000000000007,0.48293899999999995,0.4832648,0.4891769999999999
24,middle,Sep17,631,0.4800092709984151,0.003811296272144468,0.47257099999999996,0.473086,0.478981,0.479094,0.48295600000000005,0.4832915,0.49891399999999997
24,high,ALL,454,0.4803245814977974,0.004033181653274533,0.4727200000000001,0.4730662499999999,0.4789634999999999,0.4792235,0.482957,0.48888675,0.48909899999999995
24,high,Sep7,185,0.48044763243243244,0.0038918558575997695,0.4727200000000001,0.4730382,0.4789280000000001,0.48261399999999993,0.4829609999999999,0.48357599999999984,0.48908500000000005
24,high,Sep17,269,0.4802399553903346,0.004132623076272484,0.47281200000000007,0.47308079999999997,0.478999,0.47917600000000005,0.482952,0.48895839999999996,0.48909899999999995
25,ALL,ALL,2582,0.5000273965917893,0.004166985392707023,0.488664,0.4927660499999999,0.49891399999999997,0.4990945,0.50267,0.50888,0.518876
25,ALL,Sep7,1481,0.5000279635381499,0.004128280640080592,0.4887849999999999,0.49275199999999997,0.49888799999999994,0.49919199999999997,0.502664,0.5088069999999999,0.5092229999999999
25,ALL,Sep17,1101,0.5000266339691191,0.004220371014010448,0.488664,0.49277299999999985,0.49893799999999994,0.49905,0.502676,0.5089459999999999,0.518876
25,low,ALL,888,0.500048349099099,0.00425549352201045,0.4889379999999999,0.49276234999999996,0.49892175000000005,0.49915899999999996,0.5026689999999999,0.508903,0.509169
25,low,Sep7,687,0.4999608457059679,0.004251394451332806,0.4889379999999999,0.4927506,0.498904,0.499196,0.5026649999999999,0.5088747,0.509169
25,low,Sep17,201,0.5003474278606964,0.004266518473652711,0.488982,0.4927949999999999,0.498949,0.499046,0.502675,0.508958,0.509164
25,middle,ALL,1240,0.49991417661290316,0.004097472111541476,0.488664,0.4927629,0.4989057499999999,0.49905200000000005,0.50267,0.50879435,0.518876
25,middle,Sep7,609,0.49998144006568135,0.0039689198078182554,0.4887849999999999,0.4927556,0.498844,0.49906799999999985,0.502661,0.5087297999999999,0.5092229999999999
25,middle,Sep17,631,0.4998492583201268,0.004219961482727589,0.488664,0.4927714999999999,0.4989365,0.4990429999999999,0.5026775000000001,0.5089305,0.518876
25,high,ALL,454,0.5002956497797356,0.004176601148159316,0.488939,0.49277065,0.49892525,0.501879,0.502671,0.5088996,0.5091140000000001
25,high,Sep7,185,0.5004303567567568,0.004178366065907643,0.488939,0.49276960000000003,0.4989140000000001,0.502529,0.502667,0.5088292,0.5091140000000001
25,high,Sep17,269,0.5002030074349443,0.004180648505353891,0.49249600000000004,0.49277380000000004,0.4989369999999999,0.49910099999999996,0.502674,0.5089304,0.509099
26,ALL,ALL,2582,0.5200383737412858,0.00421330517719885,0.5085649999999999,0.5124760999999999,0.5188909999999999,0.5190495,0.5223970000000001,0.528866,0.548899
26,ALL,Sep7,1481,0.5200253396353814,0.0041644735910617734,0.5088369999999999,0.512458,0.518864,0.5190809999999999,0.522389,0.5287989999999999,0.5292899999999999
26,ALL,Sep17,1101,0.520055906448683,0.004279949531920398,0.5085649999999999,0.5124940000000001,0.518911,0.519014,0.5224059999999999,0.5288999999999999,0.548899
26,low,ALL,888,0.5199506936936936,0.004321491580973477,0.5088779999999999,0.51246235,0.51888975,0.519013,0.5223899999999999,0.5288833,0.5292899999999999
26,low,Sep7,687,0.5199467903930131,0.004247714803196574,0.5088779999999999,0.5124613,0.5188845,0.5190330000000001,0.5223864999999999,0.5288459999999999,0.5292899999999999
26,low,Sep17,201,0.5199640348258706,0.004575686795857103,0.508898,0.512482,0.518902,0.5189929999999999,0.5223990000000001,0.528961,0.529179
26,middle,ALL,1240,0.5199813024193548,0.004131158179937149,0.5085649999999999,0.5124799,0.518887,0.519036,0.5223979999999999,0.52878095,0.548899
26,middle,Sep7,609,0.5200702577996715,0.004054560877021028,0.5088369999999999,0.51246,0.518833,0.5190629999999999,0.52239,0.5287545999999999,0.529063
26,middle,Sep17,631,0.5198954484944532,0.004205191348358739,0.5085649999999999,0.5124895,0.518908,0.519007,0.5224084999999999,0.5288719999999999,0.548899
26,high,ALL,454,0.5203657488986784,0.00421494768215443,0.508718,0.51249065,0.5189125,0.5221804999999999,0.522398,0.5288914,0.529072
26,high,Sep7,185,0.5201691675675676,0.004225544379519656,0.508905,0.5124102,0.5188619999999999,0.5222049999999999,0.522386,0.5286853999999999,0.529072
26,high,Sep17,269,0.5205009442379182,0.004210183450537227,0.508718,0.5125133999999998,0.518927,0.522169,0.5224070000000001,0.5288994,0.5290600000000001
27,ALL,ALL,2582,0.5400283481797056,0.0038185999049913594,0.5312679999999999,0.53223,0.5388442500000001,0.5389805,0.5421020000000001,0.5487809000000001,0.5588460000000001
27,ALL,Sep7,1481,0.540015395003376,0.00383724752386492,0.5312679999999999,0.5322169999999999,0.5388169999999999,0.538969,0.5420929999999999,0.548698,0.5521539999999998
27,ALL,Sep17,1101,0.5400457720254314,0.0037950428192312304,0.531718,0.53225,0.5388759999999999,0.5389980000000001,0.542115,0.5488339999999998,0.5588460000000001
27,low,ALL,888,0.5399500326576576,0.00388688783904815,0.5312679999999999,0.53222035,0.5388514999999999,0.5389609999999998,0.54209925,0.5487959,0.5520759999999999
27,low,Sep7,687,0.5399180174672489,0.003930932076613396,0.5312679999999999,0.5322066,0.5388394999999999,0.5389659999999998,0.542094,0.5487311,0.5520759999999999
27,low,Sep17,201,0.5400594577114428,0.0037398971174957083,0.5319529999999999,0.532276,0.538883,0.5389549999999999,0.5421079999999999,0.548865,0.5490919999999999
27,middle,ALL,1240,0.5400070887096774,0.0037295549635558358,0.531718,0.5322377999999999,0.538839,0.5389664999999999,0.5421039999999999,0.5486986500000001,0.5588460000000001
27,middle,Sep7,609,0.5400457931034482,0.0038139282725698494,0.5317559999999999,0.5322274,0.5387899999999999,0.538955,0.5420929999999998,0.5487531999999999,0.5521539999999998
27,middle,Sep17,631,0.5399697337559428,0.003648913601153652,0.531718,0.5322525,0.538872,0.538985,0.5421180000000001,0.5426015000000001,0.5588460000000001
27,high,ALL,454,0.5402395947136563,0.003923788317190122,0.53197,0.5322176499999999,0.5388602499999999,0.5417915,0.54211075,0.5488297999999999,0.552108
27,high,Sep7,185,0.5402769405405405,0.0035571848422425454,0.53197,0.5322175999999998,0.5388339999999999,0.541895,0.542094,0.5423479999999999,0.552108
27,high,Sep17,269,0.5402139107806692,0.004163518145777581,0.531988,0.5322256,0.538877,0.5417550000000001,0.542122,0.5488748,0.5520109999999999
28,ALL,ALL,2582,0.559956309062742,0.0035707462146982983,0.548917,0.55194805,0.558823,0.5590725000000001,0.561813,0.5685948,0.578794
28,ALL,Sep7,1481,0.5599446279540851,0.0035264429427370875,0.5511670000000001,0.55194,0.558798,0.559095,0.5618000000000001,0.5685499999999999,0.569078
28,ALL,Sep17,1101,0.5599720217983651,0.003631038191566607,0.548917,0.551957,0.558853,0.559062,0.5618329999999999,0.5687829999999999,0.578794
28,low,ALL,888,0.5599833457207206,0.0035091765539305452,0.548917,0.5519523500000001,0.558826,0.5590575,0.56180325,0.5686059499999999,0.569046
28,low,Sep7,687,0.5599660567685589,0.003531604918237871,0.5511670000000001,0.5519445,0.5588215,0.559097,0.561798,0.5685682999999999,0.569046
28,low,Sep17,201,0.5600424378109452,0.0034394350244427,0.548917,0.5519759999999999,0.5588590000000001,0.559045,0.561825,0.5688259999999999,0.5690440000000001
28,middle,ALL,1240,0.5598848750000001,0.0035644939942052873,0.549018,0.5519469499999999,0.55881,0.559038,0.5618132499999999,0.5685253,0.578794
28,middle,Sep7,609,0.5598284137931034,0.0035256571116070315,0.5515539999999999,0.5519416,0.558762,0.5589729999999999,0.561802,0.5685224,0.569078
28,middle,Sep17,631,0.5599393676703645,0.003603536173468051,0.549018,0.5519535,0.5588515000000001,0.5590569999999999,0.5618274999999999,0.5656640000000001,0.578794
28,high,ALL,454,0.5600985330396475,0.0037076134142586038,0.5516530000000001,0.5519475999999999,0.5588319999999999,0.5616319999999999,0.5618267499999998,0.5687436000000001,0.5691040000000002
28,high,Sep7,185,0.5602476162162161,0.0035092354795343297,0.5516889999999999,0.5519264000000002,0.5588,0.561675,0.561802,0.5672173999999998,0.5690450000000001
28,high,Sep17,269,0.5599960037174722,0.003841188493296182,0.5516530000000001,0.5519628,0.558851,0.559186,0.561864,0.5688082000000001,0.5691040000000002
29,ALL,ALL,2582,0.5800051452362509,0.0039230201515994345,0.5685589999999998,0.57165005,0.578788,0.581194,0.5815490000000001,0.58874895,0.608843
29,ALL,Sep7,1481,0.5799925914922349,0.0038546451312330126,0.5687219999999998,0.571649,0.5787649999999999,0.581182,0.581533,0.5886909999999997,0.5889580000000001
29,ALL,Sep17,1101,0.5800220317892825,0.004014858723189441,0.5685589999999998,0.5716529999999999,0.5788150000000001,0.5812280000000001,0.581562,0.588783,0.608843
29,low,ALL,888,0.5800022533783784,0.004113006958570728,0.5687409999999998,0.5716383499999999,0.5787859999999999,0.5790725000000001,0.581537,0.5887853,0.5889730000000001
29,low,Sep7,687,0.5799706637554585,0.004020818866189424,0.5687409999999998,0.571634,0.5787789999999999,0.5811629999999999,0.5815355,0.5887669999999999,0.588925
29,low,Sep17,201,0.5801102238805971,0.004422468125902865,0.5688109999999998,0.5716540000000001,0.5788120000000001,0.578925,0.5815409999999999,0.5888069999999999,0.5889730000000001
29,middle,ALL,1240,0.5798830080645161,0.003846312134742671,0.5685589999999998,0.5716528499999999,0.5787807499999998,0.5789789999999999,0.5815499999999999,0.58861455,0.608843
29,middle,Sep7,609,0.5799467471264369,0.003754001255909597,0.5687219999999998,0.5716628,0.5787449999999997,0.5788979999999999,0.581533,0.5885798,0.588891
29,middle,Sep17,631,0.5798214912836767,0.003935349257750759,0.5685589999999998,0.5716455,0.5788135,0.5790339999999999,0.5815590000000002,0.588741,0.608843
29,high,ALL,454,0.5803443920704846,0.003733957204715642,0.568757,0.5716579499999999,0.5788069999999998,0.5814355,0.58156475,0.5887823499999999,0.588979
29,high,Sep7,185,0.5802249351351351,0.003550768360832823,0.568757,0.5716566000000001,0.5787800000000002,0.581425,0.5815250000000002,0.5886313999999999,0.5889580000000001
29,high,Sep17,269,0.5804265464684014,0.003859280480010804,0.5687909999999999,0.5716645999999999,0.5788220000000001,0.5814519999999999,0.581601,0.5888045999999999,0.588979
30,ALL,ALL,2582,0.6000164783113865,0.004046723577012721,0.5885049999999998,0.59136905,0.598756,0.5996504999999999,0.6012450000000001,0.60875885,0.6186670000000001
30,ALL,Sep7,1481,0.5999566144496962,0.003959772759045338,0.5886440000000001,0.5913500000000002,0.5987519999999998,0.60043,0.6012289999999999,0.608724,0.6114189999999999
30,ALL,Sep17,1101,0.6000970036330607,0.00416127513826596,0.5885049999999998,0.591381,0.598766,0.598964,0.601267,0.608798,0.6186670000000001
