kind,seed,group,group_rule,step,horizon_s,metric,cohort,actual,n_flights,n_origins,hold,absolute_gain,relative_gain_pct,level,flight_id,seeds_improved,seeds_worse,n_seeds,flights_improved,flights_worse,flights_tied
interval,17.0,low,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep7,0.5853187751248851,9.0,718,0.6105642036201309,0.025245428495245803,4.134770486962993,seed,,,,,,,
interval,17.0,low,horizon_specific_train_quantiles,50,1.0,position_rmse_m,ALL,0.24243110834546158,17.0,926,0.2573852826778698,0.014954174332408227,5.810034737349028,seed,,,,,,,
interval,17.0,low,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep17,0.16102055835883824,8.0,208,0.18103228187639633,0.02001172351755809,11.054229284488343,seed,,,,,,,
interval,17.0,low,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep7,0.3147960416669046,9.0,718,0.32525461672362405,0.010458575056719432,3.2155039525868783,seed,,,,,,,
interval,17.0,low,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,ALL,0.33800392751593356,17.0,926,0.3910118241220394,0.05300789660610583,13.556596843363346,seed,,,,,,,
interval,17.0,low,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep17,0.34113228265643936,8.0,208,0.4090474348397881,0.06791515218334876,16.60324607828164,seed,,,,,,,
interval,17.0,low,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep7,0.3352231673910395,9.0,718,0.3749801701507072,0.0397570027596677,10.60242805471262,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,ALL,0.9851384143378513,17.0,1290,1.0321102365781794,0.04697182224032803,4.551047027307538,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep17,0.9824336087865866,8.0,579,1.0341557568848514,0.05172214809826481,5.001388596826604,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep7,0.9875426859389757,9.0,711,1.030291996305582,0.04274931036660645,4.149242207053612,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.5416860448292711,17.0,1290,0.540866225347942,-0.0008198194813290316,-0.15157527738058288,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.5082660155071039,8.0,579,0.5125305878979868,0.004264572390882848,0.8320620254827915,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.5713927375600865,9.0,711,0.5660534586367912,-0.005339278923295221,-0.9432464092973901,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,5,0.1,position_rmse_m,ALL,0.023774140866442275,17.0,1290,0.02378818188771901,1.4041021276736676e-05,0.05902519723033375,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep17,0.012442444020070291,8.0,579,0.012476002672241067,3.355865217077522e-05,0.26898561223814704,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep7,0.033846760285439585,9.0,711,0.03384345230147719,-3.307983962391736e-06,-0.009774369153962906,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,ALL,0.0862898874458558,17.0,1290,0.08841754887870469,0.0021276614328488846,2.406379117982234,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep17,0.09265135395832111,8.0,579,0.09610040174849291,0.0034490477901717997,3.589004548803449,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep7,0.08063525054588666,9.0,711,0.08158834632778184,0.0009530957818951746,1.1681763692894382,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,ALL,1.4351135294815118,17.0,1292,1.5573857567220866,0.12227222724057474,7.851120168064696,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep17,1.460099404529368,8.0,589,1.6045343680629538,0.14443496353358576,9.001674654557407,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep7,1.4129038627723065,9.0,703,1.5154758799746493,0.10257201720234277,6.76830417149619,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,ALL,0.5391757006110601,17.0,1292,0.5438080296268998,0.0046323290158396535,0.8518316691678568,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep17,0.5037088129825872,8.0,589,0.5107581140302385,0.007049301047651335,1.3801642801183172,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep7,0.5707018229474805,9.0,703,0.5731857323794876,0.0024839094320070476,0.43335158076868047,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,10,0.2,position_rmse_m,ALL,0.039916256165329816,17.0,1292,0.04010560399668208,0.00018934783135226424,0.4721231261544619,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep17,0.021739216156011633,8.0,589,0.022067405688383043,0.0003281895323714104,1.4872139344598148,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep7,0.05607362506250153,9.0,703,0.05613955804850344,6.593298600191672e-05,0.11744478990189404,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.12175708550909344,17.0,1292,0.12840209351366766,0.006645008004574224,5.1751554999894935,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.13313295666725164,8.0,589,0.14423833775022402,0.011105381082972376,7.699326861491877,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.11164520003517502,9.0,703,0.11432543197006202,0.0026802319348870063,2.344388198409667,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,ALL,2.616705139022075,17.0,1240,2.9034254170389824,0.2867202780169076,9.875241717395836,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep17,2.7601037369756916,8.0,631,3.071057128574553,0.3109533915988614,10.125288413087645,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep7,2.48923971861886,9.0,609,2.7544194512295856,0.2651797326107257,9.627427387370076,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,ALL,0.5590516359522496,17.0,1240,0.5817197611347222,0.02266812518247263,3.896743190957691,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep17,0.5240852680082676,8.0,631,0.5541627766354433,0.03007750862717573,5.427558453093694,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep7,0.5901328519024557,9.0,609,0.6062148584674147,0.01608200656495906,2.652855887699015,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,25,0.5,position_rmse_m,ALL,0.10522437498950245,17.0,1240,0.10844127480809272,0.003216899818590274,2.9664902264227204,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep17,0.06016943970262491,8.0,631,0.06517004636454674,0.005000606661921828,7.673167261458656,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep7,0.14527320635561583,9.0,609,0.1469045889801336,0.0016313826245177576,1.110504876562008,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,ALL,0.20782526631355866,17.0,1240,0.2425436482144379,0.03471838190087925,14.314282050455514,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep17,0.21519954204295652,8.0,631,0.26041238146664786,0.04521283942369134,17.362016033589377,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep7,0.2012703545540939,9.0,609,0.22666032976802913,0.02538997521393524,11.201772820113732,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,ALL,4.245962674189573,17.0,1188,4.8040736808473286,0.5581110066577555,11.617453097832536,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep17,4.597752074252219,8.0,620,5.068281478289738,0.470529404037519,9.28380568547855,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep7,3.9332609852449982,9.0,568,4.569222305342965,0.6359613200979668,13.918371171267221,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,ALL,0.5768541646922567,17.0,1188,0.6597315625448688,0.08287739785261206,12.562290870686592,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep17,0.5471004712040792,8.0,620,0.663147308825988,0.11604683762190882,17.499405649003375,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep7,0.6033018922373032,9.0,568,0.6566953436283183,0.053393451391015034,8.130627376769567,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,50,1.0,position_rmse_m,ALL,0.22235852452454302,17.0,1188,0.24617330016998124,0.023814775645438213,9.673988051910685,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep17,0.15654297989793367,8.0,620,0.18971588520531882,0.03317290530738515,17.485570737254807,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep7,0.2808612308593069,9.0,568,0.29635766902745897,0.015496438168152049,5.228964790756344,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,ALL,0.3541702163041367,17.0,1188,0.4604055042677255,0.10623528796358878,23.074287118386195,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep17,0.3642240708813808,8.0,620,0.49994341383785806,0.13571934295647725,27.146940873691324,seed,,,,,,,
interval,17.0,middle,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep7,0.3452334566799197,9.0,568,0.4252606957609409,0.08002723908102116,18.818395369885828,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,ALL,1.0385084739666826,17.0,2582,1.1008445730311611,0.06233609906447857,5.662570411083277,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep17,1.0390669089152211,8.0,1101,1.114890330619935,0.07582342170471379,6.800975811006645,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep7,1.0380120873457597,9.0,1481,1.0883594551744735,0.05034736782871385,4.625987084445619,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.5395646945598254,17.0,2582,0.5413483919780003,0.0017836974181749676,0.3294915888929905,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.5110284977428449,8.0,1101,0.519447943926236,0.008419446183391188,1.6208450301589388,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.5649302028415858,9.0,1481,0.5608154569129016,-0.004114745928684216,-0.7337076533757635,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,5,0.1,position_rmse_m,ALL,0.02424341345464687,17.0,2582,0.02426180659656128,1.8393141914409272e-05,0.0758110977482452,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep17,0.013113854415457135,8.0,1101,0.013159387818626965,4.55334031698295e-05,0.34601460035532566,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep7,0.034136354822815525,9.0,1481,0.03413062328805846,-5.731534757066892e-06,-0.016792939023390845,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,ALL,0.1104486514290517,17.0,2582,0.11246720240230035,0.0020185509732486423,1.7947907746724177,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep17,0.11567165554923689,8.0,1101,0.119601057354834,0.003929401805597116,3.2854239690702016,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep7,0.10580598109999823,9.0,1481,0.10612599800004822,0.00032001690004999916,0.30154430213212574,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,ALL,1.5380271949452549,17.0,2582,1.667049025748384,0.12902183080312923,7.7395342794557465,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep17,1.6168584231130003,8.0,1101,1.8070692373131827,0.19021081420018238,10.525928407867474,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep7,1.467954992129481,9.0,1481,1.542586615468563,0.07463162333908202,4.838083164387664,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,ALL,0.5514523352373073,17.0,2582,0.5579687258442435,0.0065163906069362065,1.1678773926041244,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep17,0.521360679006193,8.0,1101,0.5340726826546986,0.012712003648505665,2.3802010590241203,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep7,0.5782004741094089,9.0,1481,0.579209653123839,0.001009179014430095,0.17423380445876746,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,10,0.2,position_rmse_m,ALL,0.04414902700533518,17.0,2582,0.04439119992599799,0.00024217292066281565,0.5455426324733914,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep17,0.024874988407770422,8.0,1101,0.025393606975733028,0.000518618567962606,2.0423194249569,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep7,0.06128150575872607,9.0,1481,0.06127794921512239,-3.556543603677742e-06,-0.0058039533783876135,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.15306116333916608,17.0,2582,0.15957861694061246,0.006517453601446371,4.084164737354414,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.1662693107022999,8.0,1101,0.1798501580386717,0.013580847336371799,7.5512012246614875,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.14132058790526933,9.0,1481,0.14155946929789318,0.00023888139262384644,0.16874985036935405,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,ALL,2.7292931286411792,17.0,2582,3.0702299384426577,0.34093680980147845,11.104601825829864,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep17,2.993080373528775,8.0,1101,3.4710628579555927,0.4779824844268177,13.770493476696721,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep7,2.4948155776299834,9.0,1481,2.7139340099867155,0.21911843235673212,8.073830518738541,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,ALL,0.5667346177011522,17.0,2582,0.5916462508987452,0.02491163319759304,4.210562166117137,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep17,0.54424274647921,8.0,1101,0.5790448725770926,0.03480212609788258,6.010264099739371,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep7,0.5867273921206563,9.0,1481,0.6028474760735476,0.01612008395289133,2.6739904524249303,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,25,0.5,position_rmse_m,ALL,0.11138193939900011,17.0,2582,0.11547120173492939,0.004089262335929281,3.541369860613741,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep17,0.07254267089989916,8.0,1101,0.079811336225615,0.007268665325715837,9.10730939921665,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep7,0.14590573362042317,9.0,1481,0.14716885996543105,0.0012631263450078867,0.8582837057408655,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,ALL,0.2438976676361052,17.0,2582,0.27714521827992916,0.03324755064382395,11.996436687658246,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep17,0.27048194124485586,8.0,1101,0.3229608475852369,0.05247890634038105,16.2493090827459,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep7,0.22026720220610463,9.0,1481,0.236420214452989,0.01615301224688437,6.832331272627416,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,ALL,4.2833469643426,17.0,2582,5.184987394114341,0.9016404297717404,17.389443044648935,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep17,4.7140759148059415,8.0,1101,5.77618694751854,1.0621110327125987,18.38775376148245,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep7,3.9004767861529634,9.0,1481,4.659476679977274,0.7589998938243108,16.2893806741407,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,ALL,0.5877588701060052,17.0,2582,0.664792345143626,0.0770334750376207,11.587599586601423,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep17,0.5723728172859642,8.0,1101,0.6834286571902193,0.11105583990425505,16.249807311393553,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,50,1.0,body_rate_rmse_rad_s,Sep7,0.6014353615015974,9.0,1481,0.648226734435543,0.04679137293394564,7.218365187404714,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,50,1.0,position_rmse_m,ALL,0.2561871346149431,17.0,2582,0.2821749493725929,0.02598781475764983,9.209823485547854,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep17,0.19256794498822702,8.0,1101,0.23310223766753,0.040534292679302975,17.389062020552714,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,50,1.0,position_rmse_m,Sep7,0.3127375253942462,9.0,1481,0.325795137554871,0.013057612160624787,4.007921130629398,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,ALL,0.404650637786371,17.0,2582,0.5075123442762184,0.10286170648984738,20.267823561324832,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep17,0.43626713447258525,8.0,1101,0.5831055468341976,0.14683841236161232,25.18213266171603,seed,,,,,,,
interval,23.0,ALL,horizon_specific_train_quantiles,50,1.0,velocity_rmse_m_s,Sep7,0.37654708517640273,9.0,1481,0.4403183864469035,0.06377130127050079,14.482997583883714,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,ALL,1.1762763337233098,17.0,608,1.302820778255209,0.12654444453189928,9.713112244139428,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep17,1.2173244446275855,8.0,294,1.3628334974439926,0.14550905281640714,10.67695012555171,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,5,0.1,attitude_error_deg,Sep7,1.1397891240306202,9.0,314,1.2494761389762905,0.10968701494567035,8.778640225617924,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.5829995183191833,17.0,608,0.5889728051768808,0.005973286857697491,1.014187209527202,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.5671850348223537,8.0,294,0.5885741046311873,0.021389069808833594,3.634048735840396,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.5970568369830319,9.0,314,0.5893272056619415,-0.007729631321090391,-1.3116026626343082,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,5,0.1,position_rmse_m,ALL,0.02757157524986622,17.0,608,0.027599965745107032,2.83904952408133e-05,0.10286424085814823,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep17,0.014402747321133431,8.0,294,0.01448526109911956,8.251377798612972e-05,0.569639562735566,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,5,0.1,position_rmse_m,Sep7,0.03927720007540647,9.0,314,0.039257480985984784,-1.971908942168671e-05,-0.05023014448819722,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,ALL,0.14911289585691725,17.0,608,0.15107145387907586,0.0019585580221586074,1.296444809306146,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep17,0.15665942396647461,8.0,294,0.16101779058863322,0.004358366622158605,2.7067609151918623,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,5,0.1,velocity_rmse_m_s,Sep7,0.14240487087064407,9.0,314,0.14223026569280264,-0.00017460517784143037,-0.12276232276648698,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,ALL,1.8565396403920413,17.0,503,2.0937733116496657,0.2372336712576244,11.330437251142056,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep17,2.048854261921487,8.0,272,2.3857648139489096,0.3369105520274225,14.121700096237454,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,10,0.2,attitude_error_deg,Sep7,1.685593310143645,9.0,231,1.8342253096058936,0.14863199946224848,8.103257472452167,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,ALL,0.6016601039555683,17.0,503,0.6155656470677318,0.01390554311216341,2.258986215101987,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep17,0.5923794925140048,8.0,272,0.6201588558732987,0.027779363359293874,4.479394770582672,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,10,0.2,body_rate_rmse_rad_s,Sep7,0.6099095363480693,9.0,231,0.6114827947961166,0.0015732584480472322,0.2572858077833237,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,10,0.2,position_rmse_m,ALL,0.05236016558755981,17.0,503,0.052722059675993936,0.00036189408843412957,0.6864187223681469,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep17,0.030375625255625628,8.0,272,0.031106904126025233,0.000731278870399605,2.3508571198115114,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,10,0.2,position_rmse_m,Sep7,0.07190197921594575,9.0,231,0.07193553127596612,3.355206002036981e-05,0.04664184642169961,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,ALL,0.21330782789878147,17.0,503,0.21956749737392378,0.00625966947514231,2.850908968772406,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep17,0.23415231221157717,8.0,272,0.2486025739731776,0.014450261761600414,5.812595392982332,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,10,0.2,velocity_rmse_m_s,Sep7,0.19477939739851866,9.0,231,0.1937585403968093,-0.0010208570017093688,-0.5268707121857426,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,ALL,3.4019916556674654,17.0,454,3.948126858918414,0.5461352032509486,13.83276735440466,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep17,3.8776458115092165,8.0,269,4.61943158862027,0.7417857771110539,16.057944854912552,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,25,0.5,attitude_error_deg,Sep7,2.979187961585909,9.0,185,3.351411543627874,0.3722235820419648,11.1064719207548,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,ALL,0.6221144102939081,17.0,454,0.6544423618299898,0.0323279515360817,4.9397706232959,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep17,0.6221929682743519,8.0,269,0.6678551204256181,0.04566215215126623,6.83713439558061,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,25,0.5,body_rate_rmse_rad_s,Sep7,0.6220445809779582,9.0,185,0.6425199097449869,0.020475328767028622,3.1867228480367533,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,25,0.5,position_rmse_m,ALL,0.13112686566888368,17.0,454,0.1370858020360064,0.005958936367122719,4.346866180611154,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep17,0.09271799141257053,8.0,269,0.10321374756782513,0.010495756155254596,10.168951716783166,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,25,0.5,position_rmse_m,Sep7,0.16526808723005093,9.0,185,0.167194294896612,0.0019262076665610695,1.1520773886167464,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,ALL,0.35525352361874274,17.0,454,0.39399084916217625,0.03873732554343351,9.832036867305078,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep17,0.3855322586927916,8.0,269,0.4499918977389086,0.06445963904611696,14.324622147645272,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,25,0.5,velocity_rmse_m_s,Sep7,0.3283390924418104,9.0,185,0.34421213931619193,0.015873046874381513,4.611414026801825,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,ALL,5.316198271849883,17.0,468,6.659058367810906,1.342860095961023,20.16591568640168,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep17,5.93898311686244,8.0,273,7.373510995734032,1.4345278788715916,19.455153449985254,seed,,,,,,,
interval,23.0,high,horizon_specific_train_quantiles,50,1.0,attitude_error_deg,Sep7,4.762611742949833,9.0,195,6.023989365212572,1.2613776222627386,20.93924052301556,seed,,,,,,,
