kind,condition,group,group_rule,step,horizon_s,metric,cohort,mean,std,min,max,n_seeds,n_flights,n_origins,elapsed_mean_s,elapsed_std_s,elapsed_min_s,elapsed_p05_s,elapsed_p25_s,elapsed_median_s,elapsed_p75_s,elapsed_p95_s,elapsed_max_s
evolution,Actual,low,fixed_500ms_train_quantiles,2,0.04,body_rate_rmse_rad_s,ALL,0.5212047764701163,0.003255467666773728,0.5176129764676347,0.5239610406137735,3,17,888,0.0399755698198198,0.0038854268373965,0.029095,0.0299906,0.03942475,0.0396794999999999,0.0399435,0.0494000999999999,0.050233
evolution,Actual,low,fixed_500ms_train_quantiles,2,0.04,body_rate_rmse_rad_s,Sep17,0.4971603344034741,0.006665746283149069,0.49084534677237457,0.5041287168195487,3,8,201,0.0398949452736318,0.0041713877465407,0.029496,0.0299639999999999,0.0394309999999999,0.039837,0.0399449999999999,0.0498239999999999,0.0499909999999999
evolution,Actual,low,fixed_500ms_train_quantiles,2,0.04,body_rate_rmse_rad_s,Sep7,0.5425776138626871,0.005299446437207381,0.5379617305595115,0.5483646859429062,3,9,687,0.0399991586608442,0.0038005770076934,0.029095,0.0300676,0.039424,0.0396399999999999,0.0399415,0.0493366999999999,0.050233
evolution,Actual,low,fixed_500ms_train_quantiles,2,0.04,position_rmse_m,ALL,0.015186206332893505,3.695056850550037e-05,0.015146940482380907,0.015220295718661332,3,17,888,0.0399755698198198,0.0038854268373965,0.029095,0.0299906,0.03942475,0.0396794999999999,0.0399435,0.0494000999999999,0.050233
evolution,Actual,low,fixed_500ms_train_quantiles,2,0.04,position_rmse_m,Sep17,0.008802969054792477,8.106570621998471e-05,0.008737342302783698,0.00889358810344695,3,8,201,0.0398949452736318,0.0041713877465407,0.029496,0.0299639999999999,0.0394309999999999,0.039837,0.0399449999999999,0.0498239999999999,0.0499909999999999
evolution,Actual,low,fixed_500ms_train_quantiles,2,0.04,position_rmse_m,Sep7,0.020860195024538866,2.770735062064055e-05,0.020844035821074115,0.02089218816607516,3,9,687,0.0399991586608442,0.0038005770076934,0.029095,0.0300676,0.039424,0.0396399999999999,0.0399415,0.0493366999999999,0.050233
evolution,Actual,low,fixed_500ms_train_quantiles,2,0.04,velocity_rmse_m_s,ALL,0.06867877359954065,0.001990462594557139,0.06743789158989483,0.07097465491035304,3,17,888,0.0399755698198198,0.0038854268373965,0.029095,0.0299906,0.03942475,0.0396794999999999,0.0399435,0.0494000999999999,0.050233
evolution,Actual,low,fixed_500ms_train_quantiles,2,0.04,velocity_rmse_m_s,Sep17,0.07527290565902772,0.004155538255189022,0.07161599577386508,0.07979185419186144,3,8,201,0.0398949452736318,0.0041713877465407,0.029496,0.0299639999999999,0.0394309999999999,0.039837,0.0399449999999999,0.0498239999999999,0.0499909999999999
evolution,Actual,low,fixed_500ms_train_quantiles,2,0.04,velocity_rmse_m_s,Sep7,0.06281732287999657,0.001101984278694316,0.06159080299794511,0.06372402120414349,3,9,687,0.0399991586608442,0.0038005770076934,0.029095,0.0300676,0.039424,0.0396399999999999,0.0399415,0.0493366999999999,0.050233
evolution,Actual,low,fixed_500ms_train_quantiles,3,0.06,attitude_error_deg,ALL,0.9697854541960412,0.011532608877748948,0.9608173673723079,0.9827948205676919,3,17,888,0.0599348783783783,0.0028344734966532,0.049699,0.0589347,0.059134,0.0596064999999999,0.0598799999999999,0.06897495,0.069996
evolution,Actual,low,fixed_500ms_train_quantiles,3,0.06,attitude_error_deg,Sep17,0.923121625095502,0.007420695996924183,0.9160891567361297,0.9308775550967757,3,8,201,0.0598170646766169,0.0025656447631728,0.049918,0.0589829999999999,0.0591319999999999,0.059792,0.059893,0.060146,0.069996
evolution,Actual,low,fixed_500ms_train_quantiles,3,0.06,attitude_error_deg,Sep7,1.0112644133965205,0.015421794564682562,1.0005757768266887,1.0289435009862842,3,9,687,0.059969347889374,0.0029092839535247,0.049699,0.0589242,0.0591349999999999,0.05955,0.059876,0.0689898999999999,0.069969
evolution,Actual,low,fixed_500ms_train_quantiles,3,0.06,body_rate_rmse_rad_s,ALL,0.5481292310537373,0.0034809903431330036,0.5447619046414707,0.551713717343149,3,17,888,0.0599348783783783,0.0028344734966532,0.049699,0.0589347,0.059134,0.0596064999999999,0.0598799999999999,0.06897495,0.069996
evolution,Actual,low,fixed_500ms_train_quantiles,3,0.06,body_rate_rmse_rad_s,Sep17,0.5250260672350472,0.005884128319441346,0.5198013757224319,0.5314000502716034,3,8,201,0.0598170646766169,0.0025656447631728,0.049918,0.0589829999999999,0.0591319999999999,0.059792,0.059893,0.060146,0.069996
evolution,Actual,low,fixed_500ms_train_quantiles,3,0.06,body_rate_rmse_rad_s,Sep7,0.5686653766703509,0.004881160276721871,0.5633264636906835,0.5728993560247352,3,9,687,0.059969347889374,0.0029092839535247,0.049699,0.0589242,0.0591349999999999,0.05955,0.059876,0.0689898999999999,0.069969
evolution,Actual,low,fixed_500ms_train_quantiles,3,0.06,position_rmse_m,ALL,0.02162704501154712,6.698620129742251e-05,0.02155157940262677,0.021679469907994815,3,17,888,0.0599348783783783,0.0028344734966532,0.049699,0.0589347,0.059134,0.0596064999999999,0.0598799999999999,0.06897495,0.069996
evolution,Actual,low,fixed_500ms_train_quantiles,3,0.06,position_rmse_m,Sep17,0.012070502656155446,0.00014229844676520554,0.011941314744509608,0.012223026757919506,3,8,201,0.0598170646766169,0.0025656447631728,0.049918,0.0589829999999999,0.0591319999999999,0.059792,0.059893,0.060146,0.069996
evolution,Actual,low,fixed_500ms_train_quantiles,3,0.06,position_rmse_m,Sep7,0.03012174932745082,5.5830025840794916e-05,0.030085197152506196,0.03018601395333758,3,9,687,0.059969347889374,0.0029092839535247,0.049699,0.0589242,0.0591349999999999,0.05955,0.059876,0.0689898999999999,0.069969
evolution,Actual,low,fixed_500ms_train_quantiles,3,0.06,velocity_rmse_m_s,ALL,0.0842674081707611,0.0018190582653171158,0.08279366490435065,0.08630044089007827,3,17,888,0.0599348783783783,0.0028344734966532,0.049699,0.0589347,0.059134,0.0596064999999999,0.0598799999999999,0.06897495,0.069996
evolution,Actual,low,fixed_500ms_train_quantiles,3,0.06,velocity_rmse_m_s,Sep17,0.09070722763180637,0.0038368876124673687,0.08721039689175417,0.09481166457055272,3,8,201,0.0598170646766169,0.0025656447631728,0.049918,0.0589829999999999,0.0591319999999999,0.059792,0.059893,0.060146,0.069996
evolution,Actual,low,fixed_500ms_train_quantiles,3,0.06,velocity_rmse_m_s,Sep7,0.0785431242053875,0.0021541631098002485,0.07629948132322922,0.08059498256327675,3,9,687,0.059969347889374,0.0029092839535247,0.049699,0.0589242,0.0591349999999999,0.05955,0.059876,0.0689898999999999,0.069969
evolution,Actual,low,fixed_500ms_train_quantiles,4,0.08,attitude_error_deg,ALL,1.149098317885925,0.027168101711298402,1.128736363412524,1.179946875003028,3,17,888,0.0798592027027026,0.00340534454988,0.068699,0.0785597,0.078853,0.07969,0.0798542499999999,0.0887385,0.089973
evolution,Actual,low,fixed_500ms_train_quantiles,4,0.08,attitude_error_deg,Sep17,1.1087200506957247,0.03042036689379323,1.0895078825156734,1.143793136323408,3,8,201,0.0796819850746268,0.0029069660721749,0.068914,0.0785999999999999,0.078859,0.079785,0.0798769999999999,0.088555,0.0898689999999999
evolution,Actual,low,fixed_500ms_train_quantiles,4,0.08,attitude_error_deg,Sep7,1.1849901109438812,0.025836592811781234,1.1606272346697968,1.2120835316071346,3,9,687,0.0799110524017467,0.0035381576027277,0.068699,0.0785555,0.0788524999999999,0.0796379999999999,0.079847,0.0887654,0.089973
evolution,Actual,low,fixed_500ms_train_quantiles,4,0.08,body_rate_rmse_rad_s,ALL,0.540955788003726,0.002531595565315594,0.5388471779810722,0.5437634608987552,3,17,888,0.0798592027027026,0.00340534454988,0.068699,0.0785597,0.078853,0.07969,0.0798542499999999,0.0887385,0.089973
evolution,Actual,low,fixed_500ms_train_quantiles,4,0.08,body_rate_rmse_rad_s,Sep17,0.5301283094399155,0.0035682058612744303,0.5273385461009257,0.5341490259200476,3,8,201,0.0796819850746268,0.0029069660721749,0.068914,0.0785999999999999,0.078859,0.079785,0.0798769999999999,0.088555,0.0898689999999999
evolution,Actual,low,fixed_500ms_train_quantiles,4,0.08,body_rate_rmse_rad_s,Sep7,0.5505802133937797,0.002517916070844494,0.5476914639208936,0.552309625324273,3,9,687,0.0799110524017467,0.0035381576027277,0.068699,0.0785555,0.0788524999999999,0.0796379999999999,0.079847,0.0887654,0.089973
evolution,Actual,low,fixed_500ms_train_quantiles,4,0.08,position_rmse_m,ALL,0.0275380520298663,0.00010316148051437049,0.027429073103180813,0.027634194658944393,3,17,888,0.0798592027027026,0.00340534454988,0.068699,0.0785597,0.078853,0.07969,0.0798542499999999,0.0887385,0.089973
evolution,Actual,low,fixed_500ms_train_quantiles,4,0.08,position_rmse_m,Sep17,0.014991933607669405,0.000254448911061392,0.01477255128898901,0.015270881368145682,3,8,201,0.0796819850746268,0.0029069660721749,0.068914,0.0785999999999999,0.078859,0.079785,0.0798769999999999,0.088555,0.0898689999999999
evolution,Actual,low,fixed_500ms_train_quantiles,4,0.08,position_rmse_m,Sep7,0.03869015729404132,7.238374766778723e-05,0.038623806472987694,0.03876735069334052,3,9,687,0.0799110524017467,0.0035381576027277,0.068699,0.0785555,0.0788524999999999,0.0796379999999999,0.079847,0.0887654,0.089973
evolution,Actual,low,fixed_500ms_train_quantiles,4,0.08,velocity_rmse_m_s,ALL,0.10140008588708753,0.0020683398239331277,0.09902058012894766,0.10276730393880307,3,17,888,0.0798592027027026,0.00340534454988,0.068699,0.0785597,0.078853,0.07969,0.0798542499999999,0.0887385,0.089973
evolution,Actual,low,fixed_500ms_train_quantiles,4,0.08,velocity_rmse_m_s,Sep17,0.10897344283665972,0.0027695163511418886,0.10726056243355,0.11216863299550464,3,8,201,0.0796819850746268,0.0029069660721749,0.068914,0.0785999999999999,0.078859,0.079785,0.0798769999999999,0.088555,0.0898689999999999
evolution,Actual,low,fixed_500ms_train_quantiles,4,0.08,velocity_rmse_m_s,Sep7,0.09466821304302335,0.0033133578140190083,0.09149119972719047,0.0981028724023668,3,9,687,0.0799110524017467,0.0035381576027277,0.068699,0.0785555,0.0788524999999999,0.0796379999999999,0.079847,0.0887654,0.089973
evolution,Actual,low,fixed_500ms_train_quantiles,5,0.1,attitude_error_deg,ALL,1.2895437747983263,0.035021510027749794,1.2617943303142856,1.328893630263632,3,17,888,0.0998196858108108,0.0040487782556477,0.08843,0.0900899,0.0985624999999999,0.0995909999999999,0.09984925,0.1086304499999999,0.10994
evolution,Actual,low,fixed_500ms_train_quantiles,5,0.1,attitude_error_deg,Sep17,1.292662440820073,0.04301772608121563,1.2668791890153566,1.3423228401855134,3,8,201,0.0998034129353233,0.0041414260036407,0.0886449999999999,0.08987,0.098557,0.0997199999999999,0.0998329999999999,0.109762,0.10994
evolution,Actual,low,fixed_500ms_train_quantiles,5,0.1,attitude_error_deg,Sep7,1.2867716272234404,0.03070058486990692,1.2555801410297842,1.3169565547775153,3,9,687,0.0998244468704512,0.0040243229678516,0.08843,0.0901184,0.0985639999999999,0.0995399999999999,0.0998639999999999,0.1085385,0.109939
evolution,Actual,low,fixed_500ms_train_quantiles,5,0.1,body_rate_rmse_rad_s,ALL,0.5092733988138424,0.0011667568303246176,0.5085287501857382,0.5106180632518255,3,17,888,0.0998196858108108,0.0040487782556477,0.08843,0.0900899,0.0985624999999999,0.0995909999999999,0.09984925,0.1086304499999999,0.10994
evolution,Actual,low,fixed_500ms_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep17,0.45970584697162603,0.005299131441003244,0.45455731719399084,0.4651437240680639,3,8,201,0.0998034129353233,0.0041414260036407,0.0886449999999999,0.08987,0.098557,0.0997199999999999,0.0998329999999999,0.109762,0.10994
evolution,Actual,low,fixed_500ms_train_quantiles,5,0.1,body_rate_rmse_rad_s,Sep7,0.5533334448958125,0.003036222627133612,0.5510396980818357,0.5567765526128282,3,9,687,0.0998244468704512,0.0040243229678516,0.08843,0.0901184,0.0985639999999999,0.0995399999999999,0.0998639999999999,0.1085385,0.109939
evolution,Actual,low,fixed_500ms_train_quantiles,5,0.1,position_rmse_m,ALL,0.0336437232294672,0.00014935608077651063,0.033482779232608846,0.033777860964371,3,17,888,0.0998196858108108,0.0040487782556477,0.08843,0.0900899,0.0985624999999999,0.0995909999999999,0.09984925,0.1086304499999999,0.10994
evolution,Actual,low,fixed_500ms_train_quantiles,5,0.1,position_rmse_m,Sep17,0.018199672157056142,0.0003605268553803728,0.017875973712513437,0.018588224050685675,3,8,201,0.0998034129353233,0.0041414260036407,0.0886449999999999,0.08987,0.098557,0.0997199999999999,0.0998329999999999,0.109762,0.10994
evolution,Actual,low,fixed_500ms_train_quantiles,5,0.1,position_rmse_m,Sep7,0.04737176862716591,0.00010113165944410058,0.047279760443202395,0.047480050187823905,3,9,687,0.0998244468704512,0.0040243229678516,0.08843,0.0901184,0.0985639999999999,0.0995399999999999,0.0998639999999999,0.1085385,0.109939
evolution,Actual,low,fixed_500ms_train_quantiles,5,0.1,velocity_rmse_m_s,ALL,0.11643985063905149,0.002604147153922611,0.11346824639689541,0.11832409795119506,3,17,888,0.0998196858108108,0.0040487782556477,0.08843,0.0900899,0.0985624999999999,0.0995909999999999,0.09984925,0.1086304499999999,0.10994
evolution,Actual,low,fixed_500ms_train_quantiles,5,0.1,velocity_rmse_m_s,Sep17,0.12387248323668493,0.0028524103450247164,0.12157928135398598,0.1270665615577125,3,8,201,0.0998034129353233,0.0041414260036407,0.0886449999999999,0.08987,0.098557,0.0997199999999999,0.0998329999999999,0.109762,0.10994
evolution,Actual,low,fixed_500ms_train_quantiles,5,0.1,velocity_rmse_m_s,Sep7,0.10983306610782177,0.004025138569879905,0.10625843754614823,0.1141929789759406,3,9,687,0.0998244468704512,0.0040243229678516,0.08843,0.0901184,0.0985639999999999,0.0995399999999999,0.0998639999999999,0.1085385,0.109939
evolution,Actual,low,fixed_500ms_train_quantiles,6,0.12,attitude_error_deg,ALL,1.407876270088429,0.039325799510990016,1.3754489200317366,1.4516193609006987,3,17,888,0.1199066576576576,0.0036900648023701,0.109598,0.1180057,0.118291,0.1196374999999999,0.1197839999999999,0.12833865,0.129899
evolution,Actual,low,fixed_500ms_train_quantiles,6,0.12,attitude_error_deg,Sep17,1.417029212081384,0.05156409359984984,1.383493270793851,1.4764042388337746,3,8,201,0.1196724776119402,0.0037554469868107,0.1097229999999999,0.117961,0.118289,0.1196949999999999,0.119778,0.1296759999999999,0.129899
evolution,Actual,low,fixed_500ms_train_quantiles,6,0.12,attitude_error_deg,Sep7,1.3997403216502466,0.03484032628503804,1.3614567364008119,1.4295883582935198,3,9,687,0.1199751732168849,0.0036706583307002,0.109598,0.1180253999999999,0.1182925,0.1196039999999999,0.119784,0.1282857999999999,0.129874
evolution,Actual,low,fixed_500ms_train_quantiles,6,0.12,body_rate_rmse_rad_s,ALL,0.5507242768763881,0.0022488532406449097,0.5492159139134775,0.5533090243296261,3,17,888,0.1199066576576576,0.0036900648023701,0.109598,0.1180057,0.118291,0.1196374999999999,0.1197839999999999,0.12833865,0.129899
evolution,Actual,low,fixed_500ms_train_quantiles,6,0.12,body_rate_rmse_rad_s,Sep17,0.4992278130452581,0.005091517514858255,0.4933514011060301,0.5023221844543339,3,8,201,0.1196724776119402,0.0037554469868107,0.1097229999999999,0.117961,0.118289,0.1196949999999999,0.119778,0.1296759999999999,0.129899
evolution,Actual,low,fixed_500ms_train_quantiles,6,0.12,body_rate_rmse_rad_s,Sep7,0.5964989113929482,0.003904278019219602,0.5919928157733055,0.5988732586312083,3,9,687,0.1199751732168849,0.0036706583307002,0.109598,0.1180253999999999,0.1182925,0.1196039999999999,0.119784,0.1282857999999999,0.129874
evolution,Actual,low,fixed_500ms_train_quantiles,6,0.12,position_rmse_m,ALL,0.03983834538724119,0.00018343000744858165,0.03963340941207711,0.03998715452495191,3,17,888,0.1199066576576576,0.0036900648023701,0.109598,0.1180057,0.118291,0.1196374999999999,0.1197839999999999,0.12833865,0.129899
evolution,Actual,low,fixed_500ms_train_quantiles,6,0.12,position_rmse_m,Sep17,0.021307107677447996,0.0004629521055739639,0.020870710303804055,0.021792687461699965,3,8,201,0.1196724776119402,0.0037554469868107,0.1097229999999999,0.117961,0.118289,0.1196949999999999,0.119778,0.1296759999999999,0.129899
evolution,Actual,low,fixed_500ms_train_quantiles,6,0.12,position_rmse_m,Sep7,0.05631055668483514,0.00015014043161302887,0.056160014136731426,0.05646029174278747,3,9,687,0.1199751732168849,0.0036706583307002,0.109598,0.1180253999999999,0.1182925,0.1196039999999999,0.119784,0.1282857999999999,0.129874
evolution,Actual,low,fixed_500ms_train_quantiles,6,0.12,velocity_rmse_m_s,ALL,0.1282024479986811,0.002568802486727413,0.12530875012687948,0.13021377074784962,3,17,888,0.1199066576576576,0.0036900648023701,0.109598,0.1180057,0.118291,0.1196374999999999,0.1197839999999999,0.12833865,0.129899
evolution,Actual,low,fixed_500ms_train_quantiles,6,0.12,velocity_rmse_m_s,Sep17,0.13614027029026465,0.0024767886443481505,0.13372995170676685,0.13867856694676853,3,8,201,0.1196724776119402,0.0037554469868107,0.1097229999999999,0.117961,0.118289,0.1196949999999999,0.119778,0.1296759999999999,0.129899
evolution,Actual,low,fixed_500ms_train_quantiles,6,0.12,velocity_rmse_m_s,Sep7,0.121146605961718,0.005669927900201773,0.11579449049098695,0.12708827656214539,3,9,687,0.1199751732168849,0.0036706583307002,0.109598,0.1180253999999999,0.1182925,0.1196039999999999,0.119784,0.1282857999999999,0.129874
evolution,Actual,low,fixed_500ms_train_quantiles,7,0.14,attitude_error_deg,ALL,1.4841918643986396,0.04090799646581506,1.4500357994511264,1.5295274019873755,3,17,888,0.1398863536036036,0.0029285529502045,0.136979,0.13786235,0.1380297499999999,0.1396385,0.139739,0.1478729999999999,0.149779
evolution,Actual,low,fixed_500ms_train_quantiles,7,0.14,attitude_error_deg,Sep17,1.4416464713718053,0.05603023403571621,1.4089315608859443,1.5063432284303777,3,8,201,0.1396129651741293,0.0024057752895441,0.1375969999999999,0.137905,0.138043,0.139669,0.139729,0.147801,0.1497049999999999
evolution,Actual,low,fixed_500ms_train_quantiles,7,0.14,attitude_error_deg,Sep7,1.5220099915336032,0.032839408421002,1.4859212880307104,1.5501355562602626,3,9,687,0.1399663406113537,0.0030616401557958,0.136979,0.1378606,0.1380235,0.139625,0.1397425,0.1478806999999999,0.149779
evolution,Actual,low,fixed_500ms_train_quantiles,7,0.14,body_rate_rmse_rad_s,ALL,0.5275817159703806,0.003087873924168338,0.5253529092216184,0.5311063642968491,3,17,888,0.1398863536036036,0.0029285529502045,0.136979,0.13786235,0.1380297499999999,0.1396385,0.139739,0.1478729999999999,0.149779
evolution,Actual,low,fixed_500ms_train_quantiles,7,0.14,body_rate_rmse_rad_s,Sep17,0.502415091712118,0.0028807681624552638,0.5000149203989765,0.5056097220426671,3,8,201,0.1396129651741293,0.0024057752895441,0.1375969999999999,0.137905,0.138043,0.139669,0.139729,0.147801,0.1497049999999999
evolution,Actual,low,fixed_500ms_train_quantiles,7,0.14,body_rate_rmse_rad_s,Sep7,0.549952048644392,0.0036709895898658874,0.5464482661344257,0.5537700463005666,3,9,687,0.1399663406113537,0.0030616401557958,0.136979,0.1378606,0.1380235,0.139625,0.1397425,0.1478806999999999,0.149779
evolution,Actual,low,fixed_500ms_train_quantiles,7,0.14,position_rmse_m,ALL,0.0462072423267118,0.0002241347876380114,0.04595388921333098,0.04637969609372267,3,17,888,0.1398863536036036,0.0029285529502045,0.136979,0.13786235,0.1380297499999999,0.1396385,0.139739,0.1478729999999999,0.149779
evolution,Actual,low,fixed_500ms_train_quantiles,7,0.14,position_rmse_m,Sep17,0.024849230394442128,0.0005679498072849462,0.024304391854302613,0.02543776705960268,3,8,201,0.1396129651741293,0.0024057752895441,0.1375969999999999,0.137905,0.138043,0.139669,0.139729,0.147801,0.1497049999999999
evolution,Actual,low,fixed_500ms_train_quantiles,7,0.14,position_rmse_m,Sep7,0.06519214182206261,0.0001945887928395625,0.06499474412405154,0.06538379447633563,3,9,687,0.1399663406113537,0.0030616401557958,0.136979,0.1378606,0.1380235,0.139625,0.1397425,0.1478806999999999,0.149779
evolution,Actual,low,fixed_500ms_train_quantiles,7,0.14,velocity_rmse_m_s,ALL,0.1405168312540886,0.002801774499532224,0.13742931858682747,0.14289748034868416,3,17,888,0.1398863536036036,0.0029285529502045,0.136979,0.13786235,0.1380297499999999,0.1396385,0.139739,0.1478729999999999,0.149779
evolution,Actual,low,fixed_500ms_train_quantiles,7,0.14,velocity_rmse_m_s,Sep17,0.15239402072473288,0.002344774593542979,0.14968830797494745,0.15383235681219576,3,8,201,0.1396129651741293,0.0024057752895441,0.1375969999999999,0.137905,0.138043,0.139669,0.139729,0.147801,0.1497049999999999
evolution,Actual,low,fixed_500ms_train_quantiles,7,0.14,velocity_rmse_m_s,Sep7,0.1299593295024048,0.006930366262793424,0.12300080409773598,0.136861189125339,3,9,687,0.1399663406113537,0.0030616401557958,0.136979,0.1378606,0.1380235,0.139625,0.1397425,0.1478806999999999,0.149779
evolution,Actual,low,fixed_500ms_train_quantiles,8,0.16,attitude_error_deg,ALL,1.5978637487117124,0.03664726150730221,1.5605841345939386,1.6338441023135144,3,17,888,0.1598980563063063,0.0040351702491132,0.1476029999999999,0.1574148,0.15771575,0.1595895,0.15972225,0.1692987999999999,0.170066
evolution,Actual,low,fixed_500ms_train_quantiles,8,0.16,attitude_error_deg,Sep17,1.5656357356226167,0.048536176800180554,1.5185568138341203,1.6155084796544241,3,8,201,0.1596513383084577,0.0037010640895525,0.1496279999999999,0.157578,0.157725,0.159631,0.159729,0.1696349999999999,0.169888
evolution,Actual,low,fixed_500ms_train_quantiles,8,0.16,attitude_error_deg,Sep7,1.6265108714575753,0.026448295943905208,1.5979417530471105,1.6501424335660393,3,9,687,0.1599702401746724,0.0041275713313392,0.1476029999999999,0.1573963,0.157713,0.159576,0.1597215,0.1680901,0.170066
evolution,Actual,low,fixed_500ms_train_quantiles,8,0.16,body_rate_rmse_rad_s,ALL,0.5494079651084274,0.002827499498113702,0.5461799748299212,0.551446003268181,3,17,888,0.1598980563063063,0.0040351702491132,0.1476029999999999,0.1574148,0.15771575,0.1595895,0.15972225,0.1692987999999999,0.170066
evolution,Actual,low,fixed_500ms_train_quantiles,8,0.16,body_rate_rmse_rad_s,Sep17,0.48668439870008956,0.004590606356154183,0.48337162718366333,0.4919244732529847,3,8,201,0.1596513383084577,0.0037010640895525,0.1496279999999999,0.157578,0.157725,0.159631,0.159729,0.1696349999999999,0.169888
evolution,Actual,low,fixed_500ms_train_quantiles,8,0.16,body_rate_rmse_rad_s,Sep7,0.6051622463602833,0.005966254287007504,0.6007780896444106,0.6119565597877523,3,9,687,0.1599702401746724,0.0041275713313392,0.1476029999999999,0.1573963,0.157713,0.159576,0.1597215,0.1680901,0.170066
evolution,Actual,low,fixed_500ms_train_quantiles,8,0.16,position_rmse_m,ALL,0.0531650253446336,0.000272472109940879,0.05285543650597793,0.053368369881680255,3,17,888,0.1598980563063063,0.0040351702491132,0.1476029999999999,0.1574148,0.15771575,0.1595895,0.15972225,0.1692987999999999,0.170066
evolution,Actual,low,fixed_500ms_train_quantiles,8,0.16,position_rmse_m,Sep17,0.02903494671546071,0.0006572188521985584,0.0283865791939946,0.02970067298821256,3,8,201,0.1596513383084577,0.0037010640895525,0.1496279999999999,0.157578,0.157725,0.159631,0.159729,0.1696349999999999,0.169888
evolution,Actual,low,fixed_500ms_train_quantiles,8,0.16,position_rmse_m,Sep7,0.0746139841261206,0.00021201396377339225,0.07440632267587376,0.07483009780808048,3,9,687,0.1599702401746724,0.0041275713313392,0.1476029999999999,0.1573963,0.157713,0.159576,0.1597215,0.1680901,0.170066
evolution,Actual,low,fixed_500ms_train_quantiles,8,0.16,velocity_rmse_m_s,ALL,0.14890761542433237,0.0026532071210267896,0.14589369276418213,0.15089071819982258,3,17,888,0.1598980563063063,0.0040351702491132,0.1476029999999999,0.1574148,0.15771575,0.1595895,0.15972225,0.1692987999999999,0.170066
evolution,Actual,low,fixed_500ms_train_quantiles,8,0.16,velocity_rmse_m_s,Sep17,0.16369158177443768,0.0029046002748130497,0.16045886528369604,0.16608180100494035,3,8,201,0.1596513383084577,0.0037010640895525,0.1496279999999999,0.157578,0.157725,0.159631,0.159729,0.1696349999999999,0.169888
evolution,Actual,low,fixed_500ms_train_quantiles,8,0.16,velocity_rmse_m_s,Sep7,0.13576631200201653,0.00729269984273398,0.1279487076612859,0.14238569856971287,3,9,687,0.1599702401746724,0.0041275713313392,0.1476029999999999,0.1573963,0.157713,0.159576,0.1597215,0.1680901,0.170066
evolution,Actual,low,fixed_500ms_train_quantiles,9,0.18,attitude_error_deg,ALL,1.7312772968089865,0.03121350007637572,1.6973587085389557,1.7587926136014238,3,17,888,0.1798256903153153,0.004117534202879,0.16949,0.1771287,0.17743175,0.1795614999999999,0.17967225,0.189325,0.189758
evolution,Actual,low,fixed_500ms_train_quantiles,9,0.18,attitude_error_deg,Sep17,1.7009535021663822,0.0441829838169888,1.6533835150589207,1.7407059095344806,3,8,201,0.1795724626865671,0.0041865715292887,0.169594,0.1771219999999999,0.177437,0.1795919999999999,0.179673,0.189586,0.189704
evolution,Actual,low,fixed_500ms_train_quantiles,9,0.18,attitude_error_deg,Sep7,1.7582317809357455,0.01972112327094859,1.7364477694100977,1.774869683883151,3,9,687,0.1798997787481805,0.004097240016134,0.16949,0.1771372,0.17743,0.179554,0.1796695,0.1875935999999999,0.189758
evolution,Actual,low,fixed_500ms_train_quantiles,9,0.18,body_rate_rmse_rad_s,ALL,0.5403724673577696,0.002327986029902678,0.5377054110277131,0.5419969024746761,3,17,888,0.1798256903153153,0.004117534202879,0.16949,0.1771287,0.17743175,0.1795614999999999,0.17967225,0.189325,0.189758
evolution,Actual,low,fixed_500ms_train_quantiles,9,0.18,body_rate_rmse_rad_s,Sep17,0.49996903218831995,0.0012602261815712692,0.4990918207199145,0.5014131452862407,3,8,201,0.1795724626865671,0.0041865715292887,0.169594,0.1771219999999999,0.177437,0.1795919999999999,0.179673,0.189586,0.189704
evolution,Actual,low,fixed_500ms_train_quantiles,9,0.18,body_rate_rmse_rad_s,Sep7,0.5762866319528358,0.00395994382179276,0.572028602412423,0.5798589219554506,3,9,687,0.1798997787481805,0.004097240016134,0.16949,0.1771372,0.17743,0.179554,0.1796695,0.1875935999999999,0.189758
evolution,Actual,low,fixed_500ms_train_quantiles,9,0.18,position_rmse_m,ALL,0.06018891969677965,0.0003179009465411873,0.059826592857756794,0.06042107780331397,3,17,888,0.1798256903153153,0.004117534202879,0.16949,0.1771287,0.17743175,0.1795614999999999,0.17967225,0.189325,0.189758
evolution,Actual,low,fixed_500ms_train_quantiles,9,0.18,position_rmse_m,Sep17,0.03321390894831459,0.0007592078314416224,0.032446642491072215,0.033964793002687524,3,8,201,0.1795724626865671,0.0041865715292887,0.169594,0.1771219999999999,0.177437,0.1795919999999999,0.179673,0.189586,0.189704
evolution,Actual,low,fixed_500ms_train_quantiles,9,0.18,position_rmse_m,Sep7,0.08416670702874858,0.00023013111506388828,0.08393777540387079,0.08439801916534301,3,9,687,0.1798997787481805,0.004097240016134,0.16949,0.1771372,0.17743,0.179554,0.1796695,0.1875935999999999,0.189758
evolution,Actual,low,fixed_500ms_train_quantiles,9,0.18,velocity_rmse_m_s,ALL,0.1533683529498366,0.0026923156765767146,0.15028201955370643,0.15523474298909073,3,17,888,0.1798256903153153,0.004117534202879,0.16949,0.1771287,0.17743175,0.1795614999999999,0.17967225,0.189325,0.189758
