seed,flight_id,cohort,horizon_s,n_windows,metric,value
17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,velocity_x_rmse_m_s,0.06359155554609393
17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,velocity_x_rmse_m_s,0.09448069735736332
17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,velocity_x_rmse_m_s,0.19666061697464454
17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,velocity_x_rmse_m_s,0.4533797405997089
17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,velocity_x_rmse_m_s,0.06045709361969187
17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,velocity_x_rmse_m_s,0.07828055967826915
17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,velocity_x_rmse_m_s,0.1393715752668991
17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,velocity_x_rmse_m_s,0.3409426436917362
17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,velocity_x_rmse_m_s,0.05371970511613164
17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,velocity_x_rmse_m_s,0.07701399057930697
17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,velocity_x_rmse_m_s,0.14416560358103198
17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,velocity_x_rmse_m_s,0.34830090819469595
17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,velocity_x_rmse_m_s,0.05665198067383063
17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,velocity_x_rmse_m_s,0.10453388495463517
17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,velocity_x_rmse_m_s,0.1941625343989882
17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,velocity_x_rmse_m_s,0.403528557785219
17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,velocity_x_rmse_m_s,0.10228254357905432
17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,velocity_x_rmse_m_s,0.19380261124915288
17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,velocity_x_rmse_m_s,0.24331011002123834
17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,velocity_x_rmse_m_s,0.40389766686305717
17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,velocity_x_rmse_m_s,0.047165190007563695
17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,velocity_x_rmse_m_s,0.06548194528522523
17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,velocity_x_rmse_m_s,0.20191933083521257
17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,velocity_x_rmse_m_s,0.3347492074292128
17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,velocity_x_rmse_m_s,0.05168466401721478
17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,velocity_x_rmse_m_s,0.07685759530067089
17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,velocity_x_rmse_m_s,0.17769341672161243
17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,velocity_x_rmse_m_s,0.3816391171208314
17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,velocity_x_rmse_m_s,0.055882739771449315
17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,velocity_x_rmse_m_s,0.07102257388101207
17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,velocity_x_rmse_m_s,0.1709586718480133
17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,velocity_x_rmse_m_s,0.39314749559329076
17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,velocity_x_rmse_m_s,0.05028742084450637
17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,velocity_x_rmse_m_s,0.08206783051563299
17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,velocity_x_rmse_m_s,0.24719770244257697
17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,velocity_x_rmse_m_s,0.43812362360722523
17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,velocity_x_rmse_m_s,0.14425357009187229
17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,velocity_x_rmse_m_s,0.0915052007543823
17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,velocity_x_rmse_m_s,0.16838571267349994
17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,velocity_x_rmse_m_s,0.33276019453255884
17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,velocity_x_rmse_m_s,0.043935254181840445
17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,velocity_x_rmse_m_s,0.058540750152197826
17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,velocity_x_rmse_m_s,0.13793513227273554
17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,velocity_x_rmse_m_s,0.33702466896008026
17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,velocity_x_rmse_m_s,0.042743062939128794
17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,velocity_x_rmse_m_s,0.07198330021249609
17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,velocity_x_rmse_m_s,0.16602647138294824
17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,velocity_x_rmse_m_s,0.39584384715865356
17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,velocity_x_rmse_m_s,0.04887258412024115
17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,velocity_x_rmse_m_s,0.07173526741754219
17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,velocity_x_rmse_m_s,0.23537807654899923
17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,velocity_x_rmse_m_s,0.3333416965623778
17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,velocity_x_rmse_m_s,0.0596597813459468
17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,velocity_x_rmse_m_s,0.09892550049254943
17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,velocity_x_rmse_m_s,0.2191605468648924
17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,velocity_x_rmse_m_s,0.4078557648700837
23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,velocity_x_rmse_m_s,0.060950953829132785
23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,velocity_x_rmse_m_s,0.07843136458088588
23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,velocity_x_rmse_m_s,0.16916612568145364
23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,velocity_x_rmse_m_s,0.40786695947074886
23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,velocity_x_rmse_m_s,0.06235628648180278
23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,velocity_x_rmse_m_s,0.08387343593697281
23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,velocity_x_rmse_m_s,0.17293096682272296
23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,velocity_x_rmse_m_s,0.37766626663911146
23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,velocity_x_rmse_m_s,0.0627052887587185
23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,velocity_x_rmse_m_s,0.10023133773581566
23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,velocity_x_rmse_m_s,0.2401550772196487
23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,velocity_x_rmse_m_s,0.44912083814274373
23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,velocity_x_rmse_m_s,0.06488340025665464
23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,velocity_x_rmse_m_s,0.09278486075894961
23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,velocity_x_rmse_m_s,0.20439053907429972
23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,velocity_x_rmse_m_s,0.4606435074920075
23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,velocity_x_rmse_m_s,0.05466175870900628
23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,velocity_x_rmse_m_s,0.0731704411229799
23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,velocity_x_rmse_m_s,0.1565361751645795
23,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,velocity_x_rmse_m_s,0.34562872398830063
23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,velocity_x_rmse_m_s,0.056636344338053764
23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,velocity_x_rmse_m_s,0.07135796288676781
23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,velocity_x_rmse_m_s,0.16125040833689003
23,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,velocity_x_rmse_m_s,0.3597819558261362
23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,velocity_x_rmse_m_s,0.0533358480086792
23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,velocity_x_rmse_m_s,0.11010893932331033
23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,velocity_x_rmse_m_s,0.2196641214412134
23,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,velocity_x_rmse_m_s,0.4054114582213595
23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,velocity_x_rmse_m_s,0.11237697458314168
23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,velocity_x_rmse_m_s,0.20789841741878504
23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,velocity_x_rmse_m_s,0.3092423162536691
23,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,velocity_x_rmse_m_s,0.47498340578253645
23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,velocity_x_rmse_m_s,0.05073820931927662
23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,velocity_x_rmse_m_s,0.07210862282480208
23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,velocity_x_rmse_m_s,0.21482323333760142
23,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,velocity_x_rmse_m_s,0.34150013138870255
23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,velocity_x_rmse_m_s,0.07121137649066378
23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,velocity_x_rmse_m_s,0.09426585253244633
23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,velocity_x_rmse_m_s,0.20280402769059666
23,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,velocity_x_rmse_m_s,0.42881930408479074
23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,velocity_x_rmse_m_s,0.053711718153393935
23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,velocity_x_rmse_m_s,0.06744673949046236
23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,velocity_x_rmse_m_s,0.1690860065541002
23,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,velocity_x_rmse_m_s,0.3744533508641326
23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,velocity_x_rmse_m_s,0.04525094382713463
23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,velocity_x_rmse_m_s,0.08322020379222007
23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,velocity_x_rmse_m_s,0.22491021858894675
23,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,velocity_x_rmse_m_s,0.444671737840933
23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,velocity_x_rmse_m_s,0.1442351417925009
23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,velocity_x_rmse_m_s,0.08150341968870495
23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,velocity_x_rmse_m_s,0.16662071568937395
23,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,velocity_x_rmse_m_s,0.35201734265866724
23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,velocity_x_rmse_m_s,0.046947121073592286
23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,velocity_x_rmse_m_s,0.06679831862331954
23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,velocity_x_rmse_m_s,0.15342861827508103
23,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,velocity_x_rmse_m_s,0.34400391600884744
23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,velocity_x_rmse_m_s,0.04410396355260816
23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,velocity_x_rmse_m_s,0.07513384196383632
23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,velocity_x_rmse_m_s,0.1813322969192303
23,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,velocity_x_rmse_m_s,0.41683300027424997
23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,velocity_x_rmse_m_s,0.04856604090094198
23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,velocity_x_rmse_m_s,0.0690613619279993
23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,velocity_x_rmse_m_s,0.23683815197610955
23,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,velocity_x_rmse_m_s,0.2975445900781637
23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,velocity_x_rmse_m_s,0.05589400306476697
23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,velocity_x_rmse_m_s,0.10193329370659779
23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,velocity_x_rmse_m_s,0.22222967897158036
23,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,velocity_x_rmse_m_s,0.41420351624814367
42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,velocity_x_rmse_m_s,0.061603346390594366
42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,velocity_x_rmse_m_s,0.08657003900618232
42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,velocity_x_rmse_m_s,0.19745562325122937
42,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,velocity_x_rmse_m_s,0.4691387487505879
42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,velocity_x_rmse_m_s,0.06300723770013174
42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,velocity_x_rmse_m_s,0.08847669584302734
42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,velocity_x_rmse_m_s,0.1856676343209679
42,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,velocity_x_rmse_m_s,0.39198538751572326
42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,velocity_x_rmse_m_s,0.062319668110046945
42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,velocity_x_rmse_m_s,0.10316592027365545
42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,velocity_x_rmse_m_s,0.24697419650301342
42,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,velocity_x_rmse_m_s,0.4401533572606835
42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,velocity_x_rmse_m_s,0.059249593171710496
42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,velocity_x_rmse_m_s,0.08981615366121073
42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,velocity_x_rmse_m_s,0.2075016090153945
42,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,velocity_x_rmse_m_s,0.44415094708557185
42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,velocity_x_rmse_m_s,0.055308650652008164
42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,velocity_x_rmse_m_s,0.06622931627825304
42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,velocity_x_rmse_m_s,0.14616089877623456
42,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,velocity_x_rmse_m_s,0.3373769244005272
42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,velocity_x_rmse_m_s,0.057984541165557534
42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,velocity_x_rmse_m_s,0.06696222805099263
42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,velocity_x_rmse_m_s,0.16049248285735176
42,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,velocity_x_rmse_m_s,0.3741673089294122
42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,velocity_x_rmse_m_s,0.059242331304592284
42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,velocity_x_rmse_m_s,0.11576226466156062
42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,velocity_x_rmse_m_s,0.2033804230068485
42,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,velocity_x_rmse_m_s,0.394792187477311
42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,velocity_x_rmse_m_s,0.1111772823071947
42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,velocity_x_rmse_m_s,0.2017831158574533
42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,velocity_x_rmse_m_s,0.2354470710050967
42,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,velocity_x_rmse_m_s,0.4609842415628877
42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,velocity_x_rmse_m_s,0.04610604755942946
42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,velocity_x_rmse_m_s,0.0645520672576778
42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,velocity_x_rmse_m_s,0.19502156975738683
42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,velocity_x_rmse_m_s,0.3106298268859845
42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,velocity_x_rmse_m_s,0.05244360243322844
42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,velocity_x_rmse_m_s,0.07727348657171403
42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,velocity_x_rmse_m_s,0.20026078118946178
42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,velocity_x_rmse_m_s,0.43290246829750567
42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,velocity_x_rmse_m_s,0.05295636699891752
42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,velocity_x_rmse_m_s,0.0682879683252161
42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,velocity_x_rmse_m_s,0.18023698381085623
42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,velocity_x_rmse_m_s,0.3966755415281074
42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,velocity_x_rmse_m_s,0.05546607792518822
42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,velocity_x_rmse_m_s,0.09651430136783419
42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,velocity_x_rmse_m_s,0.23831309194569725
42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,velocity_x_rmse_m_s,0.43691800600679453
42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,velocity_x_rmse_m_s,0.1363359772267208
42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,velocity_x_rmse_m_s,0.08544588510769119
42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,velocity_x_rmse_m_s,0.1795908693156021
42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,velocity_x_rmse_m_s,0.3631484226178159
42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,velocity_x_rmse_m_s,0.04485617181848317
42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,velocity_x_rmse_m_s,0.055174230164920256
42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,velocity_x_rmse_m_s,0.13399635056001255
42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,velocity_x_rmse_m_s,0.3142690666741204
42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,velocity_x_rmse_m_s,0.04356000587670898
42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,velocity_x_rmse_m_s,0.07581964229961494
42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,velocity_x_rmse_m_s,0.17735283806578278
42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,velocity_x_rmse_m_s,0.3820002845697162
42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,velocity_x_rmse_m_s,0.04724606476308569
42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,velocity_x_rmse_m_s,0.06255083013788726
42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,velocity_x_rmse_m_s,0.22663079084149224
42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,velocity_x_rmse_m_s,0.2884136452051742
42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,velocity_x_rmse_m_s,0.059112784605374294
42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,velocity_x_rmse_m_s,0.10114587222362485
42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,velocity_x_rmse_m_s,0.2226651137519371
42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,velocity_x_rmse_m_s,0.4127190752267412
17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,velocity_y_rmse_m_s,0.051318091243944625
17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,velocity_y_rmse_m_s,0.07285222451687876
17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,velocity_y_rmse_m_s,0.19697926537580177
17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,velocity_y_rmse_m_s,0.5155169735309735
17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,velocity_y_rmse_m_s,0.06451754306470583
17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,velocity_y_rmse_m_s,0.10865236889547117
17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,velocity_y_rmse_m_s,0.19861228635316797
17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,velocity_y_rmse_m_s,0.39251358414696397
17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,velocity_y_rmse_m_s,0.049392847453606205
17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,velocity_y_rmse_m_s,0.08344664303915991
17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,velocity_y_rmse_m_s,0.17504092225815476
17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,velocity_y_rmse_m_s,0.38278556022512805
17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,velocity_y_rmse_m_s,0.061448509040108124
17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,velocity_y_rmse_m_s,0.08455871115948774
17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,velocity_y_rmse_m_s,0.17813791842731744
17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,velocity_y_rmse_m_s,0.42205980443421576
17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,velocity_y_rmse_m_s,0.05686994092792071
17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,velocity_y_rmse_m_s,0.1157833329357346
17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,velocity_y_rmse_m_s,0.1392829889321544
17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,velocity_y_rmse_m_s,0.38323877149151664
17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,velocity_y_rmse_m_s,0.04626279959022744
17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,velocity_y_rmse_m_s,0.06238602011677307
17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,velocity_y_rmse_m_s,0.13336489514873556
17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,velocity_y_rmse_m_s,0.4249491902450295
17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,velocity_y_rmse_m_s,0.06907149442584778
17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,velocity_y_rmse_m_s,0.08463887228740856
17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,velocity_y_rmse_m_s,0.17978360272821495
17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,velocity_y_rmse_m_s,0.36262419948211866
