experiment,partition,window_id,log_id,step,actual_duration_s,dt_s,epsilon,epsilon_control,epsilon_max_matrix_difference,singular_epsilon_difference,radius_epsilon_difference,largest_singular,spectral_radius,dynamic_largest_singular,dynamic_spectral_radius,rigid_largest_singular,rigid_spectral_radius
R1,train,train:2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg:4:1550,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,0,0.0,0.019962,0.001,0.002,0.0009536743,4.247361607312428e-06,0.00012283380870559135,1.1645983652535468,1.002707009279574,1.1645887382072126,1.0027070092795716,1.0443828431119067,1.0020507974117252
R1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:0:0,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.000213027,7.733464893111552e-05,8.424476635404687e-06,1.163226023053349,1.0092449258285296,1.163218404929753,1.0092449258285292,1.0422385053520355,1.0090454431627256
R1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:0:600,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.00047677755,0.00015467360332266367,2.6455921182666486e-06,1.1656941800247655,1.002311305146854,1.1656902819065562,1.0023113051468533,1.043222672269388,1.0023511585335185
R1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:590,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.0076293945,3.194210068069303e-05,0.00667572021484375,1.1659398014174063,1.0070799589157104,1.1659328628749053,0.9980758724516193,1.0386883435267675,0.994954206481184
R1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:1190,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.01996,0.001,0.002,0.0019073486,2.686269946039488e-05,0.0009536147117614746,1.164919719680864,0.9994506239891052,1.1649148455763705,0.9993624957211994,1.038696169188166,0.9974435481639047
R1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:1790,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,2.4540188955146647e-05,7.519695026769746e-05,1.1645072787145203,1.0005160044971997,1.1645051988316704,1.0005160044972,1.043175892874023,1.0017954547142451
R1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:2400,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.019961,0.001,0.002,0.0076293945,0.0001537911541147352,0.00667572021484375,1.1628062191420794,1.0070799589157104,1.1628001013928932,0.9992155581341566,1.0422534502536485,0.9979381849473177
R1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:3:3000,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.00998,0.001,0.002,0.0019073486,6.224933480103445e-05,0.00013195601553062097,1.0795241780713105,1.0007958433561681,1.0795232316456476,1.0007958433561739,1.0209996128761096,1.0017259302868788
R1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:4:290,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.01996,0.001,0.002,0.0019073486,7.142432496998197e-06,3.5007326125713334e-05,1.1628371951627747,1.0008145887894557,1.1628320333412028,1.000814588789454,1.0434318571200194,0.9996445193008444
R1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:4:890,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.009981,0.001,0.002,0.0019073486,6.720453451958264e-06,0.0002867213621615683,1.0790884317678484,1.0004042387008667,1.0790861359794344,1.0000922802623258,1.019907027617441,0.9987710599437153
R1,train,train:2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg:4:1500,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,0,0.0,0.01996,0.001,0.002,0.0002554484,1.870432685135981e-05,8.873212965632149e-05,1.164486437239084,1.0024844538179623,1.1644795946119257,1.0024844538179623,1.04030408282833,0.9994226371765911
R1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:0:0,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.009981,0.001,0.002,0.0002978444,0.00011117071239108434,0.00017997754664889065,1.0792585364453426,1.005065217693411,1.0792560360363075,1.0050652176934114,1.0207480578458363,1.0050150175269332
R1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:0:650,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0009536147,2.4973624541013706e-05,0.0,1.163495116543915,1.0004042387008667,1.1634913890190135,0.9989099288853326,1.0391890582555587,0.9970875665688433
R1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:260,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,3.128705432953183e-05,0.0004767775535583496,1.162517600188416,1.0004042387008667,1.1625145668946368,0.9987298337535041,1.039442550937734,0.9968453529898229
R1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:910,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,9.467730924073159e-05,0.00012731731141690794,1.1623712515435174,1.0015929821274403,1.1623686137390132,1.0015929821274419,1.0422704018980289,0.9990230369015797
R1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:1570,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,0.0001677168169904597,0.0004767775535583496,1.1631296204948491,0.9999274611473083,1.1631265822404129,0.9993843496499196,1.0383409281861282,0.9977606257353475
R1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:2220,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.01996,0.001,0.002,0.007629335,6.2672086857951115e-06,0.00667572021484375,1.1624444650781725,1.0070799589157104,1.1624395702396153,0.9988638960083078,1.0420246801637945,0.9975511833938263
R1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:3:2880,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0019073486,4.7109799904632155e-05,8.193722302696216e-05,1.1622937639590811,1.0013863548656508,1.162285382446509,1.0013863548656514,1.0391287182455597,1.0008776965644386
R1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:4:160,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.01996,0.001,0.002,0.0019073486,8.084351980630622e-05,0.0009536147117614746,1.1625985138939634,0.9994506239891052,1.162592670133751,0.9984552194635639,1.0403125421123505,0.9980244276127697
R1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:4:820,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.019961,0.001,0.002,0.0038146377,4.757645533315369e-06,0.00286102294921875,1.1628269663471054,1.0032652616500854,1.1628212669478681,0.9999921086892526,1.041715083212102,0.9997061299930561
R1,train,train:2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg:4:1480,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,0,0.0,0.01996,0.001,0.002,0.0009536743,4.496461450953504e-06,7.34672642943579e-05,1.1653247081648217,1.001000580072841,1.1653208794681404,1.00100058007284,1.041878393821284,1.0015903337569558
