group,horizon_s,axis,log_id,n,rmse,abs_error_p95,mean_seed_std,coverage_2std
ALL,1.0,vx,9.17数据/log_13_2026-9-17-06-52-30.ulg,153,0.43437515072061134,0.9419065475463871,0.12543388485639942,0.37254901960784315
ALL,1.0,vx,9.17数据/log_6_2026-9-17-06-02-24.ulg,138,0.3258692637598951,0.5815964818000796,0.11001502416496069,0.4492753623188406
ALL,1.0,vx,9.17数据/log_7_2026-9-17-06-12-16.ulg,131,0.34247577035215926,0.631026029586792,0.11898656143808234,0.45038167938931295
ALL,1.0,vx,9.17数据/log_8_2026-9-17-06-17-52.ulg,146,0.38474284368423894,0.7855217456817627,0.1140547266579572,0.3904109589041096
ALL,1.0,vx,9.17数据/log_9_2026-9-17-06-28-10.ulg,114,0.43745011724335686,0.751078104972839,0.11590548264351205,0.43859649122807015
ALL,1.0,vy,2026.9.7/log_21_2026-9-7-05-54-56.ulg,168,0.390933216434857,0.7579799652099611,0.0988243704405509,0.4166666666666667
ALL,1.0,vy,2026.9.7/log_22_2026-9-7-06-01-40.ulg,182,0.369198201295926,0.6739273786544799,0.08857785496144457,0.35714285714285715
ALL,1.0,vy,2026.9.7/log_23_2026-9-7-06-09-22.ulg,160,0.4704460050707855,0.6311255156993865,0.10147257355714237,0.45625
ALL,1.0,vy,2026.9.7/log_24_2026-9-7-06-16-04.ulg,161,0.4401933676660511,0.9080777168273926,0.10826617900835663,0.3416149068322981
ALL,1.0,vy,2026.9.7/log_26_2026-9-7-06-30-26.ulg,150,0.3489008532313016,0.5886031985282898,0.08744091051447803,0.44
ALL,1.0,vy,2026.9.7/log_27_2026-9-7-06-37-24.ulg,155,0.33151879714574095,0.7673648118972778,0.08516768080585796,0.3935483870967742
ALL,1.0,vy,2026.9.7/log_28_2026-9-7-06-44-02.ulg,140,0.36091649286386207,0.8119916439056394,0.09036172992469697,0.3142857142857143
ALL,1.0,vy,2026.9.7/log_29_2026-9-7-06-51-04.ulg,201,0.30871236080808667,0.5699710845947266,0.104207757079174,0.5472636815920398
ALL,1.0,vy,2026.9.7/log_30_2026-9-7-06-58-22.ulg,164,0.4689395618079664,0.9617568373680113,0.10458695606497319,0.4329268292682927
ALL,1.0,vy,9.17数据/log_10_2026-9-17-06-34-34.ulg,130,0.5152684495132056,0.7504130244255065,0.1323804993920777,0.4846153846153846
ALL,1.0,vy,9.17数据/log_11_2026-9-17-06-40-30.ulg,145,0.4060056495673132,0.6819743156433097,0.12425773203194729,0.5103448275862069
ALL,1.0,vy,9.17数据/log_12_2026-9-17-06-46-02.ulg,144,0.3945213487826444,0.582692429423332,0.1141399821549815,0.4930555555555556
ALL,1.0,vy,9.17数据/log_13_2026-9-17-06-52-30.ulg,153,0.37662033006498824,0.8255418539047241,0.13299889716671678,0.5032679738562091
ALL,1.0,vy,9.17数据/log_6_2026-9-17-06-02-24.ulg,138,0.3795821776796648,0.7338025331497194,0.1169361556699692,0.4782608695652174
ALL,1.0,vy,9.17数据/log_7_2026-9-17-06-12-16.ulg,131,0.4053306772192828,0.856833815574646,0.1323125831686958,0.4961832061068702
ALL,1.0,vy,9.17数据/log_8_2026-9-17-06-17-52.ulg,146,0.34496216070666197,0.7397539615631104,0.11638859099668915,0.4794520547945205
ALL,1.0,vy,9.17数据/log_9_2026-9-17-06-28-10.ulg,114,0.44945004184789783,0.9609604120254512,0.13879829787026843,0.5263157894736842
ALL,1.0,vz,2026.9.7/log_21_2026-9-7-05-54-56.ulg,168,0.2708383732189984,0.5315787091851236,0.09137833587456853,0.5
ALL,1.0,vz,2026.9.7/log_22_2026-9-7-06-01-40.ulg,182,0.28978858837517507,0.5832864359021186,0.0842981267638477,0.4010989010989011
ALL,1.0,vz,2026.9.7/log_23_2026-9-7-06-09-22.ulg,160,0.2579470044395675,0.5892682045698162,0.0919337087082405,0.59375
ALL,1.0,vz,2026.9.7/log_24_2026-9-7-06-16-04.ulg,161,0.30425792159635,0.5573621988296509,0.09877745933447019,0.4720496894409938
ALL,1.0,vz,2026.9.7/log_26_2026-9-7-06-30-26.ulg,150,0.237680153787447,0.4365452930331225,0.07653535386563809,0.4666666666666667
ALL,1.0,vz,2026.9.7/log_27_2026-9-7-06-37-24.ulg,155,0.23302511954149915,0.5237905651330945,0.09665822101856308,0.535483870967742
ALL,1.0,vz,2026.9.7/log_28_2026-9-7-06-44-02.ulg,140,0.20281673154341057,0.41731286048889155,0.08469491704962545,0.5571428571428572
ALL,1.0,vz,2026.9.7/log_29_2026-9-7-06-51-04.ulg,201,0.22083411057686883,0.47620679438114166,0.10650317615930109,0.6318407960199005
ALL,1.0,vz,2026.9.7/log_30_2026-9-7-06-58-22.ulg,164,0.25013860375699254,0.4955923356115817,0.08757698481196632,0.47560975609756095
ALL,1.0,vz,9.17数据/log_10_2026-9-17-06-34-34.ulg,130,0.387197617080037,0.8174628973007199,0.10778851429268117,0.45384615384615384
ALL,1.0,vz,9.17数据/log_11_2026-9-17-06-40-30.ulg,145,0.33583763493019986,0.560559076070785,0.10101076569408492,0.42758620689655175
ALL,1.0,vz,9.17数据/log_12_2026-9-17-06-46-02.ulg,144,0.34365508901933967,0.6205331906676289,0.09903322433668937,0.4375
ALL,1.0,vz,9.17数据/log_13_2026-9-17-06-52-30.ulg,153,0.3853466832414574,0.7937044858932497,0.12298094427065667,0.45751633986928103
ALL,1.0,vz,9.17数据/log_6_2026-9-17-06-02-24.ulg,138,0.3270133074453396,0.6285453945398333,0.10455177016421165,0.427536231884058
ALL,1.0,vz,9.17数据/log_7_2026-9-17-06-12-16.ulg,131,0.27440765884525425,0.506779670715332,0.10779122782834898,0.5343511450381679
ALL,1.0,vz,9.17数据/log_8_2026-9-17-06-17-52.ulg,146,0.330456398093204,0.6718774223700166,0.09763329332833699,0.410958904109589
ALL,1.0,vz,9.17数据/log_9_2026-9-17-06-28-10.ulg,114,0.3301432124553657,0.6797529458999633,0.11292741750882249,0.5087719298245614
prefix_supported,0.1,p,2026.9.7/log_21_2026-9-7-05-54-56.ulg,140,0.4945358324013962,1.0833842918276786,0.05313646103111323,0.18571428571428572
prefix_supported,0.1,p,2026.9.7/log_22_2026-9-7-06-01-40.ulg,161,0.5380168640663817,1.100166916847229,0.055457551431081824,0.19254658385093168
prefix_supported,0.1,p,2026.9.7/log_23_2026-9-7-06-09-22.ulg,132,0.4433856363307554,0.8216737300157532,0.05672329075436371,0.16666666666666666
prefix_supported,0.1,p,2026.9.7/log_24_2026-9-7-06-16-04.ulg,126,0.44964173937158186,0.8596104867756367,0.05609776568672405,0.20634920634920634
prefix_supported,0.1,p,2026.9.7/log_26_2026-9-7-06-30-26.ulg,131,0.47686185205936316,0.9564427360892296,0.049862172385509905,0.183206106870229
prefix_supported,0.1,p,2026.9.7/log_27_2026-9-7-06-37-24.ulg,124,0.4879464873523483,1.1696952238678933,0.055436573001096015,0.25806451612903225
prefix_supported,0.1,p,2026.9.7/log_28_2026-9-7-06-44-02.ulg,113,0.48751200380127024,0.9249349147081375,0.04811520493742326,0.1592920353982301
prefix_supported,0.1,p,2026.9.7/log_29_2026-9-7-06-51-04.ulg,173,0.5609179812990048,1.228679180145264,0.05585251996725211,0.19653179190751446
prefix_supported,0.1,p,2026.9.7/log_30_2026-9-7-06-58-22.ulg,130,0.5000684571162096,0.8916660409420728,0.04969195144696134,0.1076923076923077
prefix_supported,0.1,p,9.17数据/log_10_2026-9-17-06-34-34.ulg,88,0.46345406718933263,0.8714006096124647,0.05647355738113207,0.2840909090909091
prefix_supported,0.1,p,9.17数据/log_11_2026-9-17-06-40-30.ulg,97,0.4546208051307174,0.8475091755390166,0.05276238732138899,0.17525773195876287
prefix_supported,0.1,p,9.17数据/log_12_2026-9-17-06-46-02.ulg,110,0.3897418229377421,0.7508283987641331,0.05482836804380965,0.22727272727272727
prefix_supported,0.1,p,9.17数据/log_13_2026-9-17-06-52-30.ulg,99,0.43286500174878006,0.8410063117742538,0.061410115308386026,0.2828282828282828
prefix_supported,0.1,p,9.17数据/log_6_2026-9-17-06-02-24.ulg,106,0.4074745134368946,0.9274592585861683,0.05257340074594549,0.2358490566037736
prefix_supported,0.1,p,9.17数据/log_7_2026-9-17-06-12-16.ulg,89,0.3180698759466054,0.5932452917098998,0.05817928846083835,0.24719101123595505
prefix_supported,0.1,p,9.17数据/log_8_2026-9-17-06-17-52.ulg,110,0.40563122578304867,0.8754793047904965,0.06102594270551574,0.2545454545454545
prefix_supported,0.1,p,9.17数据/log_9_2026-9-17-06-28-10.ulg,78,0.4971577388435235,0.8697996452450745,0.06072732301299595,0.1794871794871795
prefix_supported,0.1,q,2026.9.7/log_21_2026-9-7-05-54-56.ulg,140,0.18706432431938969,0.3548384264111509,0.04580199091790447,0.40714285714285714
prefix_supported,0.1,q,2026.9.7/log_22_2026-9-7-06-01-40.ulg,161,0.22392172507819588,0.438525527715683,0.04189204195854785,0.34782608695652173
prefix_supported,0.1,q,2026.9.7/log_23_2026-9-7-06-09-22.ulg,132,0.2142264158952032,0.3916162088513373,0.04010017455639552,0.2878787878787879
prefix_supported,0.1,q,2026.9.7/log_24_2026-9-7-06-16-04.ulg,126,0.19235156046503668,0.3854111824184656,0.041498318636376055,0.2777777777777778
prefix_supported,0.1,q,2026.9.7/log_26_2026-9-7-06-30-26.ulg,131,0.19837633640120048,0.3566753137856722,0.03635148692305849,0.32061068702290074
prefix_supported,0.1,q,2026.9.7/log_27_2026-9-7-06-37-24.ulg,124,0.1906893774985559,0.3878388203680515,0.04283887416698572,0.3709677419354839
prefix_supported,0.1,q,2026.9.7/log_28_2026-9-7-06-44-02.ulg,113,0.2097086499336936,0.36073551177978513,0.035005851933073734,0.168141592920354
prefix_supported,0.1,q,2026.9.7/log_29_2026-9-7-06-51-04.ulg,173,0.19771005862534652,0.3621816694736481,0.04378763009258048,0.27167630057803466
prefix_supported,0.1,q,2026.9.7/log_30_2026-9-7-06-58-22.ulg,130,0.18744636913787005,0.3344807505607605,0.039846934566294095,0.3
prefix_supported,0.1,q,9.17数据/log_10_2026-9-17-06-34-34.ulg,88,0.16984873923139346,0.3348665282130241,0.04645863949900698,0.38636363636363635
prefix_supported,0.1,q,9.17数据/log_11_2026-9-17-06-40-30.ulg,97,0.17419345626836077,0.31499200165271757,0.0476606840597149,0.32989690721649484
prefix_supported,0.1,q,9.17数据/log_12_2026-9-17-06-46-02.ulg,110,0.16550269283114605,0.3289113186299801,0.04352424469609401,0.41818181818181815
prefix_supported,0.1,q,9.17数据/log_13_2026-9-17-06-52-30.ulg,99,0.20217214210450296,0.3888494148850439,0.049802634823677805,0.31313131313131315
prefix_supported,0.1,q,9.17数据/log_6_2026-9-17-06-02-24.ulg,106,0.16252011765362923,0.3024305924773216,0.03834907211862519,0.32075471698113206
prefix_supported,0.1,q,9.17数据/log_7_2026-9-17-06-12-16.ulg,89,0.17146995533785592,0.3772556245326995,0.041722264746423494,0.4044943820224719
prefix_supported,0.1,q,9.17数据/log_8_2026-9-17-06-17-52.ulg,110,0.201603666270794,0.40901408530771727,0.03992584316026638,0.33636363636363636
prefix_supported,0.1,q,9.17数据/log_9_2026-9-17-06-28-10.ulg,78,0.17552989596988175,0.34915218092501143,0.04614687577167242,0.3076923076923077
prefix_supported,0.1,r,2026.9.7/log_21_2026-9-7-05-54-56.ulg,140,0.15775423765975252,0.28693273365497585,0.017882121365556686,0.1357142857142857
prefix_supported,0.1,r,2026.9.7/log_22_2026-9-7-06-01-40.ulg,161,0.1486289905743776,0.2952370010316372,0.017135982119737297,0.16770186335403728
prefix_supported,0.1,r,2026.9.7/log_23_2026-9-7-06-09-22.ulg,132,0.13683933577292676,0.2502764116041361,0.017657675153394073,0.19696969696969696
prefix_supported,0.1,r,2026.9.7/log_24_2026-9-7-06-16-04.ulg,126,0.14858612922922484,0.2811520490795374,0.02052205631752305,0.1746031746031746
prefix_supported,0.1,r,2026.9.7/log_26_2026-9-7-06-30-26.ulg,131,0.12838353623142762,0.22898013144731522,0.015534599920591181,0.20610687022900764
prefix_supported,0.1,r,2026.9.7/log_27_2026-9-7-06-37-24.ulg,124,0.11686612658837678,0.2270707009360194,0.01762109907278971,0.18548387096774194
prefix_supported,0.1,r,2026.9.7/log_28_2026-9-7-06-44-02.ulg,113,0.12855726998774292,0.23333931118249893,0.016521627878176934,0.19469026548672566
prefix_supported,0.1,r,2026.9.7/log_29_2026-9-7-06-51-04.ulg,173,0.10125250364982939,0.19358582496643068,0.017747305295674278,0.2774566473988439
prefix_supported,0.1,r,2026.9.7/log_30_2026-9-7-06-58-22.ulg,130,0.11582589797647362,0.22323707044124602,0.015702915642747364,0.16153846153846155
prefix_supported,0.1,r,9.17数据/log_10_2026-9-17-06-34-34.ulg,88,0.1324783910465846,0.28808613475412037,0.021797989846232078,0.26136363636363635
prefix_supported,0.1,r,9.17数据/log_11_2026-9-17-06-40-30.ulg,97,0.1274666425774434,0.24530422389507284,0.02057232245173416,0.26804123711340205
prefix_supported,0.1,r,9.17数据/log_12_2026-9-17-06-46-02.ulg,110,0.10729615935909971,0.1993724800646305,0.021174111138624684,0.2909090909090909
prefix_supported,0.1,r,9.17数据/log_13_2026-9-17-06-52-30.ulg,99,0.11719041923889754,0.21799791678786265,0.022021008898432875,0.2828282828282828
prefix_supported,0.1,r,9.17数据/log_6_2026-9-17-06-02-24.ulg,106,0.1271765502711574,0.2250586785376072,0.020306566789234478,0.2358490566037736
prefix_supported,0.1,r,9.17数据/log_7_2026-9-17-06-12-16.ulg,89,0.1231410813975331,0.21084960848093032,0.017172300620322847,0.21348314606741572
prefix_supported,0.1,r,9.17数据/log_8_2026-9-17-06-17-52.ulg,110,0.1238975841819578,0.21090033221989868,0.019729117281556866,0.15454545454545454
prefix_supported,0.1,r,9.17数据/log_9_2026-9-17-06-28-10.ulg,78,0.13805975619438782,0.25369920823723074,0.017887374009927105,0.1794871794871795
prefix_supported,0.1,vx,2026.9.7/log_21_2026-9-7-05-54-56.ulg,140,0.04261133464527253,0.0892672538757324,0.01753963596780574,0.5642857142857143
prefix_supported,0.1,vx,2026.9.7/log_22_2026-9-7-06-01-40.ulg,161,0.04442415688801326,0.08175921440124512,0.01630636093911252,0.5341614906832298
prefix_supported,0.1,vx,2026.9.7/log_23_2026-9-7-06-09-22.ulg,132,0.04818320338938649,0.10189732313156118,0.016431129800387554,0.4772727272727273
prefix_supported,0.1,vx,2026.9.7/log_24_2026-9-7-06-16-04.ulg,126,0.04320618722510716,0.07928276062011719,0.018434724215312667,0.5396825396825397
prefix_supported,0.1,vx,2026.9.7/log_26_2026-9-7-06-30-26.ulg,131,0.036164803170366425,0.06635522842407227,0.01576719965922011,0.5877862595419847
prefix_supported,0.1,vx,2026.9.7/log_27_2026-9-7-06-37-24.ulg,124,0.03986377138213798,0.07995585203170776,0.01640524038744559,0.5564516129032258
prefix_supported,0.1,vx,2026.9.7/log_28_2026-9-7-06-44-02.ulg,113,0.040649506957880256,0.07663726806640622,0.01533178493202287,0.5486725663716814
prefix_supported,0.1,vx,2026.9.7/log_29_2026-9-7-06-51-04.ulg,173,0.04341663471341148,0.08812389373779299,0.01720186857940196,0.5433526011560693
prefix_supported,0.1,vx,2026.9.7/log_30_2026-9-7-06-58-22.ulg,130,0.047767789380508956,0.09360400438308715,0.017024397607249258,0.46923076923076923
prefix_supported,0.1,vx,9.17数据/log_10_2026-9-17-06-34-34.ulg,88,0.049434188059684574,0.09972486495971676,0.01695811041749293,0.4772727272727273
prefix_supported,0.1,vx,9.17数据/log_11_2026-9-17-06-40-30.ulg,97,0.053622742852717536,0.1124988555908203,0.017190530624330052,0.4536082474226804
prefix_supported,0.1,vx,9.17数据/log_12_2026-9-17-06-46-02.ulg,110,0.04105248924824045,0.07737917900085449,0.01571272864485451,0.45454545454545453
prefix_supported,0.1,vx,9.17数据/log_13_2026-9-17-06-52-30.ulg,99,0.043295879791541994,0.08039278984069818,0.01875072783844647,0.5656565656565656
prefix_supported,0.1,vx,9.17数据/log_6_2026-9-17-06-02-24.ulg,106,0.04674323110707769,0.08775842189788818,0.015353625124972157,0.5
prefix_supported,0.1,vx,9.17数据/log_7_2026-9-17-06-12-16.ulg,89,0.04515754172991763,0.0847917556762695,0.016582314946075018,0.4943820224719101
prefix_supported,0.1,vx,9.17数据/log_8_2026-9-17-06-17-52.ulg,110,0.04477441460733371,0.08650786876678464,0.015280575296610097,0.43636363636363634
prefix_supported,0.1,vx,9.17数据/log_9_2026-9-17-06-28-10.ulg,78,0.03685851745956851,0.06789314746856688,0.01594968186411339,0.5384615384615384
prefix_supported,0.1,vy,2026.9.7/log_21_2026-9-7-05-54-56.ulg,140,0.04056890058469486,0.07947547733783707,0.015251852142788075,0.4642857142857143
prefix_supported,0.1,vy,2026.9.7/log_22_2026-9-7-06-01-40.ulg,161,0.03833770557545139,0.06959778070449829,0.015990149271437184,0.5527950310559007
prefix_supported,0.1,vy,2026.9.7/log_23_2026-9-7-06-09-22.ulg,132,0.040756746141458376,0.08737592697143555,0.014806269711572721,0.45454545454545453
prefix_supported,0.1,vy,2026.9.7/log_24_2026-9-7-06-16-04.ulg,126,0.04532951734007455,0.09303361177444458,0.01597669732374786,0.47619047619047616
prefix_supported,0.1,vy,2026.9.7/log_26_2026-9-7-06-30-26.ulg,131,0.03885539068934271,0.07677552103996277,0.01361764028259413,0.5114503816793893
prefix_supported,0.1,vy,2026.9.7/log_27_2026-9-7-06-37-24.ulg,124,0.04238826947096889,0.08111603260040277,0.016617687137396107,0.5161290322580645
prefix_supported,0.1,vy,2026.9.7/log_28_2026-9-7-06-44-02.ulg,113,0.04247191282590737,0.07898588180541986,0.014693362782293112,0.504424778761062
prefix_supported,0.1,vy,2026.9.7/log_29_2026-9-7-06-51-04.ulg,173,0.03707882779775288,0.06707468032836915,0.015773238458644298,0.5549132947976878
prefix_supported,0.1,vy,2026.9.7/log_30_2026-9-7-06-58-22.ulg,130,0.042487470344200653,0.09406948089599608,0.014522178430231208,0.5461538461538461
prefix_supported,0.1,vy,9.17数据/log_10_2026-9-17-06-34-34.ulg,88,0.04464003728912193,0.093642908334732,0.016496033126191415,0.5681818181818182
prefix_supported,0.1,vy,9.17数据/log_11_2026-9-17-06-40-30.ulg,97,0.04883777686703316,0.09287548065185543,0.016635676461166274,0.422680412371134
prefix_supported,0.1,vy,9.17数据/log_12_2026-9-17-06-46-02.ulg,110,0.040255190457234205,0.07398203015327451,0.016381154692986035,0.5545454545454546
prefix_supported,0.1,vy,9.17数据/log_13_2026-9-17-06-52-30.ulg,99,0.04489340271499155,0.07993834018707273,0.01907504115832572,0.5252525252525253
prefix_supported,0.1,vy,9.17数据/log_6_2026-9-17-06-02-24.ulg,106,0.039458473266509385,0.08339464664459229,0.015705863164847934,0.5849056603773585
prefix_supported,0.1,vy,9.17数据/log_7_2026-9-17-06-12-16.ulg,89,0.03628786558790518,0.07855634689331054,0.015506917642447793,0.5955056179775281
prefix_supported,0.1,vy,9.17数据/log_8_2026-9-17-06-17-52.ulg,110,0.04156317967003961,0.07570097446441651,0.016743035212827263,0.5272727272727272
prefix_supported,0.1,vy,9.17数据/log_9_2026-9-17-06-28-10.ulg,78,0.039064740514299374,0.06823189109563818,0.01522609868721954,0.5641025641025641
prefix_supported,0.1,vz,2026.9.7/log_21_2026-9-7-05-54-56.ulg,140,0.09330017315402873,0.18642119392752646,0.029214240593194274,0.4357142857142857
prefix_supported,0.1,vz,2026.9.7/log_22_2026-9-7-06-01-40.ulg,161,0.09745154071705271,0.1850683093070984,0.02501330558775931,0.4161490683229814
prefix_supported,0.1,vz,2026.9.7/log_23_2026-9-7-06-09-22.ulg,132,0.09828294180185079,0.1822706677019596,0.02512394997459352,0.3712121212121212
prefix_supported,0.1,vz,2026.9.7/log_24_2026-9-7-06-16-04.ulg,126,0.08568722326795676,0.155549094080925,0.028241119932084665,0.4126984126984127
prefix_supported,0.1,vz,2026.9.7/log_26_2026-9-7-06-30-26.ulg,131,0.07788990176180326,0.13995909877121449,0.021870215863109096,0.3511450381679389
prefix_supported,0.1,vz,2026.9.7/log_27_2026-9-7-06-37-24.ulg,124,0.07778722398483813,0.1570483479648828,0.025271403018503946,0.5080645161290323
prefix_supported,0.1,vz,2026.9.7/log_28_2026-9-7-06-44-02.ulg,113,0.09559493944279956,0.1773948848247527,0.023881723954959706,0.336283185840708
prefix_supported,0.1,vz,2026.9.7/log_29_2026-9-7-06-51-04.ulg,173,0.07958487900183021,0.15706220865249634,0.027579854537567602,0.4393063583815029
prefix_supported,0.1,vz,2026.9.7/log_30_2026-9-7-06-58-22.ulg,130,0.09428084050524424,0.18798932582139968,0.025316762026588346,0.3923076923076923
prefix_supported,0.1,vz,9.17数据/log_10_2026-9-17-06-34-34.ulg,88,0.09596074985156346,0.18545647747814648,0.033077770258748744,0.6022727272727273
prefix_supported,0.1,vz,9.17数据/log_11_2026-9-17-06-40-30.ulg,97,0.0969954380546185,0.19167135953903194,0.029754678524909494,0.44329896907216493
prefix_supported,0.1,vz,9.17数据/log_12_2026-9-17-06-46-02.ulg,110,0.09504216464665355,0.18941327631473537,0.026706733783574965,0.37272727272727274
prefix_supported,0.1,vz,9.17数据/log_13_2026-9-17-06-52-30.ulg,99,0.1036506337051392,0.2184048354625702,0.02999895996760854,0.46464646464646464
prefix_supported,0.1,vz,9.17数据/log_6_2026-9-17-06-02-24.ulg,106,0.08745861557188514,0.166038379073143,0.02661165242399199,0.5
prefix_supported,0.1,vz,9.17数据/log_7_2026-9-17-06-12-16.ulg,89,0.09768643875559986,0.17488520741462704,0.027271218503152103,0.43820224719101125
prefix_supported,0.1,vz,9.17数据/log_8_2026-9-17-06-17-52.ulg,110,0.111943391055693,0.2132858887314796,0.027131694849292363,0.32727272727272727
prefix_supported,0.1,vz,9.17数据/log_9_2026-9-17-06-28-10.ulg,78,0.08799592176796797,0.17917589843273157,0.02927739823798322,0.5384615384615384
prefix_supported,0.2,p,2026.9.7/log_21_2026-9-7-05-54-56.ulg,129,0.5169750280673355,1.0920910477638244,0.05438418078354659,0.14728682170542637
prefix_supported,0.2,p,2026.9.7/log_22_2026-9-7-06-01-40.ulg,149,0.4972339295728054,1.0879795730113981,0.05406588517729329,0.24161073825503357
prefix_supported,0.2,p,2026.9.7/log_23_2026-9-7-06-09-22.ulg,126,0.5283889955839512,1.0493719391524792,0.057912782323357385,0.20634920634920634
prefix_supported,0.2,p,2026.9.7/log_24_2026-9-7-06-16-04.ulg,116,0.49949642904509045,1.0632810182869434,0.062080615336873375,0.23275862068965517
prefix_supported,0.2,p,2026.9.7/log_26_2026-9-7-06-30-26.ulg,126,0.5443579909662248,1.22252107411623,0.04811940730849645,0.0873015873015873
prefix_supported,0.2,p,2026.9.7/log_27_2026-9-7-06-37-24.ulg,118,0.5648327567031186,1.218835218995808,0.052220114158016154,0.1864406779661017
prefix_supported,0.2,p,2026.9.7/log_28_2026-9-7-06-44-02.ulg,108,0.5577909391452833,1.2301648601889605,0.04399872165871232,0.10185185185185185
prefix_supported,0.2,p,2026.9.7/log_29_2026-9-7-06-51-04.ulg,168,0.5340906607656696,1.0264302134513856,0.04874262325586204,0.20238095238095238
prefix_supported,0.2,p,2026.9.7/log_30_2026-9-7-06-58-22.ulg,123,0.438614009373298,0.9001969486474989,0.050513644344194204,0.16260162601626016
prefix_supported,0.2,p,9.17数据/log_10_2026-9-17-06-34-34.ulg,80,0.45022963665225046,0.870660440996289,0.052828865461509514,0.175
prefix_supported,0.2,p,9.17数据/log_11_2026-9-17-06-40-30.ulg,92,0.4941806804808027,1.001277881860733,0.051879869594986694,0.18478260869565216
prefix_supported,0.2,p,9.17数据/log_12_2026-9-17-06-46-02.ulg,105,0.41395660409268487,0.8004655182361602,0.04937544109928474,0.22857142857142856
prefix_supported,0.2,p,9.17数据/log_13_2026-9-17-06-52-30.ulg,82,0.4460743058691146,1.0020734421908855,0.059772140101529606,0.25609756097560976
prefix_supported,0.2,p,9.17数据/log_6_2026-9-17-06-02-24.ulg,103,0.3767227416606827,0.7639581397175786,0.05296123105503962,0.2815533980582524
prefix_supported,0.2,p,9.17数据/log_7_2026-9-17-06-12-16.ulg,82,0.37784185787930163,0.7471855618059635,0.0552685893247537,0.18292682926829268
prefix_supported,0.2,p,9.17数据/log_8_2026-9-17-06-17-52.ulg,108,0.52467664158721,1.0283353254199026,0.0528227133926852,0.17592592592592593
prefix_supported,0.2,p,9.17数据/log_9_2026-9-17-06-28-10.ulg,76,0.427949616380754,0.7552486322820187,0.05338814679487462,0.19736842105263158
prefix_supported,0.2,q,2026.9.7/log_21_2026-9-7-05-54-56.ulg,129,0.2040410948995234,0.3755023300647735,0.04719221125274341,0.3643410852713178
prefix_supported,0.2,q,2026.9.7/log_22_2026-9-7-06-01-40.ulg,149,0.21484543277887602,0.4259901225566864,0.05073349615140374,0.3624161073825503
prefix_supported,0.2,q,2026.9.7/log_23_2026-9-7-06-09-22.ulg,126,0.19227086092577417,0.35909852758049965,0.04631106603568357,0.373015873015873
prefix_supported,0.2,q,2026.9.7/log_24_2026-9-7-06-16-04.ulg,116,0.20936623036634847,0.38962218910455704,0.05188809635560625,0.33620689655172414
prefix_supported,0.2,q,2026.9.7/log_26_2026-9-7-06-30-26.ulg,126,0.19908127428705527,0.3755493313074112,0.0373767371084736,0.29365079365079366
prefix_supported,0.2,q,2026.9.7/log_27_2026-9-7-06-37-24.ulg,118,0.23235472038271604,0.42360481172800046,0.04655254447985188,0.288135593220339
prefix_supported,0.2,q,2026.9.7/log_28_2026-9-7-06-44-02.ulg,108,0.19435704154988104,0.3481090124696493,0.04021018514380045,0.35185185185185186
prefix_supported,0.2,q,2026.9.7/log_29_2026-9-7-06-51-04.ulg,168,0.17584359502232805,0.3253923960030079,0.042374009145221,0.31547619047619047
prefix_supported,0.2,q,2026.9.7/log_30_2026-9-7-06-58-22.ulg,123,0.2162272016294124,0.4464836090803145,0.04476626643000253,0.35772357723577236
prefix_supported,0.2,q,9.17数据/log_10_2026-9-17-06-34-34.ulg,80,0.19619548862694372,0.36351133137941355,0.03933219830562786,0.3375
prefix_supported,0.2,q,9.17数据/log_11_2026-9-17-06-40-30.ulg,92,0.19051581908672666,0.3713128760457039,0.04380973994352806,0.30434782608695654
prefix_supported,0.2,q,9.17数据/log_12_2026-9-17-06-46-02.ulg,105,0.1803570824437916,0.35911889672279357,0.036989279523856285,0.34285714285714286
prefix_supported,0.2,q,9.17数据/log_13_2026-9-17-06-52-30.ulg,82,0.2350301339667973,0.3582319140434265,0.05079580977943896,0.36585365853658536
prefix_supported,0.2,q,9.17数据/log_6_2026-9-17-06-02-24.ulg,103,0.2013057963908938,0.4042601179331538,0.04252335411880257,0.32038834951456313
prefix_supported,0.2,q,9.17数据/log_7_2026-9-17-06-12-16.ulg,82,0.19648598025117286,0.36106922626495364,0.04083830843843519,0.34146341463414637
prefix_supported,0.2,q,9.17数据/log_8_2026-9-17-06-17-52.ulg,108,0.23244643955109517,0.4201348654925823,0.045228715537211785,0.24074074074074073
prefix_supported,0.2,q,9.17数据/log_9_2026-9-17-06-28-10.ulg,76,0.2222286677796849,0.4175348717253655,0.04306830236465602,0.2631578947368421
prefix_supported,0.2,r,2026.9.7/log_21_2026-9-7-05-54-56.ulg,129,0.15445396047043766,0.32448996938765046,0.018516070230524616,0.2248062015503876
prefix_supported,0.2,r,2026.9.7/log_22_2026-9-7-06-01-40.ulg,149,0.15165339869023836,0.2842143133282661,0.01852449002737996,0.1342281879194631
prefix_supported,0.2,r,2026.9.7/log_23_2026-9-7-06-09-22.ulg,126,0.14180736390312138,0.2706833630800247,0.01986720465443593,0.1984126984126984
prefix_supported,0.2,r,2026.9.7/log_24_2026-9-7-06-16-04.ulg,116,0.1686675013162983,0.3381093442440033,0.02358665476245816,0.21551724137931033
