partition,steps,log_id,group,variant,axis,rmse,n
validation,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,high_change,signed_diagnostic,vz,0.21907945634722858,31
validation,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,high_change,signed_diagnostic,p,0.5939516432684689,31
validation,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,high_change,signed_diagnostic,q,0.29837814315737,31
validation,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,high_change,signed_diagnostic,r,0.18249322018095837,31
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,zero_baseline,vx,0.07845051787023621,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,zero_baseline,vy,0.09005184138874761,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,zero_baseline,vz,0.13012488039646466,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,zero_baseline,p,0.4430274303292302,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,zero_baseline,q,0.20944901987919437,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,zero_baseline,r,0.13766840730094493,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,persistent_gain_clipped_0_1,vx,0.07702855008909594,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,persistent_gain_clipped_0_1,vy,0.08938430432732164,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,persistent_gain_clipped_0_1,vz,0.12570805815795294,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,persistent_gain_clipped_0_1,p,0.4502285947492954,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,persistent_gain_clipped_0_1,q,0.20944901987919437,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,persistent_gain_clipped_0_1,r,0.13766840730094493,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,signed_diagnostic,vx,0.07702855008909594,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,signed_diagnostic,vy,0.08938430432732164,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,signed_diagnostic,vz,0.12570805815795294,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,signed_diagnostic,p,0.4502285947492954,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,signed_diagnostic,q,0.209655084011585,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,signed_diagnostic,r,0.13786584667243296,895
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,zero_baseline,vx,0.11983300484673928,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,zero_baseline,vy,0.15332438479272512,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,zero_baseline,vz,0.15837609035769554,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,zero_baseline,p,0.44988744454484286,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,zero_baseline,q,0.25356836345030387,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,zero_baseline,r,0.16079893342288687,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,persistent_gain_clipped_0_1,vx,0.11541166171919158,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,persistent_gain_clipped_0_1,vy,0.15182307123792896,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,persistent_gain_clipped_0_1,vz,0.153999196253387,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,persistent_gain_clipped_0_1,p,0.45514529652176783,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,persistent_gain_clipped_0_1,q,0.25356836345030387,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,persistent_gain_clipped_0_1,r,0.16079893342288687,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,signed_diagnostic,vx,0.11541166171919158,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,signed_diagnostic,vy,0.15182307123792896,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,signed_diagnostic,vz,0.153999196253387,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,signed_diagnostic,p,0.45514529652176783,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,signed_diagnostic,q,0.25440899282063156,200
train_correction_oof,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,signed_diagnostic,r,0.1608679323192483,200
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,zero_baseline,vx,0.09098857281764798,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,zero_baseline,vy,0.08756832125565321,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,zero_baseline,vz,0.12234359894854736,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,zero_baseline,p,0.4638261058488476,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,zero_baseline,q,0.2189486348158471,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,zero_baseline,r,0.1600377277863909,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,persistent_gain_clipped_0_1,vx,0.09267925748448919,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,persistent_gain_clipped_0_1,vy,0.08810072203233174,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,persistent_gain_clipped_0_1,vz,0.12049080243058298,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,persistent_gain_clipped_0_1,p,0.47180196876795677,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,persistent_gain_clipped_0_1,q,0.2189486348158471,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,persistent_gain_clipped_0_1,r,0.1600377277863909,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,signed_diagnostic,vx,0.09267925748448919,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,signed_diagnostic,vy,0.08810072203233174,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,signed_diagnostic,vz,0.12049080243058298,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,signed_diagnostic,p,0.47180196876795677,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,signed_diagnostic,q,0.21883019135152465,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,signed_diagnostic,r,0.15936973162191456,695
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,zero_baseline,vx,0.1405602859896436,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,zero_baseline,vy,0.12849911511086448,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,zero_baseline,vz,0.1434717744319487,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,zero_baseline,p,0.4534174928447118,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,zero_baseline,q,0.23926305932511513,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,zero_baseline,r,0.18313116342399322,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,persistent_gain_clipped_0_1,vx,0.1445066219168388,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,persistent_gain_clipped_0_1,vy,0.13080169372872516,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,persistent_gain_clipped_0_1,vz,0.13902229113163747,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,persistent_gain_clipped_0_1,p,0.4591208268932635,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,persistent_gain_clipped_0_1,q,0.23926305932511513,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,persistent_gain_clipped_0_1,r,0.18313116342399322,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,signed_diagnostic,vx,0.1445066219168388,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,signed_diagnostic,vy,0.13080169372872516,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,signed_diagnostic,vz,0.13902229113163747,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,signed_diagnostic,p,0.4591208268932635,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,signed_diagnostic,q,0.23914118227498807,207
train_correction_oof,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,signed_diagnostic,r,0.1823203915360801,207
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,zero_baseline,vx,0.14597305282141845,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,zero_baseline,vy,0.07013410230136763,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,zero_baseline,vz,0.1288096322863166,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,zero_baseline,p,0.4791805856839026,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,zero_baseline,q,0.19866116998370145,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,zero_baseline,r,0.1298924197918337,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,persistent_gain_clipped_0_1,vx,0.15594059781595881,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,persistent_gain_clipped_0_1,vy,0.06984014927364637,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,persistent_gain_clipped_0_1,vz,0.12438150195015936,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,persistent_gain_clipped_0_1,p,0.4772062854863589,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,persistent_gain_clipped_0_1,q,0.19866116998370145,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,persistent_gain_clipped_0_1,r,0.1298924197918337,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,signed_diagnostic,vx,0.15594059781595881,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,signed_diagnostic,vy,0.06984014927364637,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,signed_diagnostic,vz,0.12438150195015936,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,signed_diagnostic,p,0.4772062854863589,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,signed_diagnostic,q,0.19858796933602213,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,signed_diagnostic,r,0.12896559182819653,774
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,zero_baseline,vx,0.29300307123987684,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,zero_baseline,vy,0.0947251712823443,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,zero_baseline,vz,0.16443004179802118,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,zero_baseline,p,0.4792002728808824,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,zero_baseline,q,0.23345534129858417,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,zero_baseline,r,0.14948850878776668,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,persistent_gain_clipped_0_1,vx,0.3164297527930446,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,persistent_gain_clipped_0_1,vy,0.09475799252670213,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,persistent_gain_clipped_0_1,vz,0.15860987578992833,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,persistent_gain_clipped_0_1,p,0.476412773522787,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,persistent_gain_clipped_0_1,q,0.23345534129858417,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,persistent_gain_clipped_0_1,r,0.14948850878776668,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,signed_diagnostic,vx,0.3164297527930446,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,signed_diagnostic,vy,0.09475799252670213,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,signed_diagnostic,vz,0.15860987578992833,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,signed_diagnostic,p,0.476412773522787,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,signed_diagnostic,q,0.2340119125944418,165
train_correction_oof,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,signed_diagnostic,r,0.1490823161328782,165
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,zero_baseline,vx,0.13495126894761686,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,zero_baseline,vy,0.06837704015961256,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,zero_baseline,vz,0.1213728295348661,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,zero_baseline,p,0.48359373503133735,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,zero_baseline,q,0.2237988219623841,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,zero_baseline,r,0.14123742411724638,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,persistent_gain_clipped_0_1,vx,0.1311271811991719,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,persistent_gain_clipped_0_1,vy,0.06852804509767169,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,persistent_gain_clipped_0_1,vz,0.11841958652397955,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,persistent_gain_clipped_0_1,p,0.48484358943903344,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,persistent_gain_clipped_0_1,q,0.2237988219623841,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,persistent_gain_clipped_0_1,r,0.14123742411724638,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,signed_diagnostic,vx,0.1311271811991719,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,signed_diagnostic,vy,0.06852804509767169,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,signed_diagnostic,vz,0.11841958652397955,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,signed_diagnostic,p,0.48484358943903344,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,signed_diagnostic,q,0.2235290343642663,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,signed_diagnostic,r,0.14016663737658946,588
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,zero_baseline,vx,0.24729308421809731,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,zero_baseline,vy,0.09084157358162223,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,zero_baseline,vz,0.15910997760034729,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,zero_baseline,p,0.521199772989601,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,zero_baseline,q,0.2990305391331562,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,zero_baseline,r,0.1593370540710274,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,persistent_gain_clipped_0_1,vx,0.23896793304661343,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,persistent_gain_clipped_0_1,vy,0.0915990588882275,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,persistent_gain_clipped_0_1,vz,0.15423056288675868,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,persistent_gain_clipped_0_1,p,0.521889746826137,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,persistent_gain_clipped_0_1,q,0.2990305391331562,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,persistent_gain_clipped_0_1,r,0.1593370540710274,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,signed_diagnostic,vx,0.23896793304661343,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,signed_diagnostic,vy,0.0915990588882275,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,signed_diagnostic,vz,0.15423056288675868,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,signed_diagnostic,p,0.521889746826137,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,signed_diagnostic,q,0.2989273803230479,152
train_correction_oof,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,signed_diagnostic,r,0.15831426273915733,152
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,zero_baseline,vx,0.0898761415717262,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,zero_baseline,vy,0.08623443442518107,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,zero_baseline,vz,0.16999466287288598,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,zero_baseline,p,0.33958294017367147,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,zero_baseline,q,0.2561269802628324,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,zero_baseline,r,0.1440002667527747,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,persistent_gain_clipped_0_1,vx,0.08850856764357289,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,persistent_gain_clipped_0_1,vy,0.08535171367623923,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,persistent_gain_clipped_0_1,vz,0.16642881529613315,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,persistent_gain_clipped_0_1,p,0.3443914254915636,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,persistent_gain_clipped_0_1,q,0.2561269802628324,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,persistent_gain_clipped_0_1,r,0.1440002667527747,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,signed_diagnostic,vx,0.08850856764357289,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,signed_diagnostic,vy,0.08535171367623923,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,signed_diagnostic,vz,0.16642881529613315,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,signed_diagnostic,p,0.3443914254915636,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,signed_diagnostic,q,0.25619678779983884,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,signed_diagnostic,r,0.14419436330107022,702
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,zero_baseline,vx,0.10211404767434049,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,zero_baseline,vy,0.09770509852125499,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,zero_baseline,vz,0.18052690205527136,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,zero_baseline,p,0.3418622467714404,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,zero_baseline,q,0.2733370201314158,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,zero_baseline,r,0.15211862704965562,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,persistent_gain_clipped_0_1,vx,0.1000516687346965,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,persistent_gain_clipped_0_1,vy,0.09628205776548097,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,persistent_gain_clipped_0_1,vz,0.17683429905353135,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,persistent_gain_clipped_0_1,p,0.3443674864626675,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,persistent_gain_clipped_0_1,q,0.2733370201314158,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,persistent_gain_clipped_0_1,r,0.15211862704965562,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,signed_diagnostic,vx,0.1000516687346965,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,signed_diagnostic,vy,0.09628205776548097,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,signed_diagnostic,vz,0.17683429905353135,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,signed_diagnostic,p,0.3443674864626675,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,signed_diagnostic,q,0.2736548491687257,269
train_correction_oof,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,signed_diagnostic,r,0.15239257418719082,269
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,zero_baseline,vx,0.12064161564821874,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,zero_baseline,vy,0.11626891701311017,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,zero_baseline,vz,0.2169883816073777,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,zero_baseline,p,0.377329178070829,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,zero_baseline,q,0.2552806719174131,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,zero_baseline,r,0.1711209226173018,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,persistent_gain_clipped_0_1,vx,0.11772432695092797,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,persistent_gain_clipped_0_1,vy,0.11447033695289258,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,persistent_gain_clipped_0_1,vz,0.21156358921536378,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,persistent_gain_clipped_0_1,p,0.3797690125396702,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,persistent_gain_clipped_0_1,q,0.2552806719174131,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,persistent_gain_clipped_0_1,r,0.1711209226173018,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,signed_diagnostic,vx,0.11772432695092797,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,signed_diagnostic,vy,0.11447033695289258,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,signed_diagnostic,vz,0.21156358921536378,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,signed_diagnostic,p,0.3797690125396702,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,signed_diagnostic,q,0.25576929331868814,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,signed_diagnostic,r,0.1713624753180674,727
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,high_change,zero_baseline,vx,0.1424269191272401,275
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,high_change,zero_baseline,vy,0.14497150567343647,275
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,high_change,zero_baseline,vz,0.23787914772810745,275
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,high_change,zero_baseline,p,0.3898867701790313,275
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,high_change,zero_baseline,q,0.2697229433653818,275
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,high_change,zero_baseline,r,0.1882722416768514,275
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,high_change,persistent_gain_clipped_0_1,vx,0.14115843802238762,275
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,high_change,persistent_gain_clipped_0_1,vy,0.14254815329659526,275
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,high_change,persistent_gain_clipped_0_1,vz,0.23554168477182333,275
train_correction_oof,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,high_change,persistent_gain_clipped_0_1,p,0.39315487058127535,275
