partition,steps,log_id,group,axis,coverage,n
validation,5,2026.9.7/log_28_2026-9-7-06-44-02.ulg,ALL,r,0.9928571428571429,140
validation,5,2026.9.7/log_28_2026-9-7-06-44-02.ulg,high_change,vx,1.0,18
validation,5,2026.9.7/log_28_2026-9-7-06-44-02.ulg,high_change,vy,0.9444444444444444,18
validation,5,2026.9.7/log_28_2026-9-7-06-44-02.ulg,high_change,vz,1.0,18
validation,5,2026.9.7/log_28_2026-9-7-06-44-02.ulg,high_change,p,1.0,18
validation,5,2026.9.7/log_28_2026-9-7-06-44-02.ulg,high_change,q,0.9444444444444444,18
validation,5,2026.9.7/log_28_2026-9-7-06-44-02.ulg,high_change,r,0.9444444444444444,18
validation,5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,ALL,vx,0.9900497512437811,201
validation,5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,ALL,vy,1.0,201
validation,5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,ALL,vz,1.0,201
validation,5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,ALL,p,0.9203980099502488,201
validation,5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,ALL,q,0.9850746268656716,201
validation,5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,ALL,r,1.0,201
validation,5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,high_change,vx,0.9545454545454546,22
validation,5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,high_change,vy,1.0,22
validation,5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,high_change,vz,1.0,22
validation,5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,high_change,p,0.8636363636363636,22
validation,5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,high_change,q,0.9090909090909091,22
validation,5,2026.9.7/log_29_2026-9-7-06-51-04.ulg,high_change,r,1.0,22
validation,5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,ALL,vx,0.975609756097561,164
validation,5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,ALL,vy,0.975609756097561,164
validation,5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,ALL,vz,1.0,164
validation,5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,ALL,p,0.9573170731707317,164
validation,5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,ALL,q,0.9939024390243902,164
validation,5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,ALL,r,1.0,164
validation,5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,high_change,vx,1.0,8
validation,5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,high_change,vy,1.0,8
validation,5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,high_change,vz,1.0,8
validation,5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,high_change,p,0.875,8
validation,5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,high_change,q,1.0,8
validation,5,2026.9.7/log_30_2026-9-7-06-58-22.ulg,high_change,r,1.0,8
validation,5,9.17数据/log_10_2026-9-17-06-34-34.ulg,ALL,vx,0.9846153846153847,130
validation,5,9.17数据/log_10_2026-9-17-06-34-34.ulg,ALL,vy,0.9846153846153847,130
validation,5,9.17数据/log_10_2026-9-17-06-34-34.ulg,ALL,vz,0.9846153846153847,130
validation,5,9.17数据/log_10_2026-9-17-06-34-34.ulg,ALL,p,0.9615384615384616,130
validation,5,9.17数据/log_10_2026-9-17-06-34-34.ulg,ALL,q,0.9923076923076923,130
validation,5,9.17数据/log_10_2026-9-17-06-34-34.ulg,ALL,r,0.9692307692307692,130
validation,5,9.17数据/log_10_2026-9-17-06-34-34.ulg,high_change,vx,0.9705882352941176,34
validation,5,9.17数据/log_10_2026-9-17-06-34-34.ulg,high_change,vy,0.9705882352941176,34
validation,5,9.17数据/log_10_2026-9-17-06-34-34.ulg,high_change,vz,0.9705882352941176,34
validation,5,9.17数据/log_10_2026-9-17-06-34-34.ulg,high_change,p,0.9411764705882353,34
validation,5,9.17数据/log_10_2026-9-17-06-34-34.ulg,high_change,q,0.9705882352941176,34
validation,5,9.17数据/log_10_2026-9-17-06-34-34.ulg,high_change,r,0.9117647058823529,34
validation,5,9.17数据/log_11_2026-9-17-06-40-30.ulg,ALL,vx,0.9655172413793104,145
validation,5,9.17数据/log_11_2026-9-17-06-40-30.ulg,ALL,vy,0.9862068965517241,145
validation,5,9.17数据/log_11_2026-9-17-06-40-30.ulg,ALL,vz,0.9793103448275862,145
validation,5,9.17数据/log_11_2026-9-17-06-40-30.ulg,ALL,p,0.9724137931034482,145
validation,5,9.17数据/log_11_2026-9-17-06-40-30.ulg,ALL,q,0.993103448275862,145
validation,5,9.17数据/log_11_2026-9-17-06-40-30.ulg,ALL,r,0.9655172413793104,145
validation,5,9.17数据/log_11_2026-9-17-06-40-30.ulg,high_change,vx,0.9117647058823529,34
validation,5,9.17数据/log_11_2026-9-17-06-40-30.ulg,high_change,vy,0.9411764705882353,34
validation,5,9.17数据/log_11_2026-9-17-06-40-30.ulg,high_change,vz,0.9117647058823529,34
validation,5,9.17数据/log_11_2026-9-17-06-40-30.ulg,high_change,p,0.9705882352941176,34
validation,5,9.17数据/log_11_2026-9-17-06-40-30.ulg,high_change,q,0.9705882352941176,34
validation,5,9.17数据/log_11_2026-9-17-06-40-30.ulg,high_change,r,0.9117647058823529,34
validation,5,9.17数据/log_12_2026-9-17-06-46-02.ulg,ALL,vx,0.9930555555555556,144
validation,5,9.17数据/log_12_2026-9-17-06-46-02.ulg,ALL,vy,0.9791666666666666,144
validation,5,9.17数据/log_12_2026-9-17-06-46-02.ulg,ALL,vz,0.9930555555555556,144
validation,5,9.17数据/log_12_2026-9-17-06-46-02.ulg,ALL,p,0.9791666666666666,144
validation,5,9.17数据/log_12_2026-9-17-06-46-02.ulg,ALL,q,0.9861111111111112,144
validation,5,9.17数据/log_12_2026-9-17-06-46-02.ulg,ALL,r,0.9791666666666666,144
validation,5,9.17数据/log_12_2026-9-17-06-46-02.ulg,high_change,vx,0.9629629629629629,27
validation,5,9.17数据/log_12_2026-9-17-06-46-02.ulg,high_change,vy,0.9259259259259259,27
validation,5,9.17数据/log_12_2026-9-17-06-46-02.ulg,high_change,vz,0.9629629629629629,27
validation,5,9.17数据/log_12_2026-9-17-06-46-02.ulg,high_change,p,0.9259259259259259,27
validation,5,9.17数据/log_12_2026-9-17-06-46-02.ulg,high_change,q,0.9259259259259259,27
validation,5,9.17数据/log_12_2026-9-17-06-46-02.ulg,high_change,r,0.9259259259259259,27
validation,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,ALL,vx,0.9738562091503268,153
validation,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,ALL,vy,0.9738562091503268,153
validation,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,ALL,vz,0.954248366013072,153
validation,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,ALL,p,0.9738562091503268,153
validation,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,ALL,q,0.9803921568627451,153
validation,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,ALL,r,1.0,153
validation,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,high_change,vx,0.9655172413793104,58
validation,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,high_change,vy,0.9482758620689655,58
validation,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,high_change,vz,0.9310344827586207,58
validation,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,high_change,p,0.9655172413793104,58
validation,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,high_change,q,0.9827586206896551,58
validation,5,9.17数据/log_13_2026-9-17-06-52-30.ulg,high_change,r,1.0,58
validation,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,ALL,vx,0.9710144927536232,138
validation,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,ALL,vy,0.9782608695652174,138
validation,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,ALL,vz,0.9855072463768116,138
validation,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,ALL,p,0.9855072463768116,138
validation,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,ALL,q,0.9855072463768116,138
validation,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,ALL,r,0.9927536231884058,138
validation,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,high_change,vx,0.9142857142857143,35
validation,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,high_change,vy,0.9428571428571428,35
validation,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,high_change,vz,0.9714285714285714,35
validation,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,high_change,p,0.9714285714285714,35
validation,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,high_change,q,0.9714285714285714,35
validation,5,9.17数据/log_6_2026-9-17-06-02-24.ulg,high_change,r,0.9714285714285714,35
validation,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,ALL,vx,0.9770992366412213,131
validation,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,ALL,vy,0.9923664122137404,131
validation,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,ALL,vz,0.9847328244274809,131
validation,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,ALL,p,0.9923664122137404,131
validation,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,ALL,q,0.9847328244274809,131
validation,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,ALL,r,1.0,131
validation,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,high_change,vx,0.9411764705882353,17
validation,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,high_change,vy,0.9411764705882353,17
validation,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,high_change,vz,0.9411764705882353,17
validation,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,high_change,p,1.0,17
validation,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,high_change,q,0.8823529411764706,17
validation,5,9.17数据/log_7_2026-9-17-06-12-16.ulg,high_change,r,1.0,17
validation,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,ALL,vx,0.9794520547945206,146
validation,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,ALL,vy,0.9863013698630136,146
validation,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,ALL,vz,0.9794520547945206,146
validation,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,ALL,p,0.9863013698630136,146
validation,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,ALL,q,0.9794520547945206,146
validation,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,ALL,r,0.9726027397260274,146
validation,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,high_change,vx,0.9696969696969697,33
validation,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,high_change,vy,0.9696969696969697,33
validation,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,high_change,vz,1.0,33
validation,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,high_change,p,0.9696969696969697,33
validation,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,high_change,q,0.9696969696969697,33
validation,5,9.17数据/log_8_2026-9-17-06-17-52.ulg,high_change,r,0.8787878787878788,33
validation,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,ALL,vx,0.9912280701754386,114
validation,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,ALL,vy,0.9824561403508771,114
validation,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,ALL,vz,0.9824561403508771,114
validation,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,ALL,p,0.956140350877193,114
validation,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,ALL,q,0.9912280701754386,114
validation,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,ALL,r,0.9736842105263158,114
validation,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,high_change,vx,0.967741935483871,31
validation,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,high_change,vy,0.9354838709677419,31
validation,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,high_change,vz,0.9354838709677419,31
validation,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,high_change,p,0.9354838709677419,31
validation,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,high_change,q,0.967741935483871,31
validation,5,9.17数据/log_9_2026-9-17-06-28-10.ulg,high_change,r,0.9354838709677419,31
train,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,vx,0.9955307262569832,895
train,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,vy,0.9888268156424581,895
train,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,vz,0.9921787709497206,895
train,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,p,0.9743016759776536,895
train,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,q,0.9899441340782122,895
train,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,ALL,r,0.9877094972067039,895
train,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,vx,0.985,200
train,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,vy,0.955,200
train,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,vz,0.965,200
train,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,p,0.975,200
train,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,q,0.97,200
train,10,2026.9.6/log_17_2026-9-6-18-34-06.ulg,high_change,r,0.975,200
train,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,vx,0.9928057553956835,695
train,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,vy,0.9913669064748202,695
train,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,vz,0.9942446043165467,695
train,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,p,0.9697841726618706,695
train,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,q,0.9856115107913669,695
train,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,ALL,r,0.9697841726618706,695
train,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,vx,0.9758454106280193,207
train,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,vy,0.9710144927536232,207
train,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,vz,0.9855072463768116,207
train,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,p,0.9758454106280193,207
train,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,q,0.9710144927536232,207
train,10,2026.9.6/log_18_2026-9-6-18-46-20.ulg,high_change,r,0.9420289855072463,207
train,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,vx,0.9922480620155039,774
train,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,vy,0.9974160206718347,774
train,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,vz,0.9909560723514211,774
train,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,p,0.9651162790697675,774
train,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,q,0.9896640826873385,774
train,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,ALL,r,0.9922480620155039,774
train,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,vx,0.9636363636363636,165
train,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,vy,0.9878787878787879,165
train,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,vz,0.9636363636363636,165
train,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,p,0.9696969696969697,165
train,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,q,0.9757575757575757,165
train,10,2026.9.6/log_19_2026-9-6-18-52-30.ulg,high_change,r,0.9757575757575757,165
train,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,vx,0.9863945578231292,588
train,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,vy,0.9965986394557823,588
train,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,vz,0.9948979591836735,588
train,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,p,0.9591836734693877,588
train,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,q,0.9829931972789115,588
train,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,ALL,r,0.9897959183673469,588
train,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,vx,0.9473684210526315,152
train,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,vy,0.9868421052631579,152
train,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,vz,0.9802631578947368,152
train,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,p,0.9342105263157895,152
train,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,q,0.9736842105263158,152
train,10,2026.9.6/log_20_2026-9-6-18-58-10.ulg,high_change,r,0.9802631578947368,152
train,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,vx,0.9857549857549858,702
train,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,vy,0.9843304843304843,702
train,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,vz,0.9814814814814815,702
train,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,p,0.9957264957264957,702
train,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,q,0.9629629629629629,702
train,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,ALL,r,0.9843304843304843,702
train,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,vx,0.9739776951672863,269
train,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,vy,0.9702602230483272,269
train,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,vz,0.9702602230483272,269
train,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,p,0.9962825278810409,269
train,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,q,0.9516728624535316,269
train,10,2026.9.6/log_24_2026-9-6-06-28-38.ulg,high_change,r,0.9814126394052045,269
train,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,vx,0.9491059147180193,727
train,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,vy,0.9669876203576341,727
train,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,vz,0.9601100412654745,727
train,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,p,0.9972489683631361,727
train,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,q,0.9642365887207703,727
train,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,ALL,r,0.9559834938101788,727
train,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,high_change,vx,0.9418181818181818,275
train,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,high_change,vy,0.9527272727272728,275
train,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,high_change,vz,0.9709090909090909,275
train,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,high_change,p,0.9927272727272727,275
train,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,high_change,q,0.9563636363636364,275
train,10,2026.9.6/log_28_2026-9-6-07-01-38.ulg,high_change,r,0.9309090909090909,275
train,10,9.11数据/log_13_2026-9-11-18-28-08.ulg,ALL,vx,0.9776286353467561,447
train,10,9.11数据/log_13_2026-9-11-18-28-08.ulg,ALL,vy,0.9753914988814317,447
train,10,9.11数据/log_13_2026-9-11-18-28-08.ulg,ALL,vz,0.9888143176733781,447
train,10,9.11数据/log_13_2026-9-11-18-28-08.ulg,ALL,p,0.9932885906040269,447
train,10,9.11数据/log_13_2026-9-11-18-28-08.ulg,ALL,q,0.9753914988814317,447
train,10,9.11数据/log_13_2026-9-11-18-28-08.ulg,ALL,r,0.9843400447427293,447
train,10,9.11数据/log_13_2026-9-11-18-28-08.ulg,high_change,vx,0.9473684210526315,171
train,10,9.11数据/log_13_2026-9-11-18-28-08.ulg,high_change,vy,0.9532163742690059,171
train,10,9.11数据/log_13_2026-9-11-18-28-08.ulg,high_change,vz,0.9707602339181286,171
train,10,9.11数据/log_13_2026-9-11-18-28-08.ulg,high_change,p,0.9883040935672515,171
train,10,9.11数据/log_13_2026-9-11-18-28-08.ulg,high_change,q,0.9590643274853801,171
train,10,9.11数据/log_13_2026-9-11-18-28-08.ulg,high_change,r,0.9590643274853801,171
train,10,9.11数据/log_14_2026-9-11-18-34-58.ulg,ALL,vx,0.9746621621621622,592
train,10,9.11数据/log_14_2026-9-11-18-34-58.ulg,ALL,vy,0.9695945945945946,592
train,10,9.11数据/log_14_2026-9-11-18-34-58.ulg,ALL,vz,0.9949324324324325,592
train,10,9.11数据/log_14_2026-9-11-18-34-58.ulg,ALL,p,1.0,592
train,10,9.11数据/log_14_2026-9-11-18-34-58.ulg,ALL,q,0.9679054054054054,592
train,10,9.11数据/log_14_2026-9-11-18-34-58.ulg,ALL,r,0.9881756756756757,592
train,10,9.11数据/log_14_2026-9-11-18-34-58.ulg,high_change,vx,0.95625,160
train,10,9.11数据/log_14_2026-9-11-18-34-58.ulg,high_change,vy,0.95625,160
train,10,9.11数据/log_14_2026-9-11-18-34-58.ulg,high_change,vz,0.99375,160
train,10,9.11数据/log_14_2026-9-11-18-34-58.ulg,high_change,p,1.0,160
train,10,9.11数据/log_14_2026-9-11-18-34-58.ulg,high_change,q,0.95,160
train,10,9.11数据/log_14_2026-9-11-18-34-58.ulg,high_change,r,0.975,160
train,10,9.11数据/log_15_2026-9-11-18-40-48.ulg,ALL,vx,0.9818181818181818,440
train,10,9.11数据/log_15_2026-9-11-18-40-48.ulg,ALL,vy,0.95,440
train,10,9.11数据/log_15_2026-9-11-18-40-48.ulg,ALL,vz,0.9613636363636363,440
train,10,9.11数据/log_15_2026-9-11-18-40-48.ulg,ALL,p,0.9818181818181818,440
train,10,9.11数据/log_15_2026-9-11-18-40-48.ulg,ALL,q,0.9681818181818181,440
train,10,9.11数据/log_15_2026-9-11-18-40-48.ulg,ALL,r,0.9590909090909091,440
train,10,9.11数据/log_15_2026-9-11-18-40-48.ulg,high_change,vx,0.9597701149425287,174
train,10,9.11数据/log_15_2026-9-11-18-40-48.ulg,high_change,vy,0.9252873563218391,174
train,10,9.11数据/log_15_2026-9-11-18-40-48.ulg,high_change,vz,0.9597701149425287,174
train,10,9.11数据/log_15_2026-9-11-18-40-48.ulg,high_change,p,0.9712643678160919,174
train,10,9.11数据/log_15_2026-9-11-18-40-48.ulg,high_change,q,0.9540229885057471,174
train,10,9.11数据/log_15_2026-9-11-18-40-48.ulg,high_change,r,0.9252873563218391,174
train,10,9.12数据/log_10_2026-9-12-06-13-40.ulg,ALL,vx,0.9920844327176781,758
train,10,9.12数据/log_10_2026-9-12-06-13-40.ulg,ALL,vy,0.9868073878627969,758
train,10,9.12数据/log_10_2026-9-12-06-13-40.ulg,ALL,vz,0.9881266490765171,758
train,10,9.12数据/log_10_2026-9-12-06-13-40.ulg,ALL,p,0.9854881266490765,758
train,10,9.12数据/log_10_2026-9-12-06-13-40.ulg,ALL,q,0.9907651715039578,758
train,10,9.12数据/log_10_2026-9-12-06-13-40.ulg,ALL,r,0.996042216358839,758
train,10,9.12数据/log_10_2026-9-12-06-13-40.ulg,high_change,vx,0.9748427672955975,159
train,10,9.12数据/log_10_2026-9-12-06-13-40.ulg,high_change,vy,0.9559748427672956,159
train,10,9.12数据/log_10_2026-9-12-06-13-40.ulg,high_change,vz,0.9685534591194969,159
train,10,9.12数据/log_10_2026-9-12-06-13-40.ulg,high_change,p,0.9811320754716981,159
train,10,9.12数据/log_10_2026-9-12-06-13-40.ulg,high_change,q,0.9811320754716981,159
train,10,9.12数据/log_10_2026-9-12-06-13-40.ulg,high_change,r,0.9937106918238994,159
train,10,9.12数据/log_11_2026-9-12-06-21-12.ulg,ALL,vx,0.9861111111111112,720
train,10,9.12数据/log_11_2026-9-12-06-21-12.ulg,ALL,vy,0.9819444444444444,720
train,10,9.12数据/log_11_2026-9-12-06-21-12.ulg,ALL,vz,0.9944444444444445,720
train,10,9.12数据/log_11_2026-9-12-06-21-12.ulg,ALL,p,0.9736111111111111,720
train,10,9.12数据/log_11_2026-9-12-06-21-12.ulg,ALL,q,0.9847222222222223,720
train,10,9.12数据/log_11_2026-9-12-06-21-12.ulg,ALL,r,0.9847222222222223,720
train,10,9.12数据/log_11_2026-9-12-06-21-12.ulg,high_change,vx,0.985,200
train,10,9.12数据/log_11_2026-9-12-06-21-12.ulg,high_change,vy,0.99,200
train,10,9.12数据/log_11_2026-9-12-06-21-12.ulg,high_change,vz,0.995,200
train,10,9.12数据/log_11_2026-9-12-06-21-12.ulg,high_change,p,0.97,200
train,10,9.12数据/log_11_2026-9-12-06-21-12.ulg,high_change,q,0.975,200
train,10,9.12数据/log_11_2026-9-12-06-21-12.ulg,high_change,r,0.98,200
train,10,9.12数据/log_12_2026-9-12-06-29-44.ulg,ALL,vx,0.9897510980966325,683
train,10,9.12数据/log_12_2026-9-12-06-29-44.ulg,ALL,vy,0.9897510980966325,683
train,10,9.12数据/log_12_2026-9-12-06-29-44.ulg,ALL,vz,0.9853587115666179,683
train,10,9.12数据/log_12_2026-9-12-06-29-44.ulg,ALL,p,0.9838945827232797,683
train,10,9.12数据/log_12_2026-9-12-06-29-44.ulg,ALL,q,0.9853587115666179,683
train,10,9.12数据/log_12_2026-9-12-06-29-44.ulg,ALL,r,0.9956076134699854,683
train,10,9.12数据/log_12_2026-9-12-06-29-44.ulg,high_change,vx,0.9760479041916168,167
train,10,9.12数据/log_12_2026-9-12-06-29-44.ulg,high_change,vy,0.9700598802395209,167
train,10,9.12数据/log_12_2026-9-12-06-29-44.ulg,high_change,vz,0.9820359281437125,167
train,10,9.12数据/log_12_2026-9-12-06-29-44.ulg,high_change,p,0.9760479041916168,167
train,10,9.12数据/log_12_2026-9-12-06-29-44.ulg,high_change,q,0.9760479041916168,167
train,10,9.12数据/log_12_2026-9-12-06-29-44.ulg,high_change,r,0.9880239520958084,167
train,10,9.12数据/log_2_2026-9-12-18-32-54.ulg,ALL,vx,0.99734395750332,753
train,10,9.12数据/log_2_2026-9-12-18-32-54.ulg,ALL,vy,0.9933598937583001,753
train,10,9.12数据/log_2_2026-9-12-18-32-54.ulg,ALL,vz,0.9946879150066401,753
train,10,9.12数据/log_2_2026-9-12-18-32-54.ulg,ALL,p,0.9867197875166003,753
train,10,9.12数据/log_2_2026-9-12-18-32-54.ulg,ALL,q,0.9946879150066401,753
train,10,9.12数据/log_2_2026-9-12-18-32-54.ulg,ALL,r,0.9946879150066401,753
train,10,9.12数据/log_2_2026-9-12-18-32-54.ulg,high_change,vx,1.0,103
train,10,9.12数据/log_2_2026-9-12-18-32-54.ulg,high_change,vy,0.9902912621359223,103
train,10,9.12数据/log_2_2026-9-12-18-32-54.ulg,high_change,vz,0.9902912621359223,103
train,10,9.12数据/log_2_2026-9-12-18-32-54.ulg,high_change,p,0.9514563106796117,103
train,10,9.12数据/log_2_2026-9-12-18-32-54.ulg,high_change,q,0.9805825242718447,103
train,10,9.12数据/log_2_2026-9-12-18-32-54.ulg,high_change,r,0.9902912621359223,103
train,10,9.12数据/log_3_2026-9-12-18-40-02.ulg,ALL,vx,0.9924242424242424,792
train,10,9.12数据/log_3_2026-9-12-18-40-02.ulg,ALL,vy,0.9962121212121212,792
train,10,9.12数据/log_3_2026-9-12-18-40-02.ulg,ALL,vz,0.9936868686868687,792
train,10,9.12数据/log_3_2026-9-12-18-40-02.ulg,ALL,p,0.9886363636363636,792
train,10,9.12数据/log_3_2026-9-12-18-40-02.ulg,ALL,q,0.9848484848484849,792
