model,offset,origin,steps,common_steps,feedback_rmse,hold_rmse
seed17,0.2,37,5,5,0.484648163873491,0.4671055884760338
seed17,0.2,37,10,10,0.5068313337755681,0.4922285163621394
seed17,0.2,37,25,25,0.5073696414510547,0.5024164752486645
seed17,0.2,37,50,50,0.5268315225394866,0.5270755751562559
seed17,0.2,38,5,0,,
seed17,0.2,38,10,0,,
seed17,0.2,38,25,0,,
seed17,0.2,38,50,0,,
seed17,0.2,39,5,0,,
seed17,0.2,39,10,0,,
seed17,0.2,39,25,0,,
seed17,0.2,39,50,0,,
seed17,0.2,40,5,5,0.9318012073234567,0.9116792624812765
seed17,0.2,40,10,10,0.7377185821408037,0.7224868698553657
seed17,0.2,40,25,25,0.6961188144203375,0.6894464715164165
seed17,0.2,40,50,50,0.6853911914267401,0.6846121508780643
seed17,0.2,41,5,0,,
seed17,0.2,41,10,0,,
seed17,0.2,41,25,0,,
seed17,0.2,41,50,0,,
seed17,0.2,42,5,0,,
seed17,0.2,42,10,0,,
seed17,0.2,42,25,0,,
seed17,0.2,42,50,0,,
seed17,0.2,43,5,5,0.9033193945717725,0.8793841831411815
seed17,0.2,43,10,10,0.9789217168556775,0.9603709504617634
seed17,0.2,43,25,25,0.8932825565075748,0.8903341127268576
seed17,0.2,43,50,50,0.8695366182716717,0.8687892287999445
seed17,0.2,44,5,0,,
seed17,0.2,44,10,0,,
seed17,0.2,44,25,0,,
seed17,0.2,44,50,0,,
seed17,0.2,45,5,0,,
seed17,0.2,45,10,0,,
seed17,0.2,45,25,0,,
seed17,0.2,45,50,0,,
seed17,0.2,46,5,5,0.5619422094609465,0.5470752451485577
seed17,0.2,46,10,10,0.627618606978279,0.6144735213816277
seed17,0.2,46,25,25,0.5817676652565505,0.5797316340118155
seed17,0.2,46,50,50,0.5882574129128221,0.5906382005281126
seed17,0.2,47,5,0,,
seed17,0.2,47,10,0,,
seed17,0.2,47,25,0,,
seed17,0.2,47,50,0,,
seed17,0.2,48,5,0,,
seed17,0.2,48,10,0,,
seed17,0.2,48,25,0,,
seed17,0.2,48,50,0,,
seed17,0.2,49,5,5,0.37313266371783116,0.356854759770061
seed17,0.2,49,10,10,0.523690960153962,0.5075071632417344
seed17,0.2,49,25,25,0.5109455695043941,0.5076575209979316
seed17,0.2,49,50,50,0.5176538432261837,0.5188578745147252
seed17,0.2,50,5,0,,
seed17,0.2,50,10,0,,
seed17,0.2,50,25,0,,
seed17,0.2,50,50,0,,
seed23,-0.2,0,5,0,,
seed23,-0.2,0,10,0,,
seed23,-0.2,0,25,0,,
seed23,-0.2,0,50,0,,
seed23,-0.2,1,5,5,0.6711578662931259,0.6599784235195113
seed23,-0.2,1,10,10,0.9318931963293756,0.9222010947265642
seed23,-0.2,1,25,25,0.9094712351077471,0.9074614906063878
seed23,-0.2,1,50,50,0.9147200943995859,0.9159973172595433
seed23,-0.2,2,5,5,0.2784190824054348,0.28234226575018734
seed23,-0.2,2,10,10,0.44665563428351573,0.4585389087228598
seed23,-0.2,2,25,25,0.4855691892982572,0.4867492245542271
seed23,-0.2,2,50,50,0.49789846190526116,0.4991172633627636
seed23,-0.2,3,5,0,,
seed23,-0.2,3,10,0,,
seed23,-0.2,3,25,0,,
seed23,-0.2,3,50,0,,
seed23,-0.2,4,5,5,1.1120612695409118,1.0947663643310577
seed23,-0.2,4,10,10,1.4340214667831455,1.419173327014472
seed23,-0.2,4,25,25,1.3242118548236617,1.32083263152776
seed23,-0.2,4,50,50,1.3134596933229818,1.3147411660535617
seed23,-0.2,5,5,0,,
seed23,-0.2,5,10,0,,
seed23,-0.2,5,25,0,,
seed23,-0.2,5,50,0,,
seed23,-0.2,6,5,0,,
seed23,-0.2,6,10,0,,
seed23,-0.2,6,25,0,,
seed23,-0.2,6,50,0,,
seed23,-0.2,7,5,0,,
seed23,-0.2,7,10,0,,
seed23,-0.2,7,25,0,,
seed23,-0.2,7,50,0,,
seed23,-0.2,8,5,0,,
seed23,-0.2,8,10,0,,
seed23,-0.2,8,25,0,,
seed23,-0.2,8,50,0,,
seed23,-0.2,9,5,0,,
seed23,-0.2,9,10,0,,
seed23,-0.2,9,25,0,,
seed23,-0.2,9,50,0,,
seed23,-0.2,10,5,0,,
seed23,-0.2,10,10,0,,
seed23,-0.2,10,25,0,,
seed23,-0.2,10,50,0,,
seed23,-0.2,11,5,5,0.9902312723024264,0.9669988799914184
seed23,-0.2,11,10,10,0.7885922733874845,0.7657343155949767
seed23,-0.2,11,25,25,0.7939251809606043,0.7940160983940576
seed23,-0.2,11,50,50,0.7530877692963484,0.7544184510075638
seed23,-0.2,12,5,0,,
seed23,-0.2,12,10,0,,
seed23,-0.2,12,25,0,,
seed23,-0.2,12,50,0,,
seed23,-0.2,13,5,5,0.33561450849659696,0.3271484955670448
seed23,-0.2,13,10,10,0.43374206419939426,0.426192813090208
seed23,-0.2,13,25,25,0.46128628607621663,0.4563470396194051
seed23,-0.2,13,50,50,0.433273890645196,0.43066810065013095
seed23,-0.2,14,5,5,0.9260999479804297,0.9060687107025115
seed23,-0.2,14,10,10,0.6751233706425246,0.6594984789325962
seed23,-0.2,14,25,25,0.5784564773057725,0.5760543134650739
seed23,-0.2,14,50,50,0.5637089348156695,0.5643145007893323
seed23,-0.2,15,5,5,0.4213477983341827,0.4106927206860926
seed23,-0.2,15,10,10,0.5766467787951081,0.5627779925954514
seed23,-0.2,15,25,25,0.533307600067514,0.5297285262623052
seed23,-0.2,15,50,50,0.5216187630864255,0.5217133602334534
seed23,-0.2,16,5,5,1.034682926647371,1.0169577425491099
seed23,-0.2,16,10,10,1.2739627080072577,1.2591185457942449
seed23,-0.2,16,25,25,1.2101089598838626,1.2067934412575365
seed23,-0.2,16,50,50,1.2111637765354846,1.2127292280511985
seed23,-0.2,17,5,5,0.891488214973161,0.8730327146843224
seed23,-0.2,17,10,10,0.6810226176369967,0.6665478602923283
seed23,-0.2,17,25,25,0.6289020030496587,0.6253301537812941
seed23,-0.2,17,50,37,0.6169825195060437,0.6153819806558029
seed23,-0.2,18,5,0,,
seed23,-0.2,18,10,0,,
seed23,-0.2,18,25,0,,
seed23,-0.2,18,50,0,,
seed23,-0.2,19,5,5,0.526584879388693,0.5397773141724934
seed23,-0.2,19,10,10,0.5168652832520624,0.5180865316528335
seed23,-0.2,19,25,25,0.5081255800577998,0.5071687774639906
seed23,-0.2,19,50,50,0.5065134730739793,0.5052507080152314
seed23,-0.2,20,5,5,0.38829722946760487,0.3853515376833769
seed23,-0.2,20,10,10,0.5380034567381033,0.5260919791151996
seed23,-0.2,20,25,25,0.4873900735706005,0.4853835325014587
seed23,-0.2,20,50,50,0.4511178387258492,0.45133444578063053
seed23,-0.2,21,5,0,,
seed23,-0.2,21,10,0,,
seed23,-0.2,21,25,0,,
seed23,-0.2,21,50,0,,
seed23,-0.2,22,5,5,0.6721288749975636,0.656515012779613
seed23,-0.2,22,10,10,0.9259845786385269,0.9129690281274381
seed23,-0.2,22,25,25,0.9835855649323301,0.9797147702143315
seed23,-0.2,22,50,50,0.937301129162562,0.9376975563254288
seed23,-0.2,23,5,5,0.5190853514256593,0.5051920407256041
seed23,-0.2,23,10,10,0.41476944929186155,0.4102459291530931
seed23,-0.2,23,25,25,0.41378732247876765,0.41604366770503065
seed23,-0.2,23,50,50,0.4148263885066657,0.4175338693248134
seed23,-0.2,24,5,0,,
seed23,-0.2,24,10,0,,
seed23,-0.2,24,25,0,,
seed23,-0.2,24,50,0,,
seed23,-0.2,25,5,5,0.9079915180139204,0.8931339537757981
seed23,-0.2,25,10,10,0.7339108565042285,0.7224019905004605
seed23,-0.2,25,25,25,0.6862310442020734,0.6827036328169408
seed23,-0.2,25,50,50,0.6871862790988539,0.6892742141964596
seed23,-0.2,26,5,0,,
seed23,-0.2,26,10,0,,
seed23,-0.2,26,25,0,,
seed23,-0.2,26,50,0,,
seed23,-0.2,27,5,0,,
seed23,-0.2,27,10,0,,
seed23,-0.2,27,25,0,,
seed23,-0.2,27,50,0,,
seed23,-0.2,28,5,5,0.7734454323718704,0.7556947845073876
seed23,-0.2,28,10,10,0.8836776836789643,0.8680713262344837
seed23,-0.2,28,25,25,0.8514424470761558,0.8462424396656053
seed23,-0.2,28,50,50,0.8455104988649675,0.846303054387821
seed23,-0.2,29,5,0,,
seed23,-0.2,29,10,0,,
seed23,-0.2,29,25,0,,
seed23,-0.2,29,50,0,,
seed23,-0.2,30,5,0,,
seed23,-0.2,30,10,0,,
seed23,-0.2,30,25,0,,
seed23,-0.2,30,50,0,,
seed23,-0.2,31,5,5,0.5889279031791484,0.5759048258004525
seed23,-0.2,31,10,10,0.9604642145788658,0.949147424856085
seed23,-0.2,31,25,25,1.0980954259297202,1.095334407459373
seed23,-0.2,31,50,50,1.1048057178812027,1.1066579689496312
seed23,-0.2,32,5,0,,
seed23,-0.2,32,10,0,,
seed23,-0.2,32,25,0,,
seed23,-0.2,32,50,0,,
seed23,-0.2,33,5,0,,
seed23,-0.2,33,10,0,,
seed23,-0.2,33,25,0,,
seed23,-0.2,33,50,0,,
seed23,-0.2,34,5,5,0.836016629907491,0.8156895879731024
seed23,-0.2,34,10,10,0.6105329800308039,0.5962505129008872
seed23,-0.2,34,25,25,0.6073930109406349,0.6078912714496288
seed23,-0.2,34,50,50,0.6027464560240753,0.6032842429460116
seed23,-0.2,35,5,0,,
seed23,-0.2,35,10,0,,
seed23,-0.2,35,25,0,,
seed23,-0.2,35,50,0,,
seed23,-0.2,36,5,0,,
seed23,-0.2,36,10,0,,
seed23,-0.2,36,25,0,,
seed23,-0.2,36,50,0,,
seed23,-0.2,37,5,5,0.3455576084532038,0.34018690010585656
seed23,-0.2,37,10,10,0.45195531199023464,0.44412153472052424
seed23,-0.2,37,25,25,0.4222386543386215,0.42253075771245896
seed23,-0.2,37,50,50,0.40517589770833495,0.4057459068025834
seed23,-0.2,38,5,0,,
seed23,-0.2,38,10,0,,
seed23,-0.2,38,25,0,,
seed23,-0.2,38,50,0,,
seed23,-0.2,39,5,0,,
seed23,-0.2,39,10,0,,
seed23,-0.2,39,25,0,,
seed23,-0.2,39,50,0,,
seed23,-0.2,40,5,5,0.5475514679644181,0.5327498792178649
seed23,-0.2,40,10,10,0.40185373856740003,0.39221478102971863
seed23,-0.2,40,25,25,0.42362219469482704,0.4190314917214458
seed23,-0.2,40,50,50,0.4283367825162547,0.42647753680442635
seed23,-0.2,41,5,0,,
seed23,-0.2,41,10,0,,
seed23,-0.2,41,25,0,,
seed23,-0.2,41,50,0,,
seed23,-0.2,42,5,0,,
seed23,-0.2,42,10,0,,
seed23,-0.2,42,25,0,,
seed23,-0.2,42,50,0,,
seed23,-0.2,43,5,5,0.5726582504013887,0.5578357457892074
seed23,-0.2,43,10,10,0.5909020589437348,0.5779082810331819
seed23,-0.2,43,25,25,0.5314927451383247,0.5281056163032726
seed23,-0.2,43,50,50,0.5257554477021598,0.5247152024987018
seed23,-0.2,44,5,0,,
seed23,-0.2,44,10,0,,
seed23,-0.2,44,25,0,,
seed23,-0.2,44,50,0,,
seed23,-0.2,45,5,0,,
seed23,-0.2,45,10,0,,
seed23,-0.2,45,25,0,,
seed23,-0.2,45,50,0,,
seed23,-0.2,46,5,5,0.5167349496079764,0.5181879959373061
seed23,-0.2,46,10,10,0.5010176844834091,0.49734693086157017
seed23,-0.2,46,25,25,0.479005166298105,0.47543490016750256
seed23,-0.2,46,50,50,0.4707842073636453,0.4695307036919358
seed23,-0.2,47,5,0,,
seed23,-0.2,47,10,0,,
seed23,-0.2,47,25,0,,
seed23,-0.2,47,50,0,,
seed23,-0.2,48,5,0,,
seed23,-0.2,48,10,0,,
seed23,-0.2,48,25,0,,
seed23,-0.2,48,50,0,,
seed23,-0.2,49,5,5,0.7190554636469365,0.7034157176302053
seed23,-0.2,49,10,10,0.8519319614143377,0.8371238566676709
seed23,-0.2,49,25,25,0.788103679131156,0.7845868733029855
seed23,-0.2,49,50,50,0.793314590078757,0.7946270911676888
seed23,-0.2,50,5,0,,
seed23,-0.2,50,10,0,,
seed23,-0.2,50,25,0,,
seed23,-0.2,50,50,0,,
seed23,0.0,0,5,0,,
seed23,0.0,0,10,0,,
seed23,0.0,0,25,0,,
seed23,0.0,0,50,0,,
seed23,0.0,1,5,5,0.5506010922330432,0.545667741133384
seed23,0.0,1,10,10,0.7721208268646278,0.7623749229175363
seed23,0.0,1,25,25,0.7555826009151532,0.7512594068224535
seed23,0.0,1,50,50,0.7644214057830413,0.7612887441375987
seed23,0.0,2,5,5,0.3172460850357411,0.33296169623317856
seed23,0.0,2,10,10,0.5832399639245124,0.5983660000354568
seed23,0.0,2,25,25,0.6284648238417391,0.6296749158536463
seed23,0.0,2,50,50,0.6495955613758526,0.6505682384573349
seed23,0.0,3,5,0,,
seed23,0.0,3,10,0,,
seed23,0.0,3,25,0,,
seed23,0.0,3,50,0,,
seed23,0.0,4,5,5,0.9244863617005027,0.9073520117370996
seed23,0.0,4,10,10,1.2453439507259325,1.2307492385803274
seed23,0.0,4,25,25,1.139310896702431,1.1361554335425312
seed23,0.0,4,50,50,1.1274784036221073,1.1287509170197596
seed23,0.0,5,5,0,,
seed23,0.0,5,10,0,,
seed23,0.0,5,25,0,,
seed23,0.0,5,50,0,,
seed23,0.0,6,5,0,,
seed23,0.0,6,10,0,,
seed23,0.0,6,25,0,,
seed23,0.0,6,50,0,,
seed23,0.0,7,5,0,,
seed23,0.0,7,10,0,,
seed23,0.0,7,25,0,,
seed23,0.0,7,50,0,,
seed23,0.0,8,5,0,,
seed23,0.0,8,10,0,,
seed23,0.0,8,25,0,,
seed23,0.0,8,50,0,,
seed23,0.0,9,5,0,,
seed23,0.0,9,10,0,,
seed23,0.0,9,25,0,,
seed23,0.0,9,50,0,,
seed23,0.0,10,5,0,,
seed23,0.0,10,10,0,,
seed23,0.0,10,25,0,,
seed23,0.0,10,50,0,,
seed23,0.0,11,5,5,0.7968299254365518,0.7736051896282155
seed23,0.0,11,10,10,0.6138434659796739,0.5923553218881709
seed23,0.0,11,25,25,0.6169211826181976,0.6173827083515891
seed23,0.0,11,50,50,0.5774819387351127,0.5788037222346236
seed23,0.0,12,5,0,,
seed23,0.0,12,10,0,,
seed23,0.0,12,25,0,,
seed23,0.0,12,50,0,,
seed23,0.0,13,5,5,0.45648984056668945,0.4433047241619175
seed23,0.0,13,10,10,0.5356883644570338,0.5227665364727818
seed23,0.0,13,25,25,0.5643270698841197,0.5580601330313549
seed23,0.0,13,50,50,0.5043901417390848,0.5019298115929307
seed23,0.0,14,5,5,0.7315589355284959,0.7117897421027494
seed23,0.0,14,10,10,0.5274044810085113,0.5147625818476457
seed23,0.0,14,25,25,0.45191240404960026,0.44890251284546107
seed23,0.0,14,50,50,0.43683239581289934,0.4368337336746165
seed23,0.0,15,5,5,0.31383267435299744,0.31169927569174355
seed23,0.0,15,10,10,0.4249644583634399,0.4148388029385307
seed23,0.0,15,25,25,0.4032297599955728,0.40201870450423316
seed23,0.0,15,50,50,0.39719091942968837,0.39780575843077015
seed23,0.0,16,5,5,0.8492459820129198,0.8317255721297934
seed23,0.0,16,10,10,1.0858708541855087,1.071369825344669
seed23,0.0,16,25,25,1.0260002012430978,1.0230215460594565
seed23,0.0,16,50,50,1.0274698719931465,1.0290666360186171
seed23,0.0,17,5,5,0.6990300133907799,0.681016734600753
seed23,0.0,17,10,10,0.5221367799776372,0.5100155957665777
seed23,0.0,17,25,25,0.4808005055617612,0.477535965324299
seed23,0.0,17,50,37,0.47446061868343914,0.4728694312472071
seed23,0.0,18,5,0,,
seed23,0.0,18,10,0,,
seed23,0.0,18,25,0,,
seed23,0.0,18,50,0,,
seed23,0.0,19,5,5,0.3645514975876736,0.37856607145530136
seed23,0.0,19,10,10,0.5503027979382892,0.5472280265359698
seed23,0.0,19,25,25,0.5111436765557187,0.5105995231210019
seed23,0.0,19,50,50,0.5154213291388666,0.5168128733379481
seed23,0.0,20,5,5,0.41017737019337214,0.41635497932718296
seed23,0.0,20,10,10,0.4645625257950287,0.45980747326470345
seed23,0.0,20,25,25,0.4117720647226936,0.4119664310691945
seed23,0.0,20,50,50,0.3935154092285005,0.3939483733117264
seed23,0.0,21,5,0,,
seed23,0.0,21,10,0,,
seed23,0.0,21,25,0,,
seed23,0.0,21,50,0,,
seed23,0.0,22,5,5,0.5187385359829688,0.5050708014750482
seed23,0.0,22,10,10,0.7535151707380359,0.7415660696287604
seed23,0.0,22,25,25,0.8069964489658779,0.8037490106430949
seed23,0.0,22,50,50,0.7621796586175028,0.7626541946323682
seed23,0.0,23,5,5,0.37189278552499794,0.3637283212498828
seed23,0.0,23,10,10,0.3822425218214835,0.3862046244071104
seed23,0.0,23,25,25,0.3773129983695261,0.37930479591128496
seed23,0.0,23,50,50,0.37463899447326315,0.37670579481998473
seed23,0.0,24,5,0,,
seed23,0.0,24,10,0,,
seed23,0.0,24,25,0,,
seed23,0.0,24,50,0,,
seed23,0.0,25,5,5,1.0952456506734343,1.0801983482010635
seed23,0.0,25,10,10,0.9137702297539027,0.9020308035246888
seed23,0.0,25,25,25,0.8586723021279701,0.8553149867107874
seed23,0.0,25,50,50,0.8554364535852615,0.8578510240473091
seed23,0.0,26,5,0,,
seed23,0.0,26,10,0,,
seed23,0.0,26,25,0,,
seed23,0.0,26,50,0,,
seed23,0.0,27,5,0,,
seed23,0.0,27,10,0,,
seed23,0.0,27,25,0,,
seed23,0.0,27,50,0,,
seed23,0.0,28,5,5,0.585692291524716,0.5681606505483286
seed23,0.0,28,10,10,0.7041981947003825,0.6894899070796728
seed23,0.0,28,25,25,0.6769969678856878,0.6725694515327421
seed23,0.0,28,50,50,0.6715624234396935,0.6725766392659702
seed23,0.0,29,5,0,,
seed23,0.0,29,10,0,,
seed23,0.0,29,25,0,,
seed23,0.0,29,50,0,,
seed23,0.0,30,5,0,,
seed23,0.0,30,10,0,,
seed23,0.0,30,25,0,,
seed23,0.0,30,50,0,,
seed23,0.0,31,5,5,0.46141973669896597,0.45173727908983025
seed23,0.0,31,10,10,0.796606755618378,0.7864798225667035
seed23,0.0,31,25,25,0.923304387417056,0.921064492949365
seed23,0.0,31,50,50,0.9268839335894664,0.9288441357483147
seed23,0.0,32,5,0,,
seed23,0.0,32,10,0,,
seed23,0.0,32,25,0,,
seed23,0.0,32,50,0,,
seed23,0.0,33,5,0,,
seed23,0.0,33,10,0,,
seed23,0.0,33,25,0,,
seed23,0.0,33,50,0,,
seed23,0.0,34,5,5,0.6183982181449023,0.6376144592073131
seed23,0.0,34,10,10,0.4829018731422345,0.49197747572706035
seed23,0.0,34,25,25,0.49077554930890116,0.4890821786076017
seed23,0.0,34,50,50,0.48819896030322746,0.48680454206109386
seed23,0.0,35,5,0,,
seed23,0.0,35,10,0,,
seed23,0.0,35,25,0,,
seed23,0.0,35,50,0,,
seed23,0.0,36,5,0,,
seed23,0.0,36,10,0,,
seed23,0.0,36,25,0,,
seed23,0.0,36,50,0,,
seed23,0.0,37,5,5,0.3329432574003874,0.3383402038414583
seed23,0.0,37,10,10,0.4111621139313997,0.4128290817429877
seed23,0.0,37,25,25,0.4130144100920303,0.4127797998554655
seed23,0.0,37,50,50,0.41615590916269823,0.41313469985377343
seed23,0.0,38,5,0,,
seed23,0.0,38,10,0,,
seed23,0.0,38,25,0,,
seed23,0.0,38,50,0,,
seed23,0.0,39,5,0,,
seed23,0.0,39,10,0,,
seed23,0.0,39,25,0,,
seed23,0.0,39,50,0,,
seed23,0.0,40,5,5,0.7405109877139852,0.7255704503664071
seed23,0.0,40,10,10,0.5534484793521937,0.5422340138912546
seed23,0.0,40,25,25,0.5183293591889195,0.5131080421348756
seed23,0.0,40,50,50,0.5090245520793837,0.5079527767472943
seed23,0.0,41,5,0,,
seed23,0.0,41,10,0,,
seed23,0.0,41,25,0,,
seed23,0.0,41,50,0,,
seed23,0.0,42,5,0,,
seed23,0.0,42,10,0,,
seed23,0.0,42,25,0,,
seed23,0.0,42,50,0,,
seed23,0.0,43,5,5,0.7011514642412614,0.6833159777907416
seed23,0.0,43,10,10,0.7437834072109364,0.7295326376142754
seed23,0.0,43,25,25,0.6802967798593109,0.6774350092047832
seed23,0.0,43,50,50,0.675291412204054,0.6748088137735311
seed23,0.0,44,5,0,,
seed23,0.0,44,10,0,,
seed23,0.0,44,25,0,,
seed23,0.0,44,50,0,,
seed23,0.0,45,5,0,,
seed23,0.0,45,10,0,,
seed23,0.0,45,25,0,,
seed23,0.0,45,50,0,,
seed23,0.0,46,5,5,0.5059408502789665,0.4991054258983594
seed23,0.0,46,10,10,0.5336249429829452,0.5251154574112471
seed23,0.0,46,25,25,0.4858001633197552,0.48248069927909176
seed23,0.0,46,50,50,0.48719892442532975,0.48761980808749317
seed23,0.0,47,5,0,,
seed23,0.0,47,10,0,,
seed23,0.0,47,25,0,,
seed23,0.0,47,50,0,,
seed23,0.0,48,5,0,,
seed23,0.0,48,10,0,,
seed23,0.0,48,25,0,,
seed23,0.0,48,50,0,,
seed23,0.0,49,5,5,0.5347827818661929,0.5201300552984512
seed23,0.0,49,10,10,0.678174748928661,0.6645225765022279
seed23,0.0,49,25,25,0.6337978943098758,0.630786571251556
seed23,0.0,49,50,50,0.6369143357250795,0.6380270412979273
seed23,0.0,50,5,0,,
seed23,0.0,50,10,0,,
seed23,0.0,50,25,0,,
seed23,0.0,50,50,0,,
seed23,0.2,0,5,0,,
seed23,0.2,0,10,0,,
seed23,0.2,0,25,0,,
seed23,0.2,0,50,0,,
seed23,0.2,1,5,5,0.48755869386564793,0.48983161533717445
seed23,0.2,1,10,10,0.6205347414089036,0.6260800649102218
seed23,0.2,1,25,25,0.6215940741683641,0.6207213985239545
seed23,0.2,1,50,50,0.6347248419473038,0.6325108737443749
seed23,0.2,2,5,5,0.4514121794781059,0.471179171085203
seed23,0.2,2,10,10,0.7488901211593338,0.7653925753476857
seed23,0.2,2,25,25,0.7992844594958749,0.797531307956491
seed23,0.2,2,50,50,0.8279701302307083,0.823018840880587
seed23,0.2,3,5,0,,
seed23,0.2,3,10,0,,
seed23,0.2,3,25,0,,
seed23,0.2,3,50,0,,
seed23,0.2,4,5,5,0.7434177271488264,0.7266787849079342
seed23,0.2,4,10,10,1.0608231053599406,1.0466300921591736
seed23,0.2,4,25,25,0.9604799367603799,0.9576531877723821
seed23,0.2,4,50,50,0.947226917020087,0.9484793441110271
seed23,0.2,5,5,0,,
seed23,0.2,5,10,0,,
seed23,0.2,5,25,0,,
seed23,0.2,5,50,0,,
seed23,0.2,6,5,0,,
seed23,0.2,6,10,0,,
seed23,0.2,6,25,0,,
seed23,0.2,6,50,0,,
seed23,0.2,7,5,0,,
seed23,0.2,7,10,0,,
seed23,0.2,7,25,0,,
seed23,0.2,7,50,0,,
seed23,0.2,8,5,0,,
seed23,0.2,8,10,0,,
seed23,0.2,8,25,0,,
seed23,0.2,8,50,0,,
seed23,0.2,9,5,0,,
seed23,0.2,9,10,0,,
seed23,0.2,9,25,0,,
seed23,0.2,9,50,0,,
seed23,0.2,10,5,0,,
seed23,0.2,10,10,0,,
seed23,0.2,10,25,0,,
seed23,0.2,10,50,0,,
seed23,0.2,11,5,5,0.6077153327937991,0.5846734907669862
seed23,0.2,11,10,10,0.4601411148679237,0.4420640013158223
seed23,0.2,11,25,25,0.459201807433472,0.46028387768687823
seed23,0.2,11,50,50,0.4240631972258863,0.4253002335771909
seed23,0.2,12,5,0,,
seed23,0.2,12,10,0,,
seed23,0.2,12,25,0,,
seed23,0.2,12,50,0,,
seed23,0.2,13,5,5,0.6197812613511464,0.6049892768289835
seed23,0.2,13,10,10,0.682489437375984,0.6670302504386563
seed23,0.2,13,25,25,0.7100317041212363,0.7032848458660282
seed23,0.2,13,50,50,0.633328839493375,0.6311830405397397
seed23,0.2,14,5,5,0.5410136609487081,0.5218512489388183
seed23,0.2,14,10,10,0.42487572239932686,0.4183572262863326
seed23,0.2,14,25,25,0.392221537747114,0.38882946135111524
seed23,0.2,14,50,50,0.3793116304973232,0.37841321344737516
seed23,0.2,15,5,5,0.315353668706707,0.3250298056566957
seed23,0.2,15,10,10,0.32964841929480954,0.32781611251511006
seed23,0.2,15,25,25,0.34752193465699727,0.35017964220253056
seed23,0.2,15,50,50,0.35133336154837225,0.3525819375500943
seed23,0.2,16,5,5,0.6722119233692154,0.6552342344539999
seed23,0.2,16,10,10,0.9029120686456814,0.888980991628156
seed23,0.2,16,25,25,0.84911086732857,0.8466379752989913
seed23,0.2,16,50,50,0.8511586882877636,0.8527861452025446
seed23,0.2,17,5,5,0.5123812779421146,0.49535982808510004
seed23,0.2,17,10,10,0.40182306646188826,0.3948996263169185
seed23,0.2,17,25,25,0.38317161609951195,0.38084559026355075
seed23,0.2,17,50,37,0.3867276811024546,0.38537772175786733
seed23,0.2,18,5,0,,
seed23,0.2,18,10,0,,
seed23,0.2,18,25,0,,
seed23,0.2,18,50,0,,
seed23,0.2,19,5,5,0.2693637332312458,0.2743446553860207
seed23,0.2,19,10,10,0.6479185833180906,0.6407053964885443
seed23,0.2,19,25,25,0.5866015582520399,0.5866886643366269
seed23,0.2,19,50,50,0.5960363433532543,0.5990933348611927
seed23,0.2,20,5,5,0.5154766926111625,0.5274534473918537
seed23,0.2,20,10,10,0.4713692368765648,0.4754713922360216
seed23,0.2,20,25,25,0.4261025479173264,0.428760425428062
seed23,0.2,20,50,50,0.43151065876780115,0.4320739032459277
seed23,0.2,21,5,0,,
seed23,0.2,21,10,0,,
seed23,0.2,21,25,0,,
seed23,0.2,21,50,0,,
seed23,0.2,22,5,5,0.3951520907368771,0.3989749239972477
seed23,0.2,22,10,10,0.5993919538328807,0.588496316716085
seed23,0.2,22,25,25,0.649432931602766,0.6420154992039261
seed23,0.2,22,50,50,0.6074825346091502,0.6033291999386908
seed23,0.2,23,5,5,0.2952268269511903,0.29896084130848166
seed23,0.2,23,10,10,0.44742037858171935,0.45826444854851656
seed23,0.2,23,25,25,0.43989798744187547,0.44119374614732093
seed23,0.2,23,50,50,0.43445054195656696,0.4352929727635975
seed23,0.2,24,5,0,,
seed23,0.2,24,10,0,,
seed23,0.2,24,25,0,,
seed23,0.2,24,50,0,,
seed23,0.2,25,5,5,1.286342648776825,1.2712075792121758
seed23,0.2,25,10,10,1.1006029605972962,1.0887858041082181
seed23,0.2,25,25,25,1.0410202527908676,1.0378069364539386
seed23,0.2,25,50,50,1.0350449502723649,1.0376501558572298
seed23,0.2,26,5,0,,
seed23,0.2,26,10,0,,
seed23,0.2,26,25,0,,
seed23,0.2,26,50,0,,
seed23,0.2,27,5,0,,
seed23,0.2,27,10,0,,
seed23,0.2,27,25,0,,
seed23,0.2,27,50,0,,
seed23,0.2,28,5,5,0.4096987117369433,0.393113824868483
seed23,0.2,28,10,10,0.5393551336214342,0.5265404136958307
seed23,0.2,28,25,25,0.5212442319237077,0.5182403281228058
seed23,0.2,28,50,50,0.5168211996424864,0.5181600159670121
seed23,0.2,29,5,0,,
seed23,0.2,29,10,0,,
seed23,0.2,29,25,0,,
seed23,0.2,29,50,0,,
seed23,0.2,30,5,0,,
seed23,0.2,30,10,0,,
seed23,0.2,30,25,0,,
seed23,0.2,30,50,0,,
seed23,0.2,31,5,5,0.39872333504767493,0.39555883888218885
seed23,0.2,31,10,10,0.6532022513530688,0.6451513259313042
seed23,0.2,31,25,25,0.7610312172270969,0.7595802912319486
seed23,0.2,31,50,50,0.760021105900148,0.7621096333704672
seed23,0.2,32,5,0,,
seed23,0.2,32,10,0,,
seed23,0.2,32,25,0,,
seed23,0.2,32,50,0,,
seed23,0.2,33,5,0,,
seed23,0.2,33,10,0,,
seed23,0.2,33,25,0,,
seed23,0.2,33,50,0,,
seed23,0.2,34,5,5,0.45959693351198816,0.47723674620893985
