mode,pattern,step,cohort,condition,metric,seed,value
Mission,ALL,15,Sep17,local100ms,r_rad_s,23,0.13568171899519788
Mission,ALL,15,Sep17,local100ms,r_rad_s,42,0.12816647610401963
Mission,ALL,15,Sep17,local100ms,roll_deg,17,0.9772181759967115
Mission,ALL,15,Sep17,local100ms,roll_deg,23,0.9709045492023733
Mission,ALL,15,Sep17,local100ms,roll_deg,42,0.9888640311546883
Mission,ALL,15,Sep17,local100ms,velocity_m_s,17,0.12466324350855157
Mission,ALL,15,Sep17,local100ms,velocity_m_s,23,0.12669300980705836
Mission,ALL,15,Sep17,local100ms,velocity_m_s,42,0.12743456008894233
Mission,ALL,15,Sep7,continuous,attitude_deg,17,2.1389956921499658
Mission,ALL,15,Sep7,continuous,attitude_deg,23,2.2429216176949107
Mission,ALL,15,Sep7,continuous,attitude_deg,42,2.187171212688028
Mission,ALL,15,Sep7,continuous,body_rate_rad_s,17,0.5256870959908712
Mission,ALL,15,Sep7,continuous,body_rate_rad_s,23,0.5187733173254732
Mission,ALL,15,Sep7,continuous,body_rate_rad_s,42,0.5270128916294907
Mission,ALL,15,Sep7,continuous,p_rad_s,17,0.47319143941825015
Mission,ALL,15,Sep7,continuous,p_rad_s,23,0.46807089157641535
Mission,ALL,15,Sep7,continuous,p_rad_s,42,0.4781891080861676
Mission,ALL,15,Sep7,continuous,position_m,17,0.08668696851604374
Mission,ALL,15,Sep7,continuous,position_m,23,0.08529932882336251
Mission,ALL,15,Sep7,continuous,position_m,42,0.0854095723074358
Mission,ALL,15,Sep7,continuous,q_rad_s,17,0.19047066567183352
Mission,ALL,15,Sep7,continuous,q_rad_s,23,0.18447166526636527
Mission,ALL,15,Sep7,continuous,q_rad_s,42,0.18269049232719314
Mission,ALL,15,Sep7,continuous,r_rad_s,17,0.12320398968011796
Mission,ALL,15,Sep7,continuous,r_rad_s,23,0.12431472488127182
Mission,ALL,15,Sep7,continuous,r_rad_s,42,0.12335393984686052
Mission,ALL,15,Sep7,continuous,roll_deg,17,1.3853618424379888
Mission,ALL,15,Sep7,continuous,roll_deg,23,1.4991847243941447
Mission,ALL,15,Sep7,continuous,roll_deg,42,1.4811832639234843
Mission,ALL,15,Sep7,continuous,velocity_m_s,17,0.17585623158397615
Mission,ALL,15,Sep7,continuous,velocity_m_s,23,0.17921581773836429
Mission,ALL,15,Sep7,continuous,velocity_m_s,42,0.1870770553059439
Mission,ALL,15,Sep7,local100ms,attitude_deg,17,1.227982886093846
Mission,ALL,15,Sep7,local100ms,attitude_deg,23,1.2857639057626986
Mission,ALL,15,Sep7,local100ms,attitude_deg,42,1.2711393466836798
Mission,ALL,15,Sep7,local100ms,body_rate_rad_s,17,0.5404493129796119
Mission,ALL,15,Sep7,local100ms,body_rate_rad_s,23,0.5360835729965265
Mission,ALL,15,Sep7,local100ms,body_rate_rad_s,42,0.5379308470706123
Mission,ALL,15,Sep7,local100ms,p_rad_s,17,0.4843551312706164
Mission,ALL,15,Sep7,local100ms,p_rad_s,23,0.47556356985677206
Mission,ALL,15,Sep7,local100ms,p_rad_s,42,0.4790449530709564
Mission,ALL,15,Sep7,local100ms,position_m,17,0.028966038399774068
Mission,ALL,15,Sep7,local100ms,position_m,23,0.02848914680299679
Mission,ALL,15,Sep7,local100ms,position_m,42,0.02873737064741693
Mission,ALL,15,Sep7,local100ms,q_rad_s,17,0.1879611713875267
Mission,ALL,15,Sep7,local100ms,q_rad_s,23,0.19994390554474745
Mission,ALL,15,Sep7,local100ms,q_rad_s,42,0.1970887890607163
Mission,ALL,15,Sep7,local100ms,r_rad_s,17,0.14688327838994814
Mission,ALL,15,Sep7,local100ms,r_rad_s,23,0.14495176739152044
Mission,ALL,15,Sep7,local100ms,r_rad_s,42,0.14415220617927527
Mission,ALL,15,Sep7,local100ms,roll_deg,17,0.9033506708389439
Mission,ALL,15,Sep7,local100ms,roll_deg,23,0.9828547765044902
Mission,ALL,15,Sep7,local100ms,roll_deg,42,0.968724335879755
Mission,ALL,15,Sep7,local100ms,velocity_m_s,17,0.10474955874155152
Mission,ALL,15,Sep7,local100ms,velocity_m_s,23,0.11228118386105584
Mission,ALL,15,Sep7,local100ms,velocity_m_s,42,0.11575625825546293
Mission,ALL,20,ALL,continuous,attitude_deg,17,3.229693290565843
Mission,ALL,20,ALL,continuous,attitude_deg,23,3.313113362169064
Mission,ALL,20,ALL,continuous,attitude_deg,42,3.3276996243154358
Mission,ALL,20,ALL,continuous,body_rate_rad_s,17,0.5569362292584374
Mission,ALL,20,ALL,continuous,body_rate_rad_s,23,0.5512997616233537
Mission,ALL,20,ALL,continuous,body_rate_rad_s,42,0.5510980051860286
Mission,ALL,20,ALL,continuous,p_rad_s,17,0.49982317158397027
Mission,ALL,20,ALL,continuous,p_rad_s,23,0.4838386843371188
Mission,ALL,20,ALL,continuous,p_rad_s,42,0.4938315911554951
Mission,ALL,20,ALL,continuous,position_m,17,0.09000386192465426
Mission,ALL,20,ALL,continuous,position_m,23,0.0909741370224653
Mission,ALL,20,ALL,continuous,position_m,42,0.08836161658254689
Mission,ALL,20,ALL,continuous,q_rad_s,17,0.20421824308356343
Mission,ALL,20,ALL,continuous,q_rad_s,23,0.2249175594891688
Mission,ALL,20,ALL,continuous,q_rad_s,42,0.20223184663354996
Mission,ALL,20,ALL,continuous,r_rad_s,17,0.1315050278557702
Mission,ALL,20,ALL,continuous,r_rad_s,23,0.13066982330802385
Mission,ALL,20,ALL,continuous,r_rad_s,42,0.13267362409272837
Mission,ALL,20,ALL,continuous,roll_deg,17,2.3184248317829828
Mission,ALL,20,ALL,continuous,roll_deg,23,2.268421293971509
Mission,ALL,20,ALL,continuous,roll_deg,42,2.4386620830069696
Mission,ALL,20,ALL,continuous,velocity_m_s,17,0.25045569398408046
Mission,ALL,20,ALL,continuous,velocity_m_s,23,0.2575877230087406
Mission,ALL,20,ALL,continuous,velocity_m_s,42,0.25463774029835134
Mission,ALL,20,ALL,local100ms,attitude_deg,17,1.317630133264459
Mission,ALL,20,ALL,local100ms,attitude_deg,23,1.3665239340512825
Mission,ALL,20,ALL,local100ms,attitude_deg,42,1.3524746200004554
Mission,ALL,20,ALL,local100ms,body_rate_rad_s,17,0.528911311180088
Mission,ALL,20,ALL,local100ms,body_rate_rad_s,23,0.521928464755827
Mission,ALL,20,ALL,local100ms,body_rate_rad_s,42,0.5291838323211732
Mission,ALL,20,ALL,local100ms,p_rad_s,17,0.4790956462667347
Mission,ALL,20,ALL,local100ms,p_rad_s,23,0.46540273837555673
Mission,ALL,20,ALL,local100ms,p_rad_s,42,0.4791867598324197
Mission,ALL,20,ALL,local100ms,position_m,17,0.020055115575015266
Mission,ALL,20,ALL,local100ms,position_m,23,0.02009567978998142
Mission,ALL,20,ALL,local100ms,position_m,42,0.01980032053516767
Mission,ALL,20,ALL,local100ms,q_rad_s,17,0.18319605881947945
Mission,ALL,20,ALL,local100ms,q_rad_s,23,0.19245788018874052
Mission,ALL,20,ALL,local100ms,q_rad_s,42,0.1842294422346221
Mission,ALL,20,ALL,local100ms,r_rad_s,17,0.1262462545694705
Mission,ALL,20,ALL,local100ms,r_rad_s,23,0.13367272430477123
Mission,ALL,20,ALL,local100ms,r_rad_s,42,0.1257238096604908
Mission,ALL,20,ALL,local100ms,roll_deg,17,1.006570354143812
Mission,ALL,20,ALL,local100ms,roll_deg,23,1.041956867131066
Mission,ALL,20,ALL,local100ms,roll_deg,42,1.0490373679820326
Mission,ALL,20,ALL,local100ms,velocity_m_s,17,0.11680994380113054
Mission,ALL,20,ALL,local100ms,velocity_m_s,23,0.12166293849549537
Mission,ALL,20,ALL,local100ms,velocity_m_s,42,0.12203183835281878
Mission,ALL,20,Sep17,continuous,attitude_deg,17,3.536477275345663
Mission,ALL,20,Sep17,continuous,attitude_deg,23,3.5653383050461964
Mission,ALL,20,Sep17,continuous,attitude_deg,42,3.6450433809147875
Mission,ALL,20,Sep17,continuous,body_rate_rad_s,17,0.5437185463897896
Mission,ALL,20,Sep17,continuous,body_rate_rad_s,23,0.5331100999864936
Mission,ALL,20,Sep17,continuous,body_rate_rad_s,42,0.5368486670342972
Mission,ALL,20,Sep17,continuous,p_rad_s,17,0.48046775239966194
Mission,ALL,20,Sep17,continuous,p_rad_s,23,0.45742221965355306
Mission,ALL,20,Sep17,continuous,p_rad_s,42,0.473191133937698
Mission,ALL,20,Sep17,continuous,position_m,17,0.07713814122085187
Mission,ALL,20,Sep17,continuous,position_m,23,0.07967868144385884
Mission,ALL,20,Sep17,continuous,position_m,42,0.07549202364730473
Mission,ALL,20,Sep17,continuous,q_rad_s,17,0.21253505268616432
Mission,ALL,20,Sep17,continuous,q_rad_s,23,0.2367051186909313
Mission,ALL,20,Sep17,continuous,q_rad_s,42,0.21129793204329705
Mission,ALL,20,Sep17,continuous,r_rad_s,17,0.13800501806824275
Mission,ALL,20,Sep17,continuous,r_rad_s,23,0.13401773351934598
Mission,ALL,20,Sep17,continuous,r_rad_s,42,0.13771864604325335
Mission,ALL,20,Sep17,continuous,roll_deg,17,2.6037427468031265
Mission,ALL,20,Sep17,continuous,roll_deg,23,2.426219546767294
Mission,ALL,20,Sep17,continuous,roll_deg,42,2.727669005177121
Mission,ALL,20,Sep17,continuous,velocity_m_s,17,0.2658578844426648
Mission,ALL,20,Sep17,continuous,velocity_m_s,23,0.2717371808452852
Mission,ALL,20,Sep17,continuous,velocity_m_s,42,0.2612208401283325
Mission,ALL,20,Sep17,local100ms,attitude_deg,17,1.31418754241943
Mission,ALL,20,Sep17,local100ms,attitude_deg,23,1.3445695219730858
Mission,ALL,20,Sep17,local100ms,attitude_deg,42,1.3437108379978735
Mission,ALL,20,Sep17,local100ms,body_rate_rad_s,17,0.5033989987567286
Mission,ALL,20,Sep17,local100ms,body_rate_rad_s,23,0.49571259838279336
Mission,ALL,20,Sep17,local100ms,body_rate_rad_s,42,0.5056527203565249
Mission,ALL,20,Sep17,local100ms,p_rad_s,17,0.4513656677872043
Mission,ALL,20,Sep17,local100ms,p_rad_s,23,0.4355550616688312
Mission,ALL,20,Sep17,local100ms,p_rad_s,42,0.4545034066260123
Mission,ALL,20,Sep17,local100ms,position_m,17,0.01635190555340779
Mission,ALL,20,Sep17,local100ms,position_m,23,0.01662125763763045
Mission,ALL,20,Sep17,local100ms,position_m,42,0.016159275983714732
Mission,ALL,20,Sep17,local100ms,q_rad_s,17,0.1866062286696778
Mission,ALL,20,Sep17,local100ms,q_rad_s,23,0.19512638493829626
Mission,ALL,20,Sep17,local100ms,q_rad_s,42,0.18426460641674386
Mission,ALL,20,Sep17,local100ms,r_rad_s,17,0.12078460467047279
Mission,ALL,20,Sep17,local100ms,r_rad_s,23,0.13233257648251412
Mission,ALL,20,Sep17,local100ms,r_rad_s,42,0.12107977402038082
Mission,ALL,20,Sep17,local100ms,roll_deg,17,0.9862267837699329
Mission,ALL,20,Sep17,local100ms,roll_deg,23,0.9909383868761144
Mission,ALL,20,Sep17,local100ms,roll_deg,42,1.0249428671608503
Mission,ALL,20,Sep17,local100ms,velocity_m_s,17,0.123756039777032
Mission,ALL,20,Sep17,local100ms,velocity_m_s,23,0.12774812387817885
Mission,ALL,20,Sep17,local100ms,velocity_m_s,42,0.12669206467711028
Mission,ALL,20,Sep7,continuous,attitude_deg,17,2.6161253210062037
Mission,ALL,20,Sep7,continuous,attitude_deg,23,2.808663476414799
Mission,ALL,20,Sep7,continuous,attitude_deg,42,2.6930121111167318
Mission,ALL,20,Sep7,continuous,body_rate_rad_s,17,0.5833715949957332
Mission,ALL,20,Sep7,continuous,body_rate_rad_s,23,0.5876790848970739
Mission,ALL,20,Sep7,continuous,body_rate_rad_s,42,0.5795966814894913
Mission,ALL,20,Sep7,continuous,p_rad_s,17,0.5385340099525869
Mission,ALL,20,Sep7,continuous,p_rad_s,23,0.5366716137042503
Mission,ALL,20,Sep7,continuous,p_rad_s,42,0.5351125055910891
Mission,ALL,20,Sep7,continuous,position_m,17,0.11573530333225907
Mission,ALL,20,Sep7,continuous,position_m,23,0.11356504817967822
Mission,ALL,20,Sep7,continuous,position_m,42,0.11410080245303121
Mission,ALL,20,Sep7,continuous,q_rad_s,17,0.18758462387836164
Mission,ALL,20,Sep7,continuous,q_rad_s,23,0.20134244108564386
Mission,ALL,20,Sep7,continuous,q_rad_s,42,0.1840996758140557
Mission,ALL,20,Sep7,continuous,r_rad_s,17,0.1185050474308251
Mission,ALL,20,Sep7,continuous,r_rad_s,23,0.12397400288537958
Mission,ALL,20,Sep7,continuous,r_rad_s,42,0.12258358019167839
Mission,ALL,20,Sep7,continuous,roll_deg,17,1.7477890017426945
Mission,ALL,20,Sep7,continuous,roll_deg,23,1.952824788379939
Mission,ALL,20,Sep7,continuous,roll_deg,42,1.8606482386666672
Mission,ALL,20,Sep7,continuous,velocity_m_s,17,0.21965131306691177
Mission,ALL,20,Sep7,continuous,velocity_m_s,23,0.22928880733565138
Mission,ALL,20,Sep7,continuous,velocity_m_s,42,0.24147154063838902
Mission,ALL,20,Sep7,local100ms,attitude_deg,17,1.3245153149545175
Mission,ALL,20,Sep7,local100ms,attitude_deg,23,1.410432758207676
Mission,ALL,20,Sep7,local100ms,attitude_deg,42,1.3700021840056191
Mission,ALL,20,Sep7,local100ms,body_rate_rad_s,17,0.579935936026807
Mission,ALL,20,Sep7,local100ms,body_rate_rad_s,23,0.5743601975018944
Mission,ALL,20,Sep7,local100ms,body_rate_rad_s,42,0.5762460562504699
Mission,ALL,20,Sep7,local100ms,p_rad_s,17,0.5345556032257953
Mission,ALL,20,Sep7,local100ms,p_rad_s,23,0.5250980917890079
Mission,ALL,20,Sep7,local100ms,p_rad_s,42,0.5285534662452347
Mission,ALL,20,Sep7,local100ms,position_m,17,0.027461535618230216
Mission,ALL,20,Sep7,local100ms,position_m,23,0.027044524094683366
Mission,ALL,20,Sep7,local100ms,position_m,42,0.02708240963807355
Mission,ALL,20,Sep7,local100ms,q_rad_s,17,0.17637571911908279
Mission,ALL,20,Sep7,local100ms,q_rad_s,23,0.1871208706896291
Mission,ALL,20,Sep7,local100ms,q_rad_s,42,0.18415911387037848
Mission,ALL,20,Sep7,local100ms,r_rad_s,17,0.13716955436746597
Mission,ALL,20,Sep7,local100ms,r_rad_s,23,0.13635301994928545
Mission,ALL,20,Sep7,local100ms,r_rad_s,42,0.13501188094071073
Mission,ALL,20,Sep7,local100ms,roll_deg,17,1.0472574948915703
Mission,ALL,20,Sep7,local100ms,roll_deg,23,1.143993827640969
Mission,ALL,20,Sep7,local100ms,roll_deg,42,1.0972263696243973
Mission,ALL,20,Sep7,local100ms,velocity_m_s,17,0.10291775184932761
Mission,ALL,20,Sep7,local100ms,velocity_m_s,23,0.10949256773012843
Mission,ALL,20,Sep7,local100ms,velocity_m_s,42,0.1127113857042358
Mission,ALL,25,ALL,continuous,attitude_deg,17,3.789471702701809
Mission,ALL,25,ALL,continuous,attitude_deg,23,3.8538420388715813
Mission,ALL,25,ALL,continuous,attitude_deg,42,3.9312593146382735
Mission,ALL,25,ALL,continuous,body_rate_rad_s,17,0.5584720079909536
Mission,ALL,25,ALL,continuous,body_rate_rad_s,23,0.5538543418510834
Mission,ALL,25,ALL,continuous,body_rate_rad_s,42,0.551465624540296
Mission,ALL,25,ALL,continuous,p_rad_s,17,0.4918245549214397
Mission,ALL,25,ALL,continuous,p_rad_s,23,0.4783559596674607
Mission,ALL,25,ALL,continuous,p_rad_s,42,0.4865254403462318
Mission,ALL,25,ALL,continuous,position_m,17,0.11820747363947855
Mission,ALL,25,ALL,continuous,position_m,23,0.12018844072406816
Mission,ALL,25,ALL,continuous,position_m,42,0.11614852451129115
Mission,ALL,25,ALL,continuous,q_rad_s,17,0.2134846868616301
Mission,ALL,25,ALL,continuous,q_rad_s,23,0.23294541326823667
Mission,ALL,25,ALL,continuous,q_rad_s,42,0.20915826027716397
Mission,ALL,25,ALL,continuous,r_rad_s,17,0.15263637425751228
Mission,ALL,25,ALL,continuous,r_rad_s,23,0.14907618967259403
Mission,ALL,25,ALL,continuous,r_rad_s,42,0.14908535593382732
Mission,ALL,25,ALL,continuous,roll_deg,17,2.805638410982605
Mission,ALL,25,ALL,continuous,roll_deg,23,2.7143429325345507
Mission,ALL,25,ALL,continuous,roll_deg,42,2.9851044698153935
Mission,ALL,25,ALL,continuous,velocity_m_s,17,0.2915522788318776
Mission,ALL,25,ALL,continuous,velocity_m_s,23,0.3018730854036584
Mission,ALL,25,ALL,continuous,velocity_m_s,42,0.29633373977561867
Mission,ALL,25,ALL,local100ms,attitude_deg,17,1.3048343902247466
Mission,ALL,25,ALL,local100ms,attitude_deg,23,1.3500929030700004
Mission,ALL,25,ALL,local100ms,attitude_deg,42,1.328062895047659
Mission,ALL,25,ALL,local100ms,body_rate_rad_s,17,0.5141172025213773
Mission,ALL,25,ALL,local100ms,body_rate_rad_s,23,0.5082825665591818
Mission,ALL,25,ALL,local100ms,body_rate_rad_s,42,0.5121219911205357
Mission,ALL,25,ALL,local100ms,p_rad_s,17,0.45930392674664394
Mission,ALL,25,ALL,local100ms,p_rad_s,23,0.4478636493997881
Mission,ALL,25,ALL,local100ms,p_rad_s,42,0.4576502231078321
Mission,ALL,25,ALL,local100ms,position_m,17,0.020429912388035095
Mission,ALL,25,ALL,local100ms,position_m,23,0.020624330068713066
Mission,ALL,25,ALL,local100ms,position_m,42,0.02025929471214341
Mission,ALL,25,ALL,local100ms,q_rad_s,17,0.1893378120021705
Mission,ALL,25,ALL,local100ms,q_rad_s,23,0.19646232409944472
Mission,ALL,25,ALL,local100ms,q_rad_s,42,0.18846669986046294
Mission,ALL,25,ALL,local100ms,r_rad_s,17,0.1289759629260154
Mission,ALL,25,ALL,local100ms,r_rad_s,23,0.13475089022758444
Mission,ALL,25,ALL,local100ms,r_rad_s,42,0.12821941662496408
Mission,ALL,25,ALL,local100ms,roll_deg,17,0.9947936356306227
Mission,ALL,25,ALL,local100ms,roll_deg,23,1.025321577409225
Mission,ALL,25,ALL,local100ms,roll_deg,42,1.022811807699795
Mission,ALL,25,ALL,local100ms,velocity_m_s,17,0.12040048092902861
Mission,ALL,25,ALL,local100ms,velocity_m_s,23,0.12445808614602893
Mission,ALL,25,ALL,local100ms,velocity_m_s,42,0.12538175352070854
Mission,ALL,25,Sep17,continuous,attitude_deg,17,4.199489437675479
Mission,ALL,25,Sep17,continuous,attitude_deg,23,4.144391897107365
Mission,ALL,25,Sep17,continuous,attitude_deg,42,4.355277423964863
Mission,ALL,25,Sep17,continuous,body_rate_rad_s,17,0.5580238084269549
Mission,ALL,25,Sep17,continuous,body_rate_rad_s,23,0.5525602522838207
Mission,ALL,25,Sep17,continuous,body_rate_rad_s,42,0.5470746405115805
Mission,ALL,25,Sep17,continuous,p_rad_s,17,0.486427731866616
Mission,ALL,25,Sep17,continuous,p_rad_s,23,0.46792453404695944
Mission,ALL,25,Sep17,continuous,p_rad_s,42,0.47498696509640753
Mission,ALL,25,Sep17,continuous,position_m,17,0.10407883335128448
Mission,ALL,25,Sep17,continuous,position_m,23,0.10815421501191728
Mission,ALL,25,Sep17,continuous,position_m,42,0.10176879605556301
Mission,ALL,25,Sep17,continuous,q_rad_s,17,0.2165933553431693
Mission,ALL,25,Sep17,continuous,q_rad_s,23,0.24821577035345607
Mission,ALL,25,Sep17,continuous,q_rad_s,42,0.21837473014102793
Mission,ALL,25,Sep17,continuous,r_rad_s,17,0.16391547555804326
Mission,ALL,25,Sep17,continuous,r_rad_s,23,0.15475147117379723
Mission,ALL,25,Sep17,continuous,r_rad_s,42,0.15798818002292264
Mission,ALL,25,Sep17,continuous,roll_deg,17,3.2052528090032864
Mission,ALL,25,Sep17,continuous,roll_deg,23,2.9316558770334913
Mission,ALL,25,Sep17,continuous,roll_deg,42,3.384726437895564
Mission,ALL,25,Sep17,continuous,velocity_m_s,17,0.30805945090408443
Mission,ALL,25,Sep17,continuous,velocity_m_s,23,0.3162963885496497
Mission,ALL,25,Sep17,continuous,velocity_m_s,42,0.3050720069327234
Mission,ALL,25,Sep17,local100ms,attitude_deg,17,1.3459230186377722
Mission,ALL,25,Sep17,local100ms,attitude_deg,23,1.3701079920919506
Mission,ALL,25,Sep17,local100ms,attitude_deg,42,1.3616755368286348
Mission,ALL,25,Sep17,local100ms,body_rate_rad_s,17,0.5018082930228767
Mission,ALL,25,Sep17,local100ms,body_rate_rad_s,23,0.4958429181350484
Mission,ALL,25,Sep17,local100ms,body_rate_rad_s,42,0.49782472726829186
Mission,ALL,25,Sep17,local100ms,p_rad_s,17,0.44577537908566034
Mission,ALL,25,Sep17,local100ms,p_rad_s,23,0.4329156251675567
Mission,ALL,25,Sep17,local100ms,p_rad_s,42,0.4426791687373109
Mission,ALL,25,Sep17,local100ms,position_m,17,0.016615886243821227
Mission,ALL,25,Sep17,local100ms,position_m,23,0.016969637669395535
Mission,ALL,25,Sep17,local100ms,position_m,42,0.016454353671321233
Mission,ALL,25,Sep17,local100ms,q_rad_s,17,0.19022251260521725
Mission,ALL,25,Sep17,local100ms,q_rad_s,23,0.1978472836159606
Mission,ALL,25,Sep17,local100ms,q_rad_s,42,0.18737758409127275
Mission,ALL,25,Sep17,local100ms,r_rad_s,17,0.12565290801188872
Mission,ALL,25,Sep17,local100ms,r_rad_s,23,0.13501534493519965
Mission,ALL,25,Sep17,local100ms,r_rad_s,42,0.12528511799213915
Mission,ALL,25,Sep17,local100ms,roll_deg,17,1.0149735525054473
Mission,ALL,25,Sep17,local100ms,roll_deg,23,1.0100228891477265
Mission,ALL,25,Sep17,local100ms,roll_deg,42,1.039850277345981
Mission,ALL,25,Sep17,local100ms,velocity_m_s,17,0.12546486500975312
Mission,ALL,25,Sep17,local100ms,velocity_m_s,23,0.13054709462206376
Mission,ALL,25,Sep17,local100ms,velocity_m_s,42,0.1286852206273027
Mission,ALL,25,Sep7,continuous,attitude_deg,17,2.969436232754471
Mission,ALL,25,Sep7,continuous,attitude_deg,23,3.272742322400015
Mission,ALL,25,Sep7,continuous,attitude_deg,42,3.083223095985094
Mission,ALL,25,Sep7,continuous,body_rate_rad_s,17,0.5593684071189511
Mission,ALL,25,Sep7,continuous,body_rate_rad_s,23,0.556442520985609
Mission,ALL,25,Sep7,continuous,body_rate_rad_s,42,0.5602475925977269
Mission,ALL,25,Sep7,continuous,p_rad_s,17,0.5026182010310873
Mission,ALL,25,Sep7,continuous,p_rad_s,23,0.4992188109084632
Mission,ALL,25,Sep7,continuous,p_rad_s,42,0.5096023908458803
Mission,ALL,25,Sep7,continuous,position_m,17,0.1464647542158667
Mission,ALL,25,Sep7,continuous,position_m,23,0.14425689214836993
Mission,ALL,25,Sep7,continuous,position_m,42,0.14490798142274744
Mission,ALL,25,Sep7,continuous,q_rad_s,17,0.2072673498985517
Mission,ALL,25,Sep7,continuous,q_rad_s,23,0.20240469909779782
Mission,ALL,25,Sep7,continuous,q_rad_s,42,0.19072532054943606
Mission,ALL,25,Sep7,continuous,r_rad_s,17,0.1300781716564503
Mission,ALL,25,Sep7,continuous,r_rad_s,23,0.13772562667018767
Mission,ALL,25,Sep7,continuous,r_rad_s,42,0.1312797077556367
Mission,ALL,25,Sep7,continuous,roll_deg,17,2.0064096149412416
Mission,ALL,25,Sep7,continuous,roll_deg,23,2.2797170435366687
Mission,ALL,25,Sep7,continuous,roll_deg,42,2.185860533655053
Mission,ALL,25,Sep7,continuous,velocity_m_s,17,0.258537934687464
Mission,ALL,25,Sep7,continuous,velocity_m_s,23,0.2730264791116759
Mission,ALL,25,Sep7,continuous,velocity_m_s,42,0.27885720546140924
Mission,ALL,25,Sep7,local100ms,attitude_deg,17,1.2226571333986955
Mission,ALL,25,Sep7,local100ms,attitude_deg,23,1.3100627250260999
Mission,ALL,25,Sep7,local100ms,attitude_deg,42,1.260837611485707
Mission,ALL,25,Sep7,local100ms,body_rate_rad_s,17,0.5387350215183786
Mission,ALL,25,Sep7,local100ms,body_rate_rad_s,23,0.5331618634074489
Mission,ALL,25,Sep7,local100ms,body_rate_rad_s,42,0.5407165188250233
Mission,ALL,25,Sep7,local100ms,p_rad_s,17,0.4863610220686112
