mode,pattern,step,flight_id,cohort,metric,continuous,local100ms,local_minus_continuous
Stabilized,ALL,20,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,p_rad_s,0.5033604985841612,0.4749053281841913,-0.02845517039996992
Stabilized,ALL,20,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,position_m,0.189916540631529,0.04163921528972929,-0.14827732534179972
Stabilized,ALL,20,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,q_rad_s,0.225775844887269,0.21786995554922192,-0.00790588933804709
Stabilized,ALL,20,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,r_rad_s,0.0999793361341547,0.10732718927619207,0.007347853142037369
Stabilized,ALL,20,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,roll_deg,1.7740451733227676,0.803639387040827,-0.9704057862819405
Stabilized,ALL,20,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,velocity_m_s,0.2136201247552119,0.10603828719987012,-0.10758183755534177
Stabilized,ALL,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,attitude_deg,2.834825984232364,1.345876247938678,-1.4889497362936859
Stabilized,ALL,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,body_rate_rad_s,0.6387617899813072,0.6135532594633468,-0.025208530517960348
Stabilized,ALL,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p_rad_s,0.5590579865421107,0.5513631209913579,-0.007694865550752827
Stabilized,ALL,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,position_m,0.42317985410168896,0.10364827474244388,-0.3195315793592451
Stabilized,ALL,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q_rad_s,0.2745045214057563,0.23400389547174216,-0.040500625934014156
Stabilized,ALL,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r_rad_s,0.14171117602980784,0.13278821695703238,-0.00892295907277546
Stabilized,ALL,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,roll_deg,1.4559066720401408,1.0110019751735972,-0.44490469686654355
Stabilized,ALL,20,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,velocity_m_s,0.2644291070444363,0.11807172666083182,-0.14635738038360446
Stabilized,ALL,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,attitude_deg,3.0392672424708302,1.377097392334371,-1.6621698501364592
Stabilized,ALL,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,body_rate_rad_s,0.6455714150917334,0.6306909591933447,-0.014880455898388711
Stabilized,ALL,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p_rad_s,0.5813354352165069,0.575187180435354,-0.006148254781152884
Stabilized,ALL,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,position_m,0.18174115584205852,0.04154890680846382,-0.1401922490335947
Stabilized,ALL,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q_rad_s,0.25024709941037687,0.23312778374467225,-0.017119315665704626
Stabilized,ALL,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,r_rad_s,0.12620227639846013,0.11118444366875546,-0.015017832729704667
Stabilized,ALL,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,roll_deg,2.103884137912374,1.0522071294609523,-1.0516770084514215
Stabilized,ALL,20,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,velocity_m_s,0.27839064888455156,0.11985629827326329,-0.1585343506112883
Stabilized,ALL,20,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,attitude_deg,3.184140229995286,1.4775657372399331,-1.706574492755353
Stabilized,ALL,20,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,body_rate_rad_s,0.5592767666501771,0.551622063834519,-0.007654702815658165
Stabilized,ALL,20,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,p_rad_s,0.5022815469359707,0.5002924173304374,-0.001989129605533324
Stabilized,ALL,20,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,position_m,0.5359099499482813,0.132630772328875,-0.40327917761940635
Stabilized,ALL,20,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,q_rad_s,0.21573521014817243,0.2022576195783948,-0.013477590569777625
Stabilized,ALL,20,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,r_rad_s,0.11799079386420185,0.11417464048437681,-0.0038161533798250352
Stabilized,ALL,20,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,roll_deg,2.144182637354026,1.1706358324685677,-0.9735468048854581
Stabilized,ALL,20,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,velocity_m_s,0.2994014529381716,0.12170094363789503,-0.1777005093002766
Stabilized,ALL,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,attitude_deg,4.80603627514322,1.8361716909319175,-2.9698645842113027
Stabilized,ALL,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,body_rate_rad_s,0.603784112804879,0.5810076962341143,-0.02277641657076468
Stabilized,ALL,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,p_rad_s,0.4949178917846169,0.5026774216951305,0.007759529910513596
Stabilized,ALL,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,position_m,0.11727139402902302,0.024795060652330104,-0.09247633337669292
Stabilized,ALL,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,q_rad_s,0.3133325225593842,0.25969833473579573,-0.053634187823588475
Stabilized,ALL,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,r_rad_s,0.14608494066449404,0.12694995385288016,-0.01913498681161388
Stabilized,ALL,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,roll_deg,3.8073273922079447,1.6425956786057645,-2.16473171360218
Stabilized,ALL,20,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,velocity_m_s,0.43924752819445684,0.2797687204207922,-0.15947880777366463
Stabilized,ALL,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,attitude_deg,4.41202917462143,1.8869690523463447,-2.525060122275085
Stabilized,ALL,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,body_rate_rad_s,0.5343380099397016,0.5028045314642404,-0.031533478475461174
Stabilized,ALL,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,p_rad_s,0.3793386862862036,0.3833297747513498,0.003991088465146231
Stabilized,ALL,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,position_m,0.1244451692330792,0.023292938144512654,-0.10115223108856655
Stabilized,ALL,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,q_rad_s,0.343712365212564,0.295825794764986,-0.04788657044757799
Stabilized,ALL,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,r_rad_s,0.15286897376223374,0.13546826564268846,-0.017400708119545277
Stabilized,ALL,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,roll_deg,2.5840135549860217,1.460351746040715,-1.1236618089453068
Stabilized,ALL,20,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,velocity_m_s,0.47452120503228956,0.2354665941122671,-0.23905461092002245
Stabilized,ALL,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,attitude_deg,5.275088885920224,2.04713545004891,-3.2279534358713136
Stabilized,ALL,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,body_rate_rad_s,0.5778056429113808,0.5333625096906051,-0.044443133220775755
Stabilized,ALL,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,p_rad_s,0.469778474543588,0.4550306628972713,-0.014747811646316722
Stabilized,ALL,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,position_m,0.12762881000469853,0.024630923800121645,-0.10299788620457688
Stabilized,ALL,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,q_rad_s,0.2755395129605109,0.233173350539741,-0.042366162420769876
Stabilized,ALL,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,r_rad_s,0.19193513583444802,0.15127697801368434,-0.04065815782076368
Stabilized,ALL,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,roll_deg,3.5369294393199104,1.4912647884588417,-2.0456646508610685
Stabilized,ALL,20,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,velocity_m_s,0.47709201111873845,0.2151562451310488,-0.26193576598768964
Stabilized,ALL,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,attitude_deg,4.422729727664665,1.6772054272015853,-2.74552430046308
Stabilized,ALL,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,body_rate_rad_s,0.5692664339328969,0.4839205097879278,-0.08534592414496911
Stabilized,ALL,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,p_rad_s,0.45985160348089255,0.4146606659375018,-0.04519093754339076
Stabilized,ALL,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,position_m,0.13712267256484176,0.018350337604893716,-0.11877233495994804
Stabilized,ALL,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,q_rad_s,0.29856327476110794,0.22184128583109342,-0.07672198893001453
Stabilized,ALL,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,r_rad_s,0.1528777972169832,0.11313384459283342,-0.03974395262414977
Stabilized,ALL,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,roll_deg,3.068744707138293,1.2891797001544785,-1.7795650069838145
Stabilized,ALL,20,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,velocity_m_s,0.47369099794798175,0.18105396431189805,-0.29263703363608373
Stabilized,ALL,20,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,attitude_deg,5.64135457083474,1.5849917899496202,-4.05636278088512
Stabilized,ALL,20,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,body_rate_rad_s,0.5593585401422222,0.48590067551871857,-0.07345786462350362
Stabilized,ALL,20,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,p_rad_s,0.4309840969308861,0.40701855247498847,-0.023965544455897603
Stabilized,ALL,20,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,position_m,0.12056995667755709,0.029824920678258898,-0.09074503599929819
Stabilized,ALL,20,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,q_rad_s,0.30307518380307386,0.22596128587179376,-0.0771138979312801
Stabilized,ALL,20,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,r_rad_s,0.18687674591350945,0.13870228216683203,-0.048174463746677415
Stabilized,ALL,20,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,roll_deg,3.0821499348650434,1.0007381933008126,-2.0814117415642306
Stabilized,ALL,20,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,velocity_m_s,0.37687489631611254,0.17433372179828888,-0.20254117451782366
Stabilized,ALL,20,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,attitude_deg,4.085022923671848,1.6473637695669083,-2.4376591541049395
Stabilized,ALL,20,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,body_rate_rad_s,0.5920094257429643,0.5189777571527298,-0.07303166859023458
Stabilized,ALL,20,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,p_rad_s,0.492440390974669,0.42130869155326933,-0.07113169942139969
Stabilized,ALL,20,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,position_m,0.13044909245866457,0.028793793493030545,-0.10165529896563402
Stabilized,ALL,20,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,q_rad_s,0.2823353049915207,0.2675011430483946,-0.01483416194312609
Stabilized,ALL,20,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,r_rad_s,0.16611248920322902,0.13944049851290757,-0.026671990690321445
Stabilized,ALL,20,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,roll_deg,2.418919490234352,1.0935023338416483,-1.3254171563927037
Stabilized,ALL,20,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,velocity_m_s,0.37640177141165604,0.26016606745325255,-0.11623570395840349
Stabilized,ALL,20,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,attitude_deg,4.2265908351113595,1.4347760875815603,-2.7918147475297994
Stabilized,ALL,20,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,body_rate_rad_s,0.537284946277726,0.5225310715613763,-0.014753874716349702
Stabilized,ALL,20,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,p_rad_s,0.44952279624247443,0.44874242068395437,-0.0007803755585200634
Stabilized,ALL,20,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,position_m,0.13384100894563677,0.02033511974499653,-0.11350588920064025
Stabilized,ALL,20,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,q_rad_s,0.23513534421168547,0.23460635601192223,-0.0005289881997632417
Stabilized,ALL,20,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,r_rad_s,0.1763854250216336,0.12706491187023167,-0.04932051315140193
Stabilized,ALL,20,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,roll_deg,3.0639180575561418,1.085461753651974,-1.9784563039041678
Stabilized,ALL,20,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,velocity_m_s,0.4990065274793447,0.17403257706404007,-0.32497395041530464
Stabilized,ALL,20,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,attitude_deg,4.4615263299651255,1.7449779383044586,-2.716548391660667
Stabilized,ALL,20,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,body_rate_rad_s,0.6095205068112829,0.5228722073351638,-0.08664829947611907
Stabilized,ALL,20,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,p_rad_s,0.48758726588454865,0.43267626310845353,-0.05491100277609512
Stabilized,ALL,20,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,position_m,0.1609376705538542,0.032633798022895504,-0.12830387253095868
Stabilized,ALL,20,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,q_rad_s,0.31348342286003483,0.2132477915980273,-0.10023563126200755
Stabilized,ALL,20,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,r_rad_s,0.18392085955403145,0.20014073383325293,0.016219874279221475
Stabilized,ALL,20,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,roll_deg,3.283976845355159,1.2218879381042007,-2.0620889072509585
Stabilized,ALL,20,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,velocity_m_s,0.6828816448641,0.5239005619601513,-0.15898108290394863
Stabilized,ALL,25,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,attitude_deg,4.166005104752479,1.5792780974613307,-2.586727007291148
Stabilized,ALL,25,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,body_rate_rad_s,0.6555534578702021,0.6223972215339827,-0.03315623633621945
Stabilized,ALL,25,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,p_rad_s,0.5776334203760816,0.5535365642017833,-0.024096856174298242
Stabilized,ALL,25,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,position_m,0.09558464641847268,0.014898302239821795,-0.08068634417865089
Stabilized,ALL,25,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,q_rad_s,0.2580022021068627,0.23279593547292723,-0.025206266633935465
Stabilized,ALL,25,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,r_rad_s,0.17086491918444757,0.1628003070377394,-0.008064612146708172
Stabilized,ALL,25,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,roll_deg,2.751629796372816,1.1331691207034427,-1.6184606756693733
Stabilized,ALL,25,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,velocity_m_s,0.3533012155231832,0.12305402671857625,-0.23024718880460698
Stabilized,ALL,25,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,attitude_deg,3.9397256620261154,1.4340719349685642,-2.505653727057551
Stabilized,ALL,25,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,body_rate_rad_s,0.6179517789707035,0.5775991571924581,-0.04035262177824539
Stabilized,ALL,25,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,p_rad_s,0.5478806905279291,0.5133721827590344,-0.03450850776889469
Stabilized,ALL,25,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,position_m,0.27311814364730436,0.06022949252261605,-0.2128886511246883
Stabilized,ALL,25,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,q_rad_s,0.24316574423334283,0.22022241267512124,-0.02294333155822159
Stabilized,ALL,25,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,r_rad_s,0.1492450103106178,0.146734564190553,-0.002510446120064791
Stabilized,ALL,25,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,roll_deg,2.7850928688090444,1.1621495894954734,-1.622943279313571
Stabilized,ALL,25,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,velocity_m_s,0.3347779444134304,0.12209090226673869,-0.2126870421466917
Stabilized,ALL,25,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,attitude_deg,4.43201833569682,1.280453090210928,-3.151565245485892
Stabilized,ALL,25,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,body_rate_rad_s,0.8501129496192683,0.8084243565832675,-0.04168859303600081
Stabilized,ALL,25,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,p_rad_s,0.8123626812189957,0.7691836241181979,-0.043179057100797835
Stabilized,ALL,25,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,position_m,0.14832813307582474,0.02764662443549698,-0.12068150864032776
Stabilized,ALL,25,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,q_rad_s,0.21142636699602294,0.21152622416909125,9.985717306831843e-05
Stabilized,ALL,25,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,r_rad_s,0.1325840987168117,0.13012791909433327,-0.0024561796224784327
Stabilized,ALL,25,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,roll_deg,2.938187323635456,0.9299174049811851,-2.0082699186542707
Stabilized,ALL,25,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,velocity_m_s,0.35841733211233984,0.12349769374250698,-0.23491963836983287
Stabilized,ALL,25,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,attitude_deg,4.673307712165353,1.5473778936997657,-3.125929818465587
Stabilized,ALL,25,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,body_rate_rad_s,0.6860250721179911,0.6322090204520793,-0.05381605166591186
Stabilized,ALL,25,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,p_rad_s,0.5690948779960657,0.559001203862466,-0.01009367413359974
Stabilized,ALL,25,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,position_m,0.1208716053423502,0.02338073413154583,-0.09749087121080437
Stabilized,ALL,25,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,q_rad_s,0.3487866417257639,0.2661819183007,-0.08260472342506392
Stabilized,ALL,25,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,r_rad_s,0.1581154551251512,0.12715045107588094,-0.030965004049270273
Stabilized,ALL,25,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,roll_deg,3.1491727210675227,1.2693513062463773,-1.8798214148211454
Stabilized,ALL,25,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,velocity_m_s,0.46622812102957517,0.34412155251335075,-0.12210656851622442
Stabilized,ALL,25,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,attitude_deg,3.5629724860914056,1.3131609845832666,-2.2498115015081392
Stabilized,ALL,25,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,body_rate_rad_s,0.5939658247298668,0.5722573856046377,-0.02170843912522913
Stabilized,ALL,25,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,p_rad_s,0.5233323136326827,0.5160002794455348,-0.0073320341871478956
Stabilized,ALL,25,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,position_m,0.11141899516365204,0.013875755321644548,-0.0975432398420075
Stabilized,ALL,25,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,q_rad_s,0.24787726289171652,0.20150638624638018,-0.046370876645336345
Stabilized,ALL,25,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,r_rad_s,0.1318230813466383,0.14354096955504528,0.011717888208406968
Stabilized,ALL,25,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,roll_deg,2.378336703032938,0.9621655617195047,-1.4161711413134332
Stabilized,ALL,25,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,velocity_m_s,0.3070705981537415,0.10785251843486916,-0.19921807971887234
Stabilized,ALL,25,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,attitude_deg,3.049696481519515,1.2540177775059822,-1.7956787040135327
Stabilized,ALL,25,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,body_rate_rad_s,0.6163977137863651,0.5954140503374771,-0.020983663448888024
Stabilized,ALL,25,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,p_rad_s,0.552803726354579,0.5361029079534362,-0.016700818401142792
Stabilized,ALL,25,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,position_m,0.23267280226728773,0.045443348329654874,-0.18722945393763285
Stabilized,ALL,25,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,q_rad_s,0.24677911356684454,0.22815451221051294,-0.018624601356331594
Stabilized,ALL,25,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,r_rad_s,0.11569503849725093,0.12260601649758829,0.006910978000337353
Stabilized,ALL,25,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,roll_deg,2.171812877013627,0.8779870701192838,-1.2938258068943433
Stabilized,ALL,25,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,velocity_m_s,0.26514511329746493,0.10720784314345179,-0.15793727015401315
Stabilized,ALL,25,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,attitude_deg,3.4911349898855826,1.4874061771205163,-2.0037288127650665
Stabilized,ALL,25,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,body_rate_rad_s,0.6522305356086635,0.6406390852167748,-0.011591450391888691
Stabilized,ALL,25,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,p_rad_s,0.5919842829601917,0.5832112382872209,-0.008773044672970798
Stabilized,ALL,25,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,position_m,0.5440790657900413,0.11087214456230088,-0.4332069212277404
Stabilized,ALL,25,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,q_rad_s,0.24071459251768046,0.22414066264541943,-0.01657392987226103
Stabilized,ALL,25,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,r_rad_s,0.1300805006034266,0.14137600913322515,0.011295508529798548
Stabilized,ALL,25,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,roll_deg,2.0310960842801475,1.079242988802186,-0.9518530954779616
Stabilized,ALL,25,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,velocity_m_s,0.32706055536476925,0.1264648712682189,-0.20059568409655035
Stabilized,ALL,25,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,attitude_deg,3.4463682416687416,1.385623035564546,-2.0607452061041958
Stabilized,ALL,25,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,body_rate_rad_s,0.6723826862975472,0.6548909617797524,-0.017491724517794793
Stabilized,ALL,25,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,p_rad_s,0.5803042748772582,0.5796814535310304,-0.0006228213462278198
Stabilized,ALL,25,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,position_m,0.24315590382101174,0.06378471378287136,-0.1793711900381404
Stabilized,ALL,25,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,q_rad_s,0.3011370578389813,0.2654534715952747,-0.0356835862437066
Stabilized,ALL,25,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,r_rad_s,0.15680431492648328,0.1494787385223281,-0.007325576404155182
Stabilized,ALL,25,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,roll_deg,2.4122859740423563,1.0313940988315238,-1.3808918752108326
Stabilized,ALL,25,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,velocity_m_s,0.5465751765790646,0.31624362795185623,-0.2303315486272084
Stabilized,ALL,25,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,attitude_deg,3.6093629874053756,1.3795055472030515,-2.2298574402023243
Stabilized,ALL,25,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,body_rate_rad_s,0.5889797934704938,0.5743546358222505,-0.014625157648243237
Stabilized,ALL,25,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,p_rad_s,0.5282244963293328,0.5233458360590787,-0.004878660270254076
Stabilized,ALL,25,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,position_m,0.6696790766623059,0.1259309123080572,-0.5437481643542487
Stabilized,ALL,25,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,q_rad_s,0.22662619704891965,0.20349155163183438,-0.023134645417085264
Stabilized,ALL,25,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,r_rad_s,0.1284180122128574,0.1206924353217154,-0.007725576891141991
Stabilized,ALL,25,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,roll_deg,2.4503767915059878,0.9814395154254413,-1.4689372760805464
Stabilized,ALL,25,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,velocity_m_s,0.36480034206098005,0.12038600024671986,-0.2444143418142602
Stabilized,ALL,25,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,attitude_deg,6.26518667653698,1.751765018300467,-4.513421658236513
Stabilized,ALL,25,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,body_rate_rad_s,0.47422230889690065,0.4760713580813221,0.0018490491844214696
Stabilized,ALL,25,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,p_rad_s,0.3880150110650385,0.4067042227153858,0.018689211650347315
Stabilized,ALL,25,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,position_m,0.1559649161860881,0.025426598775535898,-0.1305383174105522
Stabilized,ALL,25,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,q_rad_s,0.24310093179201905,0.21972416253425697,-0.02337676925776208
Stabilized,ALL,25,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,r_rad_s,0.12071977420111933,0.1118849400414363,-0.00883483415968303
Stabilized,ALL,25,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,roll_deg,4.6989979505977,1.3655128909387446,-3.3334850596589556
Stabilized,ALL,25,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,velocity_m_s,0.44408186212498707,0.16117576687788351,-0.28290609524710353
Stabilized,ALL,25,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,attitude_deg,5.076831071821832,1.6405264566079663,-3.4363046152138663
Stabilized,ALL,25,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,body_rate_rad_s,0.6037371447957467,0.5258522456720702,-0.07788489912367647
