mode,pattern,step,cohort,seed,metric,continuous,local100ms,local_minus_continuous
Mission,sustained,5,ALL,23,position_m,0.0234500810579608,0.0234500810579608,0.0
Mission,sustained,5,ALL,23,q_rad_s,0.19141675244275771,0.19141675231842428,-1.2433343243856143e-10
Mission,sustained,5,ALL,23,r_rad_s,0.13840886149409298,0.1384088614870493,-7.0436712018562275e-12
Mission,sustained,5,ALL,23,roll_deg,1.0410748841347444,1.0410748841347444,0.0
Mission,sustained,5,ALL,23,velocity_m_s,0.12090013615602552,0.12090013615602552,0.0
Mission,sustained,5,ALL,42,attitude_deg,1.3434576809943948,1.3434576794960675,-1.4983272400570513e-09
Mission,sustained,5,ALL,42,body_rate_rad_s,0.5207001735929342,0.5207001736404794,4.7545190007269866e-11
Mission,sustained,5,ALL,42,p_rad_s,0.466917189205158,0.46691718929289555,8.773753945590101e-11
Mission,sustained,5,ALL,42,position_m,0.02306624204057105,0.02306624204057105,0.0
Mission,sustained,5,ALL,42,q_rad_s,0.18746997612331937,0.18746997599800186,-1.2531750637201355e-10
Mission,sustained,5,ALL,42,r_rad_s,0.13066168998396274,0.13066168998377647,-1.8626766795648564e-13
Mission,sustained,5,ALL,42,roll_deg,1.0284122508223492,1.0284122479177948,-2.9045543747940883e-09
Mission,sustained,5,ALL,42,velocity_m_s,0.12104845325713222,0.12104845325962828,2.496058915113508e-12
Mission,sustained,5,Sep17,17,attitude_deg,1.3587860569834236,1.3587860569834236,0.0
Mission,sustained,5,Sep17,17,body_rate_rad_s,0.5228854356616632,0.5228854355749166,-8.674660989527183e-11
Mission,sustained,5,Sep17,17,p_rad_s,0.4691542899252637,0.46915428987626173,-4.9001969149031765e-11
Mission,sustained,5,Sep17,17,position_m,0.016759669538950556,0.016759669538950556,0.0
Mission,sustained,5,Sep17,17,q_rad_s,0.18826441177322123,0.18826441163596763,-1.3725359737648546e-10
Mission,sustained,5,Sep17,17,r_rad_s,0.1312496558462847,0.13124965583881273,-7.471967489180997e-12
Mission,sustained,5,Sep17,17,roll_deg,1.0444770970470725,1.0444770970470725,0.0
Mission,sustained,5,Sep17,17,velocity_m_s,0.12141327332566652,0.12141327331115151,-1.4515014190585873e-11
Mission,sustained,5,Sep17,23,attitude_deg,1.4039542199496484,1.4039542199496484,0.0
Mission,sustained,5,Sep17,23,body_rate_rad_s,0.517861849474562,0.5178618494181433,-5.641875855388889e-11
Mission,sustained,5,Sep17,23,p_rad_s,0.45847090077508507,0.45847090077508507,0.0
Mission,sustained,5,Sep17,23,position_m,0.01706259849301329,0.01706259849301329,0.0
Mission,sustained,5,Sep17,23,q_rad_s,0.193877664957881,0.19387766477138088,-1.8650012090226653e-10
Mission,sustained,5,Sep17,23,r_rad_s,0.13976645562762693,0.13976645561706147,-1.0565465169420918e-11
Mission,sustained,5,Sep17,23,roll_deg,1.0616665822183333,1.0616665822183333,0.0
Mission,sustained,5,Sep17,23,velocity_m_s,0.12521663184324194,0.12521663184324194,0.0
Mission,sustained,5,Sep17,42,attitude_deg,1.3665926807219166,1.3665926784744256,-2.247491082130182e-09
Mission,sustained,5,Sep17,42,body_rate_rad_s,0.5221689814176858,0.5221689814890035,7.131772949975357e-11
Mission,sustained,5,Sep17,42,p_rad_s,0.4701691462452507,0.47016914637685703,1.3160633693942714e-10
Mission,sustained,5,Sep17,42,position_m,0.016461360996732094,0.016461360996732094,0.0
Mission,sustained,5,Sep17,42,q_rad_s,0.1848284705344413,0.18482847034646507,-1.879762179246569e-10
Mission,sustained,5,Sep17,42,r_rad_s,0.12940837009226455,0.12940837009198516,-2.7938762414692064e-13
Mission,sustained,5,Sep17,42,roll_deg,1.0519274840558306,1.0519274796989988,-4.356831784235737e-09
Mission,sustained,5,Sep17,42,velocity_m_s,0.12231199513379216,0.12231199513753627,3.74410225045807e-12
Mission,sustained,5,Sep7,17,attitude_deg,1.2648684718637937,1.2648684718637937,0.0
Mission,sustained,5,Sep7,17,body_rate_rad_s,0.5170102855380216,0.5170102855380216,0.0
Mission,sustained,5,Sep7,17,p_rad_s,0.4616076307196712,0.4616076307196712,0.0
Mission,sustained,5,Sep7,17,position_m,0.036452095394680424,0.036452095394680424,0.0
Mission,sustained,5,Sep7,17,q_rad_s,0.18638081801778594,0.18638081801778594,0.0
Mission,sustained,5,Sep7,17,r_rad_s,0.13427723694450733,0.13427723694450733,0.0
Mission,sustained,5,Sep7,17,roll_deg,0.9501441473225064,0.9501441473225064,0.0
Mission,sustained,5,Sep7,17,velocity_m_s,0.10893723590521631,0.10893723590521631,0.0
Mission,sustained,5,Sep7,23,attitude_deg,1.3006783202409646,1.3006783202409646,0.0
Mission,sustained,5,Sep7,23,body_rate_rad_s,0.5244772781927449,0.5244772781927449,0.0
Mission,sustained,5,Sep7,23,p_rad_s,0.47011453975567624,0.47011453975567624,0.0
Mission,sustained,5,Sep7,23,position_m,0.03622504618785582,0.03622504618785582,0.0
Mission,sustained,5,Sep7,23,q_rad_s,0.18649492741251114,0.18649492741251114,0.0
Mission,sustained,5,Sep7,23,r_rad_s,0.13569367322702508,0.13569367322702508,0.0
Mission,sustained,5,Sep7,23,roll_deg,0.9998914879675667,0.9998914879675667,0.0
Mission,sustained,5,Sep7,23,velocity_m_s,0.11226714478159264,0.11226714478159264,0.0
Mission,sustained,5,Sep7,42,attitude_deg,1.2971876815393513,1.2971876815393513,0.0
Mission,sustained,5,Sep7,42,body_rate_rad_s,0.5177625579434311,0.5177625579434311,0.0
Mission,sustained,5,Sep7,42,p_rad_s,0.46041327512497265,0.46041327512497265,0.0
Mission,sustained,5,Sep7,42,position_m,0.03627600412824896,0.03627600412824896,0.0
Mission,sustained,5,Sep7,42,q_rad_s,0.19275298730107548,0.19275298730107548,0.0
Mission,sustained,5,Sep7,42,r_rad_s,0.1331683297673591,0.1331683297673591,0.0
Mission,sustained,5,Sep7,42,roll_deg,0.9813817843553868,0.9813817843553868,0.0
Mission,sustained,5,Sep7,42,velocity_m_s,0.11852136950381234,0.11852136950381234,0.0
Mission,sustained,10,ALL,17,attitude_deg,2.0739893705744197,1.3258467604762734,-0.7481426100981463
Mission,sustained,10,ALL,17,body_rate_rad_s,0.5347688848158124,0.5176112966226964,-0.01715758819311597
Mission,sustained,10,ALL,17,p_rad_s,0.47813573675659143,0.46570266799080445,-0.012433068765786981
Mission,sustained,10,ALL,17,position_m,0.045277659363920565,0.021618678792733752,-0.023658980571186813
Mission,sustained,10,ALL,17,q_rad_s,0.19453240345966813,0.18175854777760556,-0.012773855682062574
Mission,sustained,10,ALL,17,r_rad_s,0.1372887574567794,0.13247715395889145,-0.004811603497887951
Mission,sustained,10,ALL,17,roll_deg,1.5150818242701611,1.0176896275100056,-0.49739219676015556
Mission,sustained,10,ALL,17,velocity_m_s,0.16692875281748065,0.11868147549720154,-0.048247277320279114
Mission,sustained,10,ALL,23,attitude_deg,2.1090727021082603,1.357478393765767,-0.7515943083424932
Mission,sustained,10,ALL,23,body_rate_rad_s,0.5328461237930069,0.5066949726291495,-0.026151151163857356
Mission,sustained,10,ALL,23,p_rad_s,0.47024159389370573,0.4490557644117359,-0.021185829481969842
Mission,sustained,10,ALL,23,position_m,0.045503870815902375,0.021693881928476603,-0.023809988887425772
Mission,sustained,10,ALL,23,q_rad_s,0.20903687361634013,0.18929790205463867,-0.019738971561701457
Mission,sustained,10,ALL,23,r_rad_s,0.1339521341617514,0.1362932999947884,0.0023411658330370066
Mission,sustained,10,ALL,23,roll_deg,1.4819620751714322,1.032658572560837,-0.44930350261059515
Mission,sustained,10,ALL,23,velocity_m_s,0.1659432845866227,0.11862850695012704,-0.04731477763649565
Mission,sustained,10,ALL,42,attitude_deg,2.10474415681686,1.3428530657522566,-0.7618910910646035
Mission,sustained,10,ALL,42,body_rate_rad_s,0.5334075135606688,0.5200999784383719,-0.013307535122296987
Mission,sustained,10,ALL,42,p_rad_s,0.4766675441304516,0.46819480750791226,-0.008472736622539334
Mission,sustained,10,ALL,42,position_m,0.04464711783548544,0.021306681129818678,-0.02334043670566676
Mission,sustained,10,ALL,42,q_rad_s,0.19577030973511422,0.1821968946004453,-0.01357341513466892
Mission,sustained,10,ALL,42,r_rad_s,0.13461488071385944,0.13213166163237747,-0.002483219081481969
Mission,sustained,10,ALL,42,roll_deg,1.5504202242117586,1.034622336333797,-0.5157978878779617
Mission,sustained,10,ALL,42,velocity_m_s,0.16843433792476437,0.12156936526878943,-0.04686497265597493
Mission,sustained,10,Sep17,17,attitude_deg,2.1684457899563894,1.3273033658890006,-0.8411424240673888
Mission,sustained,10,Sep17,17,body_rate_rad_s,0.5308769769967537,0.5090940896713636,-0.021782887325390132
Mission,sustained,10,Sep17,17,p_rad_s,0.471875599707296,0.4567936642963445,-0.015081935410951486
Mission,sustained,10,Sep17,17,position_m,0.03413292106934251,0.016468126241022764,-0.017664794828319744
Mission,sustained,10,Sep17,17,q_rad_s,0.19833917682818347,0.1814070699111006,-0.016932106917082884
Mission,sustained,10,Sep17,17,r_rad_s,0.13929764401857306,0.13175357182487704,-0.0075440721936960164
Mission,sustained,10,Sep17,17,roll_deg,1.6337495938278959,1.0146998070709494,-0.6190497867569464
Mission,sustained,10,Sep17,17,velocity_m_s,0.174804845972138,0.12307875817331838,-0.05172608779881961
Mission,sustained,10,Sep17,23,attitude_deg,2.1969938095833985,1.3318468080110255,-0.865147001572373
Mission,sustained,10,Sep17,23,body_rate_rad_s,0.5295657637427068,0.5057925014677022,-0.023773262275004647
Mission,sustained,10,Sep17,23,p_rad_s,0.46139258971775043,0.44481115149165174,-0.0165814382260987
Mission,sustained,10,Sep17,23,position_m,0.034708445010385135,0.01663644643889633,-0.018071998571488803
Mission,sustained,10,Sep17,23,q_rad_s,0.22224922742871675,0.19469671758219817,-0.02755250984651858
Mission,sustained,10,Sep17,23,r_rad_s,0.1332920729291832,0.1403969734006362,0.007104900471453013
Mission,sustained,10,Sep17,23,roll_deg,1.5459507600792057,0.9883585245488483,-0.5575922355303574
Mission,sustained,10,Sep17,23,velocity_m_s,0.17026469559987215,0.12484750310569348,-0.045417192494178665
Mission,sustained,10,Sep17,42,attitude_deg,2.2069456923126296,1.3479498799445504,-0.8589958123680792
Mission,sustained,10,Sep17,42,body_rate_rad_s,0.5314237973202812,0.5196495663796975,-0.011774230940583719
Mission,sustained,10,Sep17,42,p_rad_s,0.47049128310688015,0.46717395936338113,-0.0033173237434990233
Mission,sustained,10,Sep17,42,position_m,0.0332386950659711,0.016093720788399924,-0.017144974277571178
Mission,sustained,10,Sep17,42,q_rad_s,0.20378049969021175,0.18441975289397203,-0.019360746796239725
Mission,sustained,10,Sep17,42,r_rad_s,0.1383806167631131,0.13207576707741203,-0.0063048496857010805
Mission,sustained,10,Sep17,42,roll_deg,1.6708517830591603,1.0368919954193445,-0.6339597876398158
Mission,sustained,10,Sep17,42,velocity_m_s,0.17018864497321684,0.12491475052595669,-0.045273894447260155
Mission,sustained,10,Sep7,17,attitude_deg,1.8850765318104798,1.322933549650819,-0.5621429821596609
Mission,sustained,10,Sep7,17,body_rate_rad_s,0.5425527004539297,0.5346457105253622,-0.00790698992856742
Mission,sustained,10,Sep7,17,p_rad_s,0.49065601085518223,0.4835206753797243,-0.007135335475457916
Mission,sustained,10,Sep7,17,position_m,0.0675671359530767,0.03191978389615571,-0.03564735205692099
Mission,sustained,10,Sep7,17,q_rad_s,0.18691885672263742,0.1824615035106154,-0.004457353212022008
Mission,sustained,10,Sep7,17,r_rad_s,0.13327098433319212,0.13392431822692025,0.0006533338937281252
Mission,sustained,10,Sep7,17,roll_deg,1.2777462851546924,1.023669268388118,-0.25407701676657446
Mission,sustained,10,Sep7,17,velocity_m_s,0.15117656650816594,0.10988691014496782,-0.04128965636319812
Mission,sustained,10,Sep7,23,attitude_deg,1.9332304871579842,1.4087415652752506,-0.5244889218827335
Mission,sustained,10,Sep7,23,body_rate_rad_s,0.539406843893607,0.5084999149520445,-0.03090692894156255
Mission,sustained,10,Sep7,23,p_rad_s,0.4879396022456164,0.45754499025190426,-0.03039461199371213
Mission,sustained,10,Sep7,23,position_m,0.06709472242693687,0.031808752907637156,-0.035285969519299715
Mission,sustained,10,Sep7,23,q_rad_s,0.18261216599158686,0.17850027099951968,-0.004111894992067183
Mission,sustained,10,Sep7,23,r_rad_s,0.1352722566268878,0.12808595318309277,-0.0071863034437950335
Mission,sustained,10,Sep7,23,roll_deg,1.3539847053558849,1.1212586685848145,-0.2327260367710704
Mission,sustained,10,Sep7,23,velocity_m_s,0.1573004625601238,0.10619051463899415,-0.05110994792112966
Mission,sustained,10,Sep7,42,attitude_deg,1.9003410858253216,1.3326594373676688,-0.5676816484576528
Mission,sustained,10,Sep7,42,body_rate_rad_s,0.5373749460414441,0.5210008025557203,-0.016374143485723747
Mission,sustained,10,Sep7,42,p_rad_s,0.48902006617759447,0.47023650379697446,-0.01878356238062001
Mission,sustained,10,Sep7,42,position_m,0.0674639633745141,0.031732601812656185,-0.03573136156185792
Mission,sustained,10,Sep7,42,q_rad_s,0.17974992982491925,0.17775117801339183,-0.0019987518115274217
Mission,sustained,10,Sep7,42,r_rad_s,0.1270834086153521,0.13224345074230828,0.005160042126956171
Mission,sustained,10,Sep7,42,roll_deg,1.3095571065169551,1.0300830181627016,-0.27947408835425347
Mission,sustained,10,Sep7,42,velocity_m_s,0.1649257238278594,0.11487859475445493,-0.05004712907340446
Mission,sustained,15,ALL,17,attitude_deg,2.683812570223768,1.2998661599403847,-1.3839464102833832
Mission,sustained,15,ALL,17,body_rate_rad_s,0.546080185616633,0.5310815696187828,-0.014998615997850129
Mission,sustained,15,ALL,17,p_rad_s,0.4857702660923335,0.471437897917181,-0.014332368175152488
Mission,sustained,15,ALL,17,position_m,0.07000016882993289,0.022210035300163748,-0.047790133529769144
Mission,sustained,15,ALL,17,q_rad_s,0.20153174216009231,0.2023152123548577,0.0007834701947653788
Mission,sustained,15,ALL,17,r_rad_s,0.14029351033272078,0.13289978117612672,-0.007393729156594059
Mission,sustained,15,ALL,17,roll_deg,1.9180239999147803,0.9470368305680972,-0.9709871693466832
Mission,sustained,15,ALL,17,velocity_m_s,0.2037068377921121,0.12144838328988893,-0.08225845450222317
Mission,sustained,15,ALL,23,attitude_deg,2.717461316491135,1.347907177094929,-1.3695541393962063
Mission,sustained,15,ALL,23,body_rate_rad_s,0.5423310907085306,0.5315593676640272,-0.010771723044503356
Mission,sustained,15,ALL,23,p_rad_s,0.47950937733110505,0.46655582564158987,-0.012953551689515175
Mission,sustained,15,ALL,23,position_m,0.0701846612616183,0.02224169000661402,-0.04794297125500428
Mission,sustained,15,ALL,23,q_rad_s,0.21016513641188328,0.2117878407216975,0.0016227043098142324
Mission,sustained,15,ALL,23,r_rad_s,0.13558863865638118,0.13756223472399498,0.0019735960676137976
Mission,sustained,15,ALL,23,roll_deg,1.8734858553314284,0.982426108565655,-0.8910597467657734
Mission,sustained,15,ALL,23,velocity_m_s,0.20747500955984463,0.12307678087455794,-0.0843982286852867
Mission,sustained,15,ALL,42,attitude_deg,2.705983373023006,1.3142690296476212,-1.391714343375385
Mission,sustained,15,ALL,42,body_rate_rad_s,0.5434196443369539,0.5309895485796859,-0.012430095757267945
Mission,sustained,15,ALL,42,p_rad_s,0.48609879517597426,0.4737907954221257,-0.012307999753848553
Mission,sustained,15,ALL,42,position_m,0.06848545714750988,0.022139694573099587,-0.046345762574410296
Mission,sustained,15,ALL,42,q_rad_s,0.19469730977268176,0.1967936129479214,0.002096303175239622
Mission,sustained,15,ALL,42,r_rad_s,0.13921659540161016,0.13277204394190617,-0.00644455145970399
Mission,sustained,15,ALL,42,roll_deg,1.9434343926861908,0.9688861238607611,-0.9745482688254297
Mission,sustained,15,ALL,42,velocity_m_s,0.20574115574488264,0.12441765523854653,-0.0813235005063361
Mission,sustained,15,Sep17,17,attitude_deg,2.9104965100332345,1.3453868820273933,-1.5651096280058412
Mission,sustained,15,Sep17,17,body_rate_rad_s,0.5596450742876942,0.5260322364589659,-0.03361283782872826
Mission,sustained,15,Sep17,17,p_rad_s,0.4991964408362828,0.4673430773473207,-0.03185336348896206
Mission,sustained,15,Sep17,17,position_m,0.054490334501538874,0.017060999407186726,-0.037429335094352145
Mission,sustained,15,Sep17,17,q_rad_s,0.20186801867358453,0.20213977674494113,0.00027175807135659813
Mission,sustained,15,Sep17,17,r_rad_s,0.14814341427263478,0.1273485619246192,-0.020794852348015563
Mission,sustained,15,Sep17,17,roll_deg,2.173892375657135,0.9810287035779395,-1.1928636720791956
Mission,sustained,15,Sep17,17,velocity_m_s,0.2133981125558796,0.12743838065148577,-0.08595973190439382
Mission,sustained,15,Sep17,23,attitude_deg,2.911087492243059,1.3783590019055014,-1.5327284903375575
Mission,sustained,15,Sep17,23,body_rate_rad_s,0.555855339532848,0.5239437572518346,-0.03191158228101343
Mission,sustained,15,Sep17,23,p_rad_s,0.4888175104169786,0.45877513080171956,-0.03004237961525902
Mission,sustained,15,Sep17,23,position_m,0.055347740848173094,0.01733222939612363,-0.03801551145204946
Mission,sustained,15,Sep17,23,q_rad_s,0.2208294503551729,0.20971568684769584,-0.011113763507477059
Mission,sustained,15,Sep17,23,r_rad_s,0.14174616983522248,0.1366282098413031,-0.005117959993919369
Mission,sustained,15,Sep17,23,roll_deg,2.040376680652175,0.9765672782247594,-1.0638094024274154
Mission,sustained,15,Sep17,23,velocity_m_s,0.21589416806943848,0.1291828112281907,-0.08671135684124778
Mission,sustained,15,Sep17,42,attitude_deg,2.927886215365115,1.3470927902863365,-1.5807934250787785
Mission,sustained,15,Sep17,42,body_rate_rad_s,0.5522255414892818,0.5269878463051946,-0.02523769518408725
Mission,sustained,15,Sep17,42,p_rad_s,0.4931931667289947,0.4729393097911986,-0.020253856937796133
Mission,sustained,15,Sep17,42,position_m,0.052857995416444294,0.01705475830212067,-0.03580323711432362
Mission,sustained,15,Sep17,42,q_rad_s,0.19723273607078823,0.19028946377586833,-0.006943272294919894
Mission,sustained,15,Sep17,42,r_rad_s,0.14594471436384676,0.12839676526314553,-0.017547949100701232
Mission,sustained,15,Sep17,42,roll_deg,2.166164606839536,0.9803965321133359,-1.1857680747262003
Mission,sustained,15,Sep17,42,velocity_m_s,0.21061884783965784,0.12912910840835476,-0.08148973943130308
Mission,sustained,15,Sep7,17,attitude_deg,2.230444690604834,1.2088247157663679,-1.0216199748384662
Mission,sustained,15,Sep7,17,body_rate_rad_s,0.5189504082745106,0.5411802359384168,0.022229827663906243
Mission,sustained,15,Sep7,17,p_rad_s,0.4589179166044348,0.4796275390569015,0.02070962245246666
Mission,sustained,15,Sep7,17,position_m,0.10101983748672091,0.0325081070861178,-0.06851173040060311
Mission,sustained,15,Sep7,17,q_rad_s,0.2008591891331079,0.20266608357469074,0.0018068944415828292
Mission,sustained,15,Sep7,17,r_rad_s,0.12459370245289281,0.1440022196791417,0.019408517226248895
Mission,sustained,15,Sep7,17,roll_deg,1.4062872484300712,0.8790530845484125,-0.5272341638816588
Mission,sustained,15,Sep7,17,velocity_m_s,0.18432428826457714,0.10946838856669516,-0.07485589969788198
Mission,sustained,15,Sep7,23,attitude_deg,2.3302089649872872,1.2870035274737834,-1.0432054375135038
Mission,sustained,15,Sep7,23,body_rate_rad_s,0.5152825930598958,0.5467905884884124,0.03150799542851668
Mission,sustained,15,Sep7,23,p_rad_s,0.4608931111593581,0.48211721532133045,0.021224104161972346
Mission,sustained,15,Sep7,23,position_m,0.09985850208850873,0.03206061122759479,-0.06779789086091394
Mission,sustained,15,Sep7,23,q_rad_s,0.188836508525304,0.21593214846970082,0.027095639944396815
Mission,sustained,15,Sep7,23,r_rad_s,0.12327357629869862,0.1394302844893787,0.016156708190680075
Mission,sustained,15,Sep7,23,roll_deg,1.5397042046899352,0.9941437692474463,-0.5455604354424889
Mission,sustained,15,Sep7,23,velocity_m_s,0.19063669254065688,0.11086472016729239,-0.07977197237336449
Mission,sustained,15,Sep7,42,attitude_deg,2.262177688338788,1.2486215083701906,-1.0135561799685975
Mission,sustained,15,Sep7,42,body_rate_rad_s,0.525807850032298,0.5389929531286687,0.013185103096370665
Mission,sustained,15,Sep7,42,p_rad_s,0.47191005206993314,0.47549376668398,0.0035837146140468845
Mission,sustained,15,Sep7,42,position_m,0.09974038060964102,0.032309567115057426,-0.0674308134945836
Mission,sustained,15,Sep7,42,q_rad_s,0.18962645717646895,0.2098019112920274,0.02017545411555846
Mission,sustained,15,Sep7,42,r_rad_s,0.12576035747713696,0.14152260129942743,0.015762243822290467
Mission,sustained,15,Sep7,42,roll_deg,1.4979739643794996,0.9458653073556116,-0.552108657023888
Mission,sustained,15,Sep7,42,velocity_m_s,0.19598577155533228,0.11499474889893008,-0.0809910226564022
Mission,sustained,20,ALL,17,attitude_deg,3.3424801253386747,1.3371222016419841,-2.0053579236966907
Mission,sustained,20,ALL,17,body_rate_rad_s,0.5758741881010924,0.5458172045396453,-0.030056983561447037
Mission,sustained,20,ALL,17,p_rad_s,0.5214190075594155,0.49812758772740756,-0.023291419832007942
Mission,sustained,20,ALL,17,position_m,0.09660329798854667,0.020985486487622055,-0.07561781150092461
Mission,sustained,20,ALL,17,q_rad_s,0.19988042823566984,0.17946111384564142,-0.02041931439002842
Mission,sustained,20,ALL,17,r_rad_s,0.13363199617638674,0.12667988261190047,-0.006952113564486273
Mission,sustained,20,ALL,17,roll_deg,2.3952677090628205,1.0309455626623663,-1.3643221464004542
Mission,sustained,20,ALL,17,velocity_m_s,0.2587357031420691,0.12017640847965201,-0.13855929466241712
Mission,sustained,20,ALL,23,attitude_deg,3.4347797479444027,1.3933578172413743,-2.041421930703028
Mission,sustained,20,ALL,23,body_rate_rad_s,0.5680956294531337,0.5398091376792625,-0.028286491773871214
Mission,sustained,20,ALL,23,p_rad_s,0.503376036406499,0.48555549035508294,-0.01782054605141603
Mission,sustained,20,ALL,23,position_m,0.09728193165780492,0.021062010502364118,-0.07621992115544081
Mission,sustained,20,ALL,23,q_rad_s,0.22155379437113346,0.18975749693850744,-0.03179629743262602
Mission,sustained,20,ALL,23,r_rad_s,0.13122778916345448,0.1330429508207758,0.001815161657321318
Mission,sustained,20,ALL,23,roll_deg,2.369960810127138,1.0708924094559296,-1.2990684006712085
Mission,sustained,20,ALL,23,velocity_m_s,0.2652001937838797,0.12451626169554364,-0.14068393208833607
Mission,sustained,20,ALL,42,attitude_deg,3.421967943002606,1.375427849039812,-2.0465400939627942
Mission,sustained,20,ALL,42,body_rate_rad_s,0.5689670501216088,0.5459044019391323,-0.023062648182476497
Mission,sustained,20,ALL,42,p_rad_s,0.5159142410899363,0.499227619620976,-0.016686621468960328
Mission,sustained,20,ALL,42,position_m,0.09457201442740136,0.020722100709878902,-0.07384991371752246
Mission,sustained,20,ALL,42,q_rad_s,0.1929109995775822,0.17795053428252136,-0.014960465295060843
Mission,sustained,20,ALL,42,r_rad_s,0.13512526584032641,0.1255456125459957,-0.00957965329433072
Mission,sustained,20,ALL,42,roll_deg,2.4720951098311406,1.0729342944762836,-1.399160815354857
Mission,sustained,20,ALL,42,velocity_m_s,0.2627631658810118,0.12448814800637954,-0.13827501787463226
Mission,sustained,20,Sep17,17,attitude_deg,3.664588378632703,1.324292480885133,-2.34029589774757
Mission,sustained,20,Sep17,17,body_rate_rad_s,0.5511415275690833,0.5084163103993525,-0.04272521716973077
Mission,sustained,20,Sep17,17,p_rad_s,0.49063228849898377,0.457031020776785,-0.03360126772219879
Mission,sustained,20,Sep17,17,position_m,0.07874068393192532,0.01680405026459367,-0.06193663366733165
Mission,sustained,20,Sep17,17,q_rad_s,0.20791980425161646,0.18702804614237328,-0.02089175810924318
Mission,sustained,20,Sep17,17,r_rad_s,0.1382997264336611,0.11935610384722205,-0.018943622586439043
Mission,sustained,20,Sep17,17,roll_deg,2.7142801491187294,0.9921396717142063,-1.722140477404523
Mission,sustained,20,Sep17,17,velocity_m_s,0.2736808738554882,0.12796321807115316,-0.14571765578433507
Mission,sustained,20,Sep17,23,attitude_deg,3.7012748238565454,1.375824820584484,-2.3254500032720613
Mission,sustained,20,Sep17,23,body_rate_rad_s,0.5376880324923936,0.49992405133632506,-0.03776398115606855
Mission,sustained,20,Sep17,23,p_rad_s,0.4652730337812324,0.43998851192241023,-0.025284521858822184
Mission,sustained,20,Sep17,23,position_m,0.08047972675744029,0.01710758082370031,-0.06337214593373998
Mission,sustained,20,Sep17,23,q_rad_s,0.2306734590721532,0.1967687226306025,-0.033904736441550704
Mission,sustained,20,Sep17,23,r_rad_s,0.13492631634293614,0.1303300468371132,-0.004596269505822953
Mission,sustained,20,Sep17,23,roll_deg,2.5521418964514275,1.0156733144965866,-1.536468581954841
Mission,sustained,20,Sep17,23,velocity_m_s,0.27544660575442964,0.13129727390941467,-0.14414933184501497
Mission,sustained,20,Sep17,42,attitude_deg,3.735270926731836,1.3667349413629237,-2.3685359853689123
Mission,sustained,20,Sep17,42,body_rate_rad_s,0.5420181134241715,0.5072910899647087,-0.03472702345946277
Mission,sustained,20,Sep17,42,p_rad_s,0.4820437711529811,0.45822259031960066,-0.023821180833380418
Mission,sustained,20,Sep17,42,position_m,0.07634144359877817,0.016541594654515535,-0.05979984894426264
Mission,sustained,20,Sep17,42,q_rad_s,0.2035994598660523,0.18057686697798583,-0.023022592888066462
Mission,sustained,20,Sep17,42,r_rad_s,0.1384160688368951,0.11890932441568818,-0.019506744421206937
Mission,sustained,20,Sep17,42,roll_deg,2.762304404438725,1.0415729116306243,-1.7207314928081008
Mission,sustained,20,Sep17,42,velocity_m_s,0.26707768139843535,0.13055416647689697,-0.13652351492153839
Mission,sustained,20,Sep7,17,attitude_deg,2.698263618750618,1.3627816431556865,-1.3354819755949316
Mission,sustained,20,Sep7,17,body_rate_rad_s,0.6253395091651106,0.6206189928202309,-0.004720516344879688
Mission,sustained,20,Sep7,17,p_rad_s,0.5829924456802789,0.5803207216286528,-0.0026717240516260787
Mission,sustained,20,Sep7,17,position_m,0.13232852610178938,0.02934835893367883,-0.10298016716811055
Mission,sustained,20,Sep7,17,q_rad_s,0.18380167620377658,0.16432724925217768,-0.0194744269515989
Mission,sustained,20,Sep7,17,r_rad_s,0.12429653566183807,0.14132744014125737,0.017030904479419295
Mission,sustained,20,Sep7,17,roll_deg,1.7572428289510025,1.108557344558686,-0.6486854843923164
Mission,sustained,20,Sep7,17,velocity_m_s,0.2288453617152308,0.10460278929664972,-0.12424257241858107
Mission,sustained,20,Sep7,23,attitude_deg,2.9017895961201163,1.428423810555155,-1.4733657855649613
Mission,sustained,20,Sep7,23,body_rate_rad_s,0.6289108233746141,0.6195793103651377,-0.009331513009476433
Mission,sustained,20,Sep7,23,p_rad_s,0.5795820416570321,0.5766894472204283,-0.0028925944366038348
Mission,sustained,20,Sep7,23,position_m,0.13088634145853423,0.02897086985969173,-0.1019154715988425
Mission,sustained,20,Sep7,23,q_rad_s,0.20331446496909406,0.17573504555431732,-0.027579419414776735
Mission,sustained,20,Sep7,23,r_rad_s,0.12383073480449115,0.13846875878810108,0.01463802398360993
Mission,sustained,20,Sep7,23,roll_deg,2.005598637478559,1.181330599374615,-0.8242680381039438
Mission,sustained,20,Sep7,23,velocity_m_s,0.24470736984277977,0.11095423726780157,-0.1337531325749782
Mission,sustained,20,Sep7,42,attitude_deg,2.795361975544146,1.3928136643935884,-1.4025483111505577
Mission,sustained,20,Sep7,42,body_rate_rad_s,0.6228649235164831,0.623131025887979,0.0002661023714958244
Mission,sustained,20,Sep7,42,p_rad_s,0.5836551809638468,0.5812376782237269,-0.002417502740119981
Mission,sustained,20,Sep7,42,position_m,0.13103315608464772,0.02908311282060564,-0.10195004326404208
Mission,sustained,20,Sep7,42,q_rad_s,0.17153407900064205,0.17269786889159244,0.0011637898909503952
