mode,pattern,step,cohort,condition,metric,mean,std
Mission,sustained,20,ALL,continuous,r_rad_s,0.13332835039338922,0.0019664006923410323
Mission,sustained,20,ALL,continuous,roll_deg,2.4124412096736996,0.05318882059634932
Mission,sustained,20,ALL,continuous,velocity_m_s,0.26223302093565354,0.003264689887543802
Mission,sustained,20,ALL,local100ms,attitude_deg,1.36863595597439,0.02872644207032412
Mission,sustained,20,ALL,local100ms,body_rate_rad_s,0.5438435813860134,0.003494202750818184
Mission,sustained,20,ALL,local100ms,p_rad_s,0.4943035659011555,0.007595994790780301
Mission,sustained,20,ALL,local100ms,position_m,0.02092319923328836,0.00017830996409667736
Mission,sustained,20,ALL,local100ms,q_rad_s,0.18238971502222343,0.006425233103053184
Mission,sustained,20,ALL,local100ms,r_rad_s,0.128422815326224,0.00404114849227482
Mission,sustained,20,ALL,local100ms,roll_deg,1.058257422198193,0.023674787793930514
Mission,sustained,20,ALL,local100ms,velocity_m_s,0.12306027272719174,0.00249753925766103
Mission,sustained,20,Sep17,continuous,attitude_deg,3.7003780430736946,0.03534980641072766
Mission,sustained,20,Sep17,continuous,body_rate_rad_s,0.5436158911618828,0.006867590750690698
Mission,sustained,20,Sep17,continuous,p_rad_s,0.47931636447773246,0.012897752142877139
Mission,sustained,20,Sep17,continuous,position_m,0.07852061809604793,0.0020779000467796623
Mission,sustained,20,Sep17,continuous,q_rad_s,0.21406424106327396,0.014545306323770806
Mission,sustained,20,Sep17,continuous,r_rad_s,0.13721403720449746,0.0019820781881688377
Mission,sustained,20,Sep17,continuous,roll_deg,2.676242150002961,0.11012373483235188
Mission,sustained,20,Sep17,continuous,velocity_m_s,0.2720683870027844,0.004411327363356256
Mission,sustained,20,Sep17,local100ms,attitude_deg,1.3556174142775135,0.027506273195281327
Mission,sustained,20,Sep17,local100ms,body_rate_rad_s,0.5052104839001288,0.004612624762038236
Mission,sustained,20,Sep17,local100ms,p_rad_s,0.4517473743395986,0.010200886897893528
Mission,sustained,20,Sep17,local100ms,position_m,0.016817741914269838,0.00028324138447665987
Mission,sustained,20,Sep17,local100ms,q_rad_s,0.18812454525032055,0.008151428101203511
Mission,sustained,20,Sep17,local100ms,r_rad_s,0.12286515836667448,0.006468641501287353
Mission,sustained,20,Sep17,local100ms,roll_deg,1.016461965947139,0.02472605468916097
Mission,sustained,20,Sep17,local100ms,velocity_m_s,0.1299382194858216,0.0017502928626439997
Mission,sustained,20,Sep7,continuous,attitude_deg,2.7984717301382935,0.10179861883286648
Mission,sustained,20,Sep7,continuous,body_rate_rad_s,0.6257050853520693,0.0030394836296631705
Mission,sustained,20,Sep7,continuous,p_rad_s,0.5820765561003859,0.002185579155532283
Mission,sustained,20,Sep7,continuous,position_m,0.1314160078816571,0.0007936660255833396
Mission,sustained,20,Sep7,continuous,q_rad_s,0.18621674005783753,0.016027246586370947
Mission,sustained,20,Sep7,continuous,r_rad_s,0.12555697677117275,0.0025970077891869694
Mission,sustained,20,Sep7,continuous,roll_deg,1.8848393290151775,0.12431899412030133
Mission,sustained,20,Sep7,continuous,velocity_m_s,0.24256228880139175,0.012780122891527792
Mission,sustained,20,Sep7,local100ms,attitude_deg,1.3946730393681435,0.03286056134178115
Mission,sustained,20,Sep7,local100ms,body_rate_rad_s,0.6211097763577825,0.0018260126366886553
Mission,sustained,20,Sep7,local100ms,p_rad_s,0.5794159490242693,0.0024053193995961946
Mission,sustained,20,Sep7,local100ms,position_m,0.0291341138713254,0.000193843572567675
Mission,sustained,20,Sep7,local100ms,q_rad_s,0.17092005456602913,0.005908038756635861
Mission,sustained,20,Sep7,local100ms,r_rad_s,0.13953812924532305,0.0015594070816149547
Mission,sustained,20,Sep7,local100ms,roll_deg,1.1418483347003012,0.03677955361855912
Mission,sustained,20,Sep7,local100ms,velocity_m_s,0.10930437920993201,0.004131588474251497
Mission,sustained,25,ALL,continuous,attitude_deg,3.9873700861604804,0.0618534610285045
Mission,sustained,25,ALL,continuous,body_rate_rad_s,0.5509256548383948,0.003447959405594395
Mission,sustained,25,ALL,continuous,p_rad_s,0.4790332493929174,0.006801907485752689
Mission,sustained,25,ALL,continuous,position_m,0.12578672203174004,0.0019426634907698853
Mission,sustained,25,ALL,continuous,q_rad_s,0.2206465257923201,0.01341211226057466
Mission,sustained,25,ALL,continuous,r_rad_s,0.15274346889376747,0.0029533481054208766
Mission,sustained,25,ALL,continuous,roll_deg,2.9028207755408615,0.10851157955763213
Mission,sustained,25,ALL,continuous,velocity_m_s,0.3069045150828244,0.004099751406842152
Mission,sustained,25,ALL,local100ms,attitude_deg,1.3531946804239532,0.03126044551389946
Mission,sustained,25,ALL,local100ms,body_rate_rad_s,0.5119863064652419,0.002495651075362126
Mission,sustained,25,ALL,local100ms,p_rad_s,0.4512118697565306,0.0046892669576879395
Mission,sustained,25,ALL,local100ms,position_m,0.021339780079829947,0.00015150223776130994
Mission,sustained,25,ALL,local100ms,q_rad_s,0.19837627844310102,0.005086984038097079
Mission,sustained,25,ALL,local100ms,r_rad_s,0.13121890116969867,0.002644618973019704
Mission,sustained,25,ALL,local100ms,roll_deg,1.0463285256824888,0.019077548807079195
Mission,sustained,25,ALL,local100ms,velocity_m_s,0.12503222628086832,0.0018966154736129502
Mission,sustained,25,Sep17,continuous,attitude_deg,4.379403621202447,0.09159344534947654
Mission,sustained,25,Sep17,continuous,body_rate_rad_s,0.5685030696399105,0.004728333125438939
Mission,sustained,25,Sep17,continuous,p_rad_s,0.4905323797585321,0.0074792984980299355
Mission,sustained,25,Sep17,continuous,position_m,0.10647072409070395,0.003002804021160484
Mission,sustained,25,Sep17,continuous,q_rad_s,0.23032566047839786,0.019501860668643248
Mission,sustained,25,Sep17,continuous,r_rad_s,0.16524786848049797,0.005744837601371766
Mission,sustained,25,Sep17,continuous,roll_deg,3.272021688058178,0.1970444394659126
Mission,sustained,25,Sep17,continuous,velocity_m_s,0.32287310777457123,0.005661095439119598
Mission,sustained,25,Sep17,local100ms,attitude_deg,1.3830789458651063,0.016462469858954897
Mission,sustained,25,Sep17,local100ms,body_rate_rad_s,0.5189255556224915,0.0029509055417593568
Mission,sustained,25,Sep17,local100ms,p_rad_s,0.4585016785528688,0.0038908527276720465
Mission,sustained,25,Sep17,local100ms,position_m,0.0168466617308787,0.00024970001779062086
Mission,sustained,25,Sep17,local100ms,q_rad_s,0.20035073449158314,0.006658144157359017
Mission,sustained,25,Sep17,local100ms,r_rad_s,0.12799706757419752,0.004219056171948459
Mission,sustained,25,Sep17,local100ms,roll_deg,1.0425925910769893,0.016974245342164067
Mission,sustained,25,Sep17,local100ms,velocity_m_s,0.13052232591518084,0.0014135851275437709
Mission,sustained,25,Sep7,continuous,attitude_deg,3.2033030160765477,0.14850748431837046
Mission,sustained,25,Sep7,continuous,body_rate_rad_s,0.5157708252353638,0.00453998246626797
Mission,sustained,25,Sep7,continuous,p_rad_s,0.45603498866168807,0.006839206935569997
Mission,sustained,25,Sep7,continuous,position_m,0.1644187179138122,0.0007806963987306574
Mission,sustained,25,Sep7,continuous,q_rad_s,0.20128825642016449,0.003494687311680854
Mission,sustained,25,Sep7,continuous,r_rad_s,0.1277346697203065,0.004265770723916788
Mission,sustained,25,Sep7,continuous,roll_deg,2.1644189505062283,0.17591374939952292
Mission,sustained,25,Sep7,continuous,velocity_m_s,0.27496732969933074,0.012288855693148516
Mission,sustained,25,Sep7,local100ms,attitude_deg,1.293426149541647,0.061861214888468734
Mission,sustained,25,Sep7,local100ms,body_rate_rad_s,0.4981078081507428,0.0037829717684244083
Mission,sustained,25,Sep7,local100ms,p_rad_s,0.4366322521638543,0.006395459289440921
Mission,sustained,25,Sep7,local100ms,position_m,0.03032601677773244,6.612307589225748e-05
Mission,sustained,25,Sep7,local100ms,q_rad_s,0.19442736634613675,0.004277651595335989
Mission,sustained,25,Sep7,local100ms,r_rad_s,0.13766256836070095,0.001058391811530551
Mission,sustained,25,Sep7,local100ms,roll_deg,1.0538003948934878,0.05995639417321579
Mission,sustained,25,Sep7,local100ms,velocity_m_s,0.11405202701224337,0.005566266854975337
Mission,sustained,30,ALL,continuous,attitude_deg,4.572369505010756,0.07188807954935068
Mission,sustained,30,ALL,continuous,body_rate_rad_s,0.5691856978953781,0.006254992926493365
Mission,sustained,30,ALL,continuous,p_rad_s,0.49659301401410655,0.010596011161783997
Mission,sustained,30,ALL,continuous,position_m,0.1584253958733533,0.0026857020900973873
Mission,sustained,30,ALL,continuous,q_rad_s,0.21626074393083483,0.01306308837406035
Mission,sustained,30,ALL,continuous,r_rad_s,0.16321944518056267,0.003723022081696743
Mission,sustained,30,ALL,continuous,roll_deg,3.385050793519128,0.1640088744545725
Mission,sustained,30,ALL,continuous,velocity_m_s,0.35813672837276184,0.009523468308429118
Mission,sustained,30,ALL,local100ms,attitude_deg,1.3843827010809473,0.028775415599463627
Mission,sustained,30,ALL,local100ms,body_rate_rad_s,0.5257185188449034,0.0049299244894788355
Mission,sustained,30,ALL,local100ms,p_rad_s,0.46930260271237983,0.008030756958824216
Mission,sustained,30,ALL,local100ms,position_m,0.02141984930647264,0.00019251509484400842
Mission,sustained,30,ALL,local100ms,q_rad_s,0.18830612852637674,0.0035497877342334466
Mission,sustained,30,ALL,local100ms,r_rad_s,0.13679796611234227,0.004294666819694254
Mission,sustained,30,ALL,local100ms,roll_deg,1.0507800857319494,0.016577163157241857
Mission,sustained,30,ALL,local100ms,velocity_m_s,0.12170138095819627,0.0028259354946316394
Mission,sustained,30,Sep17,continuous,attitude_deg,5.063444124521429,0.13359638176515995
Mission,sustained,30,Sep17,continuous,body_rate_rad_s,0.5702521875593956,0.004669196450287508
Mission,sustained,30,Sep17,continuous,p_rad_s,0.4886508023762917,0.008635008062226704
Mission,sustained,30,Sep17,continuous,position_m,0.13837744115182238,0.0041725491189507575
Mission,sustained,30,Sep17,continuous,q_rad_s,0.23180238956259602,0.019084015907916065
Mission,sustained,30,Sep17,continuous,r_rad_s,0.17326289103405712,0.004581168430669483
Mission,sustained,30,Sep17,continuous,roll_deg,3.8069138940057434,0.2811560727204734
Mission,sustained,30,Sep17,continuous,velocity_m_s,0.3728493520648662,0.01035482082774651
Mission,sustained,30,Sep17,local100ms,attitude_deg,1.4174424377337627,0.030307927396465796
Mission,sustained,30,Sep17,local100ms,body_rate_rad_s,0.5140938272404,0.003760041217147746
Mission,sustained,30,Sep17,local100ms,p_rad_s,0.45536841922884014,0.00880351251552966
Mission,sustained,30,Sep17,local100ms,position_m,0.016299544871645765,0.00021530201607387707
Mission,sustained,30,Sep17,local100ms,q_rad_s,0.1931098064578527,0.00528750090795713
Mission,sustained,30,Sep17,local100ms,r_rad_s,0.13515765192842855,0.007569677809159641
Mission,sustained,30,Sep17,local100ms,roll_deg,1.0613664191583088,0.009380332775796788
Mission,sustained,30,Sep17,local100ms,velocity_m_s,0.1272992186582678,0.003123295273978428
Mission,sustained,30,Sep7,continuous,attitude_deg,3.590220265989411,0.15227856930279535
Mission,sustained,30,Sep7,continuous,body_rate_rad_s,0.5670527185673432,0.011547922278258498
Mission,sustained,30,Sep7,continuous,p_rad_s,0.5124774372897362,0.014923803423771071
Mission,sustained,30,Sep7,continuous,position_m,0.19852130531641518,0.0011265213107895403
Mission,sustained,30,Sep7,continuous,q_rad_s,0.18517745266731236,0.006543458867347453
Mission,sustained,30,Sep7,continuous,r_rad_s,0.1431325534735737,0.0025413046750627035
Mission,sustained,30,Sep7,continuous,roll_deg,2.5413245925458976,0.17548757836191026
Mission,sustained,30,Sep7,continuous,velocity_m_s,0.3287114809885528,0.015066304485652557
Mission,sustained,30,Sep7,local100ms,attitude_deg,1.3182632277753157,0.030349764082617622
Mission,sustained,30,Sep7,local100ms,body_rate_rad_s,0.5489679020539101,0.00739920129685806
Mission,sustained,30,Sep7,local100ms,p_rad_s,0.4971709696794593,0.006678743182910085
Mission,sustained,30,Sep7,local100ms,position_m,0.03166045817612638,0.0003671391406495665
Mission,sustained,30,Sep7,local100ms,q_rad_s,0.1786987726634248,0.004604724658268028
Mission,sustained,30,Sep7,local100ms,r_rad_s,0.14007859448016974,0.0022570572619008454
Mission,sustained,30,Sep7,local100ms,roll_deg,1.0296074188792301,0.03261039876620012
Mission,sustained,30,Sep7,local100ms,velocity_m_s,0.11050570555805321,0.004477846235981371
Mission,sustained,35,ALL,continuous,attitude_deg,5.064219691218888,0.1177359201341094
Mission,sustained,35,ALL,continuous,body_rate_rad_s,0.5506890222405029,0.008216703098066396
Mission,sustained,35,ALL,continuous,p_rad_s,0.45815475956746776,0.005853231974640449
Mission,sustained,35,ALL,continuous,position_m,0.19566384320285615,0.0036082240640871953
Mission,sustained,35,ALL,continuous,q_rad_s,0.2490016713618909,0.027160869178337283
Mission,sustained,35,ALL,continuous,r_rad_s,0.16815972007109883,0.003095827741995961
Mission,sustained,35,ALL,continuous,roll_deg,3.780111417179242,0.23201779213578277
Mission,sustained,35,ALL,continuous,velocity_m_s,0.4066306457109888,0.005231592591291299
Mission,sustained,35,ALL,local100ms,attitude_deg,1.3223769167703558,0.020330289387788265
Mission,sustained,35,ALL,local100ms,body_rate_rad_s,0.5150721165137253,0.002303174409341018
Mission,sustained,35,ALL,local100ms,p_rad_s,0.4547096953513226,0.006798579405564033
Mission,sustained,35,ALL,local100ms,position_m,0.021819346352241798,0.00011709928966316949
Mission,sustained,35,ALL,local100ms,q_rad_s,0.1954447600654429,0.007663503971479431
Mission,sustained,35,ALL,local100ms,r_rad_s,0.1388033613228203,0.0035989778613022346
Mission,sustained,35,ALL,local100ms,roll_deg,0.9986807810288124,0.016481946760915304
Mission,sustained,35,ALL,local100ms,velocity_m_s,0.12143912931608374,0.002522143872443617
Mission,sustained,35,Sep17,continuous,attitude_deg,5.632304854095996,0.20867896876646627
Mission,sustained,35,Sep17,continuous,body_rate_rad_s,0.5436651670293529,0.013009867031139988
Mission,sustained,35,Sep17,continuous,p_rad_s,0.4382300092432534,0.008229576118373057
Mission,sustained,35,Sep17,continuous,position_m,0.1753488221025041,0.005562870720216075
Mission,sustained,35,Sep17,continuous,q_rad_s,0.25985091650001685,0.03398340677150808
Mission,sustained,35,Sep17,continuous,r_rad_s,0.18467961549481837,0.0055734775199358134
Mission,sustained,35,Sep17,continuous,roll_deg,4.302554240023787,0.3791666080624621
Mission,sustained,35,Sep17,continuous,velocity_m_s,0.4264588527720487,0.00687597389891281
Mission,sustained,35,Sep17,local100ms,attitude_deg,1.2892559435389257,0.007933055305497158
Mission,sustained,35,Sep17,local100ms,body_rate_rad_s,0.48972763568417105,0.0018665330696611727
Mission,sustained,35,Sep17,local100ms,p_rad_s,0.42951338321688803,0.006780625874664407
Mission,sustained,35,Sep17,local100ms,position_m,0.01686754849574493,0.00014862832977419627
Mission,sustained,35,Sep17,local100ms,q_rad_s,0.1897646847531788,0.008620169524187527
Mission,sustained,35,Sep17,local100ms,r_rad_s,0.13649879441768217,0.006299827275748265
Mission,sustained,35,Sep17,local100ms,roll_deg,0.9575172995994788,0.021009018490927178
Mission,sustained,35,Sep17,local100ms,velocity_m_s,0.12405952614321153,0.0017946273702901863
Mission,sustained,35,Sep7,continuous,attitude_deg,3.928049365464673,0.18706624834889518
Mission,sustained,35,Sep7,continuous,body_rate_rad_s,0.5647367326628029,0.0032688085764135235
Mission,sustained,35,Sep7,continuous,p_rad_s,0.49800426021589644,0.01018059954245735
Mission,sustained,35,Sep7,continuous,position_m,0.23629388540356025,0.0006274977272520887
Mission,sustained,35,Sep7,continuous,q_rad_s,0.22730318108563888,0.015131435422463261
Mission,sustained,35,Sep7,continuous,r_rad_s,0.13511992922365973,0.0030777963095598116
Mission,sustained,35,Sep7,continuous,roll_deg,2.73522577149015,0.20327289633771708
Mission,sustained,35,Sep7,continuous,velocity_m_s,0.36697423158886916,0.016675335151024942
Mission,sustained,35,Sep7,local100ms,attitude_deg,1.3886188632332164,0.051768722946564025
Mission,sustained,35,Sep7,local100ms,body_rate_rad_s,0.5657610781728338,0.004195347509490177
Mission,sustained,35,Sep7,local100ms,p_rad_s,0.5051023196201918,0.006849455319101443
Mission,sustained,35,Sep7,local100ms,position_m,0.031722942065235536,5.6486950507012475e-05
Mission,sustained,35,Sep7,local100ms,q_rad_s,0.20680491068997106,0.006831201793815052
Mission,sustained,35,Sep7,local100ms,r_rad_s,0.1434124951330966,0.0018966946063324578
Mission,sustained,35,Sep7,local100ms,roll_deg,1.0810077438874794,0.05604088211951569
Mission,sustained,35,Sep7,local100ms,velocity_m_s,0.11619833566182813,0.004004989083496911
Mission,sustained,40,ALL,continuous,attitude_deg,5.559884420083725,0.14726190339645087
Mission,sustained,40,ALL,continuous,body_rate_rad_s,0.5706693080755519,0.002470496053662959
Mission,sustained,40,ALL,continuous,p_rad_s,0.4825321126230841,0.009529322856691424
Mission,sustained,40,ALL,continuous,position_m,0.23632656716416456,0.0041316445957169596
Mission,sustained,40,ALL,continuous,q_rad_s,0.25019811162276334,0.019326183471715528
Mission,sustained,40,ALL,continuous,r_rad_s,0.16492550135269432,0.005281475714582779
Mission,sustained,40,ALL,continuous,roll_deg,4.149275330892803,0.28317541513291494
Mission,sustained,40,ALL,continuous,velocity_m_s,0.4639275442300319,0.0071177771306116105
Mission,sustained,40,ALL,local100ms,attitude_deg,1.3250203583889288,0.020523134162020486
Mission,sustained,40,ALL,local100ms,body_rate_rad_s,0.5174958830629589,0.005994755068224397
Mission,sustained,40,ALL,local100ms,p_rad_s,0.4581075286400346,0.009006198306160113
Mission,sustained,40,ALL,local100ms,position_m,0.02022874611030521,0.00021853977312472683
Mission,sustained,40,ALL,local100ms,q_rad_s,0.19581934779232538,0.0028985973473388666
Mission,sustained,40,ALL,local100ms,r_rad_s,0.1349583592092359,0.003756336105336874
Mission,sustained,40,ALL,local100ms,roll_deg,1.0064168476605329,0.0187692393816901
Mission,sustained,40,ALL,local100ms,velocity_m_s,0.11792289564379725,0.0018007384611718285
Mission,sustained,40,Sep17,continuous,attitude_deg,6.248487381670813,0.28133578370603135
Mission,sustained,40,Sep17,continuous,body_rate_rad_s,0.5754750454828111,0.005376716477948039
Mission,sustained,40,Sep17,continuous,p_rad_s,0.4722086961592375,0.007801884093633108
Mission,sustained,40,Sep17,continuous,position_m,0.2174743249966209,0.006488182665180142
Mission,sustained,40,Sep17,continuous,q_rad_s,0.27032008774926847,0.026268998652398394
Mission,sustained,40,Sep17,continuous,r_rad_s,0.18404566412359044,0.008027923919831937
Mission,sustained,40,Sep17,continuous,roll_deg,4.789778992639625,0.4513121278038905
Mission,sustained,40,Sep17,continuous,velocity_m_s,0.49294955069484453,0.0074337727874214535
Mission,sustained,40,Sep17,local100ms,attitude_deg,1.3042477122997151,0.009461154380468047
Mission,sustained,40,Sep17,local100ms,body_rate_rad_s,0.5052125855404326,0.005878194638740773
Mission,sustained,40,Sep17,local100ms,p_rad_s,0.444415204385565,0.009682053689834836
Mission,sustained,40,Sep17,local100ms,position_m,0.016333450119157527,0.00031050301907773956
Mission,sustained,40,Sep17,local100ms,q_rad_s,0.19686112822920868,0.002617392342716505
Mission,sustained,40,Sep17,local100ms,r_rad_s,0.1328109557482509,0.005482966860887288
Mission,sustained,40,Sep17,local100ms,roll_deg,0.9780245962100462,0.014535087486699756
Mission,sustained,40,Sep17,local100ms,velocity_m_s,0.12397169486955327,0.0001751998596256456
Mission,sustained,40,Sep7,continuous,attitude_deg,4.1826784969095465,0.20142170723745148
Mission,sustained,40,Sep7,continuous,body_rate_rad_s,0.5610578332610335,0.008118067551264973
Mission,sustained,40,Sep7,continuous,p_rad_s,0.5031789455507772,0.013023525366619243
Mission,sustained,40,Sep7,continuous,position_m,0.2740310514992519,0.0006063315576654628
Mission,sustained,40,Sep7,continuous,q_rad_s,0.2099541593697529,0.011767162377525385
Mission,sustained,40,Sep7,continuous,r_rad_s,0.126685175810902,0.0017342753424248749
Mission,sustained,40,Sep7,continuous,roll_deg,2.8682680073991587,0.20041204964555084
Mission,sustained,40,Sep7,continuous,velocity_m_s,0.4058835313004067,0.02332157540747147
Mission,sustained,40,Sep7,local100ms,attitude_deg,1.366565650567356,0.04917439630031047
Mission,sustained,40,Sep7,local100ms,body_rate_rad_s,0.5420624781080113,0.006296736738651799
Mission,sustained,40,Sep7,local100ms,p_rad_s,0.48549217714897375,0.007658505042828059
Mission,sustained,40,Sep7,local100ms,position_m,0.02801933809260058,0.00024119865190667445
Mission,sustained,40,Sep7,local100ms,q_rad_s,0.19373578691855883,0.005313729112116457
Mission,sustained,40,Sep7,local100ms,r_rad_s,0.13925316613120595,0.0008983988154968297
Mission,sustained,40,Sep7,local100ms,roll_deg,1.063201350561506,0.047179860057001304
Mission,sustained,40,Sep7,local100ms,velocity_m_s,0.10582529719228524,0.00508980247477976
Mission,sustained,45,ALL,continuous,attitude_deg,6.163013560070488,0.1933557950968296
Mission,sustained,45,ALL,continuous,body_rate_rad_s,0.5916882056306679,0.006733694081694004
Mission,sustained,45,ALL,continuous,p_rad_s,0.5004942273165266,0.005964032503869041
Mission,sustained,45,ALL,continuous,position_m,0.28325876868576566,0.005004954540171522
Mission,sustained,45,ALL,continuous,q_rad_s,0.26125053052649144,0.025381388929716624
Mission,sustained,45,ALL,continuous,r_rad_s,0.16809146508655926,0.003992515097288664
Mission,sustained,45,ALL,continuous,roll_deg,4.607733987972533,0.3519120714184946
Mission,sustained,45,ALL,continuous,velocity_m_s,0.5334720775873557,0.008318065716383504
Mission,sustained,45,ALL,local100ms,attitude_deg,1.3455147224320954,0.023572200387899086
Mission,sustained,45,ALL,local100ms,body_rate_rad_s,0.5223413018917489,0.005032556697839853
Mission,sustained,45,ALL,local100ms,p_rad_s,0.4658098488823717,0.007330574096557042
Mission,sustained,45,ALL,local100ms,position_m,0.021235510227305552,0.00020747022765337246
Mission,sustained,45,ALL,local100ms,q_rad_s,0.1936597392312965,0.004639199179904094
Mission,sustained,45,ALL,local100ms,r_rad_s,0.13268387809062135,0.0035422715175227604
Mission,sustained,45,ALL,local100ms,roll_deg,0.9808655249859105,0.014128032571128208
Mission,sustained,45,ALL,local100ms,velocity_m_s,0.12591242825927643,0.0028767281861347884
Mission,sustained,45,Sep17,continuous,attitude_deg,6.950458701251027,0.367746353396378
Mission,sustained,45,Sep17,continuous,body_rate_rad_s,0.5899495358696835,0.007859111338691487
Mission,sustained,45,Sep17,continuous,p_rad_s,0.48897916114598666,0.009754925326749382
Mission,sustained,45,Sep17,continuous,position_m,0.26653823051442277,0.007740409568752705
Mission,sustained,45,Sep17,continuous,q_rad_s,0.2700074699368143,0.03174737529687317
Mission,sustained,45,Sep17,continuous,r_rad_s,0.18442192133056964,0.005460305441310637
Mission,sustained,45,Sep17,continuous,roll_deg,5.331278021928752,0.5654204463401679
Mission,sustained,45,Sep17,continuous,velocity_m_s,0.5708860991150143,0.008771629239687629
Mission,sustained,45,Sep17,local100ms,attitude_deg,1.321567255883328,0.013221069256441299
Mission,sustained,45,Sep17,local100ms,body_rate_rad_s,0.5067204124427702,0.004747132539487455
Mission,sustained,45,Sep17,local100ms,p_rad_s,0.45084269126103704,0.006572750383739121
Mission,sustained,45,Sep17,local100ms,position_m,0.01698495514400543,0.0003474449030588627
Mission,sustained,45,Sep17,local100ms,q_rad_s,0.18929939960173203,0.005690421886890696
Mission,sustained,45,Sep17,local100ms,r_rad_s,0.13047020424472275,0.005796623640879849
Mission,sustained,45,Sep17,local100ms,roll_deg,0.9385077903834625,0.016693881688423617
Mission,sustained,45,Sep17,local100ms,velocity_m_s,0.13065558774747466,0.0035040454055754976
Mission,sustained,45,Sep7,continuous,attitude_deg,4.58812327770941,0.23481875745294678
Mission,sustained,45,Sep7,continuous,body_rate_rad_s,0.5951655451526368,0.005658767862156329
Mission,sustained,45,Sep7,continuous,p_rad_s,0.5235243596576064,0.003112190430589492
Mission,sustained,45,Sep7,continuous,position_m,0.3166998450284515,0.0013563203433197514
Mission,sustained,45,Sep7,continuous,q_rad_s,0.24373665170584569,0.012937506668877892
Mission,sustained,45,Sep7,continuous,r_rad_s,0.13543055259853845,0.0016148023324865583
Mission,sustained,45,Sep7,continuous,roll_deg,3.160645920060093,0.22381580119515898
Mission,sustained,45,Sep7,continuous,velocity_m_s,0.4586440345320384,0.02895008861032427
Mission,sustained,45,Sep7,local100ms,attitude_deg,1.393409655529631,0.04586816315534424
Mission,sustained,45,Sep7,local100ms,body_rate_rad_s,0.5535830807897063,0.005637691423826832
Mission,sustained,45,Sep7,local100ms,p_rad_s,0.495744164125041,0.009672390085434692
Mission,sustained,45,Sep7,local100ms,position_m,0.029736620393905806,9.189158565703348e-05
Mission,sustained,45,Sep7,local100ms,q_rad_s,0.20238041849042543,0.00904880966367088
Mission,sustained,45,Sep7,local100ms,r_rad_s,0.1371112257824186,0.0010816897141427853
Mission,sustained,45,Sep7,local100ms,roll_deg,1.0655809941908068,0.051096971493037
Mission,sustained,45,Sep7,local100ms,velocity_m_s,0.11642610928288004,0.005839070460944748
Mission,sustained,50,ALL,continuous,attitude_deg,6.767719561162238,0.2333748803078756
Mission,sustained,50,ALL,continuous,body_rate_rad_s,0.5887061684295396,0.01592040647466095
Mission,sustained,50,ALL,continuous,p_rad_s,0.4936502538561605,0.000389336253745756
Mission,sustained,50,ALL,continuous,position_m,0.33587457507379254,0.005349162461103608
Mission,sustained,50,ALL,continuous,q_rad_s,0.2649654650704751,0.03497498437847238
Mission,sustained,50,ALL,continuous,r_rad_s,0.1703478675812697,0.004009896749816391
Mission,sustained,50,ALL,continuous,roll_deg,5.110435898244365,0.3841480228173829
Mission,sustained,50,ALL,continuous,velocity_m_s,0.5993000733632542,0.0019603523062762663
Mission,sustained,50,ALL,local100ms,attitude_deg,1.32761453457103,0.024367784546007704
Mission,sustained,50,ALL,local100ms,body_rate_rad_s,0.5288370974126501,0.0014141235340692304
Mission,sustained,50,ALL,local100ms,p_rad_s,0.4706451685152575,0.003806030086962636
Mission,sustained,50,ALL,local100ms,position_m,0.021042323650607236,0.0001822870387878432
Mission,sustained,50,ALL,local100ms,q_rad_s,0.1934382555800891,0.0030870793008044746
Mission,sustained,50,ALL,local100ms,r_rad_s,0.1382977471977192,0.004110986081296504
Mission,sustained,50,ALL,local100ms,roll_deg,0.989148955331308,0.010760919216543317
Mission,sustained,50,ALL,local100ms,velocity_m_s,0.12071368682652807,0.004490853939493009
Mission,sustained,50,Sep17,continuous,attitude_deg,7.6784605650275,0.4575703922234995
Mission,sustained,50,Sep17,continuous,body_rate_rad_s,0.5972461392133701,0.01802484874365612
Mission,sustained,50,Sep17,continuous,p_rad_s,0.4874132444019044,0.004185302934070564
Mission,sustained,50,Sep17,continuous,position_m,0.32217967205404446,0.008303787193037137
Mission,sustained,50,Sep17,continuous,q_rad_s,0.285135200938535,0.04437234743197506
Mission,sustained,50,Sep17,continuous,r_rad_s,0.18615270357804362,0.007914998955843614
Mission,sustained,50,Sep17,continuous,roll_deg,5.959453044922181,0.634956432419237
Mission,sustained,50,Sep17,continuous,velocity_m_s,0.645800526789916,0.013161812406369522
Mission,sustained,50,Sep17,local100ms,attitude_deg,1.3271396144206364,0.019271602383519916
Mission,sustained,50,Sep17,local100ms,body_rate_rad_s,0.5123950460194896,0.002434700138039459
Mission,sustained,50,Sep17,local100ms,p_rad_s,0.4572770230474157,0.006096965853486387
Mission,sustained,50,Sep17,local100ms,position_m,0.01660066991736826,0.00021407995600776432
Mission,sustained,50,Sep17,local100ms,q_rad_s,0.18585115041419195,0.005059459295140488
Mission,sustained,50,Sep17,local100ms,r_rad_s,0.13179645246750563,0.007366634488511932
Mission,sustained,50,Sep17,local100ms,roll_deg,0.9832512263903727,0.02099445858561526
Mission,sustained,50,Sep17,local100ms,velocity_m_s,0.1249870841207793,0.002851676806253621
