seed,tau_s,interval,group,flight_id,cohort,n_origins,axis,component,error_mse,rmse,true_amplitude,pred_amplitude,cross_term
23,0.05,500_1000ms,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,q,fast,0.02766421859743501,0.16632564022854388,0.3259484296937328,0.3062335431754434,0.014516410972437553
23,0.05,500_1000ms,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,r,raw,0.03314151781872061,0.18204811951437622,0.2835329337004697,0.2223230273762295,0.0035398818503534217
23,0.05,500_1000ms,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,r,slow,0.023816375476266978,0.15432555030281594,0.2692358454154,0.21774052372147393,0.0035398818503534217
23,0.05,500_1000ms,ALL,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,161,r,fast,0.005785260492100205,0.07606089989015516,0.07090337598054582,0.04305878013379428,0.0035398818503534217
23,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,p,raw,0.2572616893011306,0.507209709391619,0.807243503202403,0.6478467101434068,0.06978267987378747
23,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,p,slow,0.05256219100043927,0.2292644564699013,0.6404670191052795,0.5932374883528173,0.06978267987378747
23,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,p,fast,0.13491681842690384,0.36731024819204794,0.3983113987203594,0.20723982509619318,0.06978267987378747
23,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,q,raw,0.08311122271567079,0.28829017103548776,0.6482293502250137,0.6332944553131643,0.0202283855828243
23,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,q,slow,0.024997802453809483,0.15810693360447378,0.5261975694978457,0.5176133976024558,0.0202283855828243
23,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,q,fast,0.037885034679037,0.19464078369919546,0.31309640965805213,0.2938793157684506,0.0202283855828243
23,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,r,raw,0.019181439794183935,0.13849707503837017,0.2353905655215197,0.19251919164109862,0.002621953745300369
23,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,r,slow,0.011890985358703686,0.10904579477771568,0.2182746707402432,0.1876148723194267,0.002621953745300369
23,0.05,500_1000ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,r,fast,0.004668500690179884,0.06832642746536573,0.06371867567328127,0.03696137046155336,0.002621953745300369
23,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,p,raw,0.276415718637316,0.5257525260398812,0.9895816646613507,0.8292609557633455,0.07627283015089975
23,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,p,slow,0.05085142793269041,0.22550261180902187,0.7987079491416734,0.7578153151142208,0.07627283015089975
23,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,p,fast,0.14929146055372583,0.38638253137755313,0.46963053159522,0.2658846906788493,0.07627283015089975
23,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,q,raw,0.07077290387413952,0.26603177230199315,0.6296204814757632,0.6330149393324768,0.016991859101019354
23,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,q,slow,0.022421730431844436,0.14973887415045045,0.5030878158789851,0.5076433041897909,0.016991859101019354
23,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,q,fast,0.031359314341275736,0.17708561302735956,0.3104726423218484,0.3039327720345659,0.016991859101019354
23,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,r,raw,0.013738204212408262,0.11721008579643759,0.17059991773119582,0.15429718861084027,0.0017236447791042092
23,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,r,slow,0.008801244253732805,0.09381494685673923,0.1575424783739761,0.14772226000734637,0.0017236447791042092
23,0.05,500_1000ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,r,fast,0.0032133151795712446,0.0566861109935339,0.05491710207353119,0.03637602031907196,0.0017236447791042092
23,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,p,raw,0.28373283525921966,0.5326657819488874,0.8936034307250811,0.7249616016855999,0.07825459040401714
23,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,p,slow,0.05252240966283449,0.22917768142389977,0.7264624558530154,0.6821009979211199,0.07825459040401714
23,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,p,fast,0.15295583519236802,0.39109568546887347,0.41886943448943276,0.19803376187959884,0.07825459040401714
23,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,q,raw,0.055976483916872585,0.23659349931237034,0.6608012687047481,0.6439765440280443,0.012142997828898225
23,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,q,slow,0.020100442924234685,0.14177603085230833,0.5312378265395545,0.5185105951073579,0.012142997828898225
23,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,q,fast,0.023733043163739684,0.15405532500936048,0.31578455325104765,0.3042440685098843,0.012142997828898225
23,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,r,raw,0.016569498736229264,0.12872256498465706,0.19392808752688295,0.1667786474531877,0.0020327374013720295
23,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,r,slow,0.010684566436291062,0.1033661764616021,0.17871326615159336,0.1587008933459182,0.0020327374013720295
23,0.05,500_1000ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,r,fast,0.003852194898566171,0.06206605270650108,0.0587618535116721,0.040243919786721136,0.0020327374013720295
23,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,p,raw,0.29340701671380304,0.5416705795165573,1.0200773419287512,0.8060866842000745,0.07949108914083412
23,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,p,slow,0.05897062988849368,0.24283869108627168,0.8065124106800372,0.7305261785656667,0.07949108914083412
23,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,p,fast,0.1549452976844752,0.3936309155598366,0.4960704490099997,0.2662798518340054,0.07949108914083412
23,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,q,raw,0.07194575351681992,0.2682270559000712,0.6066777594160935,0.6009483030478158,0.015935698707106063
23,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,q,slow,0.02639678017361075,0.16247085945981435,0.47771478584223476,0.47880640805164865,0.015935698707106063
23,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,q,fast,0.029613274636103106,0.17208507964406183,0.3071823167132666,0.29610021732372105,0.015935698707106063
23,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,r,raw,0.01725052287610007,0.13134124590584662,0.2225752428616824,0.18478050360887532,0.0015005143512285862
23,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,r,slow,0.01305410466091665,0.11425456078825322,0.20909691483380882,0.17844677304235476,0.0015005143512285862
23,0.05,500_1000ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,r,fast,0.0026959038639548386,0.05192209417921082,0.059629283383023535,0.03672289488147447,0.0015005143512285862
23,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,p,raw,0.2593853483347164,0.5092988791806992,0.9279602127126227,0.7659062741831378,0.07012999833846811
23,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,p,slow,0.05315611103228036,0.23055609085921014,0.7641710167673705,0.7245323703540084,0.07012999833846811
23,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,p,fast,0.13609923896396783,0.3689163034672876,0.423471083881261,0.1992737991435018,0.07012999833846811
23,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,q,raw,0.06902123260678317,0.2627189231988879,0.6676226696521176,0.6575797194295869,0.014720719604344314
23,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,q,slow,0.02552104211555568,0.1597530660599529,0.5369517817564124,0.5325756766291054,0.014720719604344314
23,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,q,fast,0.02877947088688318,0.16964513222277608,0.31697262903869444,0.306861988389366,0.014720719604344314
23,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,r,raw,0.018045093855708644,0.1343320284061424,0.22479258215062586,0.18676311576483282,0.00224064988835217
23,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,r,slow,0.011937747401686898,0.10925999909247161,0.20733553070733496,0.18133336383224782,0.00224064988835217
23,0.05,500_1000ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,r,fast,0.003866696565669579,0.062182767433345866,0.06551531986407637,0.03844028427159182,0.00224064988835217
23,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,p,raw,0.26859825307203977,0.51826465543392,0.814340194764838,0.6720422283365708,0.06674842670774378
23,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,p,slow,0.07301068436027314,0.27020489329446484,0.6727586357026334,0.6138414411844627,0.06674842670774378
23,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,p,fast,0.12883914200402288,0.35894169722118224,0.37101190119357846,0.2161745700153471,0.06674842670774378
23,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,q,raw,0.12917949209422086,0.3594154867200645,0.837674513011983,0.7852173136910915,0.030730956890021557
23,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,q,slow,0.04409704788458258,0.20999297103613393,0.6934498432066909,0.6658460069977707,0.030730956890021557
23,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,q,fast,0.054351487319616684,0.2331340543970715,0.3744717772996617,0.33043445315937764,0.030730956890021557
23,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,r,raw,0.03527358943250365,0.1878126444957944,0.33673136960268707,0.2805344110973873,0.0030412089281405246
23,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,r,slow,0.027393911634226883,0.16551106196936471,0.323274872350534,0.2767858798399505,0.0030412089281405246
23,0.05,500_1000ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,r,fast,0.004838468870136246,0.06955910343108403,0.07969681097599278,0.04427766486705249,0.0030412089281405246
23,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,p,raw,0.2626277701376294,0.5124722140151887,0.7929677805843774,0.6305570504448449,0.06389802379947278
23,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,p,slow,0.07547547299051403,0.2747279981918735,0.6538832077993632,0.5882224637550671,0.06389802379947278
23,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,p,fast,0.12325427334764258,0.3510758797576994,0.37096901286662504,0.18822723277799647,0.06389802379947278
23,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,q,raw,0.10889489402045759,0.32999226357667477,0.8268047836135625,0.7738987264838141,0.023997275117344077
23,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,q,slow,0.04103952906592136,0.2025821538683044,0.6930344772080915,0.6621160784350364,0.023997275117344077
23,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,q,fast,0.04385808983719215,0.2094232313693783,0.3598326684127737,0.3207739622390883,0.023997275117344077
23,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,r,raw,0.040499016571891006,0.20124367461336767,0.3934386939088818,0.3030540257314183,0.003887321025536154
23,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,r,slow,0.03202222469715337,0.178947547334836,0.38216171394182297,0.3038818116729932,0.003887321025536154
23,0.05,500_1000ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,r,fast,0.004589470849201494,0.06774563343272756,0.07757506605670537,0.04320328664333218,0.003887321025536154
23,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,p,raw,0.23101418897600348,0.4806393543770667,0.7105853588686064,0.5471455010601544,0.05999513195198415
23,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,p,slow,0.0544548735559591,0.23335568035931567,0.5587557615828765,0.4985746955804211,0.05999513195198415
23,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,p,fast,0.11656418346806026,0.3414149725305852,0.35472046709153404,0.18177032012055244,0.05999513195198415
23,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,q,raw,0.07424163125745295,0.2724731752988777,0.8243384168963671,0.7677280150850386,0.014797161825806322
23,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,q,slow,0.03130336261500629,0.17692756318619857,0.6916788935611704,0.6633891296844859,0.014797161825806322
23,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,q,fast,0.028141106816640345,0.16775311268838008,0.367020449307929,0.3135751855725175,0.014797161825806322
23,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,r,raw,0.02502748435057319,0.1582007722818482,0.29400974382266615,0.23257009423680455,0.0019237307782047056
23,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,r,slow,0.019409991204553022,0.13931974448926118,0.284707899177425,0.23254061425898065,0.0019237307782047056
23,0.05,500_1000ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,r,fast,0.0036937623678154658,0.060776330654420604,0.06790556559799331,0.0395732479928653,0.0019237307782047056
23,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,p,raw,0.25241694354789146,0.5024111300000145,0.7723450749629152,0.661072532447365,0.06293561075513818
23,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,p,slow,0.06794355200138753,0.26065983964045464,0.63237089571707,0.5946734356605622,0.06293561075513818
23,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,p,fast,0.12153778079136573,0.3486226911596056,0.3558231658511094,0.22514018131046046,0.06293561075513818
23,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,q,raw,0.10185697171113789,0.3191503904292424,0.8446646389514834,0.7710336858131293,0.02138843679618561
23,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,q,slow,0.039689328537854986,0.19922180738527343,0.7038873214572704,0.6606931579428242,0.02138843679618561
23,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,q,fast,0.040779206377097296,0.201938620320872,0.377179874518664,0.31876856663667624,0.02138843679618561
23,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,r,raw,0.03004956133918687,0.17334809297822365,0.3240861073656893,0.2561994249124802,0.0026663584252030613
23,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,r,slow,0.023388336437064446,0.15293245710791561,0.31168339683220503,0.25305557588714594,0.0026663584252030613
23,0.05,500_1000ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,r,fast,0.003994866476919361,0.063204956110414,0.0729070408827236,0.045010141512309164,0.0026663584252030613
23,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,p,raw,0.1847644979118866,0.42984241055517847,0.7328129028801084,0.6289208255448516,0.04513072881065132
23,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,p,slow,0.05010815737158554,0.22384851433857125,0.6022871020102734,0.5621575258999665,0.04513072881065132
23,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,p,fast,0.08952561172964975,0.29920830825638806,0.3381158338900414,0.22970093172822134,0.04513072881065132
23,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,q,raw,0.08432405496330538,0.29038604471169993,0.7662067504929413,0.715965188258104,0.018219769112570023
23,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,q,slow,0.03320695890719525,0.18222776656480003,0.6208247220874898,0.5986782431530652,0.018219769112570023
23,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,q,fast,0.03289732694354009,0.1813762028038411,0.35956008287692703,0.3115652830442764,0.018219769112570023
23,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,r,raw,0.02500210304788608,0.1581205332899117,0.29158450978655964,0.24640704793105017,0.002393218182392326
23,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,r,slow,0.019075084153348867,0.13811257782457348,0.2843462549705949,0.24451227348116583,0.002393218182392326
23,0.05,500_1000ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,r,fast,0.003533800712144888,0.05944577959910096,0.06504747446632397,0.04115934964833476,0.002393218182392326
23,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,p,raw,0.19027431793078858,0.4362044451066364,0.8087910153883198,0.7075717473500047,0.04859790830360322
23,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,p,slow,0.04914712994819636,0.2216915197931494,0.6774747169301585,0.6378432726522385,0.04859790830360322
23,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,p,fast,0.09252927967898898,0.30418625820209066,0.3597722836232008,0.2502461714327038,0.04859790830360322
23,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,q,raw,0.08104455821808917,0.2846832594623175,0.8016306766453659,0.7357078197046234,0.016460543583772864
23,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,q,slow,0.03213932119347884,0.17927442983727168,0.6539842936921221,0.6213672338280046,0.016460543583772864
23,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,q,fast,0.03244469344083748,0.1801241056628387,0.36822892163332477,0.31274310017549023,0.016460543583772864
23,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,r,raw,0.025387656630212106,0.15933504520416125,0.2838115987253109,0.22759327222281955,0.0020731433329813915
23,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,r,slow,0.019941007071431004,0.1412126307078478,0.27505180441691734,0.22550904886581952,0.0020731433329813915
23,0.05,500_1000ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,r,fast,0.00337350622579971,0.05808189240890581,0.061790911400924346,0.03765470459522077,0.0020731433329813915
23,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,p,raw,0.21145035630385253,0.4598373150407136,0.7777765146049578,0.6822233874365145,0.05282337106615515
23,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,p,slow,0.05714655858699364,0.23905346386738185,0.6390105172623473,0.6146010706312188,0.05282337106615515
23,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,p,fast,0.10148042665070371,0.31855992631011154,0.35609335054287045,0.2382285183398413,0.05282337106615515
23,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,q,raw,0.07903698368982683,0.2811351697846195,0.7453906496723628,0.6743580978673503,0.01578123964764969
23,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,q,slow,0.03317122517473879,0.18212969328129555,0.5987731957970021,0.5601752709407326,0.01578123964764969
23,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,q,fast,0.03008451886743833,0.17344889410843278,0.3576026975759552,0.3032579357959562,0.01578123964764969
23,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,r,raw,0.02531184110704909,0.15909695505272592,0.32531468376740597,0.27813432579187025,0.0021703310354353575
23,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,r,slow,0.019684320582305913,0.14030082174494174,0.3175847934758904,0.2773947834118043,0.0021703310354353575
23,0.05,500_1000ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,r,fast,0.0034571894893078194,0.05879786976845181,0.0650095721102283,0.040725777601954706,0.0021703310354353575
23,0.05,500_1000ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,p,raw,0.2655890007817123,0.5153532776472003,0.8781432458500358,0.7553336522906786,0.06788728450343978
23,0.05,500_1000ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,p,slow,0.06908968286590508,0.26284916371543793,0.7393713798890295,0.7000033637616421,0.06788728450343978
23,0.05,500_1000ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,p,fast,0.12861203341236746,0.3586251990760932,0.3808874482342032,0.23243933937143588,0.06788728450343978
23,0.05,500_1000ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,q,raw,0.12590799127419602,0.354835160707329,0.829212971491847,0.7814252240168419,0.02799340498285564
23,0.05,500_1000ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,q,slow,0.04631908773639882,0.21521869746004602,0.6985972958179612,0.6785729082136325,0.02799340498285564
23,0.05,500_1000ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,q,fast,0.051595498554941555,0.22714642536245547,0.3610430416481918,0.31317371413637596,0.02799340498285564
23,0.05,500_1000ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,r,raw,0.030045128299761126,0.17333530598167565,0.36968257981581815,0.3055371670591079,0.0029783854649143133
23,0.05,500_1000ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,r,slow,0.02315888719983544,0.15218044289538468,0.36377385001135615,0.30587463089296346,0.0029783854649143133
23,0.05,500_1000ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,r,fast,0.003907855635011375,0.06251284376039355,0.07254460911235822,0.04358116209756216,0.0029783854649143133
23,0.05,500_1000ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,p,raw,0.2704060743623269,0.520005840700205,0.7259105847925176,0.5663746889962338,0.07133641918104237
23,0.05,500_1000ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,p,slow,0.057745287099326276,0.24030249083046618,0.5527454496253252,0.5162936147420331,0.07133641918104237
23,0.05,500_1000ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,p,fast,0.14132436808195825,0.37593133426459446,0.3806225087191419,0.19254995221976196,0.07133641918104237
23,0.05,500_1000ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,q,raw,0.07836347625212965,0.27993477142386164,0.7238868125944535,0.7113020619925401,0.018226145240340937
23,0.05,500_1000ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,q,slow,0.02450612344129152,0.15654431781860215,0.5929853600134093,0.5849011224297961,0.018226145240340937
23,0.05,500_1000ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,q,fast,0.03563120757049719,0.18876230442145273,0.33814231483792506,0.33006336379214074,0.018226145240340937
23,0.05,500_1000ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,r,raw,0.03087016188911623,0.1756990662727501,0.23106748139231661,0.18725224911915375,0.003935325685758802
23,0.05,500_1000ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,r,slow,0.020551154120905094,0.143356737270716,0.2185968331397072,0.1837987954749198,0.003935325685758802
23,0.05,500_1000ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,r,fast,0.006383682082452327,0.07989794792391308,0.06421009354187632,0.0419292152851166,0.003935325685758802
23,0.05,500_1000ms,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,p,raw,0.2695477118690771,0.5191798453995273,0.8178243992199568,0.6642530595191992,0.07108001598222993
23,0.05,500_1000ms,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,p,slow,0.057274242671086745,0.23932037663159136,0.6296686948767559,0.598936578688609,0.07108001598222993
23,0.05,500_1000ms,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,p,fast,0.1411934532157604,0.3757571732059954,0.4193168207524479,0.2286135397527175,0.07108001598222993
23,0.05,500_1000ms,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,q,raw,0.06365890705996882,0.2523071680709227,0.6602253144731092,0.6487858790328128,0.014460632740967433
23,0.05,500_1000ms,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,q,slow,0.021301333212077972,0.14594976263111212,0.5283567615606664,0.5250773994759294,0.014460632740967433
23,0.05,500_1000ms,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,q,fast,0.027896941106923416,0.16702377407699603,0.31869294247044816,0.3015101092972543,0.014460632740967433
23,0.05,500_1000ms,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,r,raw,0.02495963779828903,0.15798619496110738,0.25215349779131657,0.19813262440418014,0.003079754692311956
