tau_s,interval,group,cohort,axis,component,rmse_mean,rmse_std,true_amplitude_mean,true_amplitude_std,pred_amplitude_mean,pred_amplitude_std,error_mse_mean,error_mse_std,cross_term_mean,cross_term_std,relative_error,amplitude_ratio
0.1,0_500ms,high,Sep7,r,raw,0.1525260535203228,0.0041094854490937435,0.23619175839969517,0.0,0.20389251498866243,0.002346239894591946,0.023840570353527702,0.0013417644713318157,0.004838776792442814,0.00026578718666862773,0.6457721241154012,0.8632499134183403
0.1,0_500ms,high,Sep7,r,slow,0.09731313561129344,0.004510273783605302,0.1758450897029581,0.0,0.1579417853255072,0.0012075629556607518,0.009910840221388646,0.0009169826913259162,0.004838776792442814,0.00026578718666862773,0.5534026328268661,0.8981870667660178
0.1,0_500ms,low,ALL,p,fast,0.41838927898347583,0.0018645347348251644,0.4982327824076486,0.0,0.3219164949048175,0.006767020172532153,0.17607392327873353,0.0015263998691006817,0.045258595485591524,0.0005839263261284344,0.8397465878532945,0.646116647220995
0.1,0_500ms,low,ALL,p,raw,0.4908655371531658,0.0028229475576288686,0.7960764429828395,0.0,0.6586931922882316,0.005555612692765167,0.2421654762868085,0.0027120561124803107,0.045258595485591524,0.0005839263261284344,0.6166060325989913,0.8274245496075189
0.1,0_500ms,low,ALL,p,slow,0.1439557254485245,0.0023085695609757393,0.5139537145566004,0.0,0.4938524563259134,0.0017960125748646858,0.020832957522483472,0.0006457328002398403,0.045258595485591524,0.0005839263261284344,0.28009472715401695,0.9608889717860511
0.1,0_500ms,low,ALL,q,fast,0.1583603188664117,0.006669968024669902,0.454337969606226,0.0,0.42924734185965674,0.0049566360299983115,0.02524871190302273,0.0021065856585029915,0.007501776767363795,0.0006356596048151539,0.3485518038557559,0.9447754107623554
0.1,0_500ms,low,ALL,q,raw,0.2005014417776605,0.008189451962934786,0.7299457125344078,0.0,0.7036993553593153,0.0049402354528310264,0.0404510239088563,0.0032712914091453243,0.007501776767363795,0.0006356596048151539,0.27467993624006576,0.9640434120998344
0.1,0_500ms,low,ALL,q,slow,0.0873016913880686,0.0035074385241469948,0.4759959977206483,0.0,0.4689519740868759,0.0021425437922430045,0.007700535238469777,0.0006063000229570072,0.007501776767363795,0.0006356596048151539,0.18340845680661388,0.9852015065935357
0.1,0_500ms,low,ALL,r,fast,0.08054062273254024,0.0010943664363484212,0.08667942595527046,0.0,0.06409538503631476,0.0009742901648452758,0.006560606570628195,0.0001782345348576309,0.003137693274766484,0.0001298296195048095,0.9291780817065165,0.7394532708302679
0.1,0_500ms,low,ALL,r,raw,0.12523864743346877,0.0022615518253819022,0.19544340567806226,0.0,0.1722033014735005,0.0018846356458646308,0.015872719564652592,0.0005689692461652531,0.003137693274766484,0.0001298296195048095,0.6407923920429632,0.8810903641187912
0.1,0_500ms,low,ALL,r,slow,0.07797963624277655,0.0017534649501372165,0.14440321666057868,0.0,0.13275488937349142,0.0014495158587192825,0.006174419719257915,0.000275318765543443,0.003137693274766484,0.0001298296195048095,0.5400131523805909,0.9193347104277686
0.1,0_500ms,low,Sep17,p,fast,0.38994631854063444,0.004352944851878661,0.45471168287477565,0.0,0.3104592863865639,0.006886558987538017,0.1525698418621474,0.003352251536725794,0.04000340831425944,0.0010722536233473848,0.8575682860737556,0.682760742859695
0.1,0_500ms,low,Sep17,p,raw,0.46060838014521815,0.005391023780330493,0.7234650217725949,0.0,0.6088043029537825,0.0037248116219706826,0.2127637623677754,0.004929954043990315,0.04000340831425944,0.0010722536233473848,0.6366698683188033,0.8415117312266502
0.1,0_500ms,low,Sep17,p,slow,0.14180456126659377,0.0038123841964213968,0.46455910917020143,0.0,0.4482691484424171,0.001918203697045302,0.02019051219136855,0.0010557940481076176,0.04000340831425944,0.0010722536233473848,0.30524546493100957,0.9649345790315433
0.1,0_500ms,low,Sep17,q,fast,0.1531777930111282,0.009917636080090534,0.5082984629043524,0.0,0.45880808159853786,0.00854580434344295,0.02369503159970184,0.0030976727891929485,0.007019522231148074,0.001002758570480959,0.3013540354536779,0.9026351938523818
0.1,0_500ms,low,Sep17,q,raw,0.19291547674908124,0.013012993572039874,0.8137003124732716,0.0,0.7618584641937319,0.008521068248307338,0.03754792945094783,0.005135563818249514,0.007019522231148074,0.001002758570480959,0.2370841866371019,0.9362887693603503
0.1,0_500ms,low,Sep17,q,slow,0.08225424260237789,0.00616438993573902,0.5327403588258779,0.0,0.515275162707186,0.0030872739390621854,0.006833375620097917,0.001050324351170731,0.007019522231148074,0.001002758570480959,0.15439836918618374,0.9672163074763399
0.1,0_500ms,low,Sep17,r,fast,0.07773784353307961,0.0016921448021349312,0.0929903272887183,0.0,0.06768031146378721,0.0007615865199237342,0.006056272813939135,0.0002634257245475558,0.0031484985379664175,0.0001306849376510614,0.8359777387568229,0.7278209835056497
0.1,0_500ms,low,Sep17,r,raw,0.12370756188687478,0.0023146326652957144,0.22481009859770626,0.0,0.19409818686770533,0.0017796952579448016,0.015372934859421037,0.0005892768486667991,0.0031484985379664175,0.0001306849376510614,0.5502758223875311,0.8633873125737143
0.1,0_500ms,low,Sep17,r,slow,0.07821533581796702,0.0014725347699361875,0.16971823056299365,0.0,0.1511510236352564,0.0014886176026683393,0.0061681635075154844,0.00024587847558134123,0.0031484985379664175,0.0001306849376510614,0.460854061219641,0.8905998084817074
0.1,0_500ms,low,Sep7,p,fast,0.44367191048822385,0.0028155674591278388,0.536918204214647,0.0,0.3321006802543762,0.00669932974885044,0.19696644009347675,0.002558206511949447,0.049929872971220035,0.0006870863510090895,0.826330541608633,0.6185312355727286
0.1,0_500ms,low,Sep7,p,raw,0.5177607878268969,0.0033007239868886847,0.860619928503057,0.0,0.7030388716966308,0.007331004056460768,0.26830033310372686,0.0035127852348685153,0.049929872971220035,0.0006870863510090895,0.6016137561762931,0.8168982014156712
0.1,0_500ms,low,Sep7,p,slow,0.1458678713880185,0.0010214422912827664,0.5578600304556218,0.0,0.5343709522223544,0.0034997145694990427,0.02140402003903007,0.0003002652455497854,0.049929872971220035,0.0006870863510090895,0.26147754530627265,0.9578943158661445
0.1,0_500ms,low,Sep7,q,fast,0.16296700851555262,0.005163993117436396,0.40637308667455824,0.0,0.40297112875842905,0.0023442499163643924,0.026629761061530186,0.001680122924426477,0.007930447466222212,0.0004044504957132982,0.4010280549067559,0.9916284861678017
0.1,0_500ms,low,Sep7,q,raw,0.2072445218030643,0.005191955790509914,0.6554971792554176,0.0,0.6520023697287228,0.0017698338142905553,0.04303155231588605,0.002152757051439484,0.007930447466222212,0.0004044504957132982,0.31616386517250056,0.9946684598541453
0.1,0_500ms,low,Sep7,q,slow,0.09178831253090479,0.0011600153697862252,0.42555656562711097,0.0,0.4277758064243781,0.0017638117295154289,0.008471343788133653,0.00021396515756176115,0.007930447466222212,0.0004044504957132982,0.21569003969106482,1.005214913777671
0.1,0_500ms,low,Sep7,r,fast,0.08303198202094969,0.0011146816856563836,0.08106973588109463,0.0,0.06090878376745035,0.0013344275384885597,0.007008903243240692,0.0001982097943398617,0.003128088596366542,0.00016747937188314516,1.0242044225077171,0.7513134600165166
0.1,0_500ms,low,Sep7,r,raw,0.1265996123637745,0.00221977324911289,0.1693396786383787,0.0,0.1527411811230962,0.0020086771132336568,0.01631697263596953,0.0005513463209503132,0.003128088596366542,0.00016747937188314516,0.7476074915325976,0.9019810498711985
0.1,0_500ms,low,Sep7,r,slow,0.07777012550927391,0.0021193109403500306,0.12190098208065425,0.0,0.11640277002970029,0.0014288030259937735,0.006179980796362297,0.0003170766739530968,0.003128088596366542,0.00016747937188314516,0.6379778421950554,0.9548960807607264
0.1,500_1000ms,ALL,ALL,p,fast,0.4337585589662396,0.002447582785804276,0.4937655524350076,0.0,0.2987392651195643,0.013780845492325316,0.18937850640452825,0.0021390480910002557,0.0440347470815417,0.00038669029035611803,0.8784706766747029,0.6050224922462288
0.1,500_1000ms,ALL,ALL,p,raw,0.5134674340632994,0.0035988542740516827,0.8473624306506786,0.0,0.7035718756615474,0.00795650675890621,0.2650823835725067,0.003729146505146789,0.0440347470815417,0.00038669029035611803,0.6059596407513778,0.8303080833089139
0.1,500_1000ms,ALL,ALL,p,slow,0.17693480626082012,0.003526311200321805,0.642142018514175,0.0,0.6178153032058323,0.0013983255981661407,0.03166913008643673,0.001296937972764004,0.0440347470815417,0.00038669029035611803,0.2755384341149673,0.9621163004336156
0.1,500_1000ms,ALL,ALL,q,fast,0.2096023812083323,0.018490051978084888,0.4237949319468523,0.0,0.39072328722788546,0.004507551643779914,0.04454436305895091,0.008121495832109778,0.010945653989757146,0.0018580024217361342,0.4945844449943029,0.9219630952946027
0.1,500_1000ms,ALL,ALL,q,raw,0.267382427190547,0.01911600660198647,0.7316595247001968,0.0,0.700661597482927,0.0033468350743082577,0.07232123839282807,0.010736444480916513,0.010945653989757146,0.0018580024217361342,0.36544652008748063,0.9576333989091833
0.1,500_1000ms,ALL,ALL,q,slow,0.128962315167066,0.0029682743396759323,0.559029525586485,0.0,0.5457324257967433,0.0011164865168094647,0.01683122134412001,0.0008213872455295375,0.010945653989757146,0.0018580024217361342,0.23068963134240536,0.976213957973344
0.1,500_1000ms,ALL,ALL,r,fast,0.08815360281347843,0.0007400551564140414,0.095890275670366,0.0,0.060502197104707924,0.000871796826190189,0.007861798276353945,0.00013838858943621227,0.0029899459769626015,0.0002060266071010362,0.9193174406601637,0.6309523742813221
0.1,500_1000ms,ALL,ALL,r,raw,0.16173408422237842,0.0025538789393674075,0.27867930663269513,0.0,0.2311223071370275,0.002135745087105932,0.026687181572903156,0.0008502152578848684,0.0029899459769626015,0.0002060266071010362,0.5803591453438887,0.8293486514291185
0.1,500_1000ms,ALL,ALL,r,slow,0.12393066387104894,0.002170972658786792,0.25644720541869026,0.0,0.2233729116274985,0.0021660091603509886,0.015835437319586615,0.0005799068704417267,0.0029899459769626015,0.0002060266071010362,0.48325995079070055,0.8710288391047476
0.1,500_1000ms,ALL,Sep17,p,fast,0.4060244393034946,0.004331931974490595,0.45083858907352625,0.0,0.2937325008827256,0.013581990053584063,0.16573234434494422,0.003537655446704322,0.038735338428763755,0.0007041118756716361,0.9005982388017743,0.6515247540951323
0.1,500_1000ms,ALL,Sep17,p,raw,0.4878421545205156,0.005454968265336943,0.7859702609880198,0.0,0.6646446707809219,0.006978363748136059,0.23929649408646592,0.005395295793279687,0.038735338428763755,0.0007041118756716361,0.6206878030057572,0.8456359022355591
0.1,500_1000ms,ALL,Sep17,p,slow,0.18582632937944665,0.005496785879119656,0.6023638285706464,0.0,0.5763300319779275,0.0010915774781701303,0.034828811312757925,0.0020609904927451714,0.038735338428763755,0.0007041118756716361,0.3084951661529799,0.9567806110561209
0.1,500_1000ms,ALL,Sep17,q,fast,0.21586396973532063,0.026641714766700308,0.4610172389324321,0.0,0.40273872334041555,0.007003145612458476,0.04750537798158879,0.012203757063669537,0.01182738117463572,0.002815436912129782,0.4682340518007358,0.8735871228438856
0.1,500_1000ms,ALL,Sep17,q,raw,0.2794094099422288,0.027827104705346585,0.8094904250969891,0.0,0.7558000365463049,0.0045895749157098915,0.07916441261678608,0.016377791363909083,0.01182738117463572,0.002815436912129782,0.34516703506252266,0.9336738435859185
0.1,500_1000ms,ALL,Sep17,q,slow,0.14056789661720845,0.005151741293369704,0.6233085430167746,0.0,0.604224971133711,0.0009080034168141121,0.01983165346056157,0.00147297102574014,0.01182738117463572,0.002815436912129782,0.22551896358883283,0.9693834263995479
0.1,500_1000ms,ALL,Sep17,r,fast,0.08911669661229854,0.0009047898855226248,0.10710636065455598,0.0,0.06420453514264333,0.001308164323123673,0.007975357060569727,0.00015771949288641613,0.003590854850558154,0.0003225115703754173,0.8320392558171361,0.5994465197983764
0.1,500_1000ms,ALL,Sep17,r,raw,0.17722384786113987,0.005139348716345924,0.32733241084937736,0.0,0.2699497390691552,0.003232183181611651,0.031611827894895285,0.0017768394004317545,0.003590854850558154,0.0003225115703754173,0.5414185763067922,0.8246960280183593
0.1,500_1000ms,ALL,Sep17,r,slow,0.14110528555888247,0.005234937087347552,0.306602984911799,0.0,0.2645776136378408,0.0032119964211027602,0.020045615983767407,0.00143530752790981,0.003590854850558154,0.0003225115703754173,0.46022149979875265,0.8629322826519524
0.1,500_1000ms,ALL,Sep7,p,fast,0.45841110977756844,0.002977849049381715,0.5319228532007689,0.0,0.3031897222189764,0.013971632550387985,0.21039731712415852,0.002745781927074256,0.048745332550677666,0.0006143316484136521,0.8617999903917378,0.5699881484590783
0.1,500_1000ms,ALL,Sep7,p,raw,0.5362454603235517,0.0036725053717550087,0.9019332481285977,0.0,0.7381738355554367,0.008854362202512345,0.2880031742267652,0.003979963228831015,0.048745332550677666,0.0006143316484136521,0.5945511615590136,0.8184351082378414
0.1,500_1000ms,ALL,Sep7,p,slow,0.16903123015537433,0.0018211743686282842,0.6775004095750893,0.0,0.6546910998528587,0.0025324108519819513,0.028860524551928998,0.0006380812114575745,0.048745332550677666,0.0006143316484136521,0.24949243980735944,0.9663331425341336
0.1,500_1000ms,ALL,Sep7,q,fast,0.20403652473989822,0.013827222566738066,0.390708436848559,0.0,0.38004289957230314,0.003457878158789228,0.04191234979438391,0.005613963178664298,0.010161896492087303,0.001329309005361302,0.522221957594901,0.9727020553682338
0.1,500_1000ms,ALL,Sep7,q,raw,0.25669177585571873,0.0144370922109161,0.6624765021252703,0.0,0.6516496516488132,0.003391949642262389,0.06623841686042095,0.007389764202548292,0.010161896492087303,0.001329309005361302,0.3874730273937774,0.9836570045251056
0.1,500_1000ms,ALL,Sep7,q,slow,0.11864624276693936,0.0018732962383255075,0.5018926212040055,0.0,0.49373905216388314,0.0013213575387069632,0.014164170573949737,0.00044911219321355675,0.010161896492087303,0.001329309005361302,0.23639766307445462,0.9837543556218011
0.1,500_1000ms,ALL,Sep7,r,fast,0.08729751943674942,0.000648312777483742,0.08592042235108603,0.0,0.05721122995987646,0.0004839188886226161,0.007760857134828804,0.00012913225794318716,0.0024558047559887775,0.00010586383759207456,1.016027587481313,0.6658629973453954
0.1,500_1000ms,ALL,Sep7,r,raw,0.14796540543236827,0.0012769664197707514,0.23543210288453312,0.0,0.19660903430846952,0.0013566740287798218,0.02230971817557682,0.0004078193243313211,0.0024558047559887775,0.00010586383759207456,0.628484406414776,0.835098662839943
0.1,500_1000ms,ALL,Sep7,r,slow,0.10866433348186356,0.0015766966369721047,0.21186429031370477,0.0,0.18674650984052757,0.001385816952511923,0.01209305628475924,0.00039040471019787833,0.0024558047559887775,0.00010586383759207456,0.5128959359831978,0.8814440109940868
0.1,500_1000ms,high,ALL,p,fast,0.4544379261054016,0.002667377999112937,0.5049413178227883,0.0,0.3084525914880624,0.008739632354043052,0.20932245607950103,0.002541725589366123,0.04884082235619039,0.0004838191904347904,0.8999816613638437,0.6108681951757321
0.1,500_1000ms,high,ALL,p,raw,0.5434686259232526,0.003786564915394397,0.8840217339901839,0.0,0.7321726881234766,0.003631745284446015,0.2989075774008744,0.004310498838981561,0.04884082235619039,0.0004838191904347904,0.614768398815506,0.8282292843849997
0.1,500_1000ms,high,ALL,p,slow,0.1994024327661441,0.004390673929512602,0.676634722792297,0.0,0.6448218455441498,0.0023960553796233733,0.04074429896518303,0.001883973478973299,0.04884082235619039,0.0004838191904347904,0.29469731015763084,0.9529836761600652
0.1,500_1000ms,high,ALL,q,fast,0.2318993770845809,0.01325169392309593,0.42666717816335636,0.0,0.37843814664058506,0.004066080069025251,0.05474644858375022,0.006647333223850419,0.013187211396875384,0.0014281768558693333,0.543513513466917,0.8869633428791515
0.1,500_1000ms,high,ALL,q,raw,0.3044976140116322,0.012983324216942066,0.7924884689325694,0.0,0.7433162381782323,0.00328509486611103,0.09433236393020054,0.008589383314006827,0.013187211396875384,0.0014281768558693333,0.3842297092622316,0.9379521183184294
0.1,500_1000ms,high,ALL,q,slow,0.16065621835951038,0.0032292674418111012,0.6329224145609671,0.0,0.6068879144910003,0.002066476722035262,0.026398703949574946,0.0010486905924965173,0.013187211396875384,0.0014281768558693333,0.25383240451509553,0.9588662062347312
0.1,500_1000ms,high,ALL,r,fast,0.09498531637797446,0.0010912293290929289,0.11099415837344316,0.0,0.07018282967410867,0.0008706929421348532,0.009112407049216174,0.00020405551356736875,0.00331472314964096,0.0002590414009598976,0.8557686077351343,0.6323110216122947
0.1,500_1000ms,high,ALL,r,raw,0.18257009539782143,0.003043431297377503,0.334618332494784,0.0,0.2735186664730481,0.0031853578070310255,0.03413682477747528,0.0010107339714458873,0.00331472314964096,0.0002590414009598976,0.5456069726863136,0.8174049055644962
0.1,500_1000ms,high,ALL,r,slow,0.14510535703922808,0.0023792955189488587,0.30971310869459884,0.0,0.264417536134959,0.0034126317552355522,0.021709694578618145,0.000609216823280826,0.00331472314964096,0.0002590414009598976,0.46851538719438973,0.8537499018024943
0.1,500_1000ms,high,Sep17,p,fast,0.4292911538706385,0.0039656159986895196,0.46997344956836296,0.0,0.3085312876512014,0.010398153985981031,0.1857435500424577,0.0036045166454305756,0.043814240117202474,0.0007214879781814739,0.9134370340812056,0.6564866333078291
0.1,500_1000ms,high,Sep17,p,raw,0.523740994639814,0.005322753070105221,0.835902102661599,0.0,0.6978402684488048,0.003387046939135215,0.2766614692670242,0.005959454897243292,0.043814240117202474,0.0007214879781814739,0.6265578145720275,0.8348349241218666
0.1,500_1000ms,high,Sep17,p,slow,0.2152837432465594,0.005641661444008329,0.646678363645089,0.0,0.6067266246930276,0.0027161058982996976,0.04710367910736398,0.002566174108847299,0.043814240117202474,0.0007214879781814739,0.3329069833619975,0.938220077865497
0.1,500_1000ms,high,Sep17,q,fast,0.24811099571526052,0.021761577787048517,0.4622586066607512,0.0,0.39255809160061245,0.005632609653088268,0.06268784461657477,0.011309920756006257,0.01549931198351842,0.002643830587609117,0.5367363465821798,0.8492174855031059
0.1,500_1000ms,high,Sep17,q,raw,0.32832705328448447,0.022482371388617996,0.85897410668764,0.0,0.7864603012181323,0.002953221264503694,0.1091254654784297,0.015410814192221874,0.01549931198351842,0.002643830587609117,0.38223160713257487,0.9155809180917757
0.1,500_1000ms,high,Sep17,q,slow,0.17539842430723096,0.005744888619144807,0.6838868273045882,0.0,0.6480786910670139,0.0012341767771306149,0.030938308878336526,0.002025256410471264,0.01549931198351842,0.002643830587609117,0.25647288016722153,0.9476402603356094
0.1,500_1000ms,high,Sep17,r,fast,0.09801505546238827,0.0005073286554014575,0.12287574866810719,0.0,0.07267061222564475,0.0012804476318505713,0.009691520964801808,9.497839518354501e-05,0.004573348056714708,0.0002733166929193439,0.7976761608763927,0.5914154177154296
0.1,500_1000ms,high,Sep17,r,raw,0.1998155542886018,0.0036944088960977894,0.3747084030479703,0.0,0.30839346770249204,0.0035466236481943025,0.04049156532249235,0.0013285890718029913,0.004573348056714708,0.0002733166929193439,0.5332561337382693,0.8230225561902101
0.1,500_1000ms,high,Sep17,r,slow,0.16086492103887196,0.003713779393064846,0.3524438272755606,0.0,0.30327477631071104,0.004011555858679523,0.02622669630097584,0.001049157273887434,0.004573348056714708,0.0002733166929193439,0.45642711998215424,0.8604910991208639
0.1,500_1000ms,high,Sep7,p,fast,0.4767906125363021,0.0015164088002755291,0.5360238673822776,0.0,0.30838263934304994,0.007280589079525047,0.23028148366798398,0.0016289938248514589,0.05330889545751299,0.0003236523675014782,0.889495116821483,0.5753151270092977
0.1,500_1000ms,high,Sep7,p,raw,0.561004298175198,0.0024249590828523144,0.9267947396155929,0.0,0.7626903945009627,0.003961494695840078,0.31868189574207473,0.002850866722246919,0.05330889545751299,0.0003236523675014782,0.6053166620344501,0.8229334521442192
0.1,500_1000ms,high,Sep7,p,slow,0.1852857123391082,0.003291346555711039,0.7032625975898151,0.0,0.6786842640784806,0.0029268451268071993,0.035091516616577736,0.0012834714188195448,0.05330889545751299,0.0003236523675014782,0.2634658987611594,0.9650509872193287
0.1,500_1000ms,high,Sep7,q,fast,0.2174890494128657,0.006105104442091949,0.3950303528323386,0.0,0.3658870844538941,0.004191701951271361,0.047687429887906176,0.0027675348582183942,0.01113201087541491,0.00042402901337758244,0.5505628816962677,0.9262252427706139
0.1,500_1000ms,high,Sep7,q,raw,0.2833158902135413,0.004874539558919965,0.7333901242613958,0.0,0.7049659599205436,0.0046335744041990715,0.08118294033177463,0.0028666835603798533,0.01113201087541491,0.00042402901337758244,0.3863099336098525,0.9612427773424431
0.1,500_1000ms,high,Sep7,q,slow,0.1475520352948699,0.0013616421806111,0.5876207143444151,0.0,0.5702738908678774,0.00280691026089802,0.022363499568453533,0.0004090479356395807,0.01113201087541491,0.00042402901337758244,0.2511008065117102,0.9704795575562872
0.1,500_1000ms,high,Sep7,r,fast,0.09229221496960664,0.0018000221560873814,0.10043274477818624,0.0,0.06797146740607661,0.0006200501378152475,0.008597639124251162,0.000337444051112323,0.002195945454464295,0.0002910283245190337,0.9189454611983511,0.6767859183396514
0.1,500_1000ms,high,Sep7,r,raw,0.16724079860601662,0.0025169096352620117,0.298982714225285,0.0,0.2425188431579868,0.005596357876014383,0.028488166515237875,0.0007560042423855625,0.002195945454464295,0.0002910283245190337,0.5593661126509134,0.8111467038701362
0.1,500_1000ms,high,Sep7,r,slow,0.1310968557062113,0.0012574089278885247,0.2717302477337439,0.0,0.22987776708984617,0.004965991461594435,0.01769458193652242,0.00026043148040164385,0.002195945454464295,0.0002910283245190337,0.48245219956030494,0.8459778365016358
0.1,500_1000ms,low,ALL,p,fast,0.42400875707962626,0.0020712498810625058,0.48974505891572756,0.0,0.2962656640388745,0.016376054850908605,0.18064207660931722,0.001851972037367398,0.04223869682831392,0.0003989210246488486,0.8657744460319041,0.6049385463832809
0.1,500_1000ms,low,ALL,p,raw,0.499432682015338,0.0032471718714968192,0.8115263640718379,0.0,0.6652785465979772,0.00940701404457444,0.25032736502205466,0.0033253426024203183,0.04223869682831392,0.0003989210246488486,0.6154238532799253,0.8197867328178207
0.1,500_1000ms,low,ALL,p,slow,0.16491744914753434,0.003221566571292665,0.5969421374286039,0.0,0.57335476989468,0.0007744052637139098,0.027446591584423516,0.0010952195384544392,0.04223869682831392,0.0003989210246488486,0.27627041015723064,0.9604863418831026
0.1,500_1000ms,low,ALL,q,fast,0.20243138320827678,0.02223488322645024,0.4352964113217859,0.0,0.40788502026824464,0.00510078346084603,0.04179322764647784,0.009450524552686343,0.010643340675155058,0.002197946304025408,0.4650426191054275,0.9370282172317799
0.1,500_1000ms,low,ALL,q,raw,0.25239490220827737,0.023859945334966125,0.7328746188304852,0.0,0.7047665184731376,0.00428038696724946,0.06465942602868922,0.01257035477266927,0.010643340675155058,0.002197946304025408,0.344390289584659,0.9616467815433393
0.1,500_1000ms,low,ALL,q,slow,0.11022040729607913,0.00415680579091173,0.5465592368990526,0.0,0.5336717649161797,0.0009267089238195378,0.012222857707056318,0.0009243925947211995,0.010643340675155058,0.002197946304025408,0.20166232652369648,0.9764207223795339
0.1,500_1000ms,low,ALL,r,fast,0.08464067527893541,0.0006264336854451887,0.08756838634457224,0.0,0.05593615820595984,0.0006337854836210627,0.007256815767422109,0.00011339796900820622,0.0028780538134899666,0.00021726338214655893,0.9665665751323017,0.638771142657089
0.1,500_1000ms,low,ALL,r,raw,0.14684182535994364,0.002495757500868229,0.24220720489359446,0.0,0.20380351066584745,0.0009167038745736531,0.022018942099517783,0.0007441858151651092,0.0028780538134899666,0.00021726338214655893,0.6062653067007384,0.8414428082574242
0.1,500_1000ms,low,ALL,r,slow,0.10737936582946757,0.0022780029678771195,0.2207940145699041,0.0,0.19594397769534774,0.0006483660744130175,0.011884072518605708,0.0005068595790240165,0.0028780538134899666,0.00021726338214655893,0.4863327750919213,0.887451492183957
0.1,500_1000ms,low,Sep17,p,fast,0.39912158264441905,0.0038589100678997484,0.45306995772123154,0.0,0.29052292250724654,0.016602879346521503,0.15973252985403688,0.0031500557252239275,0.0383451154002502,0.0006429499187238729,0.8809270529695852,0.6412319279973133
0.1,500_1000ms,low,Sep17,p,raw,0.47627691895776286,0.004729356223050703,0.7520123956977426,0.0,0.6200561307597682,0.008770745790424537,0.2273014483013299,0.004603771134189128,0.0383451154002502,0.0006429499187238729,0.6333365270074531,0.824529135832208
0.1,500_1000ms,low,Sep17,p,slow,0.1706165456738754,0.0052781923602503765,0.553510804198396,0.0,0.5233541866657246,0.0021174776865726286,0.029223803047042807,0.0018168118229627533,0.0383451154002502,0.0006429499187238729,0.30824429149303645,0.9455175629745028
0.1,500_1000ms,low,Sep17,q,fast,0.2053847863370295,0.033003925196630396,0.48758853018877607,0.0,0.4319269688046083,0.009439670807911513,0.04352465837199646,0.014583659787887388,0.011322379967330857,0.003328221049628271,0.4212256310818308,0.8858431691110172
0.1,500_1000ms,low,Sep17,q,raw,0.2568807236670778,0.03543796252565689,0.8238959812375451,0.0,0.7713860358037223,0.008281874083506212,0.06754752500353,0.019385221490762668,0.011322379967330857,0.003328221049628271,0.3117878100111938,0.9362662925543714
0.1,500_1000ms,low,Sep17,q,slow,0.11224355550746719,0.00656409817185068,0.6097349402844211,0.0,0.5940826298495376,0.001829088952619636,0.012700486664202683,0.0014763273455167941,0.011322379967330857,0.003328221049628271,0.18408581842974145,0.9743293201672482
0.1,500_1000ms,low,Sep17,r,fast,0.08348538379275032,0.0008316325331594211,0.09480488450805497,0.0,0.056860172084906756,0.0009664875733393273,0.00697976667617333,0.000142293112142189,0.0031053829669968583,0.000361254136186221,0.8806021359127029,0.5997599425383584
0.1,500_1000ms,low,Sep17,r,raw,0.15305590407534445,0.005502111974130606,0.2672542361173589,0.0,0.22618982504751714,0.001382287149813985,0.023576696896343296,0.0017008189727202834,0.0031053829669968583,0.000361254136186221,0.572697766362563,0.8463470152375463
0.1,500_1000ms,low,Sep17,r,slow,0.11566448365428454,0.005790167483439583,0.2478083363705431,0.0,0.22038420062736996,0.0010134878973868601,0.013491547253173109,0.001338178576875833,0.0031053829669968583,0.000361254136186221,0.4667497685845953,0.8893332801275646
0.1,500_1000ms,low,Sep7,p,fast,0.4461306899109214,0.004275435086264695,0.5223451488663907,0.0,0.30137032317809936,0.016178117519921043,0.19922834039178863,0.003833570255294887,0.0456996580977039,0.0009800407513315278,0.8540917645720033,0.5769562976360408
0.1,500_1000ms,low,Sep7,p,raw,0.5200155825109605,0.005126347016330169,0.8644276692932561,0.0,0.7054762495652742,0.00997316147092254,0.27079484655158775,0.005366977222200524,0.0456996580977039,0.0009800407513315278,0.6015721164225549,0.8161194679736035
0.1,500_1000ms,low,Sep7,p,slow,0.15985158556856452,0.0017290736191090629,0.6355477669665666,0.0,0.6177997327648627,0.0020833058401097775,0.02586684806209526,0.0005613047078424804,0.0456996580977039,0.0009800407513315278,0.2515178148316484,0.9720744291394269
0.1,500_1000ms,low,Sep7,q,fast,0.19980613598271882,0.01625178628728416,0.3888145278844613,0.0,0.3865143993470324,0.003305971634321713,0.04025417811268352,0.006411259152994292,0.010039750193221014,0.0015727052402961616,0.5138854689146093,0.994084252587104
0.1,500_1000ms,low,Sep7,q,raw,0.2484075053560103,0.017244674901672204,0.6519667411353207,0.0,0.6455491697348402,0.002895576493768808,0.062092226939941854,0.008454202381959396,0.010039750193221014,0.0015727052402961616,0.3810125420254396,0.990156596961825
0.1,500_1000ms,low,Sep7,q,slow,0.10842205333040085,0.002249344837295242,0.4904030561120584,0.0,0.47997321830875056,0.0005411316738967792,0.011798298634037328,0.00048471969713393114,0.010039750193221014,0.0015727052402961616,0.2210876379726845,0.9787321109170971
0.1,500_1000ms,low,Sep7,r,fast,0.08566760104443326,0.00044715251067776996,0.08113594353258759,0.0,0.05511481253578479,0.00036943148137673327,0.0075030816263099145,8.850086220624924e-05,0.0026759834548171738,9.3919750525592e-05,1.0558526506815757,0.6792897221149389
