partition,flight_id,channel,other,correlation
train,9.18数据/log_2_2026-9-18-18-29-40.ulg,drive,drive,1.0
train,9.18数据/log_2_2026-9-18-18-29-40.ulg,drive,common,0.13406329242578935
train,9.18数据/log_2_2026-9-18-18-29-40.ulg,drive,differential,-0.04532950083694366
train,9.18数据/log_2_2026-9-18-18-29-40.ulg,drive,rudder,-0.08969205139060707
train,9.18数据/log_2_2026-9-18-18-29-40.ulg,common,drive,0.13406329242578932
train,9.18数据/log_2_2026-9-18-18-29-40.ulg,common,common,0.9999999999999999
train,9.18数据/log_2_2026-9-18-18-29-40.ulg,common,differential,0.09420422989236005
train,9.18数据/log_2_2026-9-18-18-29-40.ulg,common,rudder,-0.02010869580199517
train,9.18数据/log_2_2026-9-18-18-29-40.ulg,differential,drive,-0.04532950083694366
train,9.18数据/log_2_2026-9-18-18-29-40.ulg,differential,common,0.09420422989236003
train,9.18数据/log_2_2026-9-18-18-29-40.ulg,differential,differential,1.0
train,9.18数据/log_2_2026-9-18-18-29-40.ulg,differential,rudder,0.1565997912880926
train,9.18数据/log_2_2026-9-18-18-29-40.ulg,rudder,drive,-0.08969205139060706
train,9.18数据/log_2_2026-9-18-18-29-40.ulg,rudder,common,-0.02010869580199517
train,9.18数据/log_2_2026-9-18-18-29-40.ulg,rudder,differential,0.15659979128809257
train,9.18数据/log_2_2026-9-18-18-29-40.ulg,rudder,rudder,1.0
validation,2026.9.7/log_21_2026-9-7-05-54-56.ulg,drive,drive,1.0
validation,2026.9.7/log_21_2026-9-7-05-54-56.ulg,drive,common,-0.0022628099696817565
validation,2026.9.7/log_21_2026-9-7-05-54-56.ulg,drive,differential,0.07466863494038448
validation,2026.9.7/log_21_2026-9-7-05-54-56.ulg,drive,rudder,-0.08777676113858639
validation,2026.9.7/log_21_2026-9-7-05-54-56.ulg,common,drive,-0.002262809969681756
validation,2026.9.7/log_21_2026-9-7-05-54-56.ulg,common,common,1.0
validation,2026.9.7/log_21_2026-9-7-05-54-56.ulg,common,differential,-0.0017376242846089938
validation,2026.9.7/log_21_2026-9-7-05-54-56.ulg,common,rudder,-0.0249791252132653
validation,2026.9.7/log_21_2026-9-7-05-54-56.ulg,differential,drive,0.07466863494038448
validation,2026.9.7/log_21_2026-9-7-05-54-56.ulg,differential,common,-0.0017376242846089938
validation,2026.9.7/log_21_2026-9-7-05-54-56.ulg,differential,differential,0.9999999999999999
validation,2026.9.7/log_21_2026-9-7-05-54-56.ulg,differential,rudder,0.005487924225982817
validation,2026.9.7/log_21_2026-9-7-05-54-56.ulg,rudder,drive,-0.0877767611385864
validation,2026.9.7/log_21_2026-9-7-05-54-56.ulg,rudder,common,-0.0249791252132653
validation,2026.9.7/log_21_2026-9-7-05-54-56.ulg,rudder,differential,0.005487924225982817
validation,2026.9.7/log_21_2026-9-7-05-54-56.ulg,rudder,rudder,0.9999999999999999
validation,2026.9.7/log_22_2026-9-7-06-01-40.ulg,drive,drive,1.0
validation,2026.9.7/log_22_2026-9-7-06-01-40.ulg,drive,common,0.12853341359849124
validation,2026.9.7/log_22_2026-9-7-06-01-40.ulg,drive,differential,0.16934756817742194
validation,2026.9.7/log_22_2026-9-7-06-01-40.ulg,drive,rudder,-0.10626179522209767
validation,2026.9.7/log_22_2026-9-7-06-01-40.ulg,common,drive,0.12853341359849124
validation,2026.9.7/log_22_2026-9-7-06-01-40.ulg,common,common,0.9999999999999999
validation,2026.9.7/log_22_2026-9-7-06-01-40.ulg,common,differential,-0.0956486809606734
validation,2026.9.7/log_22_2026-9-7-06-01-40.ulg,common,rudder,0.12546263804082228
validation,2026.9.7/log_22_2026-9-7-06-01-40.ulg,differential,drive,0.16934756817742191
validation,2026.9.7/log_22_2026-9-7-06-01-40.ulg,differential,common,-0.0956486809606734
validation,2026.9.7/log_22_2026-9-7-06-01-40.ulg,differential,differential,0.9999999999999999
validation,2026.9.7/log_22_2026-9-7-06-01-40.ulg,differential,rudder,-0.10055251179280494
validation,2026.9.7/log_22_2026-9-7-06-01-40.ulg,rudder,drive,-0.10626179522209767
validation,2026.9.7/log_22_2026-9-7-06-01-40.ulg,rudder,common,0.12546263804082228
validation,2026.9.7/log_22_2026-9-7-06-01-40.ulg,rudder,differential,-0.10055251179280494
validation,2026.9.7/log_22_2026-9-7-06-01-40.ulg,rudder,rudder,1.0
validation,2026.9.7/log_23_2026-9-7-06-09-22.ulg,drive,drive,1.0
validation,2026.9.7/log_23_2026-9-7-06-09-22.ulg,drive,common,0.15547332197140407
validation,2026.9.7/log_23_2026-9-7-06-09-22.ulg,drive,differential,-0.011725889471450451
validation,2026.9.7/log_23_2026-9-7-06-09-22.ulg,drive,rudder,-0.014271138121458828
validation,2026.9.7/log_23_2026-9-7-06-09-22.ulg,common,drive,0.15547332197140407
validation,2026.9.7/log_23_2026-9-7-06-09-22.ulg,common,common,0.9999999999999998
validation,2026.9.7/log_23_2026-9-7-06-09-22.ulg,common,differential,-0.06103827973620696
validation,2026.9.7/log_23_2026-9-7-06-09-22.ulg,common,rudder,-0.01263037398602084
validation,2026.9.7/log_23_2026-9-7-06-09-22.ulg,differential,drive,-0.011725889471450453
validation,2026.9.7/log_23_2026-9-7-06-09-22.ulg,differential,common,-0.06103827973620696
validation,2026.9.7/log_23_2026-9-7-06-09-22.ulg,differential,differential,0.9999999999999999
validation,2026.9.7/log_23_2026-9-7-06-09-22.ulg,differential,rudder,0.29739561005977044
validation,2026.9.7/log_23_2026-9-7-06-09-22.ulg,rudder,drive,-0.014271138121458828
validation,2026.9.7/log_23_2026-9-7-06-09-22.ulg,rudder,common,-0.012630373986020838
validation,2026.9.7/log_23_2026-9-7-06-09-22.ulg,rudder,differential,0.29739561005977044
validation,2026.9.7/log_23_2026-9-7-06-09-22.ulg,rudder,rudder,1.0
validation,2026.9.7/log_24_2026-9-7-06-16-04.ulg,drive,drive,0.9999999999999999
validation,2026.9.7/log_24_2026-9-7-06-16-04.ulg,drive,common,0.1628657151426281
validation,2026.9.7/log_24_2026-9-7-06-16-04.ulg,drive,differential,-0.01914646221925877
validation,2026.9.7/log_24_2026-9-7-06-16-04.ulg,drive,rudder,-0.1147407984918289
validation,2026.9.7/log_24_2026-9-7-06-16-04.ulg,common,drive,0.1628657151426281
validation,2026.9.7/log_24_2026-9-7-06-16-04.ulg,common,common,1.0
validation,2026.9.7/log_24_2026-9-7-06-16-04.ulg,common,differential,-0.3203268203682388
validation,2026.9.7/log_24_2026-9-7-06-16-04.ulg,common,rudder,-0.2905750283279613
validation,2026.9.7/log_24_2026-9-7-06-16-04.ulg,differential,drive,-0.019146462219258767
validation,2026.9.7/log_24_2026-9-7-06-16-04.ulg,differential,common,-0.3203268203682388
validation,2026.9.7/log_24_2026-9-7-06-16-04.ulg,differential,differential,0.9999999999999999
validation,2026.9.7/log_24_2026-9-7-06-16-04.ulg,differential,rudder,0.28963962114431896
validation,2026.9.7/log_24_2026-9-7-06-16-04.ulg,rudder,drive,-0.1147407984918289
validation,2026.9.7/log_24_2026-9-7-06-16-04.ulg,rudder,common,-0.2905750283279612
validation,2026.9.7/log_24_2026-9-7-06-16-04.ulg,rudder,differential,0.2896396211443189
validation,2026.9.7/log_24_2026-9-7-06-16-04.ulg,rudder,rudder,0.9999999999999999
validation,2026.9.7/log_26_2026-9-7-06-30-26.ulg,drive,drive,1.0
validation,2026.9.7/log_26_2026-9-7-06-30-26.ulg,drive,common,-0.056944640307903645
validation,2026.9.7/log_26_2026-9-7-06-30-26.ulg,drive,differential,0.10404886450154159
validation,2026.9.7/log_26_2026-9-7-06-30-26.ulg,drive,rudder,-0.1633969310360411
validation,2026.9.7/log_26_2026-9-7-06-30-26.ulg,common,drive,-0.056944640307903645
validation,2026.9.7/log_26_2026-9-7-06-30-26.ulg,common,common,1.0
validation,2026.9.7/log_26_2026-9-7-06-30-26.ulg,common,differential,0.03728591687896873
validation,2026.9.7/log_26_2026-9-7-06-30-26.ulg,common,rudder,0.0652424764880584
validation,2026.9.7/log_26_2026-9-7-06-30-26.ulg,differential,drive,0.10404886450154158
validation,2026.9.7/log_26_2026-9-7-06-30-26.ulg,differential,common,0.03728591687896873
validation,2026.9.7/log_26_2026-9-7-06-30-26.ulg,differential,differential,1.0
validation,2026.9.7/log_26_2026-9-7-06-30-26.ulg,differential,rudder,0.1255026503974598
validation,2026.9.7/log_26_2026-9-7-06-30-26.ulg,rudder,drive,-0.16339693103604114
validation,2026.9.7/log_26_2026-9-7-06-30-26.ulg,rudder,common,0.06524247648805842
validation,2026.9.7/log_26_2026-9-7-06-30-26.ulg,rudder,differential,0.1255026503974598
validation,2026.9.7/log_26_2026-9-7-06-30-26.ulg,rudder,rudder,1.0
validation,2026.9.7/log_27_2026-9-7-06-37-24.ulg,drive,drive,1.0
validation,2026.9.7/log_27_2026-9-7-06-37-24.ulg,drive,common,-0.00614093708293264
validation,2026.9.7/log_27_2026-9-7-06-37-24.ulg,drive,differential,-0.0016826844105755868
validation,2026.9.7/log_27_2026-9-7-06-37-24.ulg,drive,rudder,-0.19161532648899735
validation,2026.9.7/log_27_2026-9-7-06-37-24.ulg,common,drive,-0.006140937082932639
validation,2026.9.7/log_27_2026-9-7-06-37-24.ulg,common,common,1.0
validation,2026.9.7/log_27_2026-9-7-06-37-24.ulg,common,differential,-0.09729555615854517
validation,2026.9.7/log_27_2026-9-7-06-37-24.ulg,common,rudder,-0.009131255748371992
validation,2026.9.7/log_27_2026-9-7-06-37-24.ulg,differential,drive,-0.001682684410575587
validation,2026.9.7/log_27_2026-9-7-06-37-24.ulg,differential,common,-0.09729555615854515
validation,2026.9.7/log_27_2026-9-7-06-37-24.ulg,differential,differential,0.9999999999999999
validation,2026.9.7/log_27_2026-9-7-06-37-24.ulg,differential,rudder,-0.20556895485920917
validation,2026.9.7/log_27_2026-9-7-06-37-24.ulg,rudder,drive,-0.19161532648899735
validation,2026.9.7/log_27_2026-9-7-06-37-24.ulg,rudder,common,-0.00913125574837199
validation,2026.9.7/log_27_2026-9-7-06-37-24.ulg,rudder,differential,-0.20556895485920917
validation,2026.9.7/log_27_2026-9-7-06-37-24.ulg,rudder,rudder,1.0
validation,2026.9.7/log_28_2026-9-7-06-44-02.ulg,drive,drive,1.0
validation,2026.9.7/log_28_2026-9-7-06-44-02.ulg,drive,common,0.06003377201498352
validation,2026.9.7/log_28_2026-9-7-06-44-02.ulg,drive,differential,0.042064730619440514
validation,2026.9.7/log_28_2026-9-7-06-44-02.ulg,drive,rudder,-0.06333399742982623
validation,2026.9.7/log_28_2026-9-7-06-44-02.ulg,common,drive,0.06003377201498352
validation,2026.9.7/log_28_2026-9-7-06-44-02.ulg,common,common,1.0
validation,2026.9.7/log_28_2026-9-7-06-44-02.ulg,common,differential,-0.15631478165691473
validation,2026.9.7/log_28_2026-9-7-06-44-02.ulg,common,rudder,-0.0639856695331527
validation,2026.9.7/log_28_2026-9-7-06-44-02.ulg,differential,drive,0.042064730619440514
validation,2026.9.7/log_28_2026-9-7-06-44-02.ulg,differential,common,-0.15631478165691473
validation,2026.9.7/log_28_2026-9-7-06-44-02.ulg,differential,differential,1.0
validation,2026.9.7/log_28_2026-9-7-06-44-02.ulg,differential,rudder,0.0132001086368406
validation,2026.9.7/log_28_2026-9-7-06-44-02.ulg,rudder,drive,-0.06333399742982623
validation,2026.9.7/log_28_2026-9-7-06-44-02.ulg,rudder,common,-0.0639856695331527
validation,2026.9.7/log_28_2026-9-7-06-44-02.ulg,rudder,differential,0.0132001086368406
validation,2026.9.7/log_28_2026-9-7-06-44-02.ulg,rudder,rudder,1.0
validation,2026.9.7/log_29_2026-9-7-06-51-04.ulg,drive,drive,1.0
validation,2026.9.7/log_29_2026-9-7-06-51-04.ulg,drive,common,0.09759921796580398
validation,2026.9.7/log_29_2026-9-7-06-51-04.ulg,drive,differential,-0.06516361777307822
validation,2026.9.7/log_29_2026-9-7-06-51-04.ulg,drive,rudder,0.014858400508310303
validation,2026.9.7/log_29_2026-9-7-06-51-04.ulg,common,drive,0.09759921796580398
validation,2026.9.7/log_29_2026-9-7-06-51-04.ulg,common,common,1.0
validation,2026.9.7/log_29_2026-9-7-06-51-04.ulg,common,differential,-0.015179050550364923
validation,2026.9.7/log_29_2026-9-7-06-51-04.ulg,common,rudder,0.03470314930736326
validation,2026.9.7/log_29_2026-9-7-06-51-04.ulg,differential,drive,-0.06516361777307822
validation,2026.9.7/log_29_2026-9-7-06-51-04.ulg,differential,common,-0.015179050550364925
validation,2026.9.7/log_29_2026-9-7-06-51-04.ulg,differential,differential,1.0
validation,2026.9.7/log_29_2026-9-7-06-51-04.ulg,differential,rudder,0.07861819108546077
validation,2026.9.7/log_29_2026-9-7-06-51-04.ulg,rudder,drive,0.014858400508310301
validation,2026.9.7/log_29_2026-9-7-06-51-04.ulg,rudder,common,0.03470314930736326
validation,2026.9.7/log_29_2026-9-7-06-51-04.ulg,rudder,differential,0.07861819108546077
validation,2026.9.7/log_29_2026-9-7-06-51-04.ulg,rudder,rudder,1.0
validation,2026.9.7/log_30_2026-9-7-06-58-22.ulg,drive,drive,1.0
validation,2026.9.7/log_30_2026-9-7-06-58-22.ulg,drive,common,0.058518192355156776
validation,2026.9.7/log_30_2026-9-7-06-58-22.ulg,drive,differential,-0.040864011397514596
validation,2026.9.7/log_30_2026-9-7-06-58-22.ulg,drive,rudder,-0.023050324848844873
validation,2026.9.7/log_30_2026-9-7-06-58-22.ulg,common,drive,0.05851819235515677
validation,2026.9.7/log_30_2026-9-7-06-58-22.ulg,common,common,1.0
validation,2026.9.7/log_30_2026-9-7-06-58-22.ulg,common,differential,-0.03553386752361089
validation,2026.9.7/log_30_2026-9-7-06-58-22.ulg,common,rudder,0.030551462584113977
validation,2026.9.7/log_30_2026-9-7-06-58-22.ulg,differential,drive,-0.040864011397514596
validation,2026.9.7/log_30_2026-9-7-06-58-22.ulg,differential,common,-0.03553386752361089
validation,2026.9.7/log_30_2026-9-7-06-58-22.ulg,differential,differential,0.9999999999999999
validation,2026.9.7/log_30_2026-9-7-06-58-22.ulg,differential,rudder,-0.23816096097044728
validation,2026.9.7/log_30_2026-9-7-06-58-22.ulg,rudder,drive,-0.02305032484884487
validation,2026.9.7/log_30_2026-9-7-06-58-22.ulg,rudder,common,0.030551462584113977
validation,2026.9.7/log_30_2026-9-7-06-58-22.ulg,rudder,differential,-0.2381609609704473
validation,2026.9.7/log_30_2026-9-7-06-58-22.ulg,rudder,rudder,0.9999999999999998
validation,9.17数据/log_10_2026-9-17-06-34-34.ulg,drive,drive,1.0
validation,9.17数据/log_10_2026-9-17-06-34-34.ulg,drive,common,0.22193138900532106
validation,9.17数据/log_10_2026-9-17-06-34-34.ulg,drive,differential,-0.0697122757762741
validation,9.17数据/log_10_2026-9-17-06-34-34.ulg,drive,rudder,-0.20426295201081862
validation,9.17数据/log_10_2026-9-17-06-34-34.ulg,common,drive,0.22193138900532108
validation,9.17数据/log_10_2026-9-17-06-34-34.ulg,common,common,1.0
validation,9.17数据/log_10_2026-9-17-06-34-34.ulg,common,differential,0.06443873567677541
validation,9.17数据/log_10_2026-9-17-06-34-34.ulg,common,rudder,-0.12949336656236973
validation,9.17数据/log_10_2026-9-17-06-34-34.ulg,differential,drive,-0.0697122757762741
validation,9.17数据/log_10_2026-9-17-06-34-34.ulg,differential,common,0.06443873567677541
validation,9.17数据/log_10_2026-9-17-06-34-34.ulg,differential,differential,0.9999999999999999
validation,9.17数据/log_10_2026-9-17-06-34-34.ulg,differential,rudder,0.21746691437752444
validation,9.17数据/log_10_2026-9-17-06-34-34.ulg,rudder,drive,-0.20426295201081862
validation,9.17数据/log_10_2026-9-17-06-34-34.ulg,rudder,common,-0.12949336656236973
validation,9.17数据/log_10_2026-9-17-06-34-34.ulg,rudder,differential,0.21746691437752444
validation,9.17数据/log_10_2026-9-17-06-34-34.ulg,rudder,rudder,1.0
validation,9.17数据/log_11_2026-9-17-06-40-30.ulg,drive,drive,1.0
validation,9.17数据/log_11_2026-9-17-06-40-30.ulg,drive,common,0.24429612105001158
validation,9.17数据/log_11_2026-9-17-06-40-30.ulg,drive,differential,0.08522887873993545
validation,9.17数据/log_11_2026-9-17-06-40-30.ulg,drive,rudder,-0.12331496000893111
validation,9.17数据/log_11_2026-9-17-06-40-30.ulg,common,drive,0.24429612105001158
validation,9.17数据/log_11_2026-9-17-06-40-30.ulg,common,common,1.0
validation,9.17数据/log_11_2026-9-17-06-40-30.ulg,common,differential,-0.0262869977575316
validation,9.17数据/log_11_2026-9-17-06-40-30.ulg,common,rudder,-0.2585423006535878
validation,9.17数据/log_11_2026-9-17-06-40-30.ulg,differential,drive,0.08522887873993545
validation,9.17数据/log_11_2026-9-17-06-40-30.ulg,differential,common,-0.026286997757531603
validation,9.17数据/log_11_2026-9-17-06-40-30.ulg,differential,differential,1.0
validation,9.17数据/log_11_2026-9-17-06-40-30.ulg,differential,rudder,0.14011936932052024
validation,9.17数据/log_11_2026-9-17-06-40-30.ulg,rudder,drive,-0.12331496000893111
validation,9.17数据/log_11_2026-9-17-06-40-30.ulg,rudder,common,-0.25854230065358785
validation,9.17数据/log_11_2026-9-17-06-40-30.ulg,rudder,differential,0.14011936932052022
validation,9.17数据/log_11_2026-9-17-06-40-30.ulg,rudder,rudder,0.9999999999999998
validation,9.17数据/log_12_2026-9-17-06-46-02.ulg,drive,drive,1.0
validation,9.17数据/log_12_2026-9-17-06-46-02.ulg,drive,common,0.11118614358449157
validation,9.17数据/log_12_2026-9-17-06-46-02.ulg,drive,differential,-0.0006079376946387658
validation,9.17数据/log_12_2026-9-17-06-46-02.ulg,drive,rudder,-0.08957483862766931
validation,9.17数据/log_12_2026-9-17-06-46-02.ulg,common,drive,0.11118614358449157
validation,9.17数据/log_12_2026-9-17-06-46-02.ulg,common,common,1.0
validation,9.17数据/log_12_2026-9-17-06-46-02.ulg,common,differential,-0.04566542880160284
validation,9.17数据/log_12_2026-9-17-06-46-02.ulg,common,rudder,-0.19044076950867947
validation,9.17数据/log_12_2026-9-17-06-46-02.ulg,differential,drive,-0.0006079376946387657
validation,9.17数据/log_12_2026-9-17-06-46-02.ulg,differential,common,-0.04566542880160284
validation,9.17数据/log_12_2026-9-17-06-46-02.ulg,differential,differential,0.9999999999999998
validation,9.17数据/log_12_2026-9-17-06-46-02.ulg,differential,rudder,0.0762328016071563
validation,9.17数据/log_12_2026-9-17-06-46-02.ulg,rudder,drive,-0.0895748386276693
validation,9.17数据/log_12_2026-9-17-06-46-02.ulg,rudder,common,-0.1904407695086795
validation,9.17数据/log_12_2026-9-17-06-46-02.ulg,rudder,differential,0.07623280160715629
validation,9.17数据/log_12_2026-9-17-06-46-02.ulg,rudder,rudder,1.0
validation,9.17数据/log_13_2026-9-17-06-52-30.ulg,drive,drive,1.0
validation,9.17数据/log_13_2026-9-17-06-52-30.ulg,drive,common,0.2565394527793019
validation,9.17数据/log_13_2026-9-17-06-52-30.ulg,drive,differential,-0.020976797528753165
validation,9.17数据/log_13_2026-9-17-06-52-30.ulg,drive,rudder,-0.16903132801276738
validation,9.17数据/log_13_2026-9-17-06-52-30.ulg,common,drive,0.2565394527793019
validation,9.17数据/log_13_2026-9-17-06-52-30.ulg,common,common,1.0
validation,9.17数据/log_13_2026-9-17-06-52-30.ulg,common,differential,-0.0920368115538274
validation,9.17数据/log_13_2026-9-17-06-52-30.ulg,common,rudder,-0.06946844433585996
validation,9.17数据/log_13_2026-9-17-06-52-30.ulg,differential,drive,-0.020976797528753168
validation,9.17数据/log_13_2026-9-17-06-52-30.ulg,differential,common,-0.0920368115538274
validation,9.17数据/log_13_2026-9-17-06-52-30.ulg,differential,differential,1.0
validation,9.17数据/log_13_2026-9-17-06-52-30.ulg,differential,rudder,0.21245678122912415
validation,9.17数据/log_13_2026-9-17-06-52-30.ulg,rudder,drive,-0.16903132801276735
validation,9.17数据/log_13_2026-9-17-06-52-30.ulg,rudder,common,-0.06946844433585996
validation,9.17数据/log_13_2026-9-17-06-52-30.ulg,rudder,differential,0.21245678122912418
validation,9.17数据/log_13_2026-9-17-06-52-30.ulg,rudder,rudder,1.0
validation,9.17数据/log_6_2026-9-17-06-02-24.ulg,drive,drive,1.0
validation,9.17数据/log_6_2026-9-17-06-02-24.ulg,drive,common,-0.055882222117156724
validation,9.17数据/log_6_2026-9-17-06-02-24.ulg,drive,differential,-0.13892670634754506
validation,9.17数据/log_6_2026-9-17-06-02-24.ulg,drive,rudder,0.14799692468805925
validation,9.17数据/log_6_2026-9-17-06-02-24.ulg,common,drive,-0.05588222211715672
validation,9.17数据/log_6_2026-9-17-06-02-24.ulg,common,common,1.0
validation,9.17数据/log_6_2026-9-17-06-02-24.ulg,common,differential,0.0344635287141556
validation,9.17数据/log_6_2026-9-17-06-02-24.ulg,common,rudder,-0.18663382668256925
validation,9.17数据/log_6_2026-9-17-06-02-24.ulg,differential,drive,-0.13892670634754506
validation,9.17数据/log_6_2026-9-17-06-02-24.ulg,differential,common,0.0344635287141556
validation,9.17数据/log_6_2026-9-17-06-02-24.ulg,differential,differential,1.0
validation,9.17数据/log_6_2026-9-17-06-02-24.ulg,differential,rudder,0.05855601126791645
validation,9.17数据/log_6_2026-9-17-06-02-24.ulg,rudder,drive,0.14799692468805925
validation,9.17数据/log_6_2026-9-17-06-02-24.ulg,rudder,common,-0.18663382668256923
validation,9.17数据/log_6_2026-9-17-06-02-24.ulg,rudder,differential,0.05855601126791645
validation,9.17数据/log_6_2026-9-17-06-02-24.ulg,rudder,rudder,0.9999999999999998
validation,9.17数据/log_7_2026-9-17-06-12-16.ulg,drive,drive,1.0
validation,9.17数据/log_7_2026-9-17-06-12-16.ulg,drive,common,0.15203973894873057
validation,9.17数据/log_7_2026-9-17-06-12-16.ulg,drive,differential,0.023267299285136264
validation,9.17数据/log_7_2026-9-17-06-12-16.ulg,drive,rudder,0.15256051664652454
validation,9.17数据/log_7_2026-9-17-06-12-16.ulg,common,drive,0.15203973894873057
validation,9.17数据/log_7_2026-9-17-06-12-16.ulg,common,common,0.9999999999999998
validation,9.17数据/log_7_2026-9-17-06-12-16.ulg,common,differential,-0.11411514426701762
validation,9.17数据/log_7_2026-9-17-06-12-16.ulg,common,rudder,0.08505063190510984
validation,9.17数据/log_7_2026-9-17-06-12-16.ulg,differential,drive,0.02326729928513626
validation,9.17数据/log_7_2026-9-17-06-12-16.ulg,differential,common,-0.11411514426701762
validation,9.17数据/log_7_2026-9-17-06-12-16.ulg,differential,differential,1.0
validation,9.17数据/log_7_2026-9-17-06-12-16.ulg,differential,rudder,0.14325783873536727
validation,9.17数据/log_7_2026-9-17-06-12-16.ulg,rudder,drive,0.15256051664652454
validation,9.17数据/log_7_2026-9-17-06-12-16.ulg,rudder,common,0.08505063190510982
validation,9.17数据/log_7_2026-9-17-06-12-16.ulg,rudder,differential,0.14325783873536727
validation,9.17数据/log_7_2026-9-17-06-12-16.ulg,rudder,rudder,1.0
validation,9.17数据/log_8_2026-9-17-06-17-52.ulg,drive,drive,1.0
validation,9.17数据/log_8_2026-9-17-06-17-52.ulg,drive,common,0.13477107507337743
validation,9.17数据/log_8_2026-9-17-06-17-52.ulg,drive,differential,0.014928148097566266
validation,9.17数据/log_8_2026-9-17-06-17-52.ulg,drive,rudder,-0.07508096945337862
validation,9.17数据/log_8_2026-9-17-06-17-52.ulg,common,drive,0.13477107507337746
validation,9.17数据/log_8_2026-9-17-06-17-52.ulg,common,common,1.0
validation,9.17数据/log_8_2026-9-17-06-17-52.ulg,common,differential,0.10263126061989525
validation,9.17数据/log_8_2026-9-17-06-17-52.ulg,common,rudder,-0.13397254948838122
validation,9.17数据/log_8_2026-9-17-06-17-52.ulg,differential,drive,0.014928148097566268
validation,9.17数据/log_8_2026-9-17-06-17-52.ulg,differential,common,0.10263126061989525
validation,9.17数据/log_8_2026-9-17-06-17-52.ulg,differential,differential,0.9999999999999999
validation,9.17数据/log_8_2026-9-17-06-17-52.ulg,differential,rudder,0.23957491186329158
validation,9.17数据/log_8_2026-9-17-06-17-52.ulg,rudder,drive,-0.07508096945337862
validation,9.17数据/log_8_2026-9-17-06-17-52.ulg,rudder,common,-0.13397254948838125
validation,9.17数据/log_8_2026-9-17-06-17-52.ulg,rudder,differential,0.23957491186329158
validation,9.17数据/log_8_2026-9-17-06-17-52.ulg,rudder,rudder,1.0
validation,9.17数据/log_9_2026-9-17-06-28-10.ulg,drive,drive,0.9999999999999998
validation,9.17数据/log_9_2026-9-17-06-28-10.ulg,drive,common,-0.04878656534278182
validation,9.17数据/log_9_2026-9-17-06-28-10.ulg,drive,differential,0.10418464191662669
validation,9.17数据/log_9_2026-9-17-06-28-10.ulg,drive,rudder,0.14825267638915848
validation,9.17数据/log_9_2026-9-17-06-28-10.ulg,common,drive,-0.048786565342781814
validation,9.17数据/log_9_2026-9-17-06-28-10.ulg,common,common,1.0
validation,9.17数据/log_9_2026-9-17-06-28-10.ulg,common,differential,0.003565683188462093
validation,9.17数据/log_9_2026-9-17-06-28-10.ulg,common,rudder,-0.2627209945895489
validation,9.17数据/log_9_2026-9-17-06-28-10.ulg,differential,drive,0.1041846419166267
validation,9.17数据/log_9_2026-9-17-06-28-10.ulg,differential,common,0.003565683188462093
validation,9.17数据/log_9_2026-9-17-06-28-10.ulg,differential,differential,1.0
validation,9.17数据/log_9_2026-9-17-06-28-10.ulg,differential,rudder,0.21881082224835688
validation,9.17数据/log_9_2026-9-17-06-28-10.ulg,rudder,drive,0.14825267638915848
validation,9.17数据/log_9_2026-9-17-06-28-10.ulg,rudder,common,-0.2627209945895489
validation,9.17数据/log_9_2026-9-17-06-28-10.ulg,rudder,differential,0.21881082224835688
validation,9.17数据/log_9_2026-9-17-06-28-10.ulg,rudder,rudder,1.0
