partition,channel,subset,window_id,flight_id,activity,mean_departure,persistence
train,drive,isolated,train:9.16数据/log_3_2026-9-16-18-13-58.ulg:1:2235,9.16数据/log_3_2026-9-16-18-13-58.ulg,0.29914876109782274,0.02543581247329712,0.8801830957774526
train,drive,isolated,train:9.16数据/log_3_2026-9-16-18-13-58.ulg:1:3485,9.16数据/log_3_2026-9-16-18-13-58.ulg,0.3796016485966147,-0.031774632930755616,0.8664970129631744
train,drive,isolated,train:9.16数据/log_3_2026-9-16-18-13-58.ulg:2:415,9.16数据/log_3_2026-9-16-18-13-58.ulg,0.386168718227046,-0.032604955434799195,0.874019531754073
train,drive,isolated,train:9.16数据/log_4_2026-9-16-18-20-50.ulg:1:85,9.16数据/log_4_2026-9-16-18-20-50.ulg,0.38190170223612685,0.03162386655807495,0.8571917691950035
train,drive,isolated,train:9.16数据/log_4_2026-9-16-18-20-50.ulg:1:155,9.16数据/log_4_2026-9-16-18-20-50.ulg,0.30183527293485224,-0.026047053337097167,0.8933121199115086
train,drive,isolated,train:9.16数据/log_4_2026-9-16-18-20-50.ulg:1:2425,9.16数据/log_4_2026-9-16-18-20-50.ulg,0.3818680353915711,0.03161933183670044,0.8571444139587879
train,drive,isolated,train:9.16数据/log_4_2026-9-16-18-20-50.ulg:1:3525,9.16数据/log_4_2026-9-16-18-20-50.ulg,0.37863215748969253,-0.03177807331085205,0.8688097461916735
train,drive,isolated,train:9.16数据/log_4_2026-9-16-18-20-50.ulg:1:3695,9.16数据/log_4_2026-9-16-18-20-50.ulg,0.35684319770364104,-0.030034525394439696,0.8712804489115745
train,drive,isolated,train:9.16数据/log_4_2026-9-16-18-20-50.ulg:1:4075,9.16数据/log_4_2026-9-16-18-20-50.ulg,0.37545169236100806,0.030882790088653564,0.8514851552842276
train,drive,isolated,train:9.16数据/log_4_2026-9-16-18-20-50.ulg:1:4085,9.16数据/log_4_2026-9-16-18-20-50.ulg,0.376570678369187,0.03098376512527466,0.8517307144681259
train,drive,isolated,train:9.16数据/log_4_2026-9-16-18-20-50.ulg:1:4665,9.16数据/log_4_2026-9-16-18-20-50.ulg,0.3819132458965348,-0.031624860763549804,0.8571928077968558
train,drive,isolated,train:9.16数据/log_4_2026-9-16-18-20-50.ulg:1:4885,9.16数据/log_4_2026-9-16-18-20-50.ulg,0.38176590998811427,-0.03162100791931152,0.8574191546786508
train,drive,isolated,train:9.16数据/log_4_2026-9-16-18-20-50.ulg:1:4925,9.16数据/log_4_2026-9-16-18-20-50.ulg,0.38188817886299276,0.031621410846710205,0.8571555574553756
train,drive,isolated,train:9.16数据/log_4_2026-9-16-18-20-50.ulg:1:5005,9.16数据/log_4_2026-9-16-18-20-50.ulg,0.3818928566342056,-0.03162224769592285,0.8571677422683998
train,drive,isolated,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:1:25,9.16数据/log_5_2026-9-16-18-26-48.ulg,0.34965489764956625,-0.029845035076141356,0.8835824790522642
train,drive,isolated,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:1:215,9.16数据/log_5_2026-9-16-18-26-48.ulg,0.38185301282986395,-0.03162008285522461,0.8571984946527942
train,drive,isolated,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:1:1065,9.16数据/log_5_2026-9-16-18-26-48.ulg,0.3198625801893686,0.026960244178771974,0.8725192206001202
train,drive,isolated,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:1:2555,9.16数据/log_5_2026-9-16-18-26-48.ulg,0.38435757894754263,-0.03183074474334717,0.85728646774731
train,drive,isolated,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:1:2755,9.16数据/log_5_2026-9-16-18-26-48.ulg,0.38183764384736146,0.03161613702774048,0.8571260239818428
train,drive,isolated,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:1:2765,9.16数据/log_5_2026-9-16-18-26-48.ulg,0.3818038971476778,0.03161283493041992,0.857112254144037
train,drive,isolated,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:1:2925,9.16数据/log_5_2026-9-16-18-26-48.ulg,0.37119954806331973,0.030408508777618408,0.8480125935679692
train,drive,isolated,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:1:3565,9.16数据/log_5_2026-9-16-18-26-48.ulg,0.3840451365241412,0.03174677848815918,0.8557206447492908
train,drive,isolated,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:1:4055,9.16数据/log_5_2026-9-16-18-26-48.ulg,0.38185176386668496,-0.031618142127990724,0.857148686442999
train,drive,isolated,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:1:4065,9.16数据/log_5_2026-9-16-18-26-48.ulg,0.38190294353627313,-0.03162357807159424,0.8571811634166038
train,drive,isolated,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:1:4215,9.16数据/log_5_2026-9-16-18-26-48.ulg,0.38185434083687947,0.03162505626678467,0.8573303387671792
train,drive,isolated,train:9.16数据/log_5_2026-9-16-18-26-48.ulg:1:4685,9.16数据/log_5_2026-9-16-18-26-48.ulg,0.3445160913401166,-0.028929910659790038,0.8692650103978903
train,drive,isolated,train:9.18数据/log_0_2026-9-18-18-15-06.ulg:1:695,9.18数据/log_0_2026-9-18-18-15-06.ulg,0.3751767225986541,-0.030878646373748778,0.8519948827680675
train,drive,isolated,train:9.18数据/log_0_2026-9-18-18-15-06.ulg:1:745,9.18数据/log_0_2026-9-18-18-15-06.ulg,0.3046536827363064,0.02638679027557373,0.8965917751347711
train,drive,isolated,train:9.18数据/log_0_2026-9-18-18-15-06.ulg:1:1075,9.18数据/log_0_2026-9-18-18-15-06.ulg,0.38175777531200933,-0.03160921573638916,0.85711766733054
train,drive,isolated,train:9.18数据/log_0_2026-9-18-18-15-06.ulg:1:1545,9.18数据/log_0_2026-9-18-18-15-06.ulg,0.3024864882696365,-0.025449745655059815,0.8709477148625153
train,drive,isolated,train:9.18数据/log_0_2026-9-18-18-15-06.ulg:1:2165,9.18数据/log_0_2026-9-18-18-15-06.ulg,0.3933817762440435,0.03286838054656983,0.8649254719501274
train,drive,isolated,train:9.18数据/log_0_2026-9-18-18-15-06.ulg:1:4415,9.18数据/log_0_2026-9-18-18-15-06.ulg,0.3918498880982201,-0.032664923667907714,0.8629319285645453
train,drive,isolated,train:9.18数据/log_0_2026-9-18-18-15-06.ulg:1:4675,9.18数据/log_0_2026-9-18-18-15-06.ulg,0.35200708527561425,-0.029401302337646484,0.8646289654985579
train,drive,isolated,train:9.18数据/log_1_2026-9-18-18-23-36.ulg:1:1235,9.18数据/log_1_2026-9-18-18-23-36.ulg,0.39045152580675485,-0.03258529186248779,0.8639112084561514
train,drive,isolated,train:9.18数据/log_1_2026-9-18-18-23-36.ulg:1:1285,9.18数据/log_1_2026-9-18-18-23-36.ulg,0.3892105075497346,0.03231932163238525,0.8595918669773185
train,drive,isolated,train:9.18数据/log_1_2026-9-18-18-23-36.ulg:1:3105,9.18数据/log_1_2026-9-18-18-23-36.ulg,0.33617950673665775,0.028207061290740968,0.8685627987296415
train,drive,isolated,train:9.18数据/log_2_2026-9-18-18-29-40.ulg:3:445,9.18数据/log_2_2026-9-18-18-29-40.ulg,0.3490244027759086,-0.0294574236869812,0.8736823983363643
train,drive,isolated,train:9.18数据/log_2_2026-9-18-18-29-40.ulg:3:935,9.18数据/log_2_2026-9-18-18-29-40.ulg,0.38980068415974567,0.0324834942817688,0.8626502672188118
train,drive,isolated,train:9.18数据/log_2_2026-9-18-18-29-40.ulg:3:4765,9.18数据/log_2_2026-9-18-18-29-40.ulg,0.36557754028844675,-0.030018923282623292,0.850022109582347
train,drive,isolated,train:9.18数据/log_2_2026-9-18-18-29-40.ulg:3:4805,9.18数据/log_2_2026-9-18-18-29-40.ulg,0.34624347005269857,-0.029363207817077637,0.8778827690969545
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:0:2255,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.38331197592800353,-0.03088001012802124,0.8339493288320059
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:1:25,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3819566857930027,-0.03163033723831177,0.8572437424748192
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:1:35,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.34454183822259765,-0.02918821096420288,0.8769606926224353
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:1:65,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.38184960042183985,0.031617548465728756,0.8571374488737257
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:1:85,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3819064844294484,0.03162348747253418,0.8571707602217559
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:1:115,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3882691184360991,0.032217068672180174,0.8589498156347216
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:1745,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.5406993818984704,-0.04999999761581421,0.9572573908574549
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:2:1915,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3833904203087361,-0.029040017127990723,0.7840977881569896
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:25,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3376667109598971,0.027690157890319825,0.8488907516963565
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:35,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.29877889279302233,0.025785934925079346,0.893403370191636
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:115,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3461900009175395,-0.027782659530639648,0.8307568186267063
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:125,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3570760865398131,-0.029715018272399904,0.861449558830072
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:155,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3601416854365615,0.02998792886734009,0.8619611600214803
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:165,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.33958227570151706,0.02855109453201294,0.8703468567413288
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:175,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3234469376145674,0.02582789659500122,0.8266099202998648
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:385,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.32355324833880095,-0.027376134395599366,0.875872674825682
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:425,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3713985191419664,0.03098158836364746,0.8635313903248174
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:525,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.38306074944144813,0.03170785427093506,0.8568677886482541
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:535,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.32936642406425504,0.02817901372909546,0.8856478682242479
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:645,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3817777726303229,-0.031668782234191895,0.8586878966056719
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:655,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.34912817898423126,-0.0295013165473938,0.8747241399506662
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:725,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.32383477692654355,-0.027710323333740235,0.8857939806403028
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:855,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3699319479883105,-0.030326886177062987,0.8486343361176498
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:865,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.37403302042182063,-0.03075439453125,0.8511612715972595
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:875,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.31518289454570897,-0.026726021766662597,0.8777812419227248
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:975,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3038386321446818,0.02554347276687622,0.870265098881638
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1025,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3286379669728486,-0.02657835006713867,0.8371916722220173
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1035,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.38631331524317586,-0.03193455696105957,0.8557281832480862
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1045,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3905713493667539,-0.032354443073272704,0.8575277128135546
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1055,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3564159641581699,-0.02927642107009888,0.8503064124422487
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1085,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3323945211572688,0.026284759044647218,0.8185868449773338
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1095,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3745794774310994,0.030812582969665527,0.8515276298775245
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1105,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3748934305073247,0.03081272840499878,0.8508185371484277
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1125,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.39530855959048283,0.033182356357574466,0.8689316624916442
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1135,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3130974448899936,0.02726547956466675,0.901463682661591
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1155,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3829058325016372,-0.031743786334991454,0.8581858772188119
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1165,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3935214111684039,-0.0328777289390564,0.8648644806228718
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1175,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.344657305664236,-0.029218406677246095,0.8775738195398092
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1215,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3450082544055419,0.02921294927597046,0.8765173891907331
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1275,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.30911110183647766,-0.026523587703704835,0.8882440006160933
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1425,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3818204357128864,-0.031616230010986325,0.8571671744274343
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1435,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.32443299487272415,-0.027761497497558595,0.8857935038771012
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1555,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.34980779974260723,0.028636059761047362,0.847419374285423
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1565,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3436685039596517,0.028009161949157715,0.8436746499085631
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1575,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3740655708566264,0.03065788745880127,0.8484164996240847
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1625,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.36993073468433935,-0.03157256841659546,0.8834950399860279
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1635,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.29819646693284985,-0.02564192771911621,0.8901491791870061
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1715,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3768985817612665,-0.03130599737167358,0.859840027917655
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1755,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.38179549895622283,0.03161161184310913,0.857097945631126
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1815,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.39569408952654,-0.032991178035736084,0.8630836266923311
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1835,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3416046189356875,-0.027756099700927735,0.8411032715165326
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1885,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.37018459173555424,0.030388474464416504,0.849777402688556
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1895,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3800218675051752,0.03151471138000488,0.8584586161663201
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:1925,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3478635877930023,-0.029401164054870605,0.8749236804273449
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:2005,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.38183826410963606,0.031616654396057126,0.8571386576945406
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:2015,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.32671258183974633,0.027925240993499755,0.8848011689561809
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:2035,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3652080385249928,-0.029604694843292235,0.8391408789443721
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:2045,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.350656571204945,-0.029799718856811524,0.8797206826449715
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:2085,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3981320464537962,-0.033408803939819334,0.8686571710823217
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:2095,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3876857189105815,-0.032771384716033934,0.8750434266468864
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:2165,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3700379016146116,-0.030291826725006105,0.8474105607413229
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:3:2175,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.3508047678541027,-0.029460339546203612,0.8693344262820176
train,drive,predominant,train:2026.9.6/log_17_2026-9-6-18-34-06.ulg:4:575,2026.9.6/log_17_2026-9-6-18-34-06.ulg,0.532205070969177,-0.049457075595855715,0.961975568360357
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:1:175,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3258888729923428,0.028074884414672853,0.8917909529915113
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:1:225,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.37763901222407215,-0.03179043054580689,0.8714333457383812
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:1:285,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3659440629401276,0.03003478527069092,0.8496194450252416
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:1:295,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.370068490555205,0.03078772306442261,0.8612120154194011
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:3:175,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.36946562540650185,0.030147013664245607,0.8446657354095344
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:25,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3889719670231441,-0.03229422569274902,0.8594511372969997
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:35,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3569721365624097,-0.029497222900390627,0.8553846038024172
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:75,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.36763698285167473,0.03009639501571655,0.8474418410365764
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:85,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.38574492528701687,0.031820623874664306,0.85393160274783
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:95,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3886425801755526,0.03234893321990967,0.8616367229409067
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:105,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3254937032074978,0.02738399267196655,0.8709010138993345
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:175,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.36583506177744235,-0.029993774890899657,0.8487121494977848
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:185,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.34618839300575877,-0.029213991165161133,0.8735605407577104
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:245,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3890767473408112,0.032596695423126223,0.8672671878938152
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:485,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.36032834995700486,0.02961984634399414,0.8509400920957317
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:495,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.39237902868526636,0.032704880237579344,0.8628223633699125
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:505,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.36857200788061856,0.03071143388748169,0.8625660543314911
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:515,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.2991673076176015,0.025786023139953613,0.8922464993558115
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:555,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3485579389223151,-0.02904620409011841,0.8626388700362986
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:575,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.37024620207718395,-0.030094699859619142,0.8414223075536993
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:585,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3410107537991759,-0.029394609928131102,0.8923068856784435
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:615,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3894783101814394,0.03243474960327149,0.8620687259616854
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:625,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3657679030330426,0.030029799938201904,0.8498875436362955
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:695,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3398947649094617,-0.027733979225158693,0.8446607777236995
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:705,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.37896974545650486,-0.03126511812210083,0.8540241492920594
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:715,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.30543754670114326,-0.026335668563842774,0.8925581970656091
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:935,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3711700802218893,-0.03150799751281738,0.8787441754112973
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:975,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3354799345885376,0.027100846767425538,0.8362399831188345
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:1035,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.389115865915482,0.03260229825973511,0.8673290538372445
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:1045,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3656602762542447,0.02993042230606079,0.8473243345548342
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:1055,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3073565698625147,0.026474246978759764,0.891652708163118
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:1235,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.33446266013611103,-0.02756986141204834,0.8532996373597418
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:1245,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.36253648479830014,-0.02996046543121338,0.8554831383302592
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:1335,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3662548899331512,-0.030400927066802978,0.8592469780121254
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:1345,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.34561407638155994,-0.02882401704788208,0.8633317268816468
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:1405,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3688565072769488,-0.030895538330078125,0.8670675537135554
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:1435,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.3166839177707044,0.027135443687438966,0.8870039128479841
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:1535,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.35478295479929123,-0.028510689735412598,0.8318779160744129
train,drive,predominant,train:2026.9.6/log_18_2026-9-6-18-46-20.ulg:5:1555,2026.9.6/log_18_2026-9-6-18-46-20.ulg,0.31151861505496303,-0.025839776992797853,0.8586563291639058
