contract,deployable,oracle_label,seed,trained_target,evaluation_target,scope,log_id,signal,n,rmse
P_oracle,False,ORACLE_NOT_DEPLOYABLE,417,D0_raw,increment2_state,validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,angular,7586,0.7643669620704328
P_oracle,False,ORACLE_NOT_DEPLOYABLE,417,D0_raw,increment2_state,validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,delta_q_2,7586,0.4265625664291521
P_oracle,False,ORACLE_NOT_DEPLOYABLE,417,D0_raw,increment2_state,validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,delta_vz_2,7586,0.1144232817100574
P_oracle,False,ORACLE_NOT_DEPLOYABLE,417,D0_raw,increment2_state,validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,linear,7792,0.190346377017481
P_oracle,False,ORACLE_NOT_DEPLOYABLE,417,D0_raw,increment2_state,validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,angular,7792,0.7889489785051071
P_oracle,False,ORACLE_NOT_DEPLOYABLE,417,D0_raw,increment2_state,validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,delta_q_2,7792,0.423597373148684
P_oracle,False,ORACLE_NOT_DEPLOYABLE,417,D0_raw,increment2_state,validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,delta_vz_2,7792,0.1141987652127645
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,linear,2369,4.4355542058018775
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,angular,2369,22.36147477188515
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,q_dot,2369,12.566715387841434
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,az_n,2369,3.3343854673038344
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,linear,2416,4.395526027719293
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,angular,2416,24.758433465400767
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,q_dot,2416,11.73200234319474
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,az_n,2416,3.482774262238334
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,linear,2387,4.520427259068351
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,angular,2387,25.490963733485565
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,q_dot,2387,11.691612426690552
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,az_n,2387,3.3653062576309725
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,linear,1867,6.472283302329736
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,angular,1867,37.495521565689
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,q_dot,1867,15.762480782197072
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,az_n,1867,4.116984229245345
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,linear,1567,4.992691198635035
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,angular,1567,25.847402524557022
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,q_dot,1567,14.92602272225913
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,az_n,1567,3.831230922179235
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,linear,1712,4.85754605242813
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,angular,1712,24.93819784370446
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,q_dot,1712,14.135885524852766
P0,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,az_n,1712,3.5390998426927016
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,linear,2369,3.435738548283405
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,angular,2369,12.709264649336667
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,q_dot,2369,7.731515009857542
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,az_n,2369,2.161928991726474
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,linear,2416,3.2082564734325207
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,angular,2416,12.966164374320662
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,q_dot,2416,6.675936664253097
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,az_n,2416,2.157314479172792
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,linear,2387,3.346581546823372
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,angular,2387,12.283089206091422
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,q_dot,2387,6.0085538558273885
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,az_n,2387,1.9158289327342373
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,linear,1867,5.303501927508482
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,angular,1867,17.85384834358309
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,q_dot,1867,8.114226836665253
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,az_n,1867,2.5421970694321177
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,linear,1567,3.3224795935830413
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,angular,1567,12.951494818322676
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,q_dot,1567,6.937229525549803
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,az_n,1567,2.029280540745299
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,linear,1712,3.6100332873996
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,angular,1712,14.301268640407018
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,q_dot,1712,7.227881005809642
P0,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,az_n,1712,2.1282093541056204
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,linear,2369,0.1380334087926339
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,angular,2369,0.5068202475682366
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,delta_q_2,2369,0.3091119398266714
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,delta_vz_2,2369,0.0867124603276681
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,linear,2416,0.1286170540286563
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,angular,2416,0.5129652748066096
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,delta_q_2,2416,0.2658988950884874
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,delta_vz_2,2416,0.0866697303932262
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,linear,2387,0.1342893307997208
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,angular,2387,0.4842122531292023
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,delta_q_2,2387,0.2380961729693444
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,delta_vz_2,2387,0.0766317889058975
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,linear,1867,0.2130666354607865
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,angular,1867,0.7069069759819677
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,delta_q_2,1867,0.3239238196852563
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,delta_vz_2,1867,0.1013194220715801
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,linear,1567,0.1327385395453513
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,angular,1567,0.509894576830747
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,delta_q_2,1567,0.2735427506975601
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,delta_vz_2,1567,0.080360107525711
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,linear,1712,0.1447570486931481
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,angular,1712,0.5667518691064996
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,delta_q_2,1712,0.2862452037478102
P0,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,delta_vz_2,1712,0.0845494682798296
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,linear,7841,4.594811910545985
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,angular,7841,24.75442349958433
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,q_dot,7841,12.648721932186904
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,az_n,7841,3.043241826269508
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,linear,7391,4.115052406852952
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,angular,7391,23.57846378118348
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,q_dot,7391,12.989825240391248
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,az_n,7391,2.780620991613669
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,linear,9475,4.620912306455037
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,angular,9475,23.80767894226809
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,q_dot,9475,12.633018525531677
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,az_n,9475,2.9922768175068963
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,linear,7586,5.303282628353331
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,angular,7586,24.721607644639597
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,q_dot,7586,13.347957182423578
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,az_n,7586,3.04935273699416
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,linear,7792,4.977403271857648
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,angular,7792,24.89446688298042
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,q_dot,7792,13.259824643515037
P0,True,,415,increment2,D0_raw,validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,az_n,7792,3.0424293795885347
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,linear,7841,3.6439036360332553
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,angular,7841,15.368598804169832
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,q_dot,7841,6.591664462064685
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,az_n,7841,1.9784858634445757
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,linear,7391,3.315321975256183
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,angular,7391,15.007629669405592
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,q_dot,7391,6.908837861671421
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,az_n,7391,1.923009567618677
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,linear,9475,3.736331934053754
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,angular,9475,14.997343601079606
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,q_dot,9475,6.839299844810975
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,az_n,9475,1.9261015514213864
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,linear,7586,4.389612477146957
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,angular,7586,14.792872031906834
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,q_dot,7586,6.747612253662867
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,az_n,7586,1.848036863094872
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,linear,7792,4.09836852262818
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,angular,7792,14.369947853788828
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,q_dot,7792,6.758744984043312
P0,True,,415,increment2,increment2,validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,az_n,7792,1.810170504240114
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,linear,7841,0.1463211442071485
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,angular,7841,0.6116899772980664
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,delta_q_2,7841,0.2620061373175037
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,delta_vz_2,7841,0.0794895279787904
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,linear,7391,0.1335711885302169
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,angular,7391,0.5976800902359773
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,delta_q_2,7391,0.2762466311718877
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,delta_vz_2,7391,0.0778313137399123
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,linear,9475,0.149725230075691
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,angular,9475,0.5976813042136114
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,delta_q_2,9475,0.2729400669121617
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,delta_vz_2,9475,0.0771240630696103
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,linear,7586,0.1761744374516168
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,angular,7586,0.5889711702707006
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,delta_q_2,7586,0.2679868630363257
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,delta_vz_2,7586,0.0740670720279001
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,linear,7792,0.1642409114436011
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,angular,7792,0.5706371759004056
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,delta_q_2,7792,0.2685340311947074
P0,True,,415,increment2,increment2_state,validation,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,delta_vz_2,7792,0.0725011437706588
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,linear,2369,4.418509971193333
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,angular,2369,23.02794268466051
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,q_dot,2369,12.695284738704665
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,az_n,2369,3.496087121423434
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,linear,2416,4.259094138791324
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,angular,2416,24.4830731542367
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,q_dot,2416,11.763340932530427
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,az_n,2416,3.370750347154726
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,linear,2387,4.395377427872617
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,angular,2387,25.470255258071138
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,q_dot,2387,11.736005712209462
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,az_n,2387,3.3054460369609844
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,linear,1867,6.0824990371257766
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,angular,1867,38.28637071128928
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,q_dot,1867,16.612925151256196
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,az_n,1867,4.052804346726028
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,linear,1567,5.336995976929857
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,angular,1567,27.13221824871216
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,q_dot,1567,15.364480228855234
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,az_n,1567,3.890982362361465
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,linear,1712,4.853435312667664
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,angular,1712,25.334757912186767
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,q_dot,1712,14.243300922732455
P1,True,,415,increment2,D0_raw,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,az_n,1712,3.4604073503102404
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,linear,2369,3.416106044091154
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,angular,2369,13.474977332242917
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,q_dot,2369,7.574153062181208
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,az_n,2369,2.436104375204432
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,linear,2416,3.1099982945212177
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,angular,2416,12.656375239815544
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,q_dot,2416,6.289627165720232
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_15_2026-8-19-06-52-42.ulg,az_n,2416,2.131664386564572
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,linear,2387,3.245939472038076
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,angular,2387,11.910540263684162
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,q_dot,2387,5.6199191589231
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_18_2026-8-19-07-03-30.ulg,az_n,2387,1.9375833384374157
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,linear,1867,4.843848002563265
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,angular,1867,18.950270967384235
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,q_dot,1867,8.46433482033173
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_1_2026-8-19-17-20-36.ulg,az_n,1867,2.421533673907156
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,linear,1567,3.828987221994789
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,angular,1567,14.626375873545648
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,q_dot,1567,6.985087509897235
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_5_2026-8-19-18-31-42.ulg,az_n,1567,2.2016351206353653
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,linear,1712,3.628525397776061
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,angular,1712,15.03698392765401
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,q_dot,1712,7.372441226903497
P1,True,,415,increment2,increment2,train_temporal_holdout,2026.8.10-8.20/log_6_2026-8-19-18-40-42.ulg,az_n,1712,2.0938392861607764
P1,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,linear,2369,0.1369852604338227
P1,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,angular,2369,0.5374620053207135
P1,True,,415,increment2,increment2_state,train_temporal_holdout,2026.8.10-8.20/log_14_2026-8-19-06-27-52.ulg,delta_q_2,2369,0.3021903912650032
