split,method,history_steps,log_id,segment_id,n,median_circular_jump_rad,p95_circular_jump_rad,jump_over_45deg_fraction,median_offset_rate_rad_s
validation,E2,12,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,2,1509,0.017453292519943986,0.10471975511966021,0.001326259946949602,1.770559728123408
validation,E2,12,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0,992,0.017453292519942876,0.034906585039887084,0.0,0.8743696468074271
validation,E2,12,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,1,661,0.017453292519943098,0.05235987755983018,0.0,0.8744134529030688
validation,E2,12,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,2,725,0.017453292519943098,0.03490658503988664,0.0,0.8743696468074049
validation,E2,12,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,3,5196,0.017453292519943098,0.05235987755983031,0.0,0.8744572633858728
validation,E2,12,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,5,1901,0.017453292519943542,0.10471975511965992,0.005263157894736842,0.8744572633883633
validation,E2,12,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0,579,0.017453292519943542,0.05235987755982996,0.0,0.8744134529030576
validation,E2,12,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,2,155,0.017453292519943098,0.05235987755982974,0.0,0.8744134529024685
validation,E2,12,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,3,4970,0.017453292519943098,0.052359877559830625,0.0,0.874413452903091
validation,E2,12,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,4,209,0.017453292519943542,0.06981317007977364,0.0,0.874457263387118
validation,E2,12,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,5,1673,0.017453292519943542,0.0872664625997167,0.0,0.874457263387118
validation,E2,12,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0,1098,0.017453292519943098,0.052359877559829286,0.0,0.8743258451031795
validation,E2,12,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,1,4954,0.017453292519943098,0.05235987755983107,0.0,0.8744134529030688
validation,E2,12,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,2,213,0.017453292519943098,0.06981317007977328,0.0,0.8744572633858506
validation,E2,12,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,3,1527,0.017453292519943098,0.08726646259971638,0.0,0.8744572633883188
validation,E2,25,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,580,0.0,0.017453292519943542,0.0,0.0
validation,E2,25,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,4568,0.0,0.017453292519943764,0.0,0.0
validation,E2,25,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,2693,0.017453292519942876,0.03490658503988664,0.0,0.5830007188417649
validation,E2,25,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,1011,0.0,0.034906585039886195,0.0,0.0
validation,E2,25,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,1,4871,0.017453292519942654,0.034906585039886195,0.0,0.5901566416422633
validation,E2,25,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,2,1509,0.017453292519943098,0.034906585039887084,0.0,0.8853247702101971
validation,E2,25,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0,992,0.0,0.017453292519943542,0.0,0.0
validation,E2,25,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,1,661,0.0,0.017453292519943542,0.0,0.0
validation,E2,25,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,2,725,0.0,0.017453292519943542,0.0,0.0
validation,E2,25,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,3,5196,0.0,0.034906585039886195,0.0,0.0
validation,E2,25,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,5,1901,0.017453292519943098,0.03490658503988664,0.0,0.8744134529043139
validation,E2,25,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0,579,0.0,0.017453292519943986,0.0,0.0
validation,E2,25,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,2,155,0.0,0.017453292519943542,0.0,0.0
validation,E2,25,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,3,4970,0.0,0.034906585039886195,0.0,0.0
validation,E2,25,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,4,209,0.017453292519942765,0.03490658503988664,0.0,0.5829617729367143
validation,E2,25,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,5,1673,0.017453292519943098,0.034906585039887084,0.0,0.8744572633870735
validation,E2,25,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0,1098,0.0,0.017453292519943986,0.0,0.0
validation,E2,25,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,1,4954,0.0,0.034906585039886195,0.0,0.0
validation,E2,25,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,2,213,0.017453292519943098,0.034906585039886195,0.0,0.5829520374361813
validation,E2,25,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,3,1527,0.017453292519943098,0.034906585039887084,0.0,0.8744134529018237
validation,E2,50,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,0,580,0.0,0.017453292519943542,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,1,4568,0.0,0.017453292519943542,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_15_2026-8-20-06-08-16.ulg,2,2693,0.0,0.017453292519943542,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,0,1011,0.0,0.017453292519943542,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,1,4871,0.0,0.017453292519943542,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_16_2026-8-20-06-20-52.ulg,2,1509,0.0,0.017453292519943986,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,0,992,0.0,0.017453292519943542,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,1,661,0.0,0.017453292519943542,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,2,725,0.0,0.017453292519943542,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,3,5196,0.0,0.017453292519943542,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_17_2026-8-20-06-29-34.ulg,5,1901,0.0,0.017453292519943542,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,0,579,0.0,0.017453292519943542,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,2,155,0.0,0.017453292519943542,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,3,4970,0.0,0.017453292519943542,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,4,209,0.0,0.017453292519943542,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_19_2026-8-20-06-51-18.ulg,5,1673,0.0,0.017453292519943542,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,0,1098,0.0,0.017453292519943986,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,1,4954,0.0,0.017453292519943986,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,2,213,0.0,0.017453292519943986,0.0,0.0
validation,E2,50,2026.8.10-8.20/log_22_2026-8-20-07-09-54.ulg,3,1527,0.0,0.017453292519943986,0.0,0.0
