channel,horizon_s,axis,log_id,sign_agreement,absolute_gain_mean,gain_seed_std,near_zero_fraction,n_origins
differential,0.1,p,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.5384615384615384,0.549725826134143,0.28135332988002,0.0,13
differential,0.1,p,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.6923076923076923,0.47821327175608896,0.21787806336309207,0.0,13
differential,0.1,p,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.9285714285714286,0.6349771659271305,0.2259388266472178,0.0,14
differential,0.1,p,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5833333333333334,0.5748227685818048,0.2254672974199059,0.0,12
differential,0.1,p,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.8461538461538461,0.6592996635874478,0.23389818527305328,0.0,13
differential,0.1,p,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.6428571428571429,0.6375668693603218,0.21364270918647146,0.0,14
differential,0.1,q,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.6666666666666666,0.20632012474507164,0.11917989882853573,0.0,15
differential,0.1,q,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.6428571428571429,0.20570653742480444,0.13426578321562743,0.0,14
differential,0.1,q,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.7142857142857143,0.17145684436927675,0.09466464656241337,0.0,14
differential,0.1,q,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5384615384615384,0.23559683536605902,0.12795728138169182,0.0,13
differential,0.1,q,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.6153846153846154,0.1725726533715258,0.0891690614152927,0.0,13
differential,0.1,q,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.375,0.17486413706425938,0.1490525320052929,0.0,16
differential,0.1,q,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.7142857142857143,0.1696743988455447,0.10331143560963839,0.0,14
differential,0.1,q,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5384615384615384,0.194469634187251,0.11597273871976436,0.0,13
differential,0.1,q,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.6153846153846154,0.19054370321045389,0.09039424263688474,0.0,13
differential,0.1,q,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.9166666666666666,0.2505613853378152,0.12651567697889288,0.0,12
differential,0.1,q,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.7272727272727273,0.21001351648245173,0.0974900422024047,0.0,11
differential,0.1,q,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.6923076923076923,0.21969183039570878,0.13215100452268158,0.0,13
differential,0.1,q,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.9230769230769231,0.3504194339086784,0.13202932776423407,0.0,13
differential,0.1,q,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.7857142857142857,0.2817651344003959,0.11953955554336403,0.0,14
differential,0.1,q,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.5833333333333334,0.23419459028166165,0.1294413432794703,0.0,12
differential,0.1,q,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.9230769230769231,0.30179182817184297,0.10891969665850071,0.0,13
differential,0.1,q,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.7142857142857143,0.2173713483561055,0.12015517484827322,0.0,14
differential,0.1,r,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.7333333333333333,0.18772422081665205,0.03734764439620205,0.0,15
differential,0.1,r,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.7857142857142857,0.19297983486950848,0.037673553840479886,0.0,14
differential,0.1,r,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.8571428571428571,0.21624886676272917,0.03633661413791541,0.0,14
differential,0.1,r,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.9230769230769231,0.1604161386153095,0.05183923856628132,0.0,13
differential,0.1,r,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.9230769230769231,0.1987319803584357,0.045980517645944824,0.0,13
differential,0.1,r,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.875,0.15208409429594502,0.054153797573905864,0.0,16
differential,0.1,r,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,0.1960202155773445,0.041363193843861994,0.0,14
differential,0.1,r,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.6153846153846154,0.10814589416254784,0.060743880295477434,0.0,13
differential,0.1,r,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.9230769230769231,0.24012093861117403,0.027290472456236916,0.0,13
differential,0.1,r,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.75,0.1719608993057619,0.04541237267536786,0.0,12
differential,0.1,r,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,0.16287916140512773,0.03924648966869335,0.0,11
differential,0.1,r,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.8461538461538461,0.21209078167431822,0.04901358361547984,0.0,13
differential,0.1,r,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.9230769230769231,0.138347033966136,0.05066661367937935,0.0,13
differential,0.1,r,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.8571428571428571,0.1674149543085575,0.03947680402379515,0.0,14
differential,0.1,r,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.9166666666666666,0.1937778419072884,0.045227620872150716,0.0,12
differential,0.1,r,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.9230769230769231,0.19303316774445456,0.04833757072381706,0.0,13
differential,0.1,r,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.9285714285714286,0.20948494903836412,0.04341569958815722,0.0,14
differential,0.1,vx,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.9333333333333333,0.13668793573929103,0.04779495083633365,0.0,15
differential,0.1,vx,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.7857142857142857,0.1608345319551359,0.04795309623272682,0.0,14
differential,0.1,vx,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.9285714285714286,0.21126165002867028,0.04708770837887567,0.0,14
differential,0.1,vx,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.8461538461538461,0.16347815105750754,0.04934554919284977,0.0,13
differential,0.1,vx,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.6153846153846154,0.15374072244976564,0.0488949059250416,0.0,13
differential,0.1,vx,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.6875,0.15789967883020578,0.05712309601910182,0.0,16
differential,0.1,vx,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.9285714285714286,0.22358826422018155,0.03466732822332967,0.0,14
differential,0.1,vx,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.7692307692307693,0.18385132491272568,0.05482443115183251,0.0,13
differential,0.1,vx,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.6153846153846154,0.11321712860823066,0.04983777786493715,0.0,13
differential,0.1,vx,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.8333333333333334,0.1824848017536996,0.06064423374404371,0.0,12
differential,0.1,vx,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.9090909090909091,0.19245027407332424,0.045431604525061016,0.0,11
differential,0.1,vx,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.8461538461538461,0.13586263256386116,0.047533285661301376,0.0,13
differential,0.1,vx,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.8461538461538461,0.19053303858869208,0.07048258032223051,0.0,13
differential,0.1,vx,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.8571428571428571,0.18876634437925352,0.05078402256946712,0.0,14
differential,0.1,vx,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.8333333333333334,0.15217742790417332,0.06242337543007672,0.0,12
differential,0.1,vx,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.6923076923076923,0.166169464067238,0.059140903413594396,0.0,13
differential,0.1,vx,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.7857142857142857,0.191934854288593,0.056328709241976985,0.0,14
differential,0.1,vy,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.9333333333333333,0.23064003037492958,0.035509043699668306,0.0,15
differential,0.1,vy,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.9285714285714286,0.17718509837704302,0.037185618426888875,0.0,14
differential,0.1,vy,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.9285714285714286,0.2021986386238744,0.04297471822441433,0.0,14
differential,0.1,vy,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.8461538461538461,0.2247966498545712,0.053789988378129885,0.0,13
differential,0.1,vy,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.7692307692307693,0.21092171716324082,0.03758878047488311,0.0,13
differential,0.1,vy,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.8125,0.18656480461223987,0.042998761202058,0.0,16
differential,0.1,vy,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.8571428571428571,0.2316821011434213,0.04342520114475607,0.0,14
differential,0.1,vy,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.8461538461538461,0.16126003278438425,0.03944276601953843,0.0,13
differential,0.1,vy,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.9230769230769231,0.20151164715312472,0.04293169756219501,0.0,13
differential,0.1,vy,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.9166666666666666,0.20476832155730415,0.05702652288797782,0.0,12
differential,0.1,vy,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.8181818181818182,0.22209275184538413,0.06082132817853416,0.0,11
differential,0.1,vy,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,0.21389342768975422,0.06003149500681863,0.0,13
differential,0.1,vy,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.9230769230769231,0.16436377953186376,0.0699148335738229,0.0,13
differential,0.1,vy,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,0.20071313298832746,0.04861418425171136,0.0,14
differential,0.1,vy,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.9166666666666666,0.18296691671720566,0.043130255241173095,0.0,12
differential,0.1,vy,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.8461538461538461,0.19728987632141504,0.05211531246619809,0.0,13
differential,0.1,vy,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,0.20815259538565273,0.054696957644878905,0.0,14
differential,0.1,vz,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.6666666666666666,0.06514356523964769,0.04665574494163461,0.0,15
differential,0.1,vz,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.8571428571428571,0.0925844599437134,0.04049128843488723,0.0,14
differential,0.1,vz,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.9285714285714286,0.09118835621327484,0.05555702884469528,0.07142857142857142,14
differential,0.1,vz,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.6923076923076923,0.09264730186224363,0.05168223315155945,0.0,13
differential,0.1,vz,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.6153846153846154,0.06926087330971312,0.045828301574392334,0.0,13
differential,0.1,vz,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.8125,0.09706923175003378,0.053929635139701906,0.0,16
differential,0.1,vz,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5714285714285714,0.06068655086225764,0.05324755786398545,0.0,14
differential,0.1,vz,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.6153846153846154,0.07048928050186273,0.04299419483016075,0.0,13
differential,0.1,vz,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.6923076923076923,0.06415234857841803,0.050050569183970675,0.0,13
differential,0.1,vz,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.4166666666666667,0.0515552255722895,0.04809418012324628,0.0,12
differential,0.1,vz,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5454545454545454,0.0466376594079351,0.041014787655310275,0.0,11
differential,0.1,vz,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.7692307692307693,0.09647400229351015,0.03805341259643293,0.0,13
differential,0.1,vz,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.7692307692307693,0.07257560182437996,0.04907423950194213,0.0,13
differential,0.1,vz,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.7142857142857143,0.07683376579992841,0.03659134498984711,0.0,14
differential,0.1,vz,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.9166666666666666,0.0929040526311586,0.027219897798557106,0.0,12
differential,0.1,vz,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.7692307692307693,0.07384032342088766,0.0452101565872813,0.0,13
differential,0.1,vz,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.7142857142857143,0.09290925163426747,0.03688403196431676,0.0,14
differential,0.2,p,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.6666666666666666,0.4620252902620471,0.24763532939501656,0.0,15
differential,0.2,p,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.7857142857142857,0.5963508438213408,0.2103384531651067,0.0,14
differential,0.2,p,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.9285714285714286,0.6407327595338915,0.1534269549299824,0.0,14
differential,0.2,p,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.7692307692307693,0.4768500122162893,0.18410793618641777,0.0,13
differential,0.2,p,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.7692307692307693,0.4759218923168695,0.17412692505289876,0.0,13
differential,0.2,p,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.8125,0.6310642900172763,0.22466952967198148,0.0,16
differential,0.2,p,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.7142857142857143,0.45430272392142507,0.2090510614277395,0.0,14
differential,0.2,p,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.7692307692307693,0.47451942875584574,0.2590398248365751,0.0,13
differential,0.2,p,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.7692307692307693,0.49311783266074377,0.149466247351119,0.0,13
differential,0.2,p,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.5,0.3877561148270576,0.2144641859432476,0.0,12
differential,0.2,p,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.6363636363636364,0.48607221145122953,0.26036104747429734,0.0,11
differential,0.2,p,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.7692307692307693,0.5645740730504883,0.18737110972782198,0.0,13
differential,0.2,p,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.7692307692307693,0.7477324415190115,0.27218252338519594,0.0,13
differential,0.2,p,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.7142857142857143,0.5432425747700049,0.2872119154955151,0.0,14
differential,0.2,p,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.75,0.562666021818793,0.20343338194998992,0.0,12
differential,0.2,p,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.46153846153846156,0.5494706750584923,0.28218556450623916,0.0,13
differential,0.2,p,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.7857142857142857,0.6744069863458089,0.2272776669564456,0.0,14
differential,0.2,q,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.8,0.4654984104142042,0.13680067839086918,0.0,15
differential,0.2,q,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.7142857142857143,0.3544773317668679,0.175833011688557,0.0,14
differential,0.2,q,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.7142857142857143,0.3527029545373378,0.16120573329310922,0.0,14
differential,0.2,q,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5384615384615384,0.326364702731668,0.17318860033525718,0.0,13
differential,0.2,q,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.7692307692307693,0.30630720851689475,0.15347535504012894,0.0,13
differential,0.2,q,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.8125,0.38968077448383065,0.15242120358404376,0.0,16
differential,0.2,q,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.5,0.2743540062526146,0.17425098660360142,0.0,14
differential,0.2,q,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.5384615384615384,0.26037120975051786,0.129587247481942,0.0,13
differential,0.2,q,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.7692307692307693,0.29089469714676297,0.12306965617851982,0.0,13
differential,0.2,q,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.75,0.31555735221227976,0.14150183856227927,0.0,12
differential,0.2,q,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.5454545454545454,0.3739009279934008,0.19427119433834808,0.0,11
differential,0.2,q,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.7692307692307693,0.3877596381543205,0.16875192475236642,0.0,13
differential,0.2,q,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.7692307692307693,0.5292059453667404,0.13018742124869556,0.0,13
differential,0.2,q,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.9285714285714286,0.4486345155429711,0.19353141120623985,0.0,14
differential,0.2,q,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.75,0.31233561441396845,0.13113193401033366,0.0,12
differential,0.2,q,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.7692307692307693,0.36896148537110207,0.14377858091060303,0.0,13
differential,0.2,q,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.9285714285714286,0.44768326936975483,0.11547298344707269,0.0,14
differential,0.2,r,2026.9.7/log_21_2026-9-7-05-54-56.ulg,1.0,0.671850632708384,0.07298124290524281,0.0,15
differential,0.2,r,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.8571428571428571,0.6770891069789521,0.07714506227170358,0.0,14
differential,0.2,r,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,0.6549713039942889,0.0910365913153636,0.0,14
differential,0.2,r,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.9230769230769231,0.5835149943984921,0.09620144801697608,0.0,13
differential,0.2,r,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.9230769230769231,0.6987554980656381,0.08581280760618659,0.0,13
differential,0.2,r,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.875,0.5064524005891078,0.10133284103862233,0.0,16
differential,0.2,r,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.8571428571428571,0.6459069947728688,0.06342598392359694,0.0,14
differential,0.2,r,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.7692307692307693,0.36867664597099237,0.09642662449616204,0.0,13
differential,0.2,r,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,0.8025001660628353,0.07815740773369602,0.0,13
differential,0.2,r,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.9166666666666666,0.5235694369742282,0.1041276031255398,0.0,12
differential,0.2,r,9.17数据/log_11_2026-9-17-06-40-30.ulg,1.0,0.6866864514250436,0.08021814981680873,0.0,11
differential,0.2,r,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,0.7478551333778811,0.11270468289080302,0.0,13
differential,0.2,r,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.8461538461538461,0.49109299484811836,0.12206443731575593,0.0,13
differential,0.2,r,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.9285714285714286,0.5127919103073412,0.08634057103056599,0.0,14
differential,0.2,r,9.17数据/log_7_2026-9-17-06-12-16.ulg,1.0,0.6475765618083912,0.10169210387234782,0.0,12
differential,0.2,r,9.17数据/log_8_2026-9-17-06-17-52.ulg,1.0,0.7285900846502835,0.10410826686511737,0.0,13
differential,0.2,r,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,0.5735814609633901,0.08236870428912586,0.0,14
differential,0.2,vx,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.7333333333333333,0.18960251843726167,0.06365246176881607,0.0,15
differential,0.2,vx,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.8571428571428571,0.24695244453568319,0.0640660850623254,0.0,14
differential,0.2,vx,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.9285714285714286,0.3242876729120301,0.06090239692410665,0.0,14
differential,0.2,vx,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.8461538461538461,0.2446632131583286,0.06399145513956854,0.0,13
differential,0.2,vx,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.9230769230769231,0.2510390299334278,0.0666351383967765,0.0,13
differential,0.2,vx,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.875,0.23886695363117036,0.06531939127686855,0.0,16
differential,0.2,vx,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.8571428571428571,0.34306595160615955,0.04754119802539849,0.0,14
differential,0.2,vx,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.9230769230769231,0.2906653872699966,0.07141403947431589,0.0,13
differential,0.2,vx,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.5384615384615384,0.15733062555107052,0.0754098886315105,0.0,13
differential,0.2,vx,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.8333333333333334,0.2984842777679773,0.06743256544618718,0.0,12
differential,0.2,vx,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.9090909090909091,0.2738917892534435,0.06828036160584997,0.0,11
differential,0.2,vx,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.7692307692307693,0.26177697780612114,0.07803496927695722,0.0,13
differential,0.2,vx,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.9230769230769231,0.295357629428894,0.07795750329151266,0.0,13
differential,0.2,vx,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.8571428571428571,0.31311999840254595,0.08299300137162684,0.0,14
differential,0.2,vx,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.9166666666666666,0.26457184702767694,0.07382327603730951,0.0,12
differential,0.2,vx,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.6923076923076923,0.26928902799438653,0.09275245376654519,0.0,13
differential,0.2,vx,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.9285714285714286,0.3066341817183335,0.07180517949408763,0.0,14
differential,0.2,vy,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.8666666666666667,0.36271349092411387,0.06215721342324227,0.0,15
differential,0.2,vy,2026.9.7/log_22_2026-9-7-06-01-40.ulg,1.0,0.2466176008043197,0.0456394130287034,0.0,14
differential,0.2,vy,2026.9.7/log_23_2026-9-7-06-09-22.ulg,1.0,0.33191418515747007,0.06090122538404482,0.0,14
differential,0.2,vy,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.8461538461538461,0.3425423802043199,0.058288252369770574,0.0,13
differential,0.2,vy,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.8461538461538461,0.3269930540423172,0.05751593064485409,0.0,13
differential,0.2,vy,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.875,0.3311414825269156,0.08249016769932294,0.0,16
differential,0.2,vy,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.8571428571428571,0.32618458537600536,0.052356548311154535,0.0,14
differential,0.2,vy,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.8461538461538461,0.2893069605642012,0.05842212861301628,0.0,13
differential,0.2,vy,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.9230769230769231,0.25609727627124546,0.0743382264005911,0.0,13
differential,0.2,vy,9.17数据/log_10_2026-9-17-06-34-34.ulg,1.0,0.3196802579554492,0.07141181033538525,0.0,12
differential,0.2,vy,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.9090909090909091,0.3406369385732526,0.0810450550974753,0.0,11
differential,0.2,vy,9.17数据/log_12_2026-9-17-06-46-02.ulg,1.0,0.31353484828262457,0.0783778180846099,0.0,13
differential,0.2,vy,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.6153846153846154,0.27688707878634633,0.11799532719546951,0.0,13
differential,0.2,vy,9.17数据/log_6_2026-9-17-06-02-24.ulg,1.0,0.3590441132449386,0.06978860599707995,0.0,14
differential,0.2,vy,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.9166666666666666,0.3071332267688864,0.05643834361614239,0.0,12
differential,0.2,vy,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.9230769230769231,0.33240258088654273,0.0820796729194613,0.0,13
differential,0.2,vy,9.17数据/log_9_2026-9-17-06-28-10.ulg,1.0,0.35267091623612845,0.06778527040004098,0.0,14
differential,0.2,vz,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.4666666666666667,0.15639567388469564,0.12208607711091202,0.0,15
differential,0.2,vz,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.6428571428571429,0.20666962259777422,0.13450389930144385,0.0,14
differential,0.2,vz,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.42857142857142855,0.16157428951390673,0.11012138865170826,0.0,14
differential,0.2,vz,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.5384615384615384,0.18403669962416672,0.10264852045230387,0.0,13
differential,0.2,vz,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.7692307692307693,0.1596363714663365,0.0930036434927727,0.0,13
differential,0.2,vz,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.8125,0.19688874169915044,0.09615825408981701,0.0,16
differential,0.2,vz,2026.9.7/log_28_2026-9-7-06-44-02.ulg,0.42857142857142855,0.13409745552382799,0.10737584757881834,0.0,14
differential,0.2,vz,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.6923076923076923,0.15682077117715723,0.1010275676221433,0.0,13
differential,0.2,vz,2026.9.7/log_30_2026-9-7-06-58-22.ulg,0.6923076923076923,0.1855164962200924,0.1201824474478568,0.0,13
differential,0.2,vz,9.17数据/log_10_2026-9-17-06-34-34.ulg,0.5,0.18555714597549786,0.11329242993277498,0.0,12
differential,0.2,vz,9.17数据/log_11_2026-9-17-06-40-30.ulg,0.8181818181818182,0.1843340363948479,0.08026763462170189,0.0,11
differential,0.2,vz,9.17数据/log_12_2026-9-17-06-46-02.ulg,0.7692307692307693,0.22299152247732107,0.0892624904951423,0.0,13
differential,0.2,vz,9.17数据/log_13_2026-9-17-06-52-30.ulg,0.9230769230769231,0.30645535105123956,0.09784898753381413,0.0,13
differential,0.2,vz,9.17数据/log_6_2026-9-17-06-02-24.ulg,0.8571428571428571,0.15899356431948602,0.10581732048921719,0.0,14
differential,0.2,vz,9.17数据/log_7_2026-9-17-06-12-16.ulg,0.6666666666666666,0.1676893572482844,0.07484176892840701,0.0,12
differential,0.2,vz,9.17数据/log_8_2026-9-17-06-17-52.ulg,0.7692307692307693,0.1780654257921572,0.09234811492571994,0.0,13
differential,0.2,vz,9.17数据/log_9_2026-9-17-06-28-10.ulg,0.5714285714285714,0.1977913948089687,0.09277900170356755,0.0,14
differential,0.5,p,2026.9.7/log_21_2026-9-7-05-54-56.ulg,0.8,0.6263153706063906,0.16948120740343622,0.0,15
differential,0.5,p,2026.9.7/log_22_2026-9-7-06-01-40.ulg,0.7142857142857143,0.5911320175293715,0.201507369040168,0.0,14
differential,0.5,p,2026.9.7/log_23_2026-9-7-06-09-22.ulg,0.6428571428571429,0.6724932421886185,0.16398581920242813,0.0,14
differential,0.5,p,2026.9.7/log_24_2026-9-7-06-16-04.ulg,0.6153846153846154,0.3973836098845534,0.1422099520931168,0.0,13
differential,0.5,p,2026.9.7/log_26_2026-9-7-06-30-26.ulg,0.6923076923076923,0.5165147348460166,0.14074149472830788,0.0,13
differential,0.5,p,2026.9.7/log_27_2026-9-7-06-37-24.ulg,0.75,0.44253825451993095,0.19036275500370306,0.0,16
differential,0.5,p,2026.9.7/log_28_2026-9-7-06-44-02.ulg,1.0,0.5174242346741355,0.17183169735948586,0.0,14
differential,0.5,p,2026.9.7/log_29_2026-9-7-06-51-04.ulg,0.7692307692307693,0.39520125056673816,0.16421222786674167,0.0,13
differential,0.5,p,2026.9.7/log_30_2026-9-7-06-58-22.ulg,1.0,0.8142588242007195,0.15856212118933105,0.0,13
